price_id,product_id,store_id,price,price_type,effective_date,created_by
PH0058996,P03997,S0025,1766.75,Promotional,2023-06-07,E01416
PH0058997,P00391,S0086,3334.42,Regular,2024-01-11,E02043
PH0058998,P01476,S0134,3291.52,Regular,2024-09-13,E01011
PH0058999,P00529,S0044,734.33,Regular,2022-04-18,E02389
PH0059000,P03497,S0124,2404.08,Flash Sale,2023-03-06,E01927
PH0059001,P01066,S0137,7374.59,Regular,2022-10-09,E00197
PH0059002,P02970,S0048,2990.36,Promotional,2022-04-10,E01055
PH0059003,P03547,S0007,819.2,Sale,2024-04-09,E01066
PH0059004,P01969,S0045,4603.68,Regular,2023-05-10,E01265
PH0059005,P04075,S0101,4826.88,Regular,2023-04-14,E01291
PH0059006,P04883,S0055,1109.58,Regular,2022-12-15,E01547
PH0059007,P02466,S0105,5028.38,Regular,2023-05-24,E00576
PH0059008,P04678,S0101,3656.68,Clearance,2022-09-25,E00116
PH0059009,P03781,S0006,1615.53,Regular,2024-03-03,E01062
PH0059010,P02175,S0121,8343.53,Sale,2023-04-24,E02050
PH0059011,P01485,S0114,2877.29,Regular,2022-05-25,E02233
PH0059012,P00837,S0109,3951.56,Sale,2023-10-14,E01355
PH0059013,P01387,S0120,6869.38,Regular,2023-11-08,E01074
PH0059014,P02337,S0130,5921.66,Clearance,2022-08-04,E00406
PH0059015,P03397,S0142,716.1,Regular,2023-07-16,E01087
PH0059016,P03987,S0051,1560.1,Flash Sale,2022-09-21,E00864
PH0059017,P02032,S0008,9517.31,Regular,2024-03-27,E01576
PH0059018,P01020,S0025,1416.23,Regular,2022-11-21,E01910
PH0059019,P04028,S0077,383.2,Promotional,2024-06-01,E00897
PH0059020,P02231,S0136,724.69,Sale,2022-04-22,E00804
PH0059021,P03611,S0077,8133.1,Regular,2023-07-18,E00292
PH0059022,P00150,S0087,5999.16,Promotional,2023-07-09,E00144
PH0059023,P02239,S0061,2490.11,Regular,2024-08-30,E01452
PH0059024,P04895,S0103,1886.63,Clearance,2022-10-12,E00211
PH0059025,P03081,S0065,1438.29,Clearance,2022-11-23,E01433
PH0059026,P01164,S0073,137.7,Regular,2022-03-30,E00780
PH0059027,P01141,S0107,5070.97,Promotional,2023-09-09,E01396
PH0059028,P00916,S0145,4015.55,Regular,2024-11-09,E01087
PH0059029,P01475,S0067,4688.16,Regular,2024-11-20,E00706
PH0059030,P02442,S0100,7567.64,Regular,2024-04-14,E00397
PH0059031,P01555,S0032,2037.19,Promotional,2022-06-24,E01865
PH0059032,P03007,S0150,1013.56,Sale,2022-05-22,E01935
PH0059033,P00922,S0009,304.02,Promotional,2024-08-07,E02499
PH0059034,P00536,S0050,1957.68,Clearance,2024-06-02,E02239
PH0059035,P00909,S0011,1207.77,Clearance,2023-12-25,E00532
PH0059036,P03131,S0056,3860.03,Regular,2023-02-11,E02206
PH0059037,P01746,S0084,2593.51,Regular,2023-07-26,E01892
PH0059038,P00134,S0115,797.84,Clearance,2024-05-18,E00856
PH0059039,P03034,S0069,485.77,Promotional,2023-06-07,E00587
PH0059040,P00128,S0133,5105.71,Regular,2023-08-19,E00264
PH0059041,P01109,S0001,7768.11,Regular,2023-08-07,E00403
PH0059042,P00825,S0018,876.12,Sale,2022-03-20,E00893
PH0059043,P04317,S0130,1241.53,Regular,2024-04-29,E00378
PH0059044,P00372,S0103,8435.27,Regular,2022-11-29,E00111
PH0059045,P02470,S0026,4004.22,Promotional,2023-01-28,E01561
PH0059046,P04385,S0081,3598.24,Regular,2024-02-25,E00643
PH0059047,P00191,S0070,618.73,Regular,2024-07-04,E02131
PH0059048,P04863,S0076,4970.57,Promotional,2022-07-07,E02374
PH0059049,P00005,S0110,1293.17,Regular,2022-03-31,E00788
PH0059050,P01179,S0133,2032.91,Regular,2023-07-21,E00667
PH0059051,P04797,S0031,3724.33,Sale,2022-02-23,E00541
PH0059052,P03832,S0035,4526.28,Regular,2023-01-08,E01498
PH0059053,P02898,S0072,832.09,Clearance,2024-11-29,E00821
PH0059054,P03451,S0132,4412.49,Regular,2024-09-10,E01150
PH0059055,P04415,S0083,2366.12,Sale,2023-09-11,E00433
PH0059056,P01711,S0008,110.75,Regular,2023-04-04,E00916
PH0059057,P00038,S0119,5717.27,Regular,2022-06-29,E02430
PH0059058,P01128,S0076,4483.91,Regular,2024-12-30,E00657
PH0059059,P04237,S0135,107.57,Clearance,2023-07-10,E01311
PH0059060,P03765,S0085,2527.45,Regular,2024-05-14,E02287
PH0059061,P00942,S0022,1781.21,Sale,2024-12-15,E01727
PH0059062,P02985,S0096,4565.57,Regular,2024-11-30,E00258
PH0059063,P00381,S0054,2730.1,Promotional,2024-07-28,E02171
PH0059064,P04094,S0144,2155.21,Clearance,2023-12-23,E00675
PH0059065,P02984,S0044,1359.51,Sale,2024-07-24,E01564
PH0059066,P04908,S0136,3485.38,Sale,2023-05-20,E00437
PH0059067,P04653,S0073,4574.2,Regular,2024-11-26,E00052
PH0059068,P01589,S0144,462.6,Regular,2023-03-16,E00617
PH0059069,P00462,S0010,6661.34,Sale,2023-10-25,E01650
PH0059070,P01920,S0080,7148.62,Regular,2022-01-14,E00123
PH0059071,P00606,S0090,1940.01,Promotional,2022-04-14,E01531
PH0059072,P04726,S0012,3515.57,Sale,2022-08-31,E00450
PH0059073,P04455,S0138,224.42,Regular,2022-10-20,E00265
PH0059074,P04442,S0024,4899.36,Regular,2024-01-03,E00246
PH0059075,P01707,S0071,7731.72,Sale,2024-12-06,E01514
PH0059076,P01706,S0012,2624.53,Sale,2023-10-09,E01039
PH0059077,P01448,S0001,484.5,Flash Sale,2023-09-27,E00670
PH0059078,P00363,S0102,2324.44,Sale,2022-10-18,E00356
PH0059079,P04760,S0041,10205.11,Regular,2022-11-04,E00799
PH0059080,P02216,S0026,6046.82,Sale,2024-01-30,E00018
PH0059081,P01736,S0129,3668.04,Promotional,2022-03-16,E00303
PH0059082,P03156,S0143,12204.34,Regular,2024-09-27,E01192
PH0059083,P00123,S0046,2871.33,Regular,2023-09-08,E00798
PH0059084,P03008,S0127,3346.5,Regular,2024-06-24,E00964
PH0059085,P00648,S0080,1380.05,Clearance,2024-08-09,E00397
PH0059086,P00371,S0017,1329.92,Promotional,2022-10-20,E00882
PH0059087,P04722,S0123,1705.66,Clearance,2023-05-05,E00414
PH0059088,P01510,S0148,3824.43,Sale,2022-05-26,E01655
PH0059089,P01655,S0121,1880.98,Regular,2024-11-03,E01426
PH0059090,P02349,S0138,6660.44,Regular,2023-01-22,E00170
PH0059091,P04986,S0086,2046.92,Sale,2023-12-05,E01391
PH0059092,P04072,S0138,3834.66,Regular,2023-04-02,E02369
PH0059093,P01505,S0045,3110.93,Sale,2022-09-04,E01699
PH0059094,P04770,S0078,6495.91,Regular,2022-02-20,E01328
PH0059095,P03311,S0023,9135.49,Flash Sale,2023-11-16,E01656
PH0059096,P03078,S0026,7819.18,Sale,2024-09-11,E00127
PH0059097,P00524,S0015,3553.18,Flash Sale,2023-05-17,E01311
PH0059098,P03682,S0138,3066.1,Promotional,2023-01-16,E01089
PH0059099,P01019,S0116,4531.62,Regular,2022-12-29,E01077
PH0059100,P00079,S0007,12801.2,Regular,2023-12-24,E01676
PH0059101,P04738,S0025,679.22,Promotional,2023-07-24,E01951
PH0059102,P03814,S0113,1413.64,Regular,2023-08-19,E00680
PH0059103,P02322,S0003,6012.74,Regular,2024-03-22,E01883
PH0059104,P00800,S0078,1241.05,Sale,2024-01-08,E00627
PH0059105,P00255,S0038,6515.93,Regular,2023-10-26,E00620
PH0059106,P01656,S0150,2923.84,Promotional,2023-01-07,E00927
PH0059107,P01774,S0023,3574.56,Regular,2022-09-21,E00331
PH0059108,P02823,S0139,3236.74,Regular,2022-10-25,E01164
PH0059109,P04721,S0034,6366.2,Regular,2024-01-06,E00682
PH0059110,P02565,S0084,1997.1,Regular,2024-12-01,E00854
PH0059111,P00128,S0026,4207.19,Sale,2024-04-28,E00565
PH0059112,P00213,S0124,696.23,Regular,2022-01-30,E02496
PH0059113,P01419,S0015,1509.14,Regular,2023-02-23,E02101
PH0059114,P03255,S0128,6489.06,Regular,2022-06-01,E02205
PH0059115,P03857,S0133,2768.18,Sale,2022-05-16,E00711
PH0059116,P02301,S0045,13456.99,Regular,2022-01-31,E02169
PH0059117,P00168,S0034,134.72,Promotional,2023-04-11,E00352
PH0059118,P02610,S0058,1772.9,Flash Sale,2024-04-01,E01334
PH0059119,P01500,S0039,232.72,Regular,2024-12-18,E01622
PH0059120,P03600,S0068,2574.56,Regular,2022-10-13,E01168
PH0059121,P01474,S0081,2151.73,Flash Sale,2024-04-22,E00553
PH0059122,P00626,S0007,5920.18,Regular,2023-10-14,E00646
PH0059123,P02115,S0040,3238.67,Sale,2023-12-06,E02313
PH0059124,P02267,S0130,4383.55,Promotional,2024-11-12,E00735
PH0059125,P02130,S0003,1487.61,Clearance,2024-05-04,E00886
PH0059126,P03372,S0023,2803.39,Regular,2024-02-09,E02325
PH0059127,P01325,S0069,2334.73,Sale,2023-08-25,E00483
PH0059128,P01489,S0057,3927.03,Regular,2024-06-30,E01743
PH0059129,P03383,S0048,3420.85,Regular,2023-04-17,E01062
PH0059130,P02179,S0015,4093.61,Promotional,2023-11-08,E00980
PH0059131,P02950,S0036,2851.68,Clearance,2022-06-02,E00979
PH0059132,P00988,S0121,404.43,Sale,2023-12-31,E01134
PH0059133,P04433,S0089,5215.31,Promotional,2022-12-08,E01048
PH0059134,P02807,S0129,9769.81,Sale,2024-02-28,E01591
PH0059135,P02261,S0053,3238.18,Promotional,2023-12-19,E00032
PH0059136,P04567,S0029,1341.19,Regular,2024-12-07,E01801
PH0059137,P02191,S0009,2498.79,Regular,2022-12-21,E00326
PH0059138,P03050,S0010,8416.54,Flash Sale,2024-09-19,E02379
PH0059139,P02767,S0097,4728.64,Promotional,2023-01-26,E01834
PH0059140,P04870,S0047,3300.0,Promotional,2022-09-16,E01076
PH0059141,P03099,S0119,8669.18,Regular,2023-12-21,E01682
PH0059142,P03649,S0028,2696.34,Sale,2024-09-05,E00622
PH0059143,P02134,S0098,1039.38,Regular,2022-10-30,E00876
PH0059144,P04912,S0015,9041.25,Regular,2022-06-28,E01681
PH0059145,P03566,S0085,482.25,Sale,2022-08-09,E01149
PH0059146,P02789,S0122,2282.93,Regular,2024-02-26,E00878
PH0059147,P02755,S0063,6023.24,Sale,2022-04-28,E00330
PH0059148,P04505,S0069,607.08,Sale,2024-06-27,E00179
PH0059149,P03869,S0064,6089.35,Sale,2022-04-26,E01524
PH0059150,P02146,S0102,1708.97,Promotional,2022-06-16,E01272
PH0059151,P01042,S0136,2353.84,Clearance,2022-02-27,E01026
PH0059152,P03833,S0059,3372.02,Sale,2022-07-03,E00798
PH0059153,P02646,S0085,334.91,Sale,2022-02-17,E01681
PH0059154,P04457,S0016,3472.37,Regular,2022-06-14,E00087
PH0059155,P04926,S0142,650.57,Regular,2023-02-25,E01754
PH0059156,P00271,S0136,512.95,Regular,2022-10-08,E01499
PH0059157,P00369,S0031,9252.91,Promotional,2023-12-04,E00464
PH0059158,P02519,S0053,595.59,Promotional,2023-04-01,E02141
PH0059159,P04433,S0077,6081.63,Regular,2024-08-19,E00698
PH0059160,P04321,S0147,513.92,Regular,2022-03-04,E01035
PH0059161,P02219,S0105,8101.55,Regular,2022-06-16,E01644
PH0059162,P04912,S0019,7487.45,Sale,2023-06-04,E01706
PH0059163,P04236,S0062,4147.15,Regular,2022-01-04,E00836
PH0059164,P00211,S0049,5485.62,Promotional,2024-07-28,E01794
PH0059165,P03254,S0042,4862.1,Regular,2023-08-10,E00542
PH0059166,P01507,S0147,2883.25,Clearance,2024-08-16,E02417
PH0059167,P04866,S0106,2887.07,Regular,2024-06-16,E01459
PH0059168,P03181,S0145,3633.72,Sale,2023-11-28,E02368
PH0059169,P00726,S0082,3129.77,Regular,2023-07-12,E02338
PH0059170,P04861,S0122,2874.55,Sale,2024-11-21,E01524
PH0059171,P03982,S0093,3942.57,Regular,2022-08-26,E01015
PH0059172,P01385,S0004,565.37,Regular,2024-01-28,E00945
PH0059173,P01269,S0037,3363.72,Clearance,2022-08-16,E01080
PH0059174,P01029,S0145,1913.36,Regular,2023-03-26,E00453
PH0059175,P00683,S0082,5337.98,Regular,2023-10-14,E01809
PH0059176,P00107,S0136,420.55,Regular,2023-10-26,E00865
PH0059177,P01685,S0035,3552.49,Regular,2022-06-19,E02321
PH0059178,P00022,S0010,2139.56,Flash Sale,2024-07-06,E00656
PH0059179,P00733,S0079,1481.55,Clearance,2023-03-12,E00841
PH0059180,P01086,S0038,3575.95,Promotional,2024-07-24,E00158
PH0059181,P00127,S0111,218.77,Clearance,2023-09-03,E00147
PH0059182,P00287,S0143,8216.24,Regular,2023-08-09,E00900
PH0059183,P00017,S0042,6397.91,Regular,2022-12-05,E02156
PH0059184,P04044,S0144,1174.45,Regular,2024-06-26,E01177
PH0059185,P01760,S0003,2175.98,Regular,2024-11-27,E00243
PH0059186,P01902,S0080,7683.52,Regular,2023-02-28,E02073
PH0059187,P04073,S0026,92.02,Sale,2024-10-12,E02438
PH0059188,P02278,S0026,5581.57,Sale,2023-02-14,E00239
PH0059189,P04423,S0097,3284.38,Regular,2023-03-08,E02352
PH0059190,P04929,S0015,1473.84,Regular,2024-02-09,E01598
PH0059191,P03782,S0056,1693.86,Promotional,2023-08-12,E01758
PH0059192,P01034,S0092,8485.76,Regular,2023-04-11,E01526
PH0059193,P03079,S0031,3855.0,Sale,2023-03-11,E01834
PH0059194,P01016,S0013,1107.09,Sale,2024-10-09,E00596
PH0059195,P00062,S0122,1764.41,Regular,2023-04-08,E00970
PH0059196,P00567,S0009,4805.86,Regular,2022-02-25,E01435
PH0059197,P02296,S0017,576.74,Regular,2022-04-02,E02245
PH0059198,P04034,S0011,2402.58,Sale,2023-01-14,E00264
PH0059199,P01222,S0146,622.79,Sale,2024-11-03,E00411
PH0059200,P04924,S0099,1316.99,Clearance,2024-12-03,E00187
PH0059201,P00586,S0014,1347.46,Regular,2024-02-19,E00607
PH0059202,P01402,S0150,843.14,Regular,2022-12-22,E00837
PH0059203,P00781,S0062,1287.46,Regular,2023-06-23,E01517
PH0059204,P03035,S0027,1303.52,Flash Sale,2024-08-29,E02264
PH0059205,P01011,S0092,2564.58,Regular,2024-02-21,E01031
PH0059206,P01738,S0093,1417.18,Regular,2024-11-13,E00498
PH0059207,P04632,S0059,3430.04,Regular,2023-03-23,E01706
PH0059208,P04866,S0043,2825.08,Regular,2022-02-19,E00360
PH0059209,P04186,S0111,6284.44,Regular,2024-02-03,E00637
PH0059210,P00371,S0017,1403.56,Promotional,2022-12-07,E01785
PH0059211,P00039,S0004,573.4,Regular,2023-12-19,E02031
PH0059212,P02401,S0109,646.25,Regular,2024-04-17,E00624
PH0059213,P00212,S0127,4379.09,Regular,2022-03-04,E00652
PH0059214,P00039,S0070,619.55,Regular,2023-04-03,E02232
PH0059215,P02809,S0099,10380.94,Sale,2024-02-09,E01521
PH0059216,P03336,S0017,3359.69,Promotional,2023-10-10,E00802
PH0059217,P02896,S0051,1356.66,Promotional,2024-03-31,E00108
PH0059218,P01211,S0042,1181.39,Sale,2024-09-29,E00772
PH0059219,P00905,S0012,1109.94,Sale,2023-07-18,E02187
PH0059220,P03639,S0091,205.38,Sale,2022-03-28,E00837
PH0059221,P03196,S0019,655.4,Sale,2022-12-19,E00406
PH0059222,P00686,S0001,4337.83,Regular,2024-12-11,E00043
PH0059223,P03326,S0045,6125.82,Regular,2023-07-29,E02177
PH0059224,P00007,S0038,1924.23,Promotional,2023-05-03,E00305
PH0059225,P01269,S0028,5714.74,Regular,2024-03-18,E00689
PH0059226,P00382,S0080,1079.97,Flash Sale,2022-01-25,E02197
PH0059227,P00837,S0058,2805.11,Clearance,2022-01-24,E02454
PH0059228,P02910,S0143,8145.98,Regular,2022-09-23,E00136
PH0059229,P00919,S0113,3923.77,Sale,2024-03-08,E01937
PH0059230,P02215,S0002,2235.61,Sale,2023-09-16,E00231
PH0059231,P02485,S0117,1023.7,Regular,2022-04-19,E00451
PH0059232,P03064,S0032,3227.5,Sale,2022-05-31,E01129
PH0059233,P02774,S0009,1586.03,Regular,2022-06-09,E01437
PH0059234,P02001,S0034,1103.33,Sale,2022-08-22,E02151
PH0059235,P04404,S0102,9085.38,Sale,2022-07-08,E00034
PH0059236,P03425,S0133,2721.42,Promotional,2022-03-07,E00859
PH0059237,P04129,S0045,11086.85,Sale,2022-05-25,E00206
PH0059238,P00496,S0135,5164.47,Promotional,2022-01-23,E00083
PH0059239,P04287,S0078,10619.54,Regular,2024-04-21,E01662
PH0059240,P01903,S0132,4544.54,Regular,2022-04-22,E01695
PH0059241,P03097,S0115,1591.22,Regular,2024-03-13,E01321
PH0059242,P03418,S0009,890.61,Regular,2022-06-11,E00350
PH0059243,P00805,S0065,3300.83,Regular,2024-06-24,E01669
PH0059244,P00816,S0108,7583.3,Sale,2024-08-15,E02227
PH0059245,P02984,S0033,1406.47,Promotional,2022-05-12,E00826
PH0059246,P04455,S0038,238.37,Regular,2024-07-16,E01267
PH0059247,P02840,S0072,1394.08,Regular,2024-12-22,E01914
PH0059248,P03042,S0063,1630.02,Promotional,2022-05-14,E01292
PH0059249,P02741,S0108,4166.33,Sale,2024-11-02,E01674
PH0059250,P00778,S0095,4501.56,Regular,2024-02-23,E00912
PH0059251,P03490,S0045,2695.85,Sale,2024-11-12,E00518
PH0059252,P02244,S0041,1369.87,Clearance,2022-07-23,E00967
PH0059253,P00865,S0076,2471.51,Sale,2023-02-09,E00763
PH0059254,P02716,S0010,444.62,Clearance,2022-12-28,E01890
PH0059255,P01182,S0076,440.14,Promotional,2023-08-23,E00723
PH0059256,P01275,S0034,2526.7,Regular,2024-12-20,E02181
PH0059257,P01684,S0074,479.25,Sale,2024-02-24,E01935
PH0059258,P04060,S0024,236.47,Promotional,2024-07-11,E00689
PH0059259,P02054,S0126,4237.95,Regular,2023-04-17,E01310
PH0059260,P01552,S0093,3730.11,Promotional,2023-03-20,E02468
PH0059261,P03304,S0003,233.64,Clearance,2024-11-19,E00174
PH0059262,P02584,S0035,673.17,Sale,2022-09-30,E01508
PH0059263,P01395,S0050,528.8,Regular,2024-06-08,E01687
PH0059264,P01494,S0024,466.44,Regular,2023-08-26,E02075
PH0059265,P04719,S0045,3674.19,Promotional,2022-02-02,E01436
PH0059266,P03468,S0076,1910.56,Regular,2023-01-22,E02105
PH0059267,P02373,S0141,174.03,Sale,2022-06-28,E00858
PH0059268,P04513,S0097,506.95,Regular,2022-11-20,E00979
PH0059269,P00128,S0032,5331.55,Regular,2022-05-02,E01670
PH0059270,P03404,S0079,1200.77,Regular,2023-07-30,E00008
PH0059271,P03151,S0028,615.97,Regular,2023-11-30,E00888
PH0059272,P04577,S0034,10920.99,Regular,2024-03-11,E00774
PH0059273,P00239,S0018,1052.75,Flash Sale,2022-09-02,E00585
PH0059274,P04337,S0145,2683.91,Regular,2023-09-02,E01995
PH0059275,P02032,S0061,7938.54,Promotional,2023-02-10,E00707
PH0059276,P01997,S0060,5661.78,Regular,2022-07-17,E00068
PH0059277,P04883,S0067,1147.66,Regular,2024-05-28,E01818
PH0059278,P04932,S0004,3862.58,Regular,2023-06-10,E02025
PH0059279,P04916,S0103,1081.36,Sale,2023-05-31,E00191
PH0059280,P04867,S0125,987.56,Regular,2023-03-12,E01499
PH0059281,P00282,S0106,4097.68,Regular,2023-06-28,E00306
PH0059282,P02745,S0129,477.9,Sale,2023-02-21,E02166
PH0059283,P01063,S0109,6200.56,Regular,2023-05-18,E00698
PH0059284,P04807,S0130,2036.83,Regular,2023-05-21,E01813
PH0059285,P00389,S0126,1707.63,Regular,2022-02-22,E00203
PH0059286,P04912,S0100,5447.02,Clearance,2024-06-05,E00012
PH0059287,P00556,S0081,810.06,Promotional,2022-08-27,E01022
PH0059288,P01761,S0076,9550.08,Regular,2023-05-22,E02350
PH0059289,P01923,S0024,766.37,Regular,2023-05-27,E00134
PH0059290,P03609,S0080,1907.75,Promotional,2022-07-08,E02392
PH0059291,P02358,S0012,760.35,Sale,2022-01-06,E00881
PH0059292,P04717,S0137,1043.46,Regular,2024-04-17,E02265
PH0059293,P02385,S0049,648.37,Regular,2024-02-18,E01341
PH0059294,P01882,S0128,835.8,Regular,2022-08-18,E01131
PH0059295,P02231,S0146,909.43,Regular,2024-06-22,E00480
PH0059296,P00062,S0040,1431.87,Promotional,2024-05-31,E02317
PH0059297,P00567,S0108,5025.05,Regular,2023-05-06,E01844
PH0059298,P02635,S0066,397.81,Clearance,2024-08-13,E02232
PH0059299,P04700,S0036,107.55,Sale,2024-07-31,E02165
PH0059300,P02155,S0119,5246.68,Regular,2024-06-10,E00329
PH0059301,P03448,S0108,14195.77,Regular,2023-11-08,E02431
PH0059302,P02309,S0099,3913.12,Regular,2023-05-29,E01414
PH0059303,P01028,S0052,1309.95,Regular,2024-04-12,E01543
PH0059304,P04058,S0014,3241.03,Flash Sale,2024-10-07,E00313
PH0059305,P01869,S0045,911.88,Clearance,2024-03-28,E01998
PH0059306,P01139,S0139,6285.87,Sale,2022-06-24,E01797
PH0059307,P04645,S0086,637.7,Sale,2022-07-31,E00645
PH0059308,P02040,S0042,954.46,Regular,2022-12-09,E01310
PH0059309,P00396,S0042,3315.23,Sale,2023-01-22,E02135
PH0059310,P02776,S0057,5733.57,Promotional,2023-12-23,E00351
PH0059311,P00913,S0113,4233.28,Regular,2022-02-20,E01778
PH0059312,P00066,S0022,225.74,Promotional,2024-05-19,E00518
PH0059313,P03095,S0053,6966.48,Regular,2023-09-13,E00869
PH0059314,P00830,S0150,1348.51,Clearance,2023-12-29,E00993
PH0059315,P01929,S0040,671.65,Regular,2024-04-20,E02060
PH0059316,P01979,S0141,604.34,Clearance,2023-05-07,E02203
PH0059317,P04557,S0015,3652.22,Promotional,2024-06-08,E01178
PH0059318,P04787,S0108,2472.25,Promotional,2024-07-07,E00332
PH0059319,P00787,S0057,484.96,Promotional,2023-11-06,E01208
PH0059320,P02305,S0115,456.95,Clearance,2023-05-29,E00560
PH0059321,P00909,S0012,1543.59,Sale,2024-10-11,E01106
PH0059322,P01179,S0071,2209.49,Regular,2022-08-27,E00098
PH0059323,P02128,S0002,1121.78,Promotional,2024-09-03,E01820
PH0059324,P01796,S0126,4703.81,Sale,2024-11-12,E02225
PH0059325,P01547,S0084,10998.92,Sale,2022-01-13,E01286
PH0059326,P04734,S0023,1544.79,Regular,2023-08-13,E00636
PH0059327,P00492,S0091,616.84,Promotional,2022-01-23,E00315
PH0059328,P04391,S0145,3254.07,Sale,2024-02-13,E00399
PH0059329,P04408,S0048,7409.39,Regular,2023-03-02,E01628
PH0059330,P00795,S0063,7027.65,Regular,2023-07-02,E00084
PH0059331,P02691,S0124,778.41,Regular,2022-03-14,E02228
PH0059332,P01405,S0064,1737.79,Sale,2024-05-16,E00795
PH0059333,P04870,S0019,3122.27,Sale,2022-07-05,E02201
PH0059334,P02201,S0057,1807.83,Flash Sale,2022-05-11,E00250
PH0059335,P00442,S0018,2940.69,Sale,2023-01-27,E00342
PH0059336,P01441,S0090,2593.04,Regular,2024-01-04,E00188
PH0059337,P04138,S0091,1245.74,Sale,2024-09-15,E00893
PH0059338,P03072,S0145,4601.34,Regular,2023-09-04,E00558
PH0059339,P04760,S0092,5841.59,Clearance,2024-02-28,E01566
PH0059340,P03879,S0142,543.46,Promotional,2024-11-23,E01442
PH0059341,P04781,S0078,1922.35,Promotional,2022-10-21,E00324
PH0059342,P03242,S0069,303.13,Sale,2024-10-25,E02223
PH0059343,P04383,S0034,7655.83,Regular,2022-06-17,E02383
PH0059344,P03365,S0057,3536.66,Regular,2023-08-07,E00701
PH0059345,P03233,S0038,5083.02,Regular,2022-04-14,E00817
PH0059346,P03287,S0058,977.34,Regular,2022-09-15,E01188
PH0059347,P04555,S0046,1392.16,Promotional,2023-04-05,E00201
PH0059348,P04938,S0021,2130.43,Regular,2022-12-11,E00922
PH0059349,P01866,S0036,955.84,Regular,2024-10-27,E01220
PH0059350,P02319,S0081,3281.0,Sale,2022-09-19,E01996
PH0059351,P04612,S0148,3586.54,Regular,2022-01-22,E01354
PH0059352,P00958,S0081,5967.52,Promotional,2022-07-21,E00304
PH0059353,P04987,S0148,5004.43,Clearance,2023-12-30,E00955
PH0059354,P04969,S0094,12019.89,Regular,2024-11-15,E01584
PH0059355,P04410,S0149,3168.51,Flash Sale,2023-03-07,E02129
PH0059356,P01668,S0039,3048.98,Regular,2022-07-24,E02123
PH0059357,P00234,S0074,3669.65,Sale,2024-06-24,E02255
PH0059358,P01027,S0051,1100.42,Flash Sale,2023-11-23,E01494
PH0059359,P00909,S0137,2049.12,Regular,2023-08-10,E01626
PH0059360,P03550,S0055,2443.1,Promotional,2023-04-02,E02162
PH0059361,P03616,S0124,823.73,Sale,2022-11-08,E01951
PH0059362,P00702,S0101,1482.81,Sale,2022-03-30,E02118
PH0059363,P04311,S0022,350.87,Regular,2024-01-05,E01617
PH0059364,P02365,S0011,2516.94,Promotional,2022-03-26,E00108
PH0059365,P00946,S0045,1695.65,Clearance,2022-08-10,E00169
PH0059366,P04376,S0095,4714.85,Clearance,2022-01-13,E00763
PH0059367,P03066,S0090,1892.53,Promotional,2022-06-06,E02426
PH0059368,P02527,S0005,3588.35,Promotional,2024-03-25,E01078
PH0059369,P02991,S0144,2175.96,Sale,2022-10-18,E02362
PH0059370,P02402,S0100,2614.89,Regular,2023-12-31,E00843
PH0059371,P03179,S0123,9179.63,Regular,2024-03-07,E01630
PH0059372,P03043,S0069,3494.16,Clearance,2023-01-13,E01038
PH0059373,P01402,S0061,809.96,Regular,2023-07-05,E02095
PH0059374,P02879,S0126,5394.51,Regular,2022-06-24,E00165
PH0059375,P01842,S0106,299.32,Regular,2022-08-25,E00607
PH0059376,P02715,S0078,2425.09,Sale,2022-11-10,E00738
