session_id,customer_id,login_time,logout_time,duration_mins,device,channel,pages_visited,date
SES0097231,C06455,2024-02-09 17:11:00,2024-02-09 18:36:00,85,Mobile,Web,17,2024-02-09
SES0097232,C08825,2024-04-09 05:11:00,2024-04-09 05:34:00,23,Desktop,Web,13,2024-04-09
SES0097233,C07033,2023-10-04 16:54:00,2023-10-04 17:54:00,60,Mobile,Web,25,2023-10-04
SES0097234,C01888,2022-03-18 16:09:00,2022-03-18 17:24:00,75,Desktop,App,2,2022-03-18
SES0097235,C09264,2024-04-19 08:45:00,2024-04-19 10:08:00,83,Mobile,App,1,2024-04-19
SES0097236,C00379,2024-02-09 17:24:00,2024-02-09 18:19:00,55,Mobile,Web,23,2024-02-09
SES0097237,C05371,2023-02-21 05:18:00,2023-02-21 05:49:00,31,Mobile,App,6,2023-02-21
SES0097238,C04239,2023-06-02 03:05:00,2023-06-02 03:33:00,28,Mobile,App,20,2023-06-02
SES0097239,C02530,2023-12-18 21:59:00,2023-12-18 23:27:00,88,Mobile,Web,20,2023-12-18
SES0097240,C09015,2023-02-26 06:12:00,2023-02-26 07:02:00,50,Mobile,App,1,2023-02-26
SES0097241,C05656,2024-05-27 12:15:00,2024-05-27 12:41:00,26,Mobile,Web,10,2024-05-27
SES0097242,C03214,2022-03-16 21:11:00,2022-03-16 21:52:00,41,Mobile,Web,17,2022-03-16
SES0097243,C06791,2023-04-08 07:06:00,2023-04-08 07:48:00,42,Mobile,App,8,2023-04-08
SES0097244,C03441,2022-05-05 15:26:00,2022-05-05 16:06:00,40,Mobile,Web,9,2022-05-05
SES0097245,C06015,2024-12-22 03:53:00,2024-12-22 03:56:00,3,Mobile,Web,30,2024-12-22
SES0097246,C04547,2022-12-21 00:11:00,2022-12-21 01:10:00,59,Mobile,App,8,2022-12-21
SES0097247,C07087,2022-04-03 08:30:00,2022-04-03 09:44:00,74,Mobile,App,25,2022-04-03
SES0097248,C09674,2024-10-03 05:26:00,2024-10-03 05:43:00,17,Mobile,Web,3,2024-10-03
SES0097249,C07597,2023-02-21 14:23:00,2023-02-21 15:33:00,70,Tablet,Web,22,2023-02-21
SES0097250,C02464,2023-01-15 19:53:00,2023-01-15 20:35:00,42,Mobile,App,25,2023-01-15
SES0097251,C05534,2022-12-09 00:56:00,2022-12-09 01:14:00,18,Tablet,App,28,2022-12-09
SES0097252,C06999,2023-03-29 12:13:00,2023-03-29 13:25:00,72,Desktop,Web,10,2023-03-29
SES0097253,C09596,2024-04-04 19:03:00,2024-04-04 19:31:00,28,Desktop,App,1,2024-04-04
SES0097254,C04275,2022-04-03 09:18:00,2022-04-03 10:17:00,59,Mobile,App,13,2022-04-03
SES0097255,C00075,2024-04-10 04:43:00,2024-04-10 06:07:00,84,Desktop,App,18,2024-04-10
SES0097256,C04592,2024-01-03 09:31:00,2024-01-03 10:46:00,75,Desktop,Web,10,2024-01-03
SES0097257,C07490,2024-03-19 10:50:00,2024-03-19 11:51:00,61,Mobile,Web,24,2024-03-19
SES0097258,C05904,2022-11-24 02:27:00,2022-11-24 02:55:00,28,Mobile,Web,20,2022-11-24
SES0097259,C04396,2024-11-24 13:17:00,2024-11-24 13:38:00,21,Desktop,Web,9,2024-11-24
SES0097260,C08625,2023-11-03 03:03:00,2023-11-03 04:03:00,60,Desktop,Web,7,2023-11-03
SES0097261,C08585,2023-01-25 10:59:00,2023-01-25 11:30:00,31,Tablet,App,1,2023-01-25
SES0097262,C06290,2022-04-11 02:00:00,2022-04-11 02:15:00,15,Mobile,Web,28,2022-04-11
SES0097263,C04044,2023-06-10 08:54:00,2023-06-10 09:11:00,17,Mobile,Web,27,2023-06-10
SES0097264,C05722,2023-04-02 05:19:00,2023-04-02 05:27:00,8,Mobile,App,7,2023-04-02
SES0097265,C00703,2023-07-04 06:34:00,2023-07-04 07:21:00,47,Mobile,App,21,2023-07-04
SES0097266,C02551,2022-02-18 20:44:00,2022-02-18 21:22:00,38,Desktop,App,9,2022-02-18
SES0097267,C09848,2022-06-20 10:53:00,2022-06-20 12:06:00,73,Mobile,Web,15,2022-06-20
SES0097268,C05673,2022-11-15 09:00:00,2022-11-15 10:21:00,81,Mobile,App,29,2022-11-15
SES0097269,C00590,2023-03-23 08:18:00,2023-03-23 09:25:00,67,Mobile,App,19,2023-03-23
SES0097270,C02876,2024-04-08 23:47:00,2024-04-09 00:31:00,44,Tablet,Web,18,2024-04-08
SES0097271,C07160,2022-05-22 07:08:00,2022-05-22 08:11:00,63,Mobile,Web,15,2022-05-22
SES0097272,C05912,2024-12-07 02:14:00,2024-12-07 03:35:00,81,Mobile,Web,8,2024-12-07
SES0097273,C03370,2023-10-16 14:44:00,2023-10-16 15:27:00,43,Mobile,App,26,2023-10-16
SES0097274,C07304,2022-03-26 16:17:00,2022-03-26 16:29:00,12,Mobile,App,19,2022-03-26
SES0097275,C05630,2024-07-09 07:03:00,2024-07-09 07:18:00,15,Desktop,Web,29,2024-07-09
SES0097276,C05343,2023-02-14 18:35:00,2023-02-14 19:39:00,64,Mobile,App,12,2023-02-14
SES0097277,C05731,2023-12-19 18:37:00,2023-12-19 19:55:00,78,Mobile,Web,21,2023-12-19
SES0097278,C04253,2023-02-08 12:55:00,2023-02-08 14:23:00,88,Desktop,Web,5,2023-02-08
SES0097279,C03896,2024-11-16 15:44:00,2024-11-16 16:22:00,38,Mobile,Web,5,2024-11-16
SES0097280,C02970,2024-01-05 06:17:00,2024-01-05 06:29:00,12,Mobile,Web,2,2024-01-05
SES0097281,C03151,2023-02-18 03:45:00,2023-02-18 04:46:00,61,Mobile,App,3,2023-02-18
SES0097282,C08256,2023-02-22 04:41:00,2023-02-22 06:09:00,88,Mobile,App,21,2023-02-22
SES0097283,C05758,2022-06-30 17:30:00,2022-06-30 18:21:00,51,Mobile,App,22,2022-06-30
SES0097284,C04431,2022-08-09 16:24:00,2022-08-09 16:55:00,31,Mobile,Web,19,2022-08-09
SES0097285,C08681,2022-05-11 08:39:00,2022-05-11 10:03:00,84,Mobile,App,24,2022-05-11
SES0097286,C08762,2023-06-10 04:09:00,2023-06-10 04:43:00,34,Mobile,App,9,2023-06-10
SES0097287,C04493,2023-03-19 05:58:00,2023-03-19 06:20:00,22,Mobile,App,23,2023-03-19
SES0097288,C00024,2024-05-29 04:10:00,2024-05-29 04:13:00,3,Mobile,App,13,2024-05-29
SES0097289,C08213,2023-05-26 12:58:00,2023-05-26 13:52:00,54,Desktop,App,22,2023-05-26
SES0097290,C06546,2024-10-16 03:36:00,2024-10-16 04:42:00,66,Mobile,Web,5,2024-10-16
SES0097291,C06990,2024-02-17 02:45:00,2024-02-17 04:01:00,76,Tablet,Web,21,2024-02-17
SES0097292,C01500,2024-06-02 23:15:00,2024-06-02 23:46:00,31,Mobile,App,3,2024-06-02
SES0097293,C04564,2023-02-14 21:16:00,2023-02-14 21:55:00,39,Mobile,App,19,2023-02-14
SES0097294,C08188,2022-06-25 10:56:00,2022-06-25 12:24:00,88,Desktop,Web,15,2022-06-25
SES0097295,C01409,2022-12-27 07:29:00,2022-12-27 07:54:00,25,Desktop,App,21,2022-12-27
SES0097296,C08521,2023-11-09 09:07:00,2023-11-09 09:58:00,51,Mobile,App,8,2023-11-09
SES0097297,C03128,2023-01-28 00:32:00,2023-01-28 01:15:00,43,Mobile,Web,2,2023-01-28
SES0097298,C07478,2024-06-04 10:39:00,2024-06-04 11:51:00,72,Desktop,Web,28,2024-06-04
SES0097299,C02074,2022-05-28 17:35:00,2022-05-28 18:25:00,50,Mobile,Web,11,2022-05-28
SES0097300,C08088,2023-05-06 04:57:00,2023-05-06 05:45:00,48,Desktop,App,16,2023-05-06
SES0097301,C06115,2023-03-14 11:03:00,2023-03-14 11:50:00,47,Desktop,App,3,2023-03-14
SES0097302,C02030,2024-04-17 21:48:00,2024-04-17 23:12:00,84,Tablet,App,17,2024-04-17
SES0097303,C06965,2022-03-20 15:46:00,2022-03-20 17:13:00,87,Mobile,App,9,2022-03-20
SES0097304,C04850,2023-04-18 11:29:00,2023-04-18 12:09:00,40,Mobile,App,1,2023-04-18
SES0097305,C04686,2023-02-22 11:41:00,2023-02-22 13:03:00,82,Mobile,Web,13,2023-02-22
SES0097306,C06935,2022-11-26 06:18:00,2022-11-26 06:53:00,35,Mobile,App,10,2022-11-26
SES0097307,C05151,2023-10-30 16:24:00,2023-10-30 16:27:00,3,Mobile,App,21,2023-10-30
SES0097308,C05700,2023-08-04 08:52:00,2023-08-04 09:36:00,44,Mobile,Web,17,2023-08-04
SES0097309,C04525,2022-07-31 04:34:00,2022-07-31 04:37:00,3,Mobile,Web,15,2022-07-31
SES0097310,C07134,2022-03-29 04:00:00,2022-03-29 05:08:00,68,Desktop,App,3,2022-03-29
SES0097311,C00611,2023-11-15 00:10:00,2023-11-15 00:52:00,42,Mobile,App,25,2023-11-15
SES0097312,C01565,2023-04-21 01:39:00,2023-04-21 02:02:00,23,Mobile,App,10,2023-04-21
SES0097313,C00361,2024-02-02 17:43:00,2024-02-02 18:30:00,47,Desktop,App,8,2024-02-02
SES0097314,C08675,2023-02-05 13:06:00,2023-02-05 13:12:00,6,Mobile,App,6,2023-02-05
SES0097315,C09583,2023-08-03 08:29:00,2023-08-03 09:04:00,35,Mobile,App,7,2023-08-03
SES0097316,C02871,2023-07-24 17:55:00,2023-07-24 19:00:00,65,Tablet,App,6,2023-07-24
SES0097317,C06444,2024-10-28 07:19:00,2024-10-28 07:33:00,14,Desktop,Web,12,2024-10-28
SES0097318,C04571,2024-06-09 08:31:00,2024-06-09 09:31:00,60,Mobile,Web,27,2024-06-09
SES0097319,C09153,2022-04-06 04:41:00,2022-04-06 05:42:00,61,Desktop,App,5,2022-04-06
SES0097320,C09345,2022-06-26 03:35:00,2022-06-26 04:42:00,67,Desktop,Web,2,2022-06-26
SES0097321,C04265,2022-05-30 15:46:00,2022-05-30 16:47:00,61,Mobile,App,1,2022-05-30
SES0097322,C09457,2023-06-08 22:40:00,2023-06-08 22:56:00,16,Mobile,App,26,2023-06-08
SES0097323,C02781,2024-09-04 18:39:00,2024-09-04 19:26:00,47,Desktop,App,19,2024-09-04
SES0097324,C02214,2024-10-13 07:21:00,2024-10-13 07:59:00,38,Desktop,App,13,2024-10-13
SES0097325,C08949,2022-01-31 17:56:00,2022-01-31 18:41:00,45,Mobile,App,23,2022-01-31
SES0097326,C08136,2023-11-26 08:35:00,2023-11-26 09:25:00,50,Mobile,Web,3,2023-11-26
SES0097327,C09860,2022-11-26 22:00:00,2022-11-26 22:43:00,43,Desktop,App,2,2022-11-26
SES0097328,C04237,2024-09-13 04:32:00,2024-09-13 05:41:00,69,Desktop,App,19,2024-09-13
SES0097329,C05234,2023-12-22 20:43:00,2023-12-22 21:25:00,42,Mobile,Web,27,2023-12-22
SES0097330,C00066,2023-09-15 23:28:00,2023-09-16 00:09:00,41,Mobile,App,9,2023-09-15
SES0097331,C01679,2024-04-21 05:51:00,2024-04-21 07:15:00,84,Mobile,Web,21,2024-04-21
SES0097332,C09879,2023-07-31 20:03:00,2023-07-31 20:44:00,41,Mobile,App,14,2023-07-31
SES0097333,C07670,2024-02-16 07:28:00,2024-02-16 08:55:00,87,Desktop,Web,21,2024-02-16
SES0097334,C09026,2022-12-24 15:14:00,2022-12-24 15:51:00,37,Mobile,App,28,2022-12-24
SES0097335,C09454,2023-07-14 04:20:00,2023-07-14 04:40:00,20,Mobile,Web,23,2023-07-14
SES0097336,C06448,2022-01-07 20:47:00,2022-01-07 21:42:00,55,Desktop,Web,16,2022-01-07
SES0097337,C01814,2022-04-03 23:32:00,2022-04-04 00:06:00,34,Mobile,Web,5,2022-04-03
SES0097338,C00164,2022-10-24 18:29:00,2022-10-24 19:20:00,51,Tablet,Web,30,2022-10-24
SES0097339,C03914,2023-06-04 14:39:00,2023-06-04 15:30:00,51,Mobile,App,17,2023-06-04
SES0097340,C00664,2024-05-30 06:46:00,2024-05-30 07:47:00,61,Mobile,Web,30,2024-05-30
SES0097341,C06434,2024-12-15 16:02:00,2024-12-15 17:29:00,87,Desktop,Web,6,2024-12-15
SES0097342,C05832,2024-10-12 22:41:00,2024-10-12 23:10:00,29,Mobile,Web,8,2024-10-12
SES0097343,C05134,2022-08-11 22:56:00,2022-08-11 23:37:00,41,Mobile,App,30,2022-08-11
SES0097344,C05154,2023-09-23 01:14:00,2023-09-23 01:30:00,16,Mobile,App,16,2023-09-23
SES0097345,C00734,2023-06-21 11:37:00,2023-06-21 12:44:00,67,Tablet,Web,27,2023-06-21
SES0097346,C02974,2022-03-27 23:27:00,2022-03-27 23:31:00,4,Mobile,Web,3,2022-03-27
SES0097347,C09033,2023-09-26 14:09:00,2023-09-26 14:44:00,35,Mobile,Web,29,2023-09-26
SES0097348,C06785,2024-11-30 07:46:00,2024-11-30 08:28:00,42,Tablet,Web,17,2024-11-30
SES0097349,C03443,2022-04-21 04:26:00,2022-04-21 04:47:00,21,Tablet,App,16,2022-04-21
SES0097350,C06451,2024-05-24 21:01:00,2024-05-24 22:04:00,63,Mobile,App,19,2024-05-24
SES0097351,C06365,2024-06-10 15:40:00,2024-06-10 17:03:00,83,Mobile,Web,10,2024-06-10
SES0097352,C00559,2022-06-30 20:38:00,2022-06-30 21:55:00,77,Desktop,App,17,2022-06-30
SES0097353,C08919,2023-02-05 04:04:00,2023-02-05 04:58:00,54,Mobile,App,26,2023-02-05
SES0097354,C00351,2023-07-25 10:31:00,2023-07-25 11:14:00,43,Desktop,Web,15,2023-07-25
SES0097355,C00895,2024-06-27 17:17:00,2024-06-27 18:29:00,72,Mobile,Web,18,2024-06-27
SES0097356,C04706,2023-09-20 07:22:00,2023-09-20 08:50:00,88,Mobile,App,23,2023-09-20
SES0097357,C07970,2022-04-10 21:01:00,2022-04-10 22:31:00,90,Mobile,Web,18,2022-04-10
SES0097358,C04231,2022-02-25 15:08:00,2022-02-25 15:52:00,44,Mobile,App,7,2022-02-25
SES0097359,C03331,2023-11-27 10:26:00,2023-11-27 10:58:00,32,Mobile,App,28,2023-11-27
SES0097360,C09128,2023-05-20 16:42:00,2023-05-20 17:13:00,31,Mobile,App,11,2023-05-20
SES0097361,C09667,2023-05-01 22:16:00,2023-05-01 23:10:00,54,Mobile,App,19,2023-05-01
SES0097362,C08888,2023-03-19 13:28:00,2023-03-19 14:05:00,37,Mobile,Web,27,2023-03-19
SES0097363,C05896,2024-07-08 06:06:00,2024-07-08 06:20:00,14,Desktop,Web,29,2024-07-08
SES0097364,C02801,2022-08-16 19:17:00,2022-08-16 20:02:00,45,Mobile,Web,19,2022-08-16
SES0097365,C07788,2022-03-26 14:40:00,2022-03-26 15:18:00,38,Mobile,App,22,2022-03-26
SES0097366,C09339,2022-02-27 04:05:00,2022-02-27 05:32:00,87,Mobile,Web,9,2022-02-27
SES0097367,C07028,2024-01-04 17:51:00,2024-01-04 18:34:00,43,Desktop,Web,7,2024-01-04
SES0097368,C08563,2022-01-25 21:02:00,2022-01-25 21:39:00,37,Mobile,App,6,2022-01-25
SES0097369,C05714,2023-08-09 16:41:00,2023-08-09 17:58:00,77,Desktop,App,16,2023-08-09
SES0097370,C09512,2024-09-05 06:25:00,2024-09-05 07:30:00,65,Desktop,App,16,2024-09-05
SES0097371,C09313,2024-05-06 14:12:00,2024-05-06 14:46:00,34,Desktop,Web,2,2024-05-06
SES0097372,C08915,2023-12-10 12:39:00,2023-12-10 13:22:00,43,Desktop,Web,22,2023-12-10
SES0097373,C00346,2024-06-18 07:06:00,2024-06-18 07:33:00,27,Mobile,Web,25,2024-06-18
SES0097374,C08245,2022-01-29 20:42:00,2022-01-29 22:02:00,80,Desktop,App,8,2022-01-29
SES0097375,C09869,2024-05-23 20:03:00,2024-05-23 20:31:00,28,Desktop,App,2,2024-05-23
SES0097376,C01031,2022-08-28 13:19:00,2022-08-28 13:30:00,11,Mobile,App,9,2022-08-28
SES0097377,C03159,2024-07-11 12:30:00,2024-07-11 13:57:00,87,Mobile,Web,6,2024-07-11
SES0097378,C00116,2024-03-07 06:17:00,2024-03-07 07:17:00,60,Mobile,App,9,2024-03-07
SES0097379,C03621,2022-11-18 10:16:00,2022-11-18 10:20:00,4,Desktop,Web,9,2022-11-18
SES0097380,C04656,2022-11-30 01:33:00,2022-11-30 02:04:00,31,Tablet,App,14,2022-11-30
SES0097381,C09049,2024-08-28 01:12:00,2024-08-28 02:23:00,71,Mobile,Web,28,2024-08-28
SES0097382,C09005,2023-08-25 11:16:00,2023-08-25 11:51:00,35,Mobile,Web,14,2023-08-25
SES0097383,C03923,2022-06-17 10:28:00,2022-06-17 11:18:00,50,Desktop,App,1,2022-06-17
SES0097384,C05081,2022-11-08 17:55:00,2022-11-08 18:03:00,8,Desktop,App,12,2022-11-08
SES0097385,C04891,2024-07-23 21:36:00,2024-07-23 21:58:00,22,Mobile,Web,14,2024-07-23
SES0097386,C00510,2023-11-02 03:48:00,2023-11-02 05:18:00,90,Mobile,App,7,2023-11-02
SES0097387,C01472,2024-10-20 10:38:00,2024-10-20 11:10:00,32,Mobile,App,19,2024-10-20
SES0097388,C05657,2022-12-02 00:13:00,2022-12-02 01:36:00,83,Mobile,App,10,2022-12-02
SES0097389,C05600,2022-09-25 08:51:00,2022-09-25 09:08:00,17,Mobile,App,19,2022-09-25
SES0097390,C02343,2024-08-15 10:22:00,2024-08-15 11:33:00,71,Mobile,App,8,2024-08-15
SES0097391,C06901,2023-08-20 18:32:00,2023-08-20 18:54:00,22,Desktop,App,22,2023-08-20
SES0097392,C01551,2022-08-24 01:04:00,2022-08-24 02:22:00,78,Tablet,Web,22,2022-08-24
SES0097393,C08230,2023-07-16 17:59:00,2023-07-16 19:06:00,67,Mobile,App,29,2023-07-16
SES0097394,C08686,2024-01-28 02:09:00,2024-01-28 02:18:00,9,Mobile,Web,10,2024-01-28
SES0097395,C05871,2024-12-21 08:16:00,2024-12-21 09:46:00,90,Desktop,App,17,2024-12-21
SES0097396,C03017,2023-04-16 14:59:00,2023-04-16 15:06:00,7,Mobile,App,19,2023-04-16
SES0097397,C01008,2022-07-30 04:15:00,2022-07-30 04:36:00,21,Mobile,App,24,2022-07-30
SES0097398,C08132,2022-03-01 23:32:00,2022-03-02 00:16:00,44,Mobile,Web,10,2022-03-01
SES0097399,C08289,2024-03-05 13:11:00,2024-03-05 14:06:00,55,Mobile,App,2,2024-03-05
SES0097400,C02352,2023-10-11 11:48:00,2023-10-11 13:16:00,88,Mobile,Web,24,2023-10-11
SES0097401,C07826,2024-02-23 11:25:00,2024-02-23 12:39:00,74,Mobile,Web,8,2024-02-23
SES0097402,C00710,2022-03-16 00:31:00,2022-03-16 01:07:00,36,Mobile,App,17,2022-03-16
SES0097403,C02460,2023-07-06 12:26:00,2023-07-06 12:51:00,25,Desktop,Web,13,2023-07-06
SES0097404,C03985,2023-05-13 01:09:00,2023-05-13 01:14:00,5,Desktop,Web,17,2023-05-13
SES0097405,C08807,2024-01-31 11:28:00,2024-01-31 11:38:00,10,Mobile,App,23,2024-01-31
SES0097406,C04107,2023-08-28 10:49:00,2023-08-28 11:53:00,64,Desktop,App,23,2023-08-28
SES0097407,C04316,2023-09-09 04:31:00,2023-09-09 05:26:00,55,Mobile,Web,6,2023-09-09
SES0097408,C04224,2024-11-12 07:20:00,2024-11-12 07:29:00,9,Mobile,App,3,2024-11-12
SES0097409,C09677,2024-08-21 23:27:00,2024-08-22 00:42:00,75,Mobile,Web,22,2024-08-21
SES0097410,C09290,2022-11-21 05:19:00,2022-11-21 05:42:00,23,Mobile,Web,6,2022-11-21
SES0097411,C01180,2023-06-06 11:04:00,2023-06-06 11:12:00,8,Mobile,Web,19,2023-06-06
SES0097412,C01031,2024-06-02 14:26:00,2024-06-02 14:56:00,30,Mobile,Web,21,2024-06-02
SES0097413,C03578,2024-09-28 19:43:00,2024-09-28 20:05:00,22,Desktop,Web,18,2024-09-28
SES0097414,C06697,2023-06-29 00:31:00,2023-06-29 01:29:00,58,Mobile,Web,11,2023-06-29
SES0097415,C02949,2023-01-08 08:18:00,2023-01-08 09:37:00,79,Desktop,Web,5,2023-01-08
SES0097416,C00251,2024-12-20 07:10:00,2024-12-20 08:29:00,79,Mobile,App,4,2024-12-20
SES0097417,C09696,2024-02-17 16:08:00,2024-02-17 17:22:00,74,Mobile,App,22,2024-02-17
SES0097418,C06196,2022-06-30 10:00:00,2022-06-30 10:50:00,50,Desktop,App,4,2022-06-30
SES0097419,C06778,2023-07-03 00:01:00,2023-07-03 01:15:00,74,Mobile,App,17,2023-07-03
SES0097420,C05290,2022-07-29 23:00:00,2022-07-30 00:06:00,66,Mobile,App,25,2022-07-29
SES0097421,C03393,2023-06-02 21:51:00,2023-06-02 21:55:00,4,Desktop,Web,5,2023-06-02
SES0097422,C09019,2023-05-01 01:47:00,2023-05-01 02:36:00,49,Mobile,App,2,2023-05-01
SES0097423,C06342,2023-01-26 04:38:00,2023-01-26 05:45:00,67,Desktop,Web,20,2023-01-26
SES0097424,C02079,2023-10-15 21:12:00,2023-10-15 21:49:00,37,Desktop,App,9,2023-10-15
SES0097425,C02131,2023-08-02 16:01:00,2023-08-02 17:13:00,72,Mobile,App,27,2023-08-02
SES0097426,C08942,2024-12-03 20:44:00,2024-12-03 20:52:00,8,Tablet,App,6,2024-12-03
SES0097427,C07610,2024-06-24 03:06:00,2024-06-24 03:37:00,31,Mobile,Web,30,2024-06-24
SES0097428,C00643,2022-02-18 12:07:00,2022-02-18 13:36:00,89,Mobile,Web,17,2022-02-18
SES0097429,C00156,2024-12-14 08:18:00,2024-12-14 09:14:00,56,Mobile,App,28,2024-12-14
SES0097430,C05362,2024-03-09 20:38:00,2024-03-09 20:43:00,5,Mobile,Web,23,2024-03-09
SES0097431,C00261,2022-04-09 08:09:00,2022-04-09 08:17:00,8,Desktop,Web,23,2022-04-09
SES0097432,C08588,2023-10-01 10:49:00,2023-10-01 11:40:00,51,Desktop,App,2,2023-10-01
SES0097433,C06269,2022-08-01 10:17:00,2022-08-01 10:42:00,25,Desktop,App,15,2022-08-01
SES0097434,C05553,2024-07-20 14:10:00,2024-07-20 14:12:00,2,Mobile,App,15,2024-07-20
SES0097435,C02606,2023-09-04 17:38:00,2023-09-04 18:06:00,28,Tablet,Web,28,2023-09-04
SES0097436,C03586,2023-02-06 21:29:00,2023-02-06 22:09:00,40,Desktop,App,16,2023-02-06
SES0097437,C02956,2024-09-17 10:45:00,2024-09-17 12:15:00,90,Desktop,App,19,2024-09-17
SES0097438,C05813,2023-11-05 15:34:00,2023-11-05 16:52:00,78,Mobile,App,14,2023-11-05
SES0097439,C05150,2022-10-25 19:00:00,2022-10-25 19:53:00,53,Mobile,App,13,2022-10-25
SES0097440,C08133,2024-03-02 09:53:00,2024-03-02 09:59:00,6,Mobile,App,6,2024-03-02
SES0097441,C09418,2022-01-18 13:59:00,2022-01-18 15:15:00,76,Desktop,App,8,2022-01-18
SES0097442,C09571,2024-03-25 02:19:00,2024-03-25 03:09:00,50,Desktop,App,4,2024-03-25
SES0097443,C09007,2023-05-15 16:17:00,2023-05-15 17:13:00,56,Mobile,Web,3,2023-05-15
SES0097444,C07002,2024-08-24 21:09:00,2024-08-24 21:57:00,48,Mobile,App,16,2024-08-24
SES0097445,C01974,2023-09-12 02:40:00,2023-09-12 03:19:00,39,Desktop,App,10,2023-09-12
SES0097446,C02055,2024-06-02 14:08:00,2024-06-02 14:25:00,17,Desktop,App,8,2024-06-02
SES0097447,C01304,2022-09-15 05:15:00,2022-09-15 06:25:00,70,Tablet,App,6,2022-09-15
SES0097448,C04570,2024-09-10 00:44:00,2024-09-10 02:11:00,87,Mobile,App,14,2024-09-10
SES0097449,C07669,2024-08-08 14:49:00,2024-08-08 15:09:00,20,Mobile,Web,23,2024-08-08
SES0097450,C09499,2024-08-25 13:36:00,2024-08-25 14:38:00,62,Desktop,App,22,2024-08-25
SES0097451,C01984,2022-04-18 03:48:00,2022-04-18 04:58:00,70,Desktop,App,28,2022-04-18
SES0097452,C06943,2022-09-13 06:37:00,2022-09-13 07:57:00,80,Mobile,App,6,2022-09-13
SES0097453,C04779,2023-11-18 02:55:00,2023-11-18 04:14:00,79,Mobile,Web,18,2023-11-18
SES0097454,C05163,2023-04-04 13:01:00,2023-04-04 14:25:00,84,Mobile,App,14,2023-04-04
SES0097455,C04152,2024-02-20 17:35:00,2024-02-20 18:02:00,27,Mobile,App,9,2024-02-20
SES0097456,C00351,2024-10-22 21:27:00,2024-10-22 22:53:00,86,Mobile,App,24,2024-10-22
SES0097457,C02612,2024-07-27 22:37:00,2024-07-28 00:03:00,86,Mobile,App,14,2024-07-27
SES0097458,C06927,2023-05-04 11:11:00,2023-05-04 11:30:00,19,Mobile,App,5,2023-05-04
SES0097459,C07587,2024-09-28 18:26:00,2024-09-28 19:43:00,77,Desktop,Web,15,2024-09-28
SES0097460,C07532,2024-03-30 11:31:00,2024-03-30 12:50:00,79,Mobile,App,27,2024-03-30
SES0097461,C02771,2023-04-19 02:45:00,2023-04-19 03:41:00,56,Desktop,Web,20,2023-04-19
SES0097462,C04352,2022-10-11 05:22:00,2022-10-11 06:22:00,60,Mobile,App,16,2022-10-11
SES0097463,C04438,2022-10-21 09:05:00,2022-10-21 10:16:00,71,Desktop,App,23,2022-10-21
SES0097464,C06735,2022-01-10 03:59:00,2022-01-10 04:02:00,3,Mobile,App,26,2022-01-10
SES0097465,C04397,2022-02-24 06:29:00,2022-02-24 06:57:00,28,Desktop,App,12,2022-02-24
SES0097466,C05711,2023-08-26 00:31:00,2023-08-26 00:42:00,11,Mobile,App,20,2023-08-26
SES0097467,C07441,2024-08-25 16:57:00,2024-08-25 17:45:00,48,Mobile,Web,27,2024-08-25
SES0097468,C05028,2022-10-08 00:37:00,2022-10-08 01:52:00,75,Mobile,App,6,2022-10-08
SES0097469,C09812,2022-05-24 04:32:00,2022-05-24 05:45:00,73,Mobile,App,7,2022-05-24
SES0097470,C07593,2023-01-12 11:24:00,2023-01-12 11:55:00,31,Mobile,Web,16,2023-01-12
SES0097471,C00586,2023-06-17 04:24:00,2023-06-17 04:45:00,21,Mobile,App,17,2023-06-17
SES0097472,C03819,2023-07-27 01:13:00,2023-07-27 02:32:00,79,Mobile,App,20,2023-07-27
SES0097473,C01601,2024-02-04 20:51:00,2024-02-04 21:36:00,45,Mobile,App,14,2024-02-04
SES0097474,C05691,2024-07-17 03:16:00,2024-07-17 03:34:00,18,Desktop,App,18,2024-07-17
SES0097475,C01984,2024-11-13 06:08:00,2024-11-13 06:14:00,6,Mobile,App,30,2024-11-13
SES0097476,C09946,2023-09-16 19:49:00,2023-09-16 20:37:00,48,Mobile,App,26,2023-09-16
SES0097477,C00874,2022-10-04 19:18:00,2022-10-04 19:51:00,33,Mobile,Web,19,2022-10-04
SES0097478,C08544,2022-07-25 01:31:00,2022-07-25 02:35:00,64,Desktop,App,1,2022-07-25
SES0097479,C07852,2023-11-29 22:10:00,2023-11-29 22:50:00,40,Mobile,Web,7,2023-11-29
SES0097480,C04642,2024-04-17 18:19:00,2024-04-17 19:46:00,87,Tablet,Web,1,2024-04-17
SES0097481,C03324,2022-05-31 09:44:00,2022-05-31 10:01:00,17,Mobile,Web,17,2022-05-31
SES0097482,C02521,2023-01-14 04:14:00,2023-01-14 05:21:00,67,Mobile,App,15,2023-01-14
SES0097483,C03140,2024-04-27 14:04:00,2024-04-27 14:39:00,35,Tablet,App,20,2024-04-27
SES0097484,C04118,2024-06-28 13:26:00,2024-06-28 14:45:00,79,Tablet,App,13,2024-06-28
SES0097485,C02802,2022-01-31 11:00:00,2022-01-31 11:09:00,9,Mobile,App,1,2022-01-31
SES0097486,C07032,2023-07-05 23:51:00,2023-07-06 00:43:00,52,Desktop,App,29,2023-07-05
