promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active
PR009705,P03237,Percentage Off,0.29,Online,Budget Shopper,2022-02-02,2022-02-28,342240,False
PR009706,P04036,Percentage Off,0.35,Online,Budget Shopper,2024-12-16,2024-12-31,253235,True
PR009707,P04123,Free Shipping,0.22,Both,Family Shopper,2023-08-07,2023-08-16,113181,False
PR009708,P04772,Flat Discount,0.15,Online,Budget Shopper,2022-09-08,2022-10-04,462851,False
PR009709,P03370,BOGO,0.09,Both,Student,2022-06-20,2022-06-22,309590,False
PR009710,P03783,BOGO,0.13,Offline,Student,2023-11-19,2023-12-08,314563,False
PR009711,P02982,Percentage Off,0.34,Online,Budget Shopper,2023-04-18,2023-04-28,350257,False
PR009712,P01519,Free Shipping,0.31,Online,Working Professional,2022-02-25,2022-03-07,335995,True
PR009713,P00071,Flat Discount,0.55,Offline,Luxury Shopper,2022-09-01,2022-09-03,155475,False
PR009714,P00769,Flat Discount,0.18,Online,Family Shopper,2022-09-13,2022-09-22,219239,False
PR009715,P01257,Cashback,0.07,Both,Brand Loyalist,2022-09-11,2022-09-14,324690,True
PR009716,P01447,Cashback,0.36,Both,Impulse Buyer,2023-05-03,2023-05-20,423744,False
PR009717,P00002,Bundle,0.54,Both,Student,2023-01-01,2023-01-29,88193,True
PR009718,P00564,Flat Discount,0.26,Offline,Frequent Buyer,2022-11-26,2022-12-15,303216,True
PR009719,P04258,Free Shipping,0.11,Online,Frequent Buyer,2023-03-11,2023-03-18,300884,False
PR009720,P01244,Percentage Off,0.31,Both,Fashion Enthusiast,2024-11-21,2024-12-13,394123,False
PR009721,P02752,Percentage Off,0.55,Both,Impulse Buyer,2022-04-13,2022-04-27,489754,False
PR009722,P04233,Flat Discount,0.47,Offline,Brand Loyalist,2023-09-04,2023-09-10,280648,True
PR009723,P03586,Bundle,0.48,Offline,Fashion Enthusiast,2022-10-30,2022-11-15,342022,True
PR009724,P00981,Flat Discount,0.25,Both,Student,2024-07-06,2024-07-23,352737,False
PR009725,P02442,Flat Discount,0.48,Offline,Impulse Buyer,2023-10-22,2023-10-27,384364,False
PR009726,P00173,BOGO,0.45,Online,Impulse Buyer,2022-02-05,2022-02-23,437083,True
PR009727,P00230,Flat Discount,0.17,Offline,Working Professional,2022-05-12,2022-06-08,313341,False
PR009728,P02185,Free Shipping,0.19,Both,Frequent Buyer,2024-04-06,2024-04-09,425478,True
PR009729,P01661,Cashback,0.35,Both,Fashion Enthusiast,2023-08-18,2023-08-25,446538,False
PR009730,P01887,Flat Discount,0.21,Offline,Luxury Shopper,2024-01-17,2024-02-08,190742,False
PR009731,P02272,Percentage Off,0.23,Offline,Frequent Buyer,2022-03-31,2022-04-11,264850,False
PR009732,P01730,Percentage Off,0.21,Offline,Budget Shopper,2023-01-30,2023-02-05,155405,True
PR009733,P01341,Cashback,0.51,Online,Luxury Shopper,2024-01-09,2024-01-21,457717,True
PR009734,P04246,Percentage Off,0.23,Online,Fashion Enthusiast,2022-07-29,2022-08-17,411053,True
PR009735,P02768,Cashback,0.38,Both,Family Shopper,2024-12-14,2024-12-31,352444,False
PR009736,P04047,Flat Discount,0.26,Both,Impulse Buyer,2024-05-07,2024-06-06,180550,False
PR009737,P01237,Flat Discount,0.52,Online,Budget Shopper,2022-12-06,2023-01-03,323581,False
PR009738,P02549,Percentage Off,0.19,Online,Budget Shopper,2024-10-19,2024-11-12,148682,False
PR009739,P01603,BOGO,0.52,Online,Impulse Buyer,2022-04-07,2022-04-15,405400,True
PR009740,P03841,Bundle,0.12,Online,Luxury Shopper,2024-08-30,2024-09-25,64686,False
PR009741,P04908,Bundle,0.19,Both,Budget Shopper,2022-11-04,2022-11-07,174425,True
PR009742,P01964,Percentage Off,0.49,Both,Working Professional,2024-11-25,2024-12-10,302176,False
PR009743,P00231,Bundle,0.54,Offline,Brand Loyalist,2024-04-07,2024-05-04,299231,False
PR009744,P02901,Flat Discount,0.25,Both,Luxury Shopper,2022-04-05,2022-04-15,13215,True
PR009745,P00993,Flat Discount,0.36,Offline,Impulse Buyer,2024-07-06,2024-07-31,147835,True
PR009746,P01132,Flat Discount,0.42,Both,Impulse Buyer,2024-01-26,2024-02-23,253688,True
PR009747,P02316,Flat Discount,0.21,Both,Impulse Buyer,2023-11-16,2023-12-16,121388,True
PR009748,P02582,Percentage Off,0.27,Online,Budget Shopper,2022-03-06,2022-03-09,214309,False
PR009749,P01579,Cashback,0.36,Offline,Student,2022-03-14,2022-04-11,210518,True
PR009750,P03781,BOGO,0.34,Online,Luxury Shopper,2022-02-28,2022-03-18,332264,False
PR009751,P02379,Flat Discount,0.34,Both,Brand Loyalist,2022-04-06,2022-04-15,122345,False
PR009752,P02288,Bundle,0.25,Offline,Brand Loyalist,2024-11-22,2024-12-06,193363,False
PR009753,P00956,Bundle,0.38,Online,Fashion Enthusiast,2022-09-24,2022-10-03,452382,False
PR009754,P02510,Bundle,0.52,Both,Student,2022-04-22,2022-05-15,260614,True
PR009755,P03827,BOGO,0.39,Both,Seasonal Buyer,2022-09-29,2022-10-22,470011,False
PR009756,P03962,BOGO,0.5,Both,Seasonal Buyer,2022-10-04,2022-10-23,296486,True
PR009757,P01681,Cashback,0.25,Online,Brand Loyalist,2022-10-22,2022-11-18,415008,False
PR009758,P00620,BOGO,0.35,Both,Brand Loyalist,2022-03-06,2022-03-21,136977,True
PR009759,P02092,Percentage Off,0.2,Offline,Frequent Buyer,2024-04-26,2024-05-26,317678,True
PR009760,P02499,BOGO,0.13,Online,Seasonal Buyer,2024-05-23,2024-05-31,329663,True
PR009761,P00745,Cashback,0.22,Offline,Brand Loyalist,2022-04-12,2022-04-26,415495,True
PR009762,P01756,Cashback,0.48,Offline,Budget Shopper,2024-03-14,2024-03-20,73585,True
PR009763,P03882,BOGO,0.26,Online,Frequent Buyer,2022-06-06,2022-06-27,403118,False
PR009764,P00107,Flat Discount,0.31,Both,Brand Loyalist,2024-12-11,2025-01-08,229736,False
PR009765,P01343,Cashback,0.47,Offline,Frequent Buyer,2023-11-09,2023-11-20,301071,False
PR009766,P02020,Cashback,0.12,Online,Seasonal Buyer,2022-08-06,2022-08-18,98486,False
PR009767,P02993,Percentage Off,0.31,Offline,Luxury Shopper,2024-06-17,2024-06-21,247109,False
PR009768,P04221,Flat Discount,0.3,Offline,Budget Shopper,2024-07-24,2024-07-25,81095,False
PR009769,P01576,Flat Discount,0.33,Online,Seasonal Buyer,2023-03-26,2023-03-27,387093,False
PR009770,P04245,Cashback,0.48,Both,Seasonal Buyer,2023-08-27,2023-09-02,338985,False
PR009771,P02011,BOGO,0.13,Both,Impulse Buyer,2024-01-21,2024-02-14,130192,True
PR009772,P00338,Bundle,0.26,Both,Brand Loyalist,2024-05-27,2024-06-09,440689,False
PR009773,P00550,Flat Discount,0.1,Online,Seasonal Buyer,2022-06-27,2022-07-09,425478,False
PR009774,P03744,BOGO,0.37,Online,Luxury Shopper,2023-05-04,2023-05-09,237417,False
PR009775,P04130,BOGO,0.23,Both,Impulse Buyer,2024-10-27,2024-11-11,361375,False
PR009776,P03018,Bundle,0.14,Both,Working Professional,2024-09-26,2024-10-24,73616,True
PR009777,P02120,Flat Discount,0.43,Online,Working Professional,2022-09-10,2022-09-25,427410,False
PR009778,P00685,Free Shipping,0.3,Both,Brand Loyalist,2023-05-14,2023-05-17,348249,True
PR009779,P01661,Flat Discount,0.14,Offline,Luxury Shopper,2022-02-13,2022-02-17,176444,False
PR009780,P00121,Bundle,0.29,Offline,Working Professional,2023-05-05,2023-05-13,321288,False
PR009781,P00188,BOGO,0.34,Both,Family Shopper,2022-06-15,2022-06-29,309479,False
PR009782,P00452,Bundle,0.1,Online,Student,2023-09-04,2023-10-01,299480,False
PR009783,P01868,Bundle,0.19,Both,Budget Shopper,2024-05-28,2024-06-10,433207,True
PR009784,P02208,Flat Discount,0.56,Both,Luxury Shopper,2023-05-22,2023-06-05,292326,True
PR009785,P04043,Flat Discount,0.58,Both,Fashion Enthusiast,2023-12-11,2024-01-05,440926,False
PR009786,P00369,Cashback,0.15,Both,Fashion Enthusiast,2023-08-12,2023-08-18,44002,False
PR009787,P01911,BOGO,0.39,Both,Working Professional,2022-07-22,2022-08-01,386952,False
PR009788,P01444,Percentage Off,0.19,Both,Working Professional,2023-11-30,2023-12-01,252216,False
PR009789,P01232,Percentage Off,0.08,Online,Working Professional,2022-10-03,2022-10-23,390270,False
PR009790,P01361,Bundle,0.31,Both,Working Professional,2024-04-13,2024-05-01,30454,True
PR009791,P02588,Free Shipping,0.18,Online,Working Professional,2023-11-25,2023-12-20,273356,False
PR009792,P02027,Flat Discount,0.29,Online,Budget Shopper,2023-12-03,2023-12-14,80115,True
PR009793,P02807,BOGO,0.32,Online,Luxury Shopper,2022-01-08,2022-01-11,69716,False
PR009794,P02259,Cashback,0.55,Online,Working Professional,2024-06-21,2024-07-14,292277,False
PR009795,P01704,Percentage Off,0.54,Both,Impulse Buyer,2022-11-14,2022-11-19,473898,False
PR009796,P02341,Flat Discount,0.55,Offline,Fashion Enthusiast,2022-03-22,2022-03-31,321785,True
PR009797,P01474,Free Shipping,0.11,Both,Budget Shopper,2024-06-23,2024-07-15,108324,False
PR009798,P01148,Percentage Off,0.09,Online,Student,2023-12-20,2024-01-03,396291,False
PR009799,P01998,Free Shipping,0.28,Online,Family Shopper,2022-05-28,2022-06-23,287816,False
PR009800,P01877,Free Shipping,0.35,Offline,Student,2022-08-08,2022-08-29,50785,True
PR009801,P04947,BOGO,0.5,Both,Family Shopper,2022-10-22,2022-11-12,156251,False
PR009802,P04808,BOGO,0.28,Online,Working Professional,2023-01-13,2023-02-08,211160,False
PR009803,P04552,Cashback,0.23,Both,Budget Shopper,2024-10-06,2024-10-16,80708,False
PR009804,P04841,Percentage Off,0.35,Online,Budget Shopper,2022-01-19,2022-02-14,131403,False
PR009805,P03740,BOGO,0.48,Online,Luxury Shopper,2024-01-13,2024-02-01,498352,True
PR009806,P03789,Bundle,0.55,Offline,Brand Loyalist,2022-09-24,2022-10-22,99888,False
PR009807,P03890,Percentage Off,0.09,Online,Budget Shopper,2023-08-11,2023-08-21,496550,True
PR009808,P02852,Percentage Off,0.09,Online,Fashion Enthusiast,2023-07-03,2023-07-14,321082,False
PR009809,P04780,Free Shipping,0.21,Both,Impulse Buyer,2024-11-26,2024-12-18,392208,False
PR009810,P02606,Flat Discount,0.36,Both,Seasonal Buyer,2022-07-13,2022-08-10,285585,True
PR009811,P02627,Flat Discount,0.52,Online,Seasonal Buyer,2024-02-03,2024-02-12,134826,True
PR009812,P00611,Bundle,0.18,Offline,Brand Loyalist,2022-04-06,2022-04-23,464637,False
PR009813,P01497,Flat Discount,0.25,Offline,Luxury Shopper,2022-04-13,2022-05-12,184977,False
PR009814,P03976,Cashback,0.15,Online,Seasonal Buyer,2022-02-09,2022-03-02,83931,True
PR009815,P04905,Free Shipping,0.32,Online,Seasonal Buyer,2022-06-24,2022-07-07,59266,False
PR009816,P03282,BOGO,0.15,Both,Family Shopper,2024-07-14,2024-07-16,416680,True
PR009817,P01059,BOGO,0.43,Online,Family Shopper,2024-08-01,2024-08-04,174336,False
PR009818,P03779,Flat Discount,0.54,Offline,Frequent Buyer,2023-10-05,2023-11-03,31829,True
PR009819,P02557,Free Shipping,0.29,Offline,Student,2023-11-06,2023-11-28,217898,False
PR009820,P03567,BOGO,0.47,Offline,Impulse Buyer,2023-04-28,2023-05-20,131567,False
PR009821,P01730,Bundle,0.32,Offline,Seasonal Buyer,2022-04-05,2022-04-09,15504,False
PR009822,P01189,Cashback,0.36,Offline,Seasonal Buyer,2022-08-07,2022-08-11,144566,False
PR009823,P02277,BOGO,0.57,Offline,Brand Loyalist,2024-09-25,2024-10-03,191731,False
PR009824,P01531,Cashback,0.41,Online,Fashion Enthusiast,2023-02-16,2023-03-12,445391,False
PR009825,P00192,Free Shipping,0.53,Online,Budget Shopper,2024-03-12,2024-03-26,69790,False
PR009826,P02297,BOGO,0.36,Offline,Student,2022-08-20,2022-09-09,77540,False
PR009827,P00322,Flat Discount,0.24,Online,Budget Shopper,2023-08-23,2023-09-19,286570,True
PR009828,P00103,Cashback,0.42,Both,Working Professional,2023-11-22,2023-12-11,30063,False
PR009829,P00084,Percentage Off,0.42,Offline,Student,2023-04-12,2023-04-30,220249,False
PR009830,P03734,Flat Discount,0.36,Both,Fashion Enthusiast,2023-09-25,2023-10-11,15571,False
PR009831,P02079,BOGO,0.27,Online,Seasonal Buyer,2023-03-11,2023-04-10,371809,False
PR009832,P00445,Free Shipping,0.36,Offline,Family Shopper,2022-04-18,2022-05-13,275156,True
PR009833,P02426,Free Shipping,0.54,Offline,Working Professional,2024-08-02,2024-08-12,171096,False
PR009834,P03446,BOGO,0.1,Offline,Brand Loyalist,2023-09-08,2023-09-17,387953,False
PR009835,P02623,Bundle,0.37,Offline,Impulse Buyer,2024-07-21,2024-08-18,249496,True
PR009836,P04599,Free Shipping,0.33,Both,Seasonal Buyer,2024-03-02,2024-03-21,17843,False
PR009837,P02606,Free Shipping,0.6,Online,Student,2023-05-30,2023-06-14,451816,False
PR009838,P00734,Cashback,0.12,Both,Impulse Buyer,2024-03-09,2024-03-20,275638,False
PR009839,P03442,Bundle,0.46,Online,Fashion Enthusiast,2023-07-01,2023-07-05,412967,True
PR009840,P03960,Percentage Off,0.49,Offline,Budget Shopper,2023-04-30,2023-05-09,224388,False
PR009841,P02440,Free Shipping,0.59,Online,Brand Loyalist,2024-08-12,2024-08-28,71097,False
PR009842,P04966,Cashback,0.59,Both,Brand Loyalist,2022-09-12,2022-09-15,230531,False
PR009843,P01012,Flat Discount,0.27,Both,Impulse Buyer,2023-05-26,2023-06-16,75949,False
PR009844,P04502,BOGO,0.08,Both,Seasonal Buyer,2022-10-21,2022-10-24,250418,True
PR009845,P02992,Free Shipping,0.33,Both,Brand Loyalist,2024-11-09,2024-12-08,29771,True
PR009846,P04499,BOGO,0.47,Offline,Working Professional,2023-10-08,2023-10-11,492789,False
PR009847,P01829,Cashback,0.31,Online,Student,2024-01-13,2024-01-30,69654,False
PR009848,P00795,Flat Discount,0.22,Offline,Working Professional,2024-04-26,2024-04-29,13595,True
PR009849,P01801,Flat Discount,0.46,Both,Student,2022-02-03,2022-02-13,176120,False
PR009850,P02349,Bundle,0.25,Online,Seasonal Buyer,2022-12-22,2023-01-07,97253,True
PR009851,P00913,Flat Discount,0.16,Online,Brand Loyalist,2023-03-18,2023-03-20,241815,False
PR009852,P00104,BOGO,0.17,Offline,Budget Shopper,2024-12-28,2024-12-29,62309,True
PR009853,P04294,BOGO,0.17,Online,Family Shopper,2024-04-11,2024-04-18,388112,False
PR009854,P04518,Bundle,0.19,Online,Seasonal Buyer,2024-01-24,2024-02-21,381228,False
PR009855,P03948,BOGO,0.13,Online,Seasonal Buyer,2023-11-14,2023-11-16,182385,False
PR009856,P03405,Bundle,0.21,Both,Luxury Shopper,2023-05-07,2023-05-24,145559,False
PR009857,P00437,Percentage Off,0.39,Both,Working Professional,2024-05-07,2024-05-21,34271,True
PR009858,P04154,Free Shipping,0.07,Offline,Fashion Enthusiast,2024-02-27,2024-03-28,317154,True
PR009859,P04511,Free Shipping,0.43,Offline,Luxury Shopper,2023-06-14,2023-06-18,472468,True
PR009860,P01830,BOGO,0.17,Both,Luxury Shopper,2022-09-02,2022-09-19,213366,False
PR009861,P01882,Flat Discount,0.51,Both,Budget Shopper,2024-10-18,2024-11-04,330866,False
PR009862,P00268,Flat Discount,0.22,Online,Working Professional,2023-02-17,2023-03-07,273388,False
PR009863,P02648,Free Shipping,0.14,Online,Family Shopper,2023-11-16,2023-12-16,64478,True
PR009864,P01076,Flat Discount,0.12,Both,Seasonal Buyer,2022-08-19,2022-09-14,212183,False
PR009865,P00129,Percentage Off,0.43,Both,Seasonal Buyer,2023-05-07,2023-06-02,464003,False
PR009866,P02317,Cashback,0.48,Both,Working Professional,2022-09-22,2022-09-30,462080,False
PR009867,P02549,Free Shipping,0.58,Offline,Fashion Enthusiast,2023-11-18,2023-12-07,24490,True
PR009868,P02343,BOGO,0.41,Online,Frequent Buyer,2022-01-10,2022-01-17,209568,True
PR009869,P02808,Percentage Off,0.23,Offline,Working Professional,2022-10-11,2022-10-25,425846,True
PR009870,P03174,Cashback,0.42,Offline,Working Professional,2023-04-01,2023-04-28,433415,False
PR009871,P03140,Free Shipping,0.07,Offline,Frequent Buyer,2023-12-23,2024-01-17,188607,True
PR009872,P04568,Cashback,0.18,Both,Frequent Buyer,2024-01-04,2024-01-05,382490,False
PR009873,P01225,BOGO,0.08,Online,Student,2022-09-26,2022-10-21,21521,False
PR009874,P00265,Bundle,0.56,Online,Frequent Buyer,2022-08-07,2022-08-09,243055,True
PR009875,P02462,Free Shipping,0.07,Both,Budget Shopper,2023-02-06,2023-02-23,32524,False
PR009876,P00309,Flat Discount,0.58,Both,Fashion Enthusiast,2022-09-03,2022-09-04,302433,True
PR009877,P01346,Percentage Off,0.39,Online,Budget Shopper,2022-01-29,2022-01-31,477441,True
PR009878,P04562,Bundle,0.13,Online,Luxury Shopper,2023-12-16,2024-01-04,124357,True
PR009879,P00881,Flat Discount,0.55,Both,Seasonal Buyer,2022-05-20,2022-06-13,129934,True
PR009880,P04619,Cashback,0.11,Offline,Impulse Buyer,2024-04-24,2024-05-09,161123,False
PR009881,P03277,BOGO,0.4,Online,Brand Loyalist,2022-04-25,2022-04-27,464633,False
PR009882,P04832,BOGO,0.11,Online,Student,2024-12-21,2025-01-05,227434,True
PR009883,P03872,Flat Discount,0.05,Offline,Student,2023-08-04,2023-08-19,447683,False
PR009884,P04697,BOGO,0.15,Offline,Frequent Buyer,2022-06-12,2022-07-07,416190,False
PR009885,P03766,Bundle,0.5,Both,Seasonal Buyer,2022-03-06,2022-03-16,365755,False
PR009886,P01876,Flat Discount,0.09,Online,Working Professional,2024-10-02,2024-10-10,56357,True
PR009887,P01664,BOGO,0.09,Both,Fashion Enthusiast,2024-08-10,2024-08-17,386812,False
PR009888,P04919,Flat Discount,0.5,Online,Luxury Shopper,2023-09-29,2023-10-15,450299,True
PR009889,P01798,BOGO,0.22,Offline,Frequent Buyer,2024-04-12,2024-04-23,331966,True
PR009890,P02597,Bundle,0.36,Both,Working Professional,2024-04-06,2024-04-11,489282,False
PR009891,P04883,Cashback,0.29,Offline,Luxury Shopper,2024-03-30,2024-04-10,248003,True
PR009892,P00505,Percentage Off,0.26,Both,Luxury Shopper,2023-10-21,2023-11-06,30506,False
PR009893,P01519,Free Shipping,0.09,Online,Fashion Enthusiast,2024-07-17,2024-08-06,319399,True
PR009894,P04497,BOGO,0.26,Both,Budget Shopper,2022-11-12,2022-11-21,381726,False
PR009895,P03710,BOGO,0.46,Online,Student,2023-03-20,2023-04-05,438813,True
PR009896,P00040,Flat Discount,0.59,Offline,Student,2022-08-26,2022-09-05,197425,True
PR009897,P01352,Flat Discount,0.22,Online,Frequent Buyer,2024-08-23,2024-08-25,272574,True
PR009898,P03185,Bundle,0.2,Offline,Frequent Buyer,2024-01-17,2024-02-15,378276,True
PR009899,P02145,Bundle,0.53,Online,Student,2022-09-29,2022-10-04,317412,True
PR009900,P04139,Cashback,0.37,Both,Budget Shopper,2024-04-09,2024-04-15,125459,False
PR009901,P03657,Cashback,0.13,Online,Student,2024-10-10,2024-10-18,19501,True
PR009902,P00297,Bundle,0.35,Offline,Brand Loyalist,2024-05-11,2024-05-27,156731,False
PR009903,P02607,BOGO,0.47,Online,Budget Shopper,2022-10-01,2022-10-29,236291,False
PR009904,P03034,Cashback,0.34,Online,Luxury Shopper,2022-01-05,2022-01-19,263263,True
PR009905,P04897,Cashback,0.41,Online,Brand Loyalist,2024-07-13,2024-08-10,22761,False
PR009906,P04272,BOGO,0.17,Offline,Seasonal Buyer,2023-04-22,2023-05-14,22544,True
PR009907,P02256,Free Shipping,0.57,Both,Impulse Buyer,2022-09-06,2022-10-04,207026,False
PR009908,P01819,BOGO,0.51,Online,Frequent Buyer,2022-03-17,2022-04-02,10410,False
PR009909,P03610,Cashback,0.36,Offline,Seasonal Buyer,2023-02-27,2023-03-19,182603,False
PR009910,P01813,Flat Discount,0.19,Both,Budget Shopper,2024-05-25,2024-05-27,138163,False
PR009911,P00085,Bundle,0.52,Offline,Fashion Enthusiast,2024-12-17,2024-12-30,168390,False
PR009912,P03459,Percentage Off,0.31,Offline,Impulse Buyer,2023-07-27,2023-07-31,180875,False
PR009913,P00745,Free Shipping,0.06,Online,Family Shopper,2023-03-11,2023-04-06,74931,False
PR009914,P01870,BOGO,0.2,Online,Frequent Buyer,2023-11-25,2023-12-14,147517,True
PR009915,P00830,Percentage Off,0.42,Online,Family Shopper,2023-12-08,2024-01-04,347926,True
PR009916,P03834,Flat Discount,0.37,Offline,Student,2023-07-17,2023-07-21,491247,False
PR009917,P03827,Percentage Off,0.44,Both,Budget Shopper,2022-07-06,2022-07-11,441874,False
PR009918,P04744,BOGO,0.35,Both,Frequent Buyer,2023-12-26,2023-12-30,279938,True
PR009919,P01367,Percentage Off,0.22,Both,Student,2022-07-15,2022-08-10,53347,False
PR009920,P01111,Bundle,0.48,Offline,Student,2023-10-22,2023-11-19,334980,False
PR009921,P02144,Cashback,0.15,Online,Budget Shopper,2024-07-16,2024-08-05,183561,False
PR009922,P00114,Cashback,0.21,Offline,Budget Shopper,2023-09-26,2023-10-22,495388,True
PR009923,P02056,Cashback,0.19,Online,Brand Loyalist,2022-08-18,2022-09-09,251170,True
PR009924,P01833,Bundle,0.36,Online,Working Professional,2023-04-06,2023-05-05,293316,False
PR009925,P03046,Free Shipping,0.35,Offline,Seasonal Buyer,2023-02-22,2023-03-14,278881,False
PR009926,P01075,Cashback,0.58,Offline,Family Shopper,2024-01-13,2024-01-14,66350,False
PR009927,P01840,Bundle,0.36,Both,Impulse Buyer,2023-06-28,2023-07-09,310907,True
PR009928,P03101,Percentage Off,0.47,Both,Working Professional,2022-10-10,2022-11-05,400591,False
PR009929,P01987,Flat Discount,0.07,Offline,Working Professional,2022-01-26,2022-02-24,444254,False
PR009930,P03428,Cashback,0.4,Both,Budget Shopper,2023-09-01,2023-09-11,123634,False
PR009931,P00046,Flat Discount,0.54,Online,Impulse Buyer,2023-04-09,2023-05-04,421644,False
PR009932,P02267,Cashback,0.42,Both,Budget Shopper,2023-02-27,2023-03-18,349314,False
PR009933,P02146,Bundle,0.08,Offline,Frequent Buyer,2024-04-07,2024-05-03,69719,True
PR009934,P01226,Cashback,0.1,Offline,Budget Shopper,2024-06-25,2024-07-21,494694,True
PR009935,P04364,Cashback,0.07,Both,Budget Shopper,2022-08-29,2022-09-15,129655,True
PR009936,P03167,Free Shipping,0.56,Online,Impulse Buyer,2023-12-22,2024-01-02,239361,True
