search_id,customer_id,query_text,timestamp,results_count,clicked_product_id,converted
SR0105841,C05229,running shoes,2022-03-24 13:14:00,104,P03441,False
SR0105842,C02344,ethnic wear women,2024-09-04 08:15:00,447,,False
SR0105843,C04566,office wear,2023-06-29 09:42:00,301,,False
SR0105844,C01361,anarkali suit,2024-04-15 01:58:00,109,P00761,True
SR0105845,C06747,sneakers white,2022-12-12 09:01:00,291,P02902,True
SR0105846,C01644,silk saree,2024-03-30 22:23:00,329,,False
SR0105847,C05816,palazzo pants,2024-06-21 09:28:00,112,P01398,True
SR0105848,C06361,joggers mens,2024-11-22 07:05:00,366,,False
SR0105849,C07929,formal shirt men,2023-01-27 14:12:00,339,P00669,False
SR0105850,C08250,silk saree,2022-01-27 10:32:00,74,,False
SR0105851,C00974,winter jacket,2023-01-16 16:45:00,437,P01591,True
SR0105852,C03720,denim jacket,2023-02-20 22:30:00,315,,False
SR0105853,C01493,denim jacket,2023-05-02 13:33:00,368,,False
SR0105854,C00837,summer kurta,2022-04-17 16:12:00,85,,False
SR0105855,C02383,silk saree,2023-11-09 14:12:00,47,P01732,True
SR0105856,C08812,office wear,2023-07-18 05:08:00,203,P01626,True
SR0105857,C09948,summer kurta,2024-04-10 00:32:00,70,P01892,False
SR0105858,C05181,denim jacket,2022-07-20 01:51:00,116,P04758,True
SR0105859,C02136,handbag red,2022-04-01 13:52:00,429,P01389,True
SR0105860,C05135,party wear dress,2022-10-31 14:33:00,55,P03504,False
SR0105861,C07767,handbag red,2024-04-11 04:42:00,150,P00843,False
SR0105862,C02260,ethnic wear women,2022-04-06 00:35:00,364,P01649,False
SR0105863,C01899,formal shirt men,2024-04-23 02:16:00,322,P04262,True
SR0105864,C09800,anarkali suit,2022-03-12 21:25:00,151,,False
SR0105865,C06039,formal shirt men,2024-02-18 13:09:00,377,P01382,False
SR0105866,C00345,silk saree,2024-12-01 04:59:00,134,P02530,False
SR0105867,C08078,handbag red,2024-05-01 01:56:00,476,,True
SR0105868,C09323,palazzo pants,2024-06-20 08:20:00,451,P01244,True
SR0105869,C05248,printed kurti,2024-03-25 15:21:00,305,P00585,False
SR0105870,C09394,party wear dress,2024-11-28 21:23:00,21,,True
SR0105871,C02684,party wear dress,2023-09-03 18:32:00,105,P01320,False
SR0105872,C03693,formal shirt men,2023-07-21 01:12:00,377,P03204,False
SR0105873,C04259,gym wear,2022-06-26 15:03:00,225,P03341,False
SR0105874,C09219,winter jacket,2024-09-09 12:05:00,221,,True
SR0105875,C09082,anarkali suit,2022-09-16 23:18:00,146,,True
SR0105876,C03708,party wear dress,2023-09-30 12:39:00,189,P00222,False
SR0105877,C00804,maxi dress,2024-11-03 19:52:00,111,P03456,False
SR0105878,C06702,summer kurta,2024-01-12 07:07:00,440,,False
SR0105879,C04671,joggers mens,2024-04-30 00:48:00,158,,False
SR0105880,C09142,winter jacket,2022-06-05 05:00:00,242,,False
SR0105881,C08615,black dress,2022-06-29 05:27:00,371,,False
SR0105882,C04641,running shoes,2023-08-30 09:16:00,152,P01622,False
SR0105883,C01640,office wear,2023-06-12 19:19:00,265,P00673,True
SR0105884,C00212,crop top,2024-05-08 10:43:00,435,P04617,False
SR0105885,C09405,silk saree,2022-07-09 09:30:00,200,P03244,False
SR0105886,C09598,gym wear,2023-06-23 08:52:00,459,P04699,False
SR0105887,C03144,printed kurti,2023-01-17 02:10:00,219,,False
SR0105888,C03068,maxi dress,2023-12-26 01:06:00,98,P01999,False
SR0105889,C05734,anarkali suit,2024-12-15 05:34:00,111,,True
SR0105890,C07003,formal shirt men,2023-06-02 06:29:00,264,P02343,False
SR0105891,C02970,palazzo pants,2022-08-30 16:24:00,439,P00027,False
SR0105892,C02638,formal shirt men,2022-06-24 11:57:00,354,P04802,True
SR0105893,C08728,ethnic wear women,2024-07-19 03:49:00,244,,False
SR0105894,C09032,denim jacket,2023-09-07 01:41:00,188,P03138,True
SR0105895,C04138,formal shirt men,2023-10-26 02:11:00,268,P00177,True
SR0105896,C01384,maxi dress,2024-03-28 00:19:00,401,P04751,False
SR0105897,C07492,black dress,2024-04-19 22:43:00,494,,False
SR0105898,C06685,sneakers white,2023-10-28 13:36:00,91,P00328,False
SR0105899,C03798,printed kurti,2022-05-10 01:28:00,134,P02468,False
SR0105900,C08575,ethnic wear women,2022-11-09 16:13:00,44,P04874,False
SR0105901,C06018,running shoes,2023-09-09 18:50:00,377,,False
SR0105902,C08855,office wear,2023-10-10 23:44:00,380,P00677,False
SR0105903,C08146,handbag red,2024-01-28 09:05:00,274,,False
SR0105904,C02052,gym wear,2023-01-31 18:16:00,53,,False
SR0105905,C02453,denim jacket,2023-09-23 06:19:00,306,P00964,False
SR0105906,C04257,office wear,2022-02-15 15:03:00,77,,True
SR0105907,C09357,maxi dress,2023-01-18 13:31:00,242,P02192,False
SR0105908,C03297,ethnic wear women,2022-02-17 09:11:00,338,,False
SR0105909,C08084,handbag red,2022-06-28 08:59:00,329,,False
SR0105910,C09248,crop top,2023-05-17 07:48:00,315,,True
SR0105911,C01868,printed kurti,2024-12-31 13:52:00,477,P03474,False
SR0105912,C03233,silk saree,2023-08-28 22:21:00,470,P00982,False
SR0105913,C03008,office wear,2024-04-22 14:38:00,244,P03833,True
SR0105914,C08544,black dress,2022-04-13 21:17:00,310,P01550,False
SR0105915,C04929,crop top,2024-03-22 02:44:00,2,P01577,True
SR0105916,C00453,office wear,2024-08-14 22:59:00,109,,False
SR0105917,C04827,winter jacket,2023-11-28 20:07:00,254,P02036,False
SR0105918,C04639,office wear,2023-01-06 03:52:00,166,P01554,False
SR0105919,C07666,silk saree,2022-01-28 00:33:00,91,P01709,False
SR0105920,C06410,anarkali suit,2024-04-11 19:45:00,337,P01860,False
SR0105921,C03829,handbag red,2023-05-07 23:12:00,479,,False
SR0105922,C08753,joggers mens,2022-08-29 21:30:00,416,P02992,False
SR0105923,C06635,running shoes,2022-01-23 19:59:00,254,P00979,False
SR0105924,C05831,party wear dress,2024-01-06 09:20:00,334,P00126,False
SR0105925,C03532,crop top,2022-03-25 07:30:00,248,,True
SR0105926,C01282,handbag red,2022-04-06 18:51:00,207,P04103,False
SR0105927,C05387,crop top,2024-10-04 01:50:00,159,P03435,False
SR0105928,C09732,formal shirt men,2024-04-01 11:46:00,113,P03675,False
SR0105929,C00276,running shoes,2022-01-24 14:46:00,154,P02499,False
SR0105930,C03857,casual jeans,2024-05-03 16:54:00,481,,True
SR0105931,C09356,office wear,2024-04-03 12:50:00,453,,True
SR0105932,C08380,black dress,2023-03-08 10:36:00,333,P04920,False
SR0105933,C09766,gym wear,2022-02-05 01:32:00,397,P00853,False
SR0105934,C07434,casual jeans,2024-07-14 22:34:00,70,P03762,False
SR0105935,C09892,denim jacket,2023-12-07 03:24:00,310,,False
SR0105936,C03515,silk saree,2022-03-04 09:38:00,358,,False
SR0105937,C00851,maxi dress,2023-06-29 19:01:00,259,P03710,False
SR0105938,C05588,denim jacket,2022-02-19 17:34:00,395,,False
SR0105939,C01342,black dress,2024-10-28 19:19:00,38,P00786,False
SR0105940,C00910,joggers mens,2022-06-01 10:02:00,293,P04366,False
SR0105941,C04888,gym wear,2023-06-19 01:44:00,284,,False
SR0105942,C09985,sneakers white,2023-06-18 13:24:00,237,P04566,False
SR0105943,C02869,winter jacket,2024-12-18 23:45:00,177,,False
SR0105944,C09675,handbag red,2023-03-29 02:57:00,206,P04594,False
SR0105945,C03478,silk saree,2022-11-20 22:32:00,279,,False
SR0105946,C08032,gym wear,2024-01-25 14:25:00,182,P03642,False
SR0105947,C00717,ethnic wear women,2024-05-29 03:03:00,36,,True
SR0105948,C00680,winter jacket,2023-03-07 18:37:00,222,P01118,False
SR0105949,C06594,palazzo pants,2023-04-03 14:03:00,92,,False
SR0105950,C04515,denim jacket,2023-07-27 18:07:00,407,,True
SR0105951,C06907,gym wear,2023-11-04 09:38:00,19,P03829,False
SR0105952,C01594,winter jacket,2023-09-14 08:57:00,383,,True
SR0105953,C08486,crop top,2024-07-09 16:53:00,123,P02718,True
SR0105954,C05216,winter jacket,2023-06-17 14:10:00,213,P04617,False
SR0105955,C07298,formal shirt men,2022-04-16 17:36:00,122,,False
SR0105956,C00918,sneakers white,2024-04-21 02:29:00,50,P04821,False
SR0105957,C02500,maxi dress,2023-03-01 10:59:00,19,P02567,False
SR0105958,C03301,summer kurta,2023-08-26 14:25:00,399,P00214,False
SR0105959,C00510,joggers mens,2024-02-02 22:32:00,84,,False
SR0105960,C03675,denim jacket,2023-11-10 21:13:00,200,P00178,False
SR0105961,C03004,running shoes,2022-08-10 06:17:00,388,P02708,False
SR0105962,C05493,joggers mens,2024-10-15 04:59:00,27,P04012,False
SR0105963,C01231,running shoes,2022-08-03 04:37:00,494,,False
SR0105964,C02697,crop top,2024-06-04 06:37:00,476,P01856,False
SR0105965,C02026,anarkali suit,2024-02-06 08:54:00,39,P04015,False
SR0105966,C03265,palazzo pants,2024-01-23 05:04:00,68,P02947,True
SR0105967,C05692,anarkali suit,2023-07-09 02:07:00,48,,True
SR0105968,C05278,winter jacket,2024-04-07 02:43:00,352,P03730,False
SR0105969,C05476,black dress,2022-04-20 22:18:00,171,P00188,False
SR0105970,C00171,office wear,2022-06-01 05:41:00,381,,False
SR0105971,C00354,gym wear,2023-03-31 00:40:00,69,,False
SR0105972,C06684,ethnic wear women,2022-11-27 22:48:00,366,P02476,True
SR0105973,C04288,maxi dress,2023-05-04 08:56:00,295,,False
SR0105974,C09298,black dress,2023-07-05 23:08:00,187,P00941,False
SR0105975,C02741,running shoes,2022-05-23 21:16:00,289,P04588,False
SR0105976,C05912,sneakers white,2024-01-26 16:55:00,96,P04098,False
SR0105977,C03303,ethnic wear women,2024-06-24 18:39:00,402,P03570,True
SR0105978,C07796,running shoes,2023-12-14 10:36:00,323,,False
SR0105979,C08288,joggers mens,2024-10-21 11:01:00,459,P03107,False
SR0105980,C07356,maxi dress,2024-12-13 16:55:00,448,P00474,False
SR0105981,C02681,maxi dress,2023-09-24 22:16:00,462,P04841,False
SR0105982,C08691,sneakers white,2024-04-13 08:51:00,442,,False
SR0105983,C00727,printed kurti,2022-08-05 09:44:00,253,P04661,False
SR0105984,C08979,joggers mens,2023-10-18 22:37:00,273,P03275,True
SR0105985,C04376,handbag red,2024-06-09 15:43:00,22,P02788,False
SR0105986,C07221,ethnic wear women,2023-03-27 14:35:00,488,P01813,False
SR0105987,C00118,party wear dress,2022-09-28 16:14:00,63,,False
SR0105988,C00348,crop top,2023-08-16 09:48:00,10,P03338,False
SR0105989,C04753,palazzo pants,2023-04-10 10:02:00,455,P03861,True
SR0105990,C05989,casual jeans,2024-08-27 18:43:00,434,P00222,True
SR0105991,C00736,gym wear,2024-06-20 15:03:00,41,,False
SR0105992,C03134,office wear,2022-02-16 23:28:00,241,P02664,True
SR0105993,C09353,sneakers white,2023-02-07 09:28:00,412,P03584,False
SR0105994,C03176,office wear,2023-01-11 05:45:00,134,P04258,False
SR0105995,C04636,ethnic wear women,2024-12-28 09:36:00,181,P04783,False
SR0105996,C07976,handbag red,2022-05-25 12:42:00,272,,False
SR0105997,C01560,joggers mens,2024-03-09 04:56:00,90,P02619,True
SR0105998,C03601,crop top,2022-02-24 05:58:00,327,,False
SR0105999,C06889,crop top,2023-01-26 10:28:00,109,P02616,True
SR0106000,C05569,sneakers white,2024-06-03 22:32:00,267,P03338,False
SR0106001,C06854,gym wear,2023-01-21 03:43:00,398,P04947,False
SR0106002,C04103,casual jeans,2022-12-25 05:47:00,437,P02405,False
SR0106003,C05851,maxi dress,2022-01-01 22:47:00,103,,True
SR0106004,C02269,black dress,2023-03-20 02:40:00,128,P01417,False
SR0106005,C00228,maxi dress,2022-05-03 21:58:00,8,P01398,False
SR0106006,C05760,party wear dress,2022-02-28 13:34:00,404,P02904,False
SR0106007,C02406,handbag red,2023-09-16 07:33:00,380,,False
SR0106008,C08898,palazzo pants,2022-01-04 09:43:00,143,P00800,False
SR0106009,C02338,gym wear,2023-06-19 15:33:00,170,P03720,True
SR0106010,C09443,palazzo pants,2022-06-01 18:01:00,400,P02080,True
SR0106011,C00192,denim jacket,2023-11-25 15:16:00,150,P04201,True
SR0106012,C02244,printed kurti,2023-06-25 09:21:00,415,P03408,False
SR0106013,C01391,silk saree,2024-02-15 20:34:00,192,P02056,False
SR0106014,C09484,palazzo pants,2024-09-12 00:38:00,362,P02229,False
SR0106015,C08020,ethnic wear women,2024-04-22 07:13:00,366,P04410,False
SR0106016,C00318,anarkali suit,2023-02-14 08:00:00,411,P04874,False
SR0106017,C05156,denim jacket,2022-02-07 15:43:00,43,P04270,False
SR0106018,C06509,crop top,2022-03-29 00:03:00,408,P02900,False
SR0106019,C05514,anarkali suit,2022-05-08 01:00:00,290,P01136,False
SR0106020,C07275,maxi dress,2024-05-22 08:58:00,12,P00888,False
SR0106021,C07025,crop top,2023-11-13 21:04:00,408,,False
SR0106022,C09754,denim jacket,2022-11-23 04:18:00,120,,False
SR0106023,C07046,denim jacket,2024-09-04 21:45:00,142,P01556,False
SR0106024,C00405,summer kurta,2023-06-19 07:08:00,460,P03213,False
SR0106025,C00974,denim jacket,2024-05-15 01:38:00,474,,False
SR0106026,C08190,party wear dress,2023-04-10 11:20:00,85,,False
SR0106027,C04857,black dress,2022-10-07 20:59:00,343,,False
SR0106028,C02928,black dress,2024-02-13 07:36:00,25,P00684,False
SR0106029,C09312,gym wear,2022-04-07 03:52:00,57,P00599,False
SR0106030,C09131,ethnic wear women,2023-01-16 08:19:00,455,P01928,False
SR0106031,C03761,gym wear,2024-05-05 05:11:00,441,,False
SR0106032,C07199,running shoes,2022-06-21 21:28:00,406,P00862,False
SR0106033,C03972,sneakers white,2024-02-14 04:05:00,475,P04196,False
SR0106034,C08515,casual jeans,2024-10-21 05:52:00,29,P02818,False
SR0106035,C07842,printed kurti,2022-10-16 18:19:00,232,P03965,True
SR0106036,C06169,black dress,2024-07-08 04:21:00,479,,False
SR0106037,C07537,gym wear,2023-10-14 02:45:00,157,P00957,False
SR0106038,C09849,winter jacket,2023-01-29 02:05:00,432,P00832,False
SR0106039,C00693,denim jacket,2024-07-17 08:33:00,86,,False
SR0106040,C04765,handbag red,2022-12-31 01:32:00,345,P04282,False
SR0106041,C01071,crop top,2022-07-06 20:34:00,361,,False
SR0106042,C02177,maxi dress,2023-03-13 09:56:00,415,P02934,True
SR0106043,C07082,summer kurta,2022-07-25 10:26:00,401,,True
SR0106044,C05839,running shoes,2024-06-24 11:06:00,429,P03704,False
SR0106045,C04701,anarkali suit,2023-02-23 20:35:00,179,P00102,True
SR0106046,C02326,gym wear,2022-02-09 04:19:00,34,,False
SR0106047,C08609,summer kurta,2024-10-17 03:49:00,261,,False
SR0106048,C09942,denim jacket,2023-11-19 11:50:00,166,P02011,False
SR0106049,C08900,palazzo pants,2024-12-13 12:42:00,296,P00204,True
SR0106050,C01506,gym wear,2022-11-10 18:04:00,239,P00292,False
SR0106051,C01478,summer kurta,2022-11-28 07:05:00,318,,True
SR0106052,C02949,printed kurti,2024-04-28 22:52:00,79,P03120,False
SR0106053,C02261,winter jacket,2024-11-09 19:54:00,461,P00910,False
SR0106054,C02949,sneakers white,2023-07-22 15:30:00,342,P04848,False
SR0106055,C09448,running shoes,2022-05-28 13:01:00,122,P03404,True
SR0106056,C01140,office wear,2022-09-05 17:42:00,44,P01130,False
SR0106057,C08304,formal shirt men,2023-04-13 23:47:00,362,P03230,False
SR0106058,C03002,ethnic wear women,2024-10-03 06:36:00,460,P01586,False
SR0106059,C00713,anarkali suit,2023-01-11 14:45:00,254,P04914,False
SR0106060,C00474,running shoes,2023-05-01 21:23:00,43,P04796,False
SR0106061,C07809,printed kurti,2024-12-06 16:48:00,387,,False
SR0106062,C00075,summer kurta,2024-04-08 10:04:00,287,P04952,False
SR0106063,C04884,crop top,2022-01-09 15:59:00,32,P02692,False
SR0106064,C00409,printed kurti,2022-05-08 09:19:00,68,,False
SR0106065,C01204,party wear dress,2024-07-21 08:02:00,362,P03951,True
SR0106066,C03644,running shoes,2024-07-11 14:36:00,233,P03009,True
SR0106067,C03276,party wear dress,2024-12-01 19:10:00,227,P02908,False
SR0106068,C02300,casual jeans,2024-07-16 20:45:00,228,,False
SR0106069,C03654,office wear,2022-11-22 09:23:00,294,P02372,False
SR0106070,C09228,anarkali suit,2024-10-23 10:14:00,294,P03813,False
SR0106071,C08057,office wear,2024-07-18 15:29:00,471,P00607,False
SR0106072,C06150,gym wear,2022-07-22 09:48:00,409,,True
SR0106073,C03839,summer kurta,2022-02-13 05:36:00,99,,False
SR0106074,C05592,denim jacket,2024-01-13 17:16:00,283,P01459,False
SR0106075,C07851,party wear dress,2022-05-18 18:51:00,227,P02997,False
SR0106076,C03481,ethnic wear women,2024-11-18 18:06:00,299,P00620,True
SR0106077,C06070,silk saree,2022-09-26 05:33:00,366,P00837,False
SR0106078,C06204,sneakers white,2023-12-08 14:29:00,351,P02572,False
SR0106079,C06101,handbag red,2023-07-25 21:18:00,463,P01871,False
SR0106080,C04787,formal shirt men,2024-04-10 04:56:00,118,,False
SR0106081,C09560,printed kurti,2024-01-21 14:22:00,361,P00749,False
SR0106082,C00999,formal shirt men,2022-03-23 11:17:00,426,P04864,False
SR0106083,C05643,crop top,2024-04-15 12:10:00,457,P00217,False
SR0106084,C01486,formal shirt men,2023-02-05 17:59:00,497,P04035,False
SR0106085,C00366,maxi dress,2024-01-10 04:33:00,479,,False
SR0106086,C00987,summer kurta,2022-12-12 10:22:00,172,P00898,False
SR0106087,C08755,party wear dress,2022-02-22 08:04:00,356,P04899,False
SR0106088,C06576,formal shirt men,2024-11-20 20:59:00,377,P03808,False
SR0106089,C02055,casual jeans,2024-12-23 19:55:00,124,P04462,False
SR0106090,C08358,formal shirt men,2022-04-01 23:18:00,200,,True
SR0106091,C02948,crop top,2023-02-28 21:26:00,35,P04732,False
SR0106092,C00295,gym wear,2023-07-30 01:19:00,454,,False
SR0106093,C05814,sneakers white,2023-12-08 04:38:00,52,P01878,False
SR0106094,C04010,party wear dress,2022-11-26 02:43:00,373,P00992,True
SR0106095,C06093,handbag red,2023-06-04 20:43:00,384,P00556,False
SR0106096,C09212,silk saree,2024-12-17 12:30:00,42,,False
SR0106097,C08510,running shoes,2024-05-11 08:13:00,152,,False
SR0106098,C05856,winter jacket,2022-08-18 13:30:00,279,,True
SR0106099,C03823,ethnic wear women,2022-05-11 05:45:00,383,P04204,False
SR0106100,C09734,winter jacket,2022-04-18 04:49:00,486,P04135,False
SR0106101,C06570,office wear,2024-01-19 21:55:00,101,P03410,False
SR0106102,C03186,sneakers white,2024-08-26 15:10:00,143,P02282,False
SR0106103,C00057,palazzo pants,2022-03-25 09:30:00,149,P02158,True
SR0106104,C02791,silk saree,2023-05-26 16:32:00,142,P03520,False
SR0106105,C02035,denim jacket,2023-12-28 23:20:00,97,P02359,False
SR0106106,C01270,handbag red,2023-01-11 00:53:00,127,,False
SR0106107,C01408,winter jacket,2023-04-20 17:58:00,421,P01022,False
SR0106108,C02934,crop top,2024-10-30 16:30:00,54,,False
SR0106109,C05580,joggers mens,2023-02-26 16:03:00,370,P02524,False
SR0106110,C04383,anarkali suit,2024-07-04 07:46:00,131,P03871,False
SR0106111,C05866,anarkali suit,2023-01-05 03:58:00,69,P01627,True
SR0106112,C05430,winter jacket,2024-05-19 04:36:00,278,P00579,False
SR0106113,C09591,joggers mens,2023-01-07 10:05:00,230,P02982,False
SR0106114,C01244,palazzo pants,2023-02-26 14:07:00,219,P02570,False
SR0106115,C02431,silk saree,2023-05-01 11:04:00,101,P04729,True
SR0106116,C07649,black dress,2024-03-29 02:28:00,72,P01249,False
SR0106117,C02674,winter jacket,2022-12-29 20:52:00,238,P04090,False
SR0106118,C06374,denim jacket,2023-02-16 09:45:00,443,P00873,False
SR0106119,C00767,printed kurti,2024-01-04 08:40:00,160,,True
SR0106120,C04820,silk saree,2022-12-22 23:29:00,6,P02550,False
SR0106121,C02174,summer kurta,2023-10-18 04:04:00,144,P03170,False
SR0106122,C05376,sneakers white,2022-02-14 08:19:00,27,P01426,True
SR0106123,C08309,formal shirt men,2024-06-21 02:30:00,446,P00706,False
SR0106124,C02238,silk saree,2024-08-07 10:39:00,289,,False
SR0106125,C02472,denim jacket,2024-10-28 01:02:00,401,P01861,False
SR0106126,C02501,anarkali suit,2023-05-19 01:17:00,47,,False
SR0106127,C09324,gym wear,2022-02-11 13:46:00,368,P03942,True
SR0106128,C09598,maxi dress,2023-07-13 20:12:00,282,,False
SR0106129,C07875,running shoes,2024-06-21 10:31:00,186,P02487,False
SR0106130,C03979,crop top,2023-01-31 07:33:00,286,P02909,True
SR0106131,C07760,sneakers white,2024-08-04 16:15:00,432,,False
SR0106132,C01321,gym wear,2022-06-24 01:15:00,288,P02981,False
SR0106133,C00716,sneakers white,2023-07-27 14:14:00,466,P04685,False
SR0106134,C02500,office wear,2023-04-19 11:58:00,108,P03124,False
SR0106135,C09592,sneakers white,2023-06-26 16:19:00,274,,False
SR0106136,C06922,palazzo pants,2023-11-30 09:04:00,397,P01537,False
SR0106137,C08454,office wear,2024-07-07 05:37:00,174,,False
SR0106138,C00151,palazzo pants,2024-04-28 00:09:00,5,P03431,False
SR0106139,C02601,denim jacket,2023-01-11 07:00:00,321,P02552,False
SR0106140,C04051,black dress,2023-09-11 05:51:00,337,,False
SR0106141,C03302,handbag red,2023-05-07 22:02:00,361,P00235,False
SR0106142,C03982,sneakers white,2022-10-03 17:37:00,439,P02243,False
SR0106143,C09468,silk saree,2024-04-08 06:11:00,253,P03910,False
SR0106144,C02151,summer kurta,2022-05-22 10:31:00,55,P01383,False
