inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated
INV012518,P02593,S0021,,store,60,25,125,6.0,2024-03-10
INV012519,P02040,S0058,,store,261,66,330,20.1,2024-10-09
INV012520,P00849,,W003,warehouse,65,75,375,3.6,2024-07-06
INV012521,P01559,S0076,,store,357,55,275,18.8,2024-03-23
INV012522,P04185,,W009,warehouse,305,72,360,25.4,2024-07-25
INV012523,P00740,S0067,,store,354,30,150,29.5,2024-03-22
INV012524,P03164,S0081,,store,215,37,185,14.3,2024-12-04
INV012525,P00216,S0097,,store,438,91,455,48.7,2024-02-06
INV012526,P03293,,W026,warehouse,321,64,320,26.8,2024-02-10
INV012527,P01311,,W019,warehouse,231,64,320,231.0,2024-11-24
INV012528,P00196,S0142,,store,241,53,265,16.1,2024-03-10
INV012529,P02866,,W019,warehouse,134,93,465,13.4,2024-11-11
INV012530,P03364,,W023,warehouse,487,50,250,60.9,2024-06-02
INV012531,P03637,,W024,warehouse,370,80,400,18.5,2024-11-19
INV012532,P03376,S0040,,store,318,75,375,22.7,2024-02-17
INV012533,P02046,S0033,,store,201,33,165,11.8,2024-09-25
INV012534,P04131,,W004,warehouse,1,59,295,0.3,2024-03-18
INV012535,P02983,S0084,,store,217,83,415,24.1,2024-07-12
INV012536,P03449,S0027,,store,312,73,365,104.0,2024-05-11
INV012537,P01844,,W010,warehouse,225,50,250,20.5,2024-01-19
INV012538,P02497,,W012,warehouse,119,47,235,10.8,2024-11-18
INV012539,P03739,S0072,,store,477,35,175,159.0,2024-08-11
INV012540,P02894,,W022,warehouse,208,48,240,34.7,2024-07-15
INV012541,P04412,,W024,warehouse,48,93,465,3.0,2024-02-18
INV012542,P00860,S0119,,store,314,49,245,44.9,2024-10-27
INV012543,P00260,S0030,,store,305,70,350,101.7,2024-02-16
INV012544,P01197,S0013,,store,91,80,400,7.6,2024-04-09
INV012545,P03429,,W022,warehouse,34,47,235,2.0,2024-07-02
INV012546,P03789,S0109,,store,143,67,335,17.9,2024-11-20
INV012547,P03226,S0007,,store,209,46,230,10.4,2024-11-06
INV012548,P03985,S0037,,store,68,63,315,17.0,2024-09-25
INV012549,P03660,S0015,,store,193,38,190,14.8,2024-07-12
INV012550,P04329,S0105,,store,422,40,200,105.5,2024-08-18
INV012551,P02527,,W015,warehouse,246,75,375,35.1,2024-11-17
INV012552,P03154,S0127,,store,243,58,290,13.5,2024-03-24
INV012553,P00589,S0071,,store,399,35,175,99.8,2024-09-11
INV012554,P02566,,W014,warehouse,8,67,335,1.0,2024-10-01
INV012555,P02836,S0074,,store,114,32,160,9.5,2024-12-11
INV012556,P00468,S0124,,store,30,95,475,1.6,2024-11-02
INV012557,P00593,,W030,warehouse,334,44,220,27.8,2024-09-09
INV012558,P00083,S0008,,store,421,92,460,52.6,2024-04-06
INV012559,P00986,S0146,,store,356,48,240,89.0,2024-09-13
INV012560,P00425,,W002,warehouse,233,37,185,58.2,2024-06-01
INV012561,P00802,S0032,,store,296,65,325,98.7,2024-02-09
INV012562,P01881,,W011,warehouse,414,64,320,34.5,2024-12-07
INV012563,P03055,S0028,,store,289,96,480,16.1,2024-11-14
INV012564,P00594,S0141,,store,146,54,270,7.3,2024-10-18
INV012565,P04770,S0146,,store,373,34,170,93.2,2024-11-13
INV012566,P01811,S0132,,store,367,33,165,28.2,2024-06-16
INV012567,P01929,,W007,warehouse,92,26,130,10.2,2024-04-28
INV012568,P03883,,W028,warehouse,273,99,495,30.3,2024-10-01
INV012569,P04934,S0017,,store,178,89,445,14.8,2024-06-25
INV012570,P01482,,W030,warehouse,461,67,335,65.9,2024-02-18
INV012571,P03838,S0042,,store,59,95,475,5.4,2024-10-19
INV012572,P04602,,W026,warehouse,138,56,280,11.5,2024-05-14
INV012573,P02394,S0108,,store,185,65,325,20.6,2024-08-10
INV012574,P00075,S0001,,store,155,80,400,8.6,2024-07-29
INV012575,P00601,,W020,warehouse,197,69,345,10.4,2024-01-14
INV012576,P01305,S0029,,store,425,89,445,141.7,2024-11-23
INV012577,P00009,S0038,,store,470,50,250,42.7,2024-09-05
INV012578,P02064,,W023,warehouse,373,92,460,24.9,2024-11-19
INV012579,P03904,S0138,,store,97,46,230,32.3,2024-10-29
INV012580,P00010,,W008,warehouse,291,56,280,19.4,2024-03-16
INV012581,P02638,,W030,warehouse,386,34,170,48.2,2024-08-26
INV012582,P01393,S0086,,store,106,56,280,8.8,2024-08-18
INV012583,P00457,S0049,,store,326,92,460,27.2,2024-07-12
INV012584,P02515,S0014,,store,381,98,490,381.0,2024-11-28
INV012585,P01544,,W025,warehouse,67,89,445,67.0,2024-11-15
INV012586,P01932,,W014,warehouse,74,66,330,3.7,2024-07-22
INV012587,P02046,S0090,,store,365,37,185,28.1,2024-06-19
INV012588,P03863,S0141,,store,327,100,500,163.5,2024-06-24
INV012589,P04773,,W029,warehouse,40,63,315,13.3,2024-05-22
INV012590,P03214,,W026,warehouse,106,76,380,17.7,2024-08-17
INV012591,P00010,S0065,,store,438,62,310,219.0,2024-09-17
INV012592,P00173,,W016,warehouse,16,92,460,2.3,2024-06-20
INV012593,P04024,,W004,warehouse,165,46,230,27.5,2024-04-29
INV012594,P04909,S0019,,store,199,41,205,16.6,2024-08-26
INV012595,P00173,S0100,,store,160,40,200,9.4,2024-12-19
INV012596,P03507,S0009,,store,54,27,135,3.9,2024-07-13
INV012597,P04679,S0037,,store,46,26,130,9.2,2024-12-20
INV012598,P02650,S0028,,store,276,44,220,39.4,2024-10-12
INV012599,P02244,S0048,,store,56,51,255,4.7,2024-06-11
INV012600,P00538,,W008,warehouse,433,83,415,433.0,2024-08-20
INV012601,P02739,S0121,,store,495,53,265,165.0,2024-01-05
INV012602,P03886,S0145,,store,430,20,100,107.5,2024-09-03
INV012603,P03201,,W002,warehouse,138,42,210,19.7,2024-10-29
INV012604,P01317,S0092,,store,273,35,175,24.8,2024-01-09
INV012605,P01154,,W015,warehouse,414,23,115,414.0,2024-12-04
INV012606,P02136,,W015,warehouse,174,53,265,10.9,2024-08-24
INV012607,P01556,S0018,,store,184,60,300,46.0,2024-02-26
INV012608,P04759,,W017,warehouse,236,29,145,39.3,2024-05-31
INV012609,P01955,,W001,warehouse,92,44,220,4.6,2024-08-29
INV012610,P01960,S0111,,store,149,64,320,16.6,2024-10-29
INV012611,P03002,,W007,warehouse,174,94,470,19.3,2024-06-29
INV012612,P01390,S0052,,store,264,36,180,37.7,2024-08-08
INV012613,P04119,,W010,warehouse,87,20,100,6.2,2024-07-30
INV012614,P00433,,W028,warehouse,470,55,275,42.7,2024-06-29
INV012615,P03475,S0022,,store,184,43,215,16.7,2024-12-28
INV012616,P01385,,W018,warehouse,458,100,500,35.2,2024-04-24
INV012617,P00189,S0039,,store,435,78,390,217.5,2024-07-01
INV012618,P00997,S0074,,store,50,80,400,25.0,2024-12-13
INV012619,P02797,S0078,,store,146,93,465,18.2,2024-07-12
INV012620,P01503,S0069,,store,98,36,180,10.9,2024-03-23
INV012621,P02758,S0004,,store,88,48,240,8.0,2024-12-13
INV012622,P00995,,W002,warehouse,405,35,175,67.5,2024-08-02
INV012623,P04661,S0006,,store,469,61,305,58.6,2024-07-30
INV012624,P04965,S0065,,store,104,23,115,34.7,2024-07-23
INV012625,P01124,S0089,,store,197,62,310,13.1,2024-03-08
INV012626,P04678,,W024,warehouse,28,30,150,2.3,2024-11-05
INV012627,P03190,S0109,,store,351,26,130,43.9,2024-02-21
INV012628,P02324,S0103,,store,232,96,480,12.9,2024-10-12
INV012629,P02550,,W027,warehouse,274,68,340,39.1,2024-09-27
INV012630,P00843,S0033,,store,75,69,345,9.4,2024-04-27
INV012631,P03013,S0013,,store,25,65,325,1.6,2024-09-02
INV012632,P04209,,W014,warehouse,403,24,120,31.0,2024-04-22
INV012633,P02962,S0029,,store,55,63,315,6.9,2024-10-14
INV012634,P02227,S0122,,store,55,83,415,7.9,2024-02-22
INV012635,P01009,S0051,,store,245,55,275,16.3,2024-02-26
INV012636,P04947,S0068,,store,204,80,400,102.0,2024-05-23
INV012637,P04761,S0011,,store,7,47,235,7.0,2024-08-06
INV012638,P02222,S0123,,store,21,43,215,3.5,2024-02-23
INV012639,P03540,,W021,warehouse,27,50,250,13.5,2024-07-20
INV012640,P00084,,W020,warehouse,295,99,495,147.5,2024-04-19
INV012641,P02955,,W028,warehouse,258,59,295,18.4,2024-01-15
INV012642,P03387,S0095,,store,299,66,330,19.9,2024-08-18
INV012643,P01483,S0072,,store,60,86,430,6.7,2024-03-03
INV012644,P01232,S0039,,store,235,94,470,23.5,2024-03-05
INV012645,P04642,S0051,,store,404,96,480,23.8,2024-05-29
INV012646,P00693,,W024,warehouse,219,91,455,73.0,2024-03-05
INV012647,P01845,,W005,warehouse,398,42,210,19.9,2024-10-09
INV012648,P00034,S0103,,store,16,89,445,5.3,2024-11-24
INV012649,P04942,S0090,,store,189,51,255,13.5,2024-03-29
INV012650,P04892,,W023,warehouse,59,39,195,4.2,2024-08-12
INV012651,P04058,S0013,,store,429,67,335,214.5,2024-07-28
INV012652,P03886,,W029,warehouse,206,84,420,51.5,2024-05-11
INV012653,P00690,,W005,warehouse,183,38,190,91.5,2024-08-20
INV012654,P03744,S0061,,store,187,61,305,20.8,2024-04-19
INV012655,P03234,S0031,,store,101,93,465,33.7,2024-07-06
INV012656,P00652,S0136,,store,182,38,190,45.5,2024-01-09
INV012657,P00312,,W011,warehouse,473,42,210,473.0,2024-12-17
INV012658,P00520,S0073,,store,377,32,160,75.4,2024-05-22
INV012659,P02813,,W022,warehouse,429,25,125,22.6,2024-12-15
INV012660,P00755,S0143,,store,217,35,175,108.5,2024-12-16
INV012661,P01497,S0115,,store,304,39,195,20.3,2024-11-23
INV012662,P01783,,W004,warehouse,404,61,305,57.7,2024-04-20
INV012663,P01309,S0079,,store,299,97,485,14.9,2024-10-18
INV012664,P00115,S0139,,store,466,33,165,33.3,2024-10-24
INV012665,P04381,,W002,warehouse,195,27,135,32.5,2024-07-01
INV012666,P00592,S0079,,store,366,46,230,33.3,2024-08-19
INV012667,P00994,,W017,warehouse,66,34,170,3.5,2024-01-27
INV012668,P03429,S0103,,store,351,60,300,117.0,2024-11-20
INV012669,P02157,S0078,,store,226,75,375,226.0,2024-06-23
INV012670,P00390,,W004,warehouse,144,22,110,36.0,2024-07-16
INV012671,P04775,,W029,warehouse,413,28,140,45.9,2024-02-16
INV012672,P01421,S0071,,store,128,96,480,8.0,2024-04-30
INV012673,P04917,S0080,,store,3,43,215,0.5,2024-01-11
INV012674,P02628,,W024,warehouse,255,94,470,14.2,2024-09-17
INV012675,P01366,S0007,,store,324,44,220,324.0,2024-10-11
INV012676,P03034,S0139,,store,498,77,385,31.1,2024-05-16
INV012677,P01895,,W009,warehouse,78,64,320,3.9,2024-10-23
INV012678,P00744,,W027,warehouse,414,53,265,46.0,2024-08-22
INV012679,P01080,,W016,warehouse,66,51,255,3.5,2024-04-19
INV012680,P03242,S0052,,store,63,55,275,7.0,2024-07-10
INV012681,P04070,S0124,,store,239,23,115,21.7,2024-02-18
INV012682,P03710,S0005,,store,240,42,210,14.1,2024-11-16
INV012683,P02675,S0139,,store,163,87,435,20.4,2024-05-10
INV012684,P02958,,W002,warehouse,433,45,225,48.1,2024-02-05
INV012685,P02189,,W027,warehouse,98,91,455,5.4,2024-10-08
INV012686,P02944,S0023,,store,4,30,150,0.4,2024-08-18
INV012687,P00341,S0113,,store,453,72,360,28.3,2024-05-11
INV012688,P04064,S0040,,store,461,56,280,41.9,2024-02-10
INV012689,P01227,S0101,,store,60,92,460,3.0,2024-10-31
INV012690,P03256,S0146,,store,330,39,195,25.4,2024-02-11
INV012691,P02874,S0077,,store,341,97,485,28.4,2024-09-08
INV012692,P04740,,W011,warehouse,63,58,290,12.6,2024-04-20
INV012693,P03286,S0104,,store,8,93,465,1.3,2024-02-04
INV012694,P00553,S0139,,store,5,20,100,0.7,2024-10-01
INV012695,P00537,S0057,,store,106,78,390,11.8,2024-02-24
INV012696,P00540,S0115,,store,71,81,405,7.1,2024-05-02
INV012697,P02673,,W018,warehouse,284,77,385,56.8,2024-02-28
INV012698,P03312,S0035,,store,131,41,205,8.2,2024-02-15
INV012699,P00778,S0115,,store,296,47,235,148.0,2024-11-16
INV012700,P00414,,W013,warehouse,255,95,475,15.9,2024-02-07
INV012701,P02609,S0140,,store,414,52,260,69.0,2024-02-28
INV012702,P01124,S0115,,store,209,78,390,12.3,2024-09-06
INV012703,P04459,S0013,,store,445,47,235,34.2,2024-10-28
INV012704,P04820,S0033,,store,456,46,230,45.6,2024-12-10
INV012705,P04758,S0110,,store,35,52,260,2.2,2024-08-28
INV012706,P02866,S0097,,store,297,78,390,14.8,2024-04-15
INV012707,P01145,,W020,warehouse,217,91,455,217.0,2024-06-03
INV012708,P01494,S0123,,store,327,62,310,29.7,2024-12-29
INV012709,P00034,,W001,warehouse,113,52,260,37.7,2024-01-01
INV012710,P02746,,W014,warehouse,54,45,225,3.4,2024-05-18
INV012711,P02350,S0059,,store,495,35,175,24.8,2024-05-28
INV012712,P00853,,W012,warehouse,185,59,295,26.4,2024-10-11
INV012713,P04410,S0143,,store,231,61,305,19.2,2024-08-27
INV012714,P01809,,W029,warehouse,72,37,185,5.5,2024-09-21
INV012715,P03294,,W007,warehouse,367,96,480,28.2,2024-09-21
INV012716,P02433,S0094,,store,181,83,415,90.5,2024-12-02
INV012717,P00769,S0003,,store,80,36,180,5.7,2024-07-27
INV012718,P04210,,W024,warehouse,66,54,270,13.2,2024-11-30
INV012719,P02923,S0131,,store,215,24,120,53.8,2024-03-05
INV012720,P04726,S0057,,store,313,72,360,22.4,2024-11-15
INV012721,P02910,,W017,warehouse,180,86,430,25.7,2024-01-09
INV012722,P00392,,W005,warehouse,188,70,350,188.0,2024-08-23
INV012723,P02716,S0050,,store,84,46,230,84.0,2024-03-05
INV012724,P03581,S0013,,store,398,40,200,66.3,2024-02-27
INV012725,P04439,,W016,warehouse,391,98,490,27.9,2024-09-03
INV012726,P02353,,W014,warehouse,219,21,105,14.6,2024-12-12
INV012727,P04728,S0114,,store,384,63,315,38.4,2024-04-26
INV012728,P04927,,W001,warehouse,267,96,480,14.1,2024-03-18
INV012729,P00465,S0136,,store,445,41,205,24.7,2024-09-28
INV012730,P04856,S0065,,store,78,47,235,4.9,2024-03-07
INV012731,P02640,S0092,,store,13,55,275,1.6,2024-04-08
INV012732,P01965,S0142,,store,358,99,495,358.0,2024-05-08
INV012733,P03154,,W019,warehouse,16,83,415,4.0,2024-06-13
INV012734,P01590,S0147,,store,210,77,385,23.3,2024-06-11
INV012735,P02005,S0053,,store,53,67,335,3.5,2024-08-09
INV012736,P01378,S0044,,store,77,22,110,38.5,2024-07-25
INV012737,P03120,,W006,warehouse,464,76,380,24.4,2024-03-09
INV012738,P02685,S0095,,store,114,21,105,10.4,2024-06-24
INV012739,P03263,,W021,warehouse,393,52,260,98.2,2024-04-21
INV012740,P04624,S0128,,store,104,43,215,10.4,2024-04-08
INV012741,P04978,,W012,warehouse,328,72,360,82.0,2024-07-03
INV012742,P03583,,W010,warehouse,123,38,190,7.2,2024-02-21
INV012743,P03133,,W011,warehouse,32,94,470,2.7,2024-12-15
INV012744,P03896,S0120,,store,240,95,475,17.1,2024-06-10
INV012745,P04075,,W002,warehouse,406,76,380,27.1,2024-05-10
INV012746,P00191,,W012,warehouse,433,60,300,21.6,2024-03-18
INV012747,P03519,S0103,,store,140,95,475,140.0,2024-05-25
INV012748,P04287,,W029,warehouse,171,57,285,10.7,2024-03-20
INV012749,P02715,,W025,warehouse,470,81,405,67.1,2024-02-06
INV012750,P04897,,W020,warehouse,15,69,345,1.9,2024-12-28
INV012751,P03330,S0036,,store,182,84,420,18.2,2024-01-11
INV012752,P02503,S0063,,store,177,89,445,11.1,2024-06-25
INV012753,P03805,S0077,,store,3,88,440,0.2,2024-10-08
INV012754,P01029,S0127,,store,331,100,500,110.3,2024-06-11
INV012755,P04366,,W022,warehouse,492,60,300,30.8,2024-07-25
INV012756,P04518,S0080,,store,322,47,235,32.2,2024-04-19
INV012757,P00397,,W002,warehouse,395,91,455,19.8,2024-07-26
INV012758,P04253,,W020,warehouse,375,24,120,75.0,2024-11-21
INV012759,P00478,S0112,,store,284,25,125,20.3,2024-09-21
INV012760,P01070,S0126,,store,334,61,305,167.0,2024-12-13
INV012761,P00361,S0015,,store,41,52,260,13.7,2024-05-04
INV012762,P02811,S0065,,store,378,76,380,63.0,2024-11-29
INV012763,P04623,S0048,,store,419,20,100,38.1,2024-04-19
INV012764,P02526,S0092,,store,328,32,160,54.7,2024-11-14
INV012765,P02943,S0138,,store,210,77,385,23.3,2024-12-12
INV012766,P00796,,W002,warehouse,413,68,340,82.6,2024-03-25
INV012767,P03916,,W001,warehouse,417,50,250,83.4,2024-06-03
INV012768,P01611,S0028,,store,77,93,465,4.3,2024-10-31
INV012769,P04811,S0110,,store,328,48,240,23.4,2024-06-14
INV012770,P03396,,W029,warehouse,420,75,375,210.0,2024-05-17
INV012771,P01377,,W002,warehouse,108,34,170,108.0,2024-06-27
INV012772,P03536,S0004,,store,87,51,255,6.2,2024-07-16
INV012773,P04789,S0006,,store,200,26,130,10.5,2024-03-10
INV012774,P02852,S0063,,store,434,45,225,22.8,2024-11-24
INV012775,P03870,,W006,warehouse,276,83,415,46.0,2024-04-19
INV012776,P04211,S0027,,store,437,83,415,39.7,2024-07-06
INV012777,P04146,S0051,,store,474,30,150,33.9,2024-02-21
INV012778,P00428,S0079,,store,399,33,165,57.0,2024-08-08
INV012779,P04292,S0011,,store,67,83,415,6.7,2024-12-03
INV012780,P01483,S0082,,store,455,93,465,26.8,2024-01-22
INV012781,P02451,,W012,warehouse,238,67,335,12.5,2024-01-12
INV012782,P00901,S0072,,store,257,81,405,19.8,2024-01-27
INV012783,P03551,S0016,,store,472,30,150,59.0,2024-02-17
INV012784,P00877,S0125,,store,309,44,220,51.5,2024-02-24
INV012785,P03888,,W010,warehouse,499,35,175,99.8,2024-07-10
INV012786,P04817,,W013,warehouse,166,69,345,12.8,2024-09-10
INV012787,P01332,,W006,warehouse,205,66,330,51.2,2024-08-02
INV012788,P01528,S0027,,store,337,34,170,21.1,2024-04-23
INV012789,P01087,S0046,,store,283,41,205,25.7,2024-11-28
INV012790,P04870,S0146,,store,20,23,115,10.0,2024-12-09
INV012791,P01146,,W022,warehouse,61,26,130,4.4,2024-06-21
INV012792,P03710,S0117,,store,177,38,190,59.0,2024-04-12
INV012793,P03137,S0021,,store,35,95,475,2.9,2024-05-21
INV012794,P04975,,W029,warehouse,397,74,370,19.9,2024-02-12
INV012795,P04113,S0086,,store,188,75,375,17.1,2024-02-06
INV012796,P04498,,W012,warehouse,44,46,230,4.9,2024-03-08
INV012797,P00631,,W021,warehouse,365,76,380,26.1,2024-08-12
INV012798,P04517,S0051,,store,67,80,400,3.4,2024-10-23
INV012799,P00128,,W029,warehouse,475,95,475,36.5,2024-04-17
INV012800,P01159,S0113,,store,122,20,100,7.6,2024-06-10
INV012801,P01748,,W013,warehouse,149,57,285,37.2,2024-11-05
INV012802,P01328,,W002,warehouse,242,69,345,16.1,2024-06-08
INV012803,P02244,S0076,,store,317,54,270,24.4,2024-03-05
INV012804,P01980,S0005,,store,283,95,475,15.7,2024-07-28
INV012805,P00342,,W012,warehouse,275,81,405,15.3,2024-09-20
INV012806,P03606,S0104,,store,429,22,110,25.2,2024-05-03
INV012807,P04336,S0039,,store,63,92,460,3.1,2024-10-17
INV012808,P02126,S0082,,store,401,52,260,30.8,2024-05-08
INV012809,P02148,,W016,warehouse,354,44,220,25.3,2024-12-05
INV012810,P02721,S0027,,store,180,23,115,12.0,2024-10-13
INV012811,P02144,,W005,warehouse,345,39,195,345.0,2024-07-03
INV012812,P03446,S0140,,store,184,73,365,12.3,2024-03-15
INV012813,P01426,S0132,,store,210,69,345,19.1,2024-01-17
INV012814,P00339,S0095,,store,395,90,450,56.4,2024-12-13
INV012815,P03940,S0088,,store,85,65,325,4.2,2024-05-22
INV012816,P00703,,W028,warehouse,217,82,410,31.0,2024-01-10
INV012817,P01239,S0127,,store,349,44,220,38.8,2024-08-27
INV012818,P01432,S0111,,store,78,84,420,6.0,2024-03-02
INV012819,P00035,S0145,,store,267,25,125,19.1,2024-12-10
INV012820,P01228,,W008,warehouse,271,60,300,13.6,2024-08-18
INV012821,P04743,S0003,,store,197,26,130,14.1,2024-07-19
INV012822,P00705,S0008,,store,182,77,385,11.4,2024-09-08
INV012823,P03464,S0113,,store,336,72,360,16.8,2024-06-02
INV012824,P03467,,W007,warehouse,23,55,275,1.4,2024-02-03
INV012825,P04487,S0036,,store,230,72,360,20.9,2024-04-10
INV012826,P01004,,W005,warehouse,292,92,460,18.2,2024-09-14
INV012827,P02708,S0100,,store,18,29,145,2.6,2024-02-26
INV012828,P02930,S0110,,store,355,67,335,177.5,2024-07-22
INV012829,P00790,,W017,warehouse,63,95,475,15.8,2024-09-26
INV012830,P04867,S0133,,store,86,58,290,7.8,2024-02-10
INV012831,P03755,S0030,,store,198,57,285,33.0,2024-03-22
INV012832,P00494,,W019,warehouse,259,59,295,259.0,2024-04-03
INV012833,P00991,S0109,,store,49,42,210,3.3,2024-01-16
INV012834,P02609,,W029,warehouse,492,54,270,492.0,2024-03-18
INV012835,P01930,S0043,,store,71,25,125,5.9,2024-11-02
INV012836,P01814,,W018,warehouse,201,91,455,33.5,2024-08-06
INV012837,P04744,,W028,warehouse,166,66,330,33.2,2024-03-30
INV012838,P04585,,W023,warehouse,134,38,190,12.2,2024-09-04
INV012839,P04764,,W011,warehouse,349,34,170,31.7,2024-03-22
INV012840,P00714,,W003,warehouse,261,42,210,261.0,2024-04-13
INV012841,P04814,,W011,warehouse,350,72,360,19.4,2024-02-27
INV012842,P00521,S0132,,store,430,81,405,23.9,2024-03-28
INV012843,P02936,S0096,,store,199,25,125,10.5,2024-06-11
INV012844,P03414,S0104,,store,470,59,295,235.0,2024-01-23
INV012845,P02023,,W019,warehouse,355,51,255,27.3,2024-07-10
INV012846,P02121,S0078,,store,160,89,445,22.9,2024-08-20
INV012847,P03137,S0150,,store,205,56,280,51.2,2024-06-25
INV012848,P02464,S0111,,store,118,99,495,118.0,2024-03-13
INV012849,P02872,S0097,,store,68,52,260,4.2,2024-07-09
INV012850,P02384,S0122,,store,192,44,220,11.3,2024-07-16
INV012851,P04081,,W004,warehouse,240,65,325,120.0,2024-04-14
INV012852,P04245,S0104,,store,210,40,200,14.0,2024-06-23
INV012853,P01348,,W019,warehouse,402,68,340,201.0,2024-09-19
INV012854,P03219,,W022,warehouse,174,86,430,10.9,2024-05-22
INV012855,P02435,,W022,warehouse,102,45,225,10.2,2024-06-19
INV012856,P02783,S0119,,store,219,45,225,21.9,2024-10-24
INV012857,P00740,S0078,,store,73,30,150,18.2,2024-07-11
INV012858,P01944,S0036,,store,196,89,445,14.0,2024-07-02
INV012859,P01236,,W010,warehouse,355,89,445,18.7,2024-02-20
INV012860,P00886,S0134,,store,422,81,405,211.0,2024-10-24
INV012861,P02636,S0091,,store,128,97,485,18.3,2024-04-27
INV012862,P00023,S0039,,store,26,81,405,1.4,2024-02-11
INV012863,P01301,S0117,,store,60,75,375,3.0,2024-07-22
INV012864,P04200,S0070,,store,38,59,295,3.8,2024-05-05
INV012865,P03724,S0073,,store,16,84,420,3.2,2024-08-30
INV012866,P03096,,W028,warehouse,424,40,200,84.8,2024-01-06
INV012867,P04057,S0101,,store,140,91,455,7.0,2024-07-16
INV012868,P00805,S0150,,store,220,87,435,110.0,2024-12-16
INV012869,P03445,S0121,,store,262,61,305,14.6,2024-06-15
INV012870,P04651,S0028,,store,195,25,125,32.5,2024-09-14
INV012871,P03910,S0145,,store,428,77,385,26.8,2024-11-07
INV012872,P04549,S0042,,store,222,76,380,17.1,2024-12-21
INV012873,P04260,,W016,warehouse,207,32,160,25.9,2024-10-15
INV012874,P04250,S0033,,store,60,25,125,6.0,2024-07-15
INV012875,P02662,,W014,warehouse,208,61,305,18.9,2024-05-27
INV012876,P03194,,W018,warehouse,169,21,105,14.1,2024-05-24
INV012877,P00706,,W017,warehouse,473,48,240,27.8,2024-12-29
INV012878,P00108,S0114,,store,178,91,455,29.7,2024-04-14
INV012879,P03438,S0119,,store,34,36,180,2.4,2024-05-10
INV012880,P04646,S0098,,store,79,35,175,4.9,2024-11-07
INV012881,P00350,S0023,,store,13,66,330,4.3,2024-09-16
INV012882,P03823,S0115,,store,254,41,205,12.7,2024-12-13
INV012883,P04688,S0095,,store,498,75,375,41.5,2024-05-18
