ticket_id,customer_id,order_id,category,priority,description,status,channel,created_at,resolved_at,agent_id,csat_score
TKT029328,C06291,ORD0197872,Product Quality,Medium,My order has not arrived yet.,Closed,Chat,2024-05-18 05:00:00,2024-05-21 12:00:00,E01984,
TKT029329,C00614,ORD0174551,Wrong Item,Low,The size I received is different from what I ordered.,In Progress,Chat,2023-12-06 13:00:00,2023-12-08 21:00:00,E02122,5.0
TKT029330,C08721,ORD0134636,Wrong Item,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2024-04-19 19:00:00,2024-04-24 04:00:00,E01279,5.0
TKT029331,C04323,ORD0022524,Size Exchange,Medium,I want to return the item.,Resolved,WhatsApp,2023-10-14 13:00:00,2023-10-16 23:00:00,E01985,
TKT029332,C02955,ORD0007059,Account Issue,Medium,Product is damaged.,Resolved,Email,2022-07-07 16:00:00,2022-07-09 09:00:00,E01755,4.0
TKT029333,C02831,ORD0180374,Return & Refund,High,I need help with my account login.,Closed,WhatsApp,2022-08-08 06:00:00,2022-08-11 12:00:00,E01641,3.0
TKT029334,C07640,ORD0154639,Payment Problem,High,I received the wrong product.,In Progress,Phone,2023-05-04 17:00:00,2023-05-05 16:00:00,E01362,
TKT029335,C03516,ORD0184399,Delivery Delay,High,Product is damaged.,Closed,Phone,2024-10-22 02:00:00,2024-10-26 00:00:00,E01973,
TKT029336,C05823,ORD0077706,Return & Refund,Low,My order has not arrived yet.,Resolved,Email,2024-12-21 16:00:00,2024-12-26 16:00:00,E01275,
TKT029337,C05042,ORD0182020,Delivery Delay,Low,My order has not arrived yet.,Resolved,Chat,2023-01-29 16:00:00,2023-02-01 19:00:00,E01272,2.0
TKT029338,C08539,ORD0181357,Wrong Item,High,I received the wrong product.,Open,WhatsApp,2024-07-05 07:00:00,2024-07-09 07:00:00,E01506,
TKT029339,C09189,ORD0005269,Delivery Delay,High,Product is damaged.,Closed,WhatsApp,2023-04-26 14:00:00,2023-04-29 13:00:00,E01236,
TKT029340,C02038,ORD0191198,Return & Refund,Medium,Product is damaged.,Resolved,WhatsApp,2023-11-09 22:00:00,2023-11-13 00:00:00,E00698,5.0
TKT029341,C02632,ORD0096239,Wrong Item,Low,I need help with my account login.,Open,Phone,2023-05-27 07:00:00,2023-05-29 01:00:00,E00133,2.0
TKT029342,C08399,ORD0006587,Size Exchange,High,I received the wrong product.,Resolved,WhatsApp,2022-06-13 14:00:00,2022-06-16 23:00:00,E00710,3.0
TKT029343,C09919,ORD0195570,Size Exchange,Critical,I received the wrong product.,In Progress,Phone,2022-02-18 07:00:00,2022-02-19 06:00:00,E01561,4.0
TKT029344,C07522,ORD0180798,Order Issue,Low,Discount coupon not applied.,Resolved,Email,2022-03-16 21:00:00,2022-03-19 04:00:00,E01979,3.0
TKT029345,C01038,ORD0040531,Delivery Delay,Medium,I want to return the item.,Open,Email,2024-01-09 01:00:00,2024-01-10 07:00:00,E01713,
TKT029346,C06159,ORD0090625,Payment Problem,Low,I need help with my account login.,Resolved,WhatsApp,2024-03-29 03:00:00,2024-03-29 14:00:00,E00097,4.0
TKT029347,C05453,ORD0004983,Account Issue,Low,Delivery is delayed.,Resolved,Phone,2023-08-17 12:00:00,2023-08-20 02:00:00,E01470,4.0
TKT029348,C09222,ORD0063822,Account Issue,Medium,Product is damaged.,Resolved,Phone,2022-11-12 17:00:00,2022-11-15 12:00:00,E00220,
TKT029349,C01947,ORD0176954,Payment Problem,Medium,Discount coupon not applied.,Open,Email,2022-08-22 02:00:00,2022-08-26 03:00:00,E01732,1.0
TKT029350,C06800,ORD0077436,Return & Refund,Medium,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2024-05-20 19:00:00,2024-05-23 03:00:00,E01799,4.0
TKT029351,C00796,ORD0141585,Payment Problem,High,Product is damaged.,Resolved,WhatsApp,2022-03-16 02:00:00,2022-03-20 08:00:00,E01902,3.0
TKT029352,C00520,ORD0049992,Wrong Item,Critical,My order has not arrived yet.,Resolved,Chat,2023-02-14 00:00:00,2023-02-16 17:00:00,E00237,
TKT029353,C07286,ORD0123375,Delivery Delay,Medium,Delivery is delayed.,Resolved,Phone,2023-12-18 08:00:00,2023-12-21 15:00:00,E02210,4.0
TKT029354,C01694,ORD0048579,Order Issue,Medium,Delivery is delayed.,Resolved,Email,2022-07-10 07:00:00,2022-07-10 11:00:00,E00378,2.0
TKT029355,C08256,ORD0119313,Delivery Delay,High,Product is damaged.,Resolved,Phone,2023-09-10 12:00:00,2023-09-10 13:00:00,E02115,
TKT029356,C09453,ORD0160137,Account Issue,High,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2023-09-16 10:00:00,2023-09-20 22:00:00,E00353,
TKT029357,C00399,ORD0048717,Return & Refund,High,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-03-31 23:00:00,2022-04-05 21:00:00,E00655,1.0
TKT029358,C09391,ORD0131218,Product Quality,Low,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2024-10-18 03:00:00,2024-10-18 13:00:00,E02208,
TKT029359,C07664,ORD0188317,Size Exchange,High,My payment was deducted but order not confirmed.,In Progress,Email,2022-07-03 09:00:00,2022-07-07 13:00:00,E01821,
TKT029360,C02904,ORD0079514,Order Issue,Medium,Product is damaged.,Resolved,WhatsApp,2022-04-13 13:00:00,2022-04-16 15:00:00,E01233,5.0
TKT029361,C09101,ORD0178697,Product Quality,High,I want to return the item.,Escalated,WhatsApp,2022-09-27 18:00:00,2022-10-01 00:00:00,E02076,4.0
TKT029362,C06601,ORD0065481,Account Issue,Medium,Delivery is delayed.,Resolved,Chat,2023-11-07 14:00:00,2023-11-11 19:00:00,E02360,
TKT029363,C04971,ORD0024971,Delivery Delay,Critical,My order has not arrived yet.,Resolved,Chat,2023-04-12 11:00:00,2023-04-16 21:00:00,E01979,3.0
TKT029364,C05142,ORD0025209,Product Quality,Medium,I want to return the item.,Resolved,Phone,2023-02-11 02:00:00,2023-02-14 23:00:00,E02238,4.0
TKT029365,C02261,ORD0055347,Return & Refund,High,My order has not arrived yet.,In Progress,Email,2022-11-27 13:00:00,2022-12-01 14:00:00,E02345,5.0
TKT029366,C08772,ORD0064225,Order Issue,Low,The size I received is different from what I ordered.,Resolved,Chat,2023-08-05 18:00:00,2023-08-07 16:00:00,E00632,
TKT029367,C01835,ORD0194504,Return & Refund,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2024-09-26 18:00:00,2024-09-29 11:00:00,E02392,
TKT029368,C02144,ORD0179159,Product Quality,Medium,Discount coupon not applied.,Resolved,WhatsApp,2024-12-29 03:00:00,2025-01-02 10:00:00,E02379,4.0
TKT029369,C04382,ORD0023194,Delivery Delay,Low,Discount coupon not applied.,Escalated,Phone,2024-05-04 01:00:00,2024-05-06 04:00:00,E01954,
TKT029370,C07913,ORD0146594,Size Exchange,Low,The size I received is different from what I ordered.,Escalated,WhatsApp,2024-12-27 14:00:00,2024-12-30 06:00:00,E02116,2.0
TKT029371,C04141,ORD0070353,Delivery Delay,Critical,My order has not arrived yet.,Resolved,Phone,2022-01-26 18:00:00,2022-01-26 20:00:00,E00654,4.0
TKT029372,C05104,ORD0126293,Return & Refund,Medium,I need help with my account login.,In Progress,Email,2022-08-29 12:00:00,2022-09-02 00:00:00,E02032,3.0
TKT029373,C07503,ORD0163357,Wrong Item,Low,I want to return the item.,Escalated,Chat,2023-09-25 04:00:00,2023-09-28 09:00:00,E01768,2.0
TKT029374,C01260,ORD0078587,Payment Problem,Low,I received the wrong product.,Resolved,Chat,2024-12-06 00:00:00,2024-12-08 09:00:00,E00428,4.0
TKT029375,C07389,ORD0185423,Return & Refund,Medium,I want to return the item.,Resolved,Chat,2022-06-21 19:00:00,2022-06-26 06:00:00,E01544,
TKT029376,C09891,ORD0044735,Order Issue,High,The product quality is very poor.,Resolved,WhatsApp,2022-01-15 07:00:00,2022-01-16 22:00:00,E02391,4.0
TKT029377,C06013,ORD0060060,Payment Problem,Low,I received the wrong product.,Closed,Email,2023-02-27 10:00:00,2023-02-28 05:00:00,E02070,3.0
TKT029378,C03314,ORD0108882,Wrong Item,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2024-03-06 18:00:00,2024-03-11 11:00:00,E00510,3.0
TKT029379,C00432,ORD0038072,Account Issue,High,Delivery is delayed.,Escalated,Chat,2022-10-23 19:00:00,2022-10-27 14:00:00,E01426,4.0
TKT029380,C08140,ORD0187229,Return & Refund,Low,The size I received is different from what I ordered.,Resolved,Email,2023-10-18 14:00:00,2023-10-21 19:00:00,E01027,3.0
TKT029381,C04946,ORD0114817,Size Exchange,High,The size I received is different from what I ordered.,Closed,Email,2022-04-12 09:00:00,2022-04-15 22:00:00,E01900,1.0
TKT029382,C01869,ORD0116933,Account Issue,Medium,I need help with my account login.,Open,Email,2022-05-15 06:00:00,2022-05-19 10:00:00,E00205,4.0
TKT029383,C02862,ORD0142394,Wrong Item,High,I need help with my account login.,Resolved,Phone,2024-06-24 11:00:00,2024-06-25 07:00:00,E02159,5.0
TKT029384,C07347,ORD0071632,Product Quality,Medium,Delivery is delayed.,In Progress,Chat,2024-01-19 08:00:00,2024-01-20 23:00:00,E01044,4.0
TKT029385,C06042,ORD0087771,Delivery Delay,High,My payment was deducted but order not confirmed.,Open,Phone,2022-05-11 00:00:00,2022-05-14 09:00:00,E01852,5.0
TKT029386,C05246,ORD0117301,Payment Problem,Medium,My order has not arrived yet.,In Progress,Email,2023-09-15 05:00:00,2023-09-19 04:00:00,E01651,4.0
TKT029387,C05386,ORD0014385,Delivery Delay,Medium,The size I received is different from what I ordered.,Escalated,Phone,2024-02-22 14:00:00,2024-02-26 09:00:00,E01996,
TKT029388,C06852,ORD0198224,Account Issue,Low,Delivery is delayed.,In Progress,Email,2023-07-10 21:00:00,2023-07-15 06:00:00,E00422,1.0
TKT029389,C06720,ORD0110121,Payment Problem,Medium,Delivery is delayed.,Closed,Chat,2024-10-20 09:00:00,2024-10-21 12:00:00,E01919,
TKT029390,C07772,ORD0085847,Size Exchange,Critical,Discount coupon not applied.,Open,WhatsApp,2022-07-21 08:00:00,2022-07-23 10:00:00,E02285,
TKT029391,C00268,ORD0085005,Account Issue,Medium,My payment was deducted but order not confirmed.,In Progress,Phone,2024-01-22 12:00:00,2024-01-27 03:00:00,E01105,
TKT029392,C06386,ORD0047554,Delivery Delay,Medium,Discount coupon not applied.,Resolved,Phone,2024-03-06 02:00:00,2024-03-10 09:00:00,E02353,2.0
TKT029393,C02105,ORD0031157,Delivery Delay,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2023-12-04 10:00:00,2023-12-05 07:00:00,E02329,5.0
TKT029394,C04438,ORD0194897,Wrong Item,High,Product is damaged.,Resolved,Phone,2023-11-17 07:00:00,2023-11-19 00:00:00,E00361,
TKT029395,C07430,ORD0145454,Product Quality,Low,My payment was deducted but order not confirmed.,Open,WhatsApp,2022-08-03 22:00:00,2022-08-08 08:00:00,E01272,4.0
TKT029396,C02673,ORD0059162,Payment Problem,Low,The size I received is different from what I ordered.,Resolved,Phone,2022-08-16 01:00:00,2022-08-20 08:00:00,E01224,3.0
TKT029397,C02524,ORD0004639,Return & Refund,Medium,Product is damaged.,Closed,Phone,2024-04-28 09:00:00,2024-05-02 12:00:00,E00663,3.0
TKT029398,C00670,ORD0172486,Wrong Item,Medium,Product is damaged.,Resolved,Phone,2023-05-27 20:00:00,2023-05-28 15:00:00,E02441,4.0
TKT029399,C02112,ORD0174164,Size Exchange,High,My order has not arrived yet.,Resolved,WhatsApp,2023-01-26 12:00:00,2023-01-26 14:00:00,E00832,
TKT029400,C02497,ORD0167516,Product Quality,Low,My order has not arrived yet.,Resolved,Phone,2022-11-25 19:00:00,2022-11-29 06:00:00,E01663,2.0
TKT029401,C00077,ORD0136136,Payment Problem,High,My payment was deducted but order not confirmed.,Resolved,Phone,2022-03-27 07:00:00,2022-03-28 11:00:00,E02454,5.0
TKT029402,C00410,ORD0023978,Product Quality,High,My order has not arrived yet.,In Progress,WhatsApp,2023-10-13 06:00:00,2023-10-17 04:00:00,E00925,4.0
TKT029403,C05293,ORD0056447,Wrong Item,Medium,My order has not arrived yet.,Open,WhatsApp,2024-12-11 11:00:00,2024-12-14 14:00:00,E00946,4.0
TKT029404,C03056,ORD0087288,Account Issue,High,The product quality is very poor.,Closed,Email,2024-10-09 23:00:00,2024-10-11 12:00:00,E01454,3.0
TKT029405,C01539,ORD0080526,Account Issue,Low,I need help with my account login.,Resolved,Email,2024-12-24 22:00:00,2024-12-26 21:00:00,E01822,4.0
TKT029406,C02886,ORD0094358,Payment Problem,Low,I received the wrong product.,Closed,WhatsApp,2023-12-17 09:00:00,2023-12-18 20:00:00,E01591,1.0
TKT029407,C06182,ORD0039008,Product Quality,Low,Delivery is delayed.,In Progress,Email,2022-01-13 17:00:00,2022-01-18 00:00:00,E00266,
TKT029408,C03706,ORD0122191,Delivery Delay,Critical,Discount coupon not applied.,Resolved,Phone,2023-04-19 00:00:00,2023-04-23 05:00:00,E00746,5.0
TKT029409,C00075,ORD0076330,Account Issue,Medium,My payment was deducted but order not confirmed.,Closed,Phone,2023-01-08 16:00:00,2023-01-10 12:00:00,E00013,4.0
TKT029410,C00856,ORD0040719,Payment Problem,High,Delivery is delayed.,Resolved,Email,2023-06-28 20:00:00,2023-07-03 13:00:00,E00288,4.0
TKT029411,C08776,ORD0142731,Product Quality,Critical,The size I received is different from what I ordered.,Resolved,Email,2023-11-09 18:00:00,2023-11-12 12:00:00,E00285,4.0
TKT029412,C07307,ORD0121463,Order Issue,Medium,Delivery is delayed.,Open,Phone,2023-04-10 17:00:00,2023-04-12 06:00:00,E01952,5.0
TKT029413,C04522,ORD0064920,Size Exchange,Low,My payment was deducted but order not confirmed.,Open,Email,2023-06-08 17:00:00,2023-06-09 07:00:00,E00225,4.0
TKT029414,C02554,ORD0111941,Delivery Delay,High,I need help with my account login.,In Progress,Phone,2023-04-09 02:00:00,2023-04-11 13:00:00,E01644,
TKT029415,C05028,ORD0064718,Account Issue,High,Discount coupon not applied.,Escalated,Chat,2022-01-04 19:00:00,2022-01-08 13:00:00,E01035,4.0
TKT029416,C09593,ORD0002020,Delivery Delay,Medium,Discount coupon not applied.,In Progress,WhatsApp,2023-03-19 19:00:00,2023-03-24 16:00:00,E01065,
TKT029417,C06057,ORD0152777,Payment Problem,Medium,The product quality is very poor.,Open,Email,2023-07-25 19:00:00,2023-07-27 20:00:00,E01118,4.0
TKT029418,C00159,ORD0148432,Account Issue,Low,My order has not arrived yet.,Open,Phone,2024-11-14 01:00:00,2024-11-16 06:00:00,E00429,3.0
TKT029419,C09546,ORD0151503,Return & Refund,Medium,I want to return the item.,Resolved,Phone,2024-08-10 12:00:00,2024-08-10 15:00:00,E01860,3.0
TKT029420,C01815,ORD0121271,Delivery Delay,Medium,Product is damaged.,Resolved,Chat,2024-05-08 21:00:00,2024-05-10 07:00:00,E01897,3.0
TKT029421,C07591,ORD0093744,Size Exchange,High,I need help with my account login.,In Progress,Email,2024-04-05 23:00:00,2024-04-06 10:00:00,E01115,4.0
TKT029422,C00461,ORD0168273,Product Quality,Medium,Discount coupon not applied.,Resolved,Email,2024-03-29 21:00:00,2024-04-01 00:00:00,E00526,5.0
TKT029423,C09080,ORD0030605,Size Exchange,Critical,I need help with my account login.,Resolved,WhatsApp,2023-08-19 05:00:00,2023-08-23 23:00:00,E01760,4.0
TKT029424,C04649,ORD0162349,Wrong Item,Medium,Product is damaged.,Resolved,WhatsApp,2023-01-16 13:00:00,2023-01-21 12:00:00,E01565,5.0
TKT029425,C09991,ORD0168955,Account Issue,Low,I want to return the item.,In Progress,Email,2022-12-09 17:00:00,2022-12-13 09:00:00,E01349,5.0
TKT029426,C01543,ORD0130533,Payment Problem,High,Delivery is delayed.,Closed,Chat,2022-09-27 15:00:00,2022-10-01 02:00:00,E00006,
TKT029427,C01288,ORD0033630,Account Issue,Low,I need help with my account login.,Closed,Phone,2024-10-18 01:00:00,2024-10-22 21:00:00,E02092,
TKT029428,C08409,ORD0198890,Product Quality,Medium,I need help with my account login.,Resolved,Chat,2022-09-13 19:00:00,2022-09-17 15:00:00,E01317,5.0
TKT029429,C00329,ORD0041342,Payment Problem,Medium,Product is damaged.,Closed,Email,2023-05-27 01:00:00,2023-05-31 16:00:00,E02405,5.0
TKT029430,C02655,ORD0073185,Size Exchange,Low,Delivery is delayed.,Resolved,Chat,2023-11-15 15:00:00,2023-11-19 10:00:00,E01983,4.0
TKT029431,C00119,ORD0099902,Wrong Item,Low,Product is damaged.,Open,Email,2023-04-03 06:00:00,2023-04-05 05:00:00,E01824,
TKT029432,C05833,ORD0117369,Size Exchange,Low,I received the wrong product.,Resolved,Chat,2022-08-05 19:00:00,2022-08-08 21:00:00,E01530,3.0
TKT029433,C00314,ORD0023234,Return & Refund,High,Discount coupon not applied.,Resolved,Phone,2023-12-19 02:00:00,2023-12-23 11:00:00,E02360,
TKT029434,C02512,ORD0070938,Product Quality,Medium,I want to return the item.,In Progress,Chat,2024-07-26 10:00:00,2024-07-28 08:00:00,E00861,5.0
TKT029435,C07339,ORD0069750,Delivery Delay,Low,Delivery is delayed.,In Progress,WhatsApp,2024-11-30 03:00:00,2024-12-04 19:00:00,E02222,
TKT029436,C00233,ORD0032623,Size Exchange,High,I need help with my account login.,Resolved,Phone,2024-11-20 11:00:00,2024-11-22 10:00:00,E01594,
TKT029437,C00717,ORD0159362,Product Quality,High,I need help with my account login.,In Progress,Email,2022-04-09 07:00:00,2022-04-13 21:00:00,E01421,
TKT029438,C09459,ORD0171763,Return & Refund,Medium,Product is damaged.,In Progress,Phone,2023-04-06 00:00:00,2023-04-09 16:00:00,E01242,5.0
TKT029439,C04336,ORD0196478,Wrong Item,Medium,Delivery is delayed.,Resolved,WhatsApp,2022-05-13 10:00:00,2022-05-15 05:00:00,E02496,4.0
TKT029440,C09101,ORD0132574,Payment Problem,Medium,My order has not arrived yet.,Resolved,Phone,2022-10-06 16:00:00,2022-10-07 16:00:00,E01970,4.0
TKT029441,C07295,ORD0163862,Size Exchange,Medium,Delivery is delayed.,Resolved,Chat,2023-04-23 10:00:00,2023-04-27 08:00:00,E02028,3.0
TKT029442,C02227,ORD0157223,Order Issue,Medium,I want to return the item.,Resolved,Email,2022-05-03 05:00:00,2022-05-07 13:00:00,E00722,
TKT029443,C02683,ORD0062243,Return & Refund,High,I received the wrong product.,In Progress,Chat,2024-12-22 03:00:00,2024-12-26 03:00:00,E02046,4.0
TKT029444,C04303,ORD0061831,Payment Problem,Low,Discount coupon not applied.,Resolved,Email,2022-07-16 00:00:00,2022-07-16 07:00:00,E02011,2.0
TKT029445,C06222,ORD0131161,Product Quality,High,I received the wrong product.,Resolved,WhatsApp,2022-04-30 00:00:00,2022-05-01 01:00:00,E01003,4.0
TKT029446,C05106,ORD0075506,Return & Refund,Low,I want to return the item.,Open,Email,2023-07-08 23:00:00,2023-07-10 07:00:00,E02185,
TKT029447,C02379,ORD0051134,Size Exchange,Medium,Discount coupon not applied.,Resolved,Email,2024-02-06 23:00:00,2024-02-10 22:00:00,E01966,
TKT029448,C07988,ORD0049863,Product Quality,Medium,My payment was deducted but order not confirmed.,Resolved,Email,2024-06-01 16:00:00,2024-06-05 07:00:00,E00462,3.0
TKT029449,C04017,ORD0159408,Product Quality,High,The size I received is different from what I ordered.,Escalated,WhatsApp,2023-03-02 05:00:00,2023-03-03 20:00:00,E01691,2.0
TKT029450,C06891,ORD0133854,Account Issue,Critical,Delivery is delayed.,Resolved,Email,2022-03-05 20:00:00,2022-03-09 14:00:00,E01414,
TKT029451,C02014,ORD0115604,Return & Refund,Medium,The size I received is different from what I ordered.,Resolved,WhatsApp,2022-03-29 07:00:00,2022-03-31 04:00:00,E01667,
TKT029452,C00151,ORD0082102,Delivery Delay,Low,My payment was deducted but order not confirmed.,Resolved,Chat,2023-03-22 08:00:00,2023-03-24 20:00:00,E00060,
TKT029453,C03030,ORD0193477,Order Issue,Medium,I want to return the item.,Closed,WhatsApp,2022-06-05 23:00:00,2022-06-10 03:00:00,E00557,5.0
TKT029454,C05243,ORD0012816,Return & Refund,Low,I received the wrong product.,Resolved,WhatsApp,2024-06-29 08:00:00,2024-06-30 07:00:00,E00805,
TKT029455,C00537,ORD0152626,Product Quality,Low,The product quality is very poor.,Closed,Email,2023-03-23 22:00:00,2023-03-28 10:00:00,E01982,
TKT029456,C05471,ORD0168624,Delivery Delay,Medium,My payment was deducted but order not confirmed.,In Progress,Phone,2022-06-13 05:00:00,2022-06-15 15:00:00,E00163,5.0
TKT029457,C07225,ORD0032319,Return & Refund,Medium,Product is damaged.,Resolved,Email,2022-01-20 17:00:00,2022-01-21 23:00:00,E01489,5.0
TKT029458,C09810,ORD0168837,Payment Problem,Medium,I received the wrong product.,In Progress,Email,2023-05-14 15:00:00,2023-05-15 02:00:00,E00708,1.0
TKT029459,C03150,ORD0093080,Size Exchange,Medium,My order has not arrived yet.,Closed,WhatsApp,2022-06-12 02:00:00,2022-06-14 11:00:00,E01099,3.0
TKT029460,C00345,ORD0179200,Account Issue,High,Discount coupon not applied.,Resolved,Phone,2022-11-17 08:00:00,2022-11-20 19:00:00,E01333,5.0
