order_id,customer_id,product_id,store_id,quantity,unit_price,total_amount,order_date,estimated_delivery,actual_delivery,status,delivery_city,shipping_fee
ORD0095960,C08590,P04741,S0133,2,2639,5278,2024-06-21,2024-06-24,2024-06-27,Shipped,Mumbai,0
ORD0095961,C06119,P03961,S0131,3,3365,10095,2024-12-14,2024-12-21,2024-12-24,Delivered,Pune,99
ORD0095962,C05691,P04154,S0043,2,5299,10598,2023-03-06,2023-03-16,2023-03-20,Delivered,Vadodara,0
ORD0095963,C08610,P01729,S0146,1,1114,1114,2023-12-16,2023-12-22,2023-12-25,Delivered,Hyderabad,99
ORD0095964,C08908,P04817,S0072,2,1835,3670,2024-03-25,2024-03-31,2024-03-30,Shipped,Patna,99
ORD0095965,C01297,P02805,S0042,2,309,618,2023-03-27,2023-03-30,2023-04-03,Delivered,Bhopal,0
ORD0095966,C09256,P03703,S0127,1,2455,2455,2022-02-17,2022-02-22,2022-02-27,Delivered,Nagpur,0
ORD0095967,C03940,P04385,S0077,3,3660,10980,2022-03-31,2022-04-04,2022-04-04,Delivered,Patna,0
ORD0095968,C07864,P02208,S0019,3,403,1209,2023-03-17,2023-03-20,2023-03-19,Delivered,Pune,49
ORD0095969,C01983,P00209,S0025,3,2119,6357,2022-03-16,2022-03-20,2022-03-22,Delivered,Kolkata,49
ORD0095970,C08190,P01011,S0036,2,2685,5370,2022-02-28,2022-03-10,2022-03-14,Delivered,Agra,0
ORD0095971,C08441,P02481,S0056,1,7765,7765,2023-11-16,2023-11-23,2023-11-23,Delivered,Pune,49
ORD0095972,C09966,P03831,S0125,1,7049,7049,2023-03-07,2023-03-09,2023-03-12,Delivered,Indore,49
ORD0095973,C00298,P02851,S0014,2,6333,12666,2024-03-11,2024-03-13,2024-03-13,Delivered,Jaipur,0
ORD0095974,C07655,P01345,S0122,3,11404,34212,2024-04-30,2024-05-09,2024-05-13,Delivered,Nagpur,49
ORD0095975,C02228,P02198,S0109,2,3896,7792,2022-04-14,2022-04-22,2022-04-25,Placed,Patna,49
ORD0095976,C08965,P01765,S0030,2,6847,13694,2023-09-08,2023-09-15,2023-09-16,Delivered,Chennai,0
ORD0095977,C06162,P01442,S0102,3,2171,6513,2022-10-23,2022-10-26,2022-10-28,Delivered,Kolkata,0
ORD0095978,C02196,P04377,S0125,1,11514,11514,2023-10-31,2023-11-04,2023-11-05,Delivered,Mumbai,49
ORD0095979,C05384,P04631,S0139,2,2546,5092,2022-09-29,2022-10-06,2022-10-08,Delivered,Lucknow,49
ORD0095980,C01015,P04565,S0048,1,1028,1028,2024-09-23,2024-09-28,2024-10-03,Delivered,Ahmedabad,99
ORD0095981,C04292,P00823,S0063,2,774,1548,2023-06-04,2023-06-11,2023-06-10,Delivered,Kochi,0
ORD0095982,C01299,P04264,S0016,2,4474,8948,2022-05-03,2022-05-10,2022-05-12,Delivered,Chandigarh,0
ORD0095983,C02054,P04621,S0142,1,8312,8312,2024-05-31,2024-06-05,2024-06-10,Shipped,Pune,0
ORD0095984,C09799,P00222,S0002,3,3649,10947,2024-05-09,2024-05-15,2024-05-19,Cancelled,Patna,49
ORD0095985,C03136,P00046,S0097,3,4437,13311,2022-05-15,2022-05-20,2022-05-19,Delivered,Agra,0
ORD0095986,C00222,P03275,S0042,1,13379,13379,2022-07-23,2022-07-27,2022-07-26,Delivered,Indore,49
ORD0095987,C03986,P02959,S0089,3,276,828,2024-01-23,2024-01-27,2024-01-27,Delivered,Delhi,0
ORD0095988,C01826,P03800,S0051,1,4008,4008,2024-08-04,2024-08-07,2024-08-06,Confirmed,Mumbai,99
ORD0095989,C01154,P02467,S0115,1,1880,1880,2022-01-18,2022-01-25,2022-01-27,Placed,Chandigarh,0
ORD0095990,C01447,P03468,S0016,1,1917,1917,2022-07-14,2022-07-21,2022-07-23,Delivered,Lucknow,49
ORD0095991,C07534,P03301,S0117,3,3696,11088,2022-02-13,2022-02-17,2022-02-21,Delivered,Chandigarh,0
ORD0095992,C05695,P01202,S0090,3,759,2277,2023-01-27,2023-02-05,2023-02-10,Placed,Delhi,99
ORD0095993,C03115,P03164,S0138,2,5209,10418,2024-04-08,2024-04-12,2024-04-15,Delivered,Lucknow,0
ORD0095994,C08909,P01774,S0112,3,3621,10863,2022-05-10,2022-05-12,2022-05-15,Delivered,Ludhiana,0
ORD0095995,C01307,P02315,S0077,3,467,1401,2022-09-10,2022-09-16,2022-09-18,Delivered,Agra,49
ORD0095996,C02264,P02508,S0148,3,6239,18717,2022-12-05,2022-12-12,2022-12-16,Confirmed,Kolkata,0
ORD0095997,C08011,P03744,S0123,2,3915,7830,2024-06-03,2024-06-08,2024-06-09,Delivered,Ahmedabad,49
ORD0095998,C00296,P04268,S0135,2,4498,8996,2022-06-23,2022-07-01,2022-07-06,Delivered,Mumbai,99
ORD0095999,C00944,P03111,S0005,3,6060,18180,2023-10-12,2023-10-18,2023-10-17,Returned,Bhopal,49
ORD0096000,C00099,P03053,S0024,3,3515,10545,2022-01-01,2022-01-03,2022-01-08,Delivered,Indore,0
ORD0096001,C08686,P03405,S0125,2,990,1980,2024-10-06,2024-10-15,2024-10-17,Shipped,Ahmedabad,49
ORD0096002,C01275,P02358,S0126,2,1000,2000,2023-01-07,2023-01-17,2023-01-18,Shipped,Ludhiana,0
ORD0096003,C01521,P02561,S0076,3,4378,13134,2023-09-18,2023-09-27,2023-10-01,Delivered,Bhopal,0
ORD0096004,C04871,P01542,S0107,3,4294,12882,2023-06-09,2023-06-12,2023-06-12,Delivered,Chandigarh,0
ORD0096005,C01629,P01240,S0141,2,337,674,2024-04-22,2024-04-25,2024-04-27,Delivered,Ludhiana,0
ORD0096006,C09218,P03732,S0101,2,9441,18882,2024-11-21,2024-11-23,2024-11-27,Delivered,Indore,99
ORD0096007,C02504,P04503,S0082,1,2703,2703,2022-11-11,2022-11-19,2022-11-18,Confirmed,Chennai,99
ORD0096008,C09909,P01125,S0044,2,3274,6548,2024-09-25,2024-10-02,2024-10-05,Returned,Ludhiana,99
ORD0096009,C06771,P04876,S0110,1,1742,1742,2022-03-23,2022-03-29,2022-03-29,Delivered,Ahmedabad,49
ORD0096010,C02623,P03767,S0110,3,3205,9615,2023-03-25,2023-03-31,2023-04-03,Delivered,Patna,99
ORD0096011,C05519,P04997,S0113,3,5025,15075,2022-01-13,2022-01-17,2022-01-19,Delivered,Nagpur,0
ORD0096012,C02371,P01929,S0001,3,683,2049,2022-06-26,2022-07-02,2022-07-06,Delivered,Patna,0
ORD0096013,C09878,P00036,S0106,2,792,1584,2022-11-24,2022-11-28,2022-11-29,Shipped,Ahmedabad,0
ORD0096014,C01403,P01635,S0017,2,2617,5234,2023-11-24,2023-11-28,2023-11-28,Delivered,Chennai,0
ORD0096015,C09438,P00477,S0146,2,3531,7062,2023-02-28,2023-03-03,2023-03-06,Cancelled,Ahmedabad,99
ORD0096016,C08492,P00736,S0126,3,2713,8139,2022-09-19,2022-09-24,2022-09-26,Delivered,Nagpur,49
ORD0096017,C05716,P04700,S0081,1,136,136,2024-09-25,2024-09-30,2024-10-04,Delivered,Jaipur,0
ORD0096018,C07533,P04772,S0066,1,1377,1377,2023-08-26,2023-08-29,2023-09-03,Shipped,Patna,99
ORD0096019,C00392,P01355,S0061,3,5831,17493,2023-12-15,2023-12-25,2023-12-29,Delivered,Ahmedabad,0
ORD0096020,C07891,P00090,S0015,1,4931,4931,2022-12-20,2022-12-24,2022-12-25,Delivered,Surat,0
ORD0096021,C00104,P02670,S0027,2,4690,9380,2023-10-25,2023-10-28,2023-11-02,Delivered,Chandigarh,49
ORD0096022,C02649,P01205,S0032,1,6544,6544,2024-12-09,2024-12-18,2024-12-18,Delivered,Lucknow,0
ORD0096023,C09110,P02457,S0102,2,497,994,2023-05-03,2023-05-13,2023-05-17,Confirmed,Bhopal,0
ORD0096024,C04547,P01980,S0009,2,3104,6208,2023-01-10,2023-01-18,2023-01-23,Delivered,Ahmedabad,49
ORD0096025,C06843,P00790,S0118,3,4140,12420,2023-08-14,2023-08-24,2023-08-26,Delivered,Pune,0
ORD0096026,C09129,P01679,S0076,1,3987,3987,2024-01-13,2024-01-15,2024-01-17,Delivered,Kochi,49
ORD0096027,C00612,P00119,S0028,2,4654,9308,2024-08-31,2024-09-04,2024-09-05,Delivered,Ludhiana,0
ORD0096028,C08944,P01799,S0023,2,1003,2006,2024-08-27,2024-09-01,2024-09-02,Delivered,Ludhiana,49
ORD0096029,C05952,P01243,S0070,2,5944,11888,2024-07-26,2024-07-30,2024-07-29,Delivered,Vadodara,0
ORD0096030,C06271,P04857,S0123,2,7120,14240,2024-09-14,2024-09-16,2024-09-21,Delivered,Ludhiana,0
ORD0096031,C04448,P02557,S0039,3,1102,3306,2023-11-25,2023-12-03,2023-12-05,Shipped,Kolkata,49
ORD0096032,C04567,P01317,S0008,3,576,1728,2022-11-30,2022-12-05,2022-12-06,Delivered,Vadodara,0
ORD0096033,C03368,P03619,S0126,3,5135,15405,2024-11-25,2024-11-28,2024-11-30,Delivered,Bengaluru,0
ORD0096034,C02169,P04741,S0140,2,2639,5278,2023-06-20,2023-06-23,2023-06-25,Delivered,Chennai,0
ORD0096035,C01795,P01666,S0110,3,8120,24360,2022-01-28,2022-02-06,2022-02-06,Delivered,Pune,99
ORD0096036,C09494,P02580,S0063,2,691,1382,2023-11-27,2023-12-05,2023-12-04,Placed,Ahmedabad,49
ORD0096037,C09916,P03004,S0111,3,11560,34680,2022-11-16,2022-11-26,2022-12-01,Delivered,Hyderabad,49
ORD0096038,C02373,P00681,S0149,1,13860,13860,2022-05-25,2022-06-01,2022-06-05,Delivered,Bhopal,0
ORD0096039,C07472,P02552,S0108,2,2236,4472,2023-09-20,2023-09-25,2023-09-24,Delivered,Vadodara,0
ORD0096040,C04362,P01836,S0002,3,1646,4938,2023-10-30,2023-11-03,2023-11-05,Confirmed,Indore,0
ORD0096041,C01470,P03814,S0081,1,1424,1424,2022-08-02,2022-08-04,2022-08-09,Delivered,Chandigarh,99
ORD0096042,C05868,P02760,S0099,1,1753,1753,2023-06-12,2023-06-18,2023-06-21,Confirmed,Kochi,0
ORD0096043,C05691,P04119,S0003,2,867,1734,2024-04-19,2024-04-29,2024-05-04,Delivered,Lucknow,0
ORD0096044,C06892,P02903,S0136,3,4593,13779,2023-01-22,2023-01-31,2023-02-02,Delivered,Vadodara,49
ORD0096045,C01210,P01594,S0129,2,6379,12758,2024-06-16,2024-06-26,2024-06-26,Delivered,Vadodara,0
ORD0096046,C04608,P03511,S0023,2,4153,8306,2022-01-04,2022-01-08,2022-01-12,Delivered,Indore,49
ORD0096047,C09345,P00132,S0133,1,4264,4264,2023-09-10,2023-09-17,2023-09-19,Delivered,Bengaluru,49
ORD0096048,C04067,P02854,S0070,2,3510,7020,2023-01-04,2023-01-11,2023-01-10,Delivered,Nagpur,99
ORD0096049,C01778,P04627,S0091,3,3398,10194,2022-08-24,2022-08-29,2022-08-29,Shipped,Lucknow,99
ORD0096050,C01369,P03831,S0127,2,7049,14098,2023-05-14,2023-05-17,2023-05-20,Returned,Patna,0
ORD0096051,C01978,P02574,S0090,1,1753,1753,2022-09-06,2022-09-11,2022-09-11,Delivered,Ludhiana,0
ORD0096052,C06103,P01071,S0059,2,1858,3716,2024-10-12,2024-10-16,2024-10-15,Delivered,Kolkata,0
ORD0096053,C02348,P02913,S0004,1,2280,2280,2022-01-25,2022-02-02,2022-02-05,Delivered,Chennai,0
ORD0096054,C03201,P01335,S0026,2,9896,19792,2023-03-30,2023-04-02,2023-04-07,Delivered,Indore,0
ORD0096055,C07778,P00961,S0065,2,7920,15840,2024-12-16,2024-12-21,2024-12-25,Delivered,Jaipur,49
ORD0096056,C04692,P01500,S0001,2,228,456,2022-05-23,2022-05-26,2022-05-25,Delivered,Kolkata,0
ORD0096057,C04178,P04650,S0032,1,215,215,2024-09-10,2024-09-20,2024-09-20,Delivered,Hyderabad,0
ORD0096058,C07400,P04109,S0131,2,14389,28778,2022-07-12,2022-07-17,2022-07-18,Cancelled,Kolkata,0
ORD0096059,C00072,P01507,S0016,1,4775,4775,2024-01-29,2024-02-07,2024-02-10,Cancelled,Surat,0
ORD0096060,C01191,P02630,S0113,3,286,858,2022-09-04,2022-09-11,2022-09-13,Cancelled,Chandigarh,49
ORD0096061,C07843,P04904,S0007,2,1274,2548,2022-01-02,2022-01-06,2022-01-06,Delivered,Surat,0
ORD0096062,C09380,P03611,S0065,2,7898,15796,2022-09-11,2022-09-21,2022-09-26,Delivered,Kochi,99
ORD0096063,C07994,P02916,S0068,3,3351,10053,2023-08-28,2023-09-02,2023-09-04,Shipped,Nagpur,0
ORD0096064,C05828,P01576,S0052,2,5934,11868,2023-06-22,2023-06-24,2023-06-23,Delivered,Jaipur,49
ORD0096065,C05893,P00693,S0061,2,2324,4648,2022-10-25,2022-10-29,2022-11-03,Delivered,Agra,49
ORD0096066,C00958,P03598,S0098,2,4774,9548,2024-07-31,2024-08-09,2024-08-11,Delivered,Bengaluru,49
ORD0096067,C05610,P01640,S0009,1,3115,3115,2024-04-07,2024-04-10,2024-04-14,Delivered,Bengaluru,49
ORD0096068,C08634,P03686,S0052,2,1771,3542,2023-02-20,2023-02-28,2023-03-01,Delivered,Chennai,0
ORD0096069,C03280,P04123,S0120,2,9660,19320,2023-10-01,2023-10-03,2023-10-04,Delivered,Ahmedabad,99
ORD0096070,C07275,P02755,S0009,1,7607,7607,2022-10-19,2022-10-29,2022-10-28,Delivered,Agra,0
ORD0096071,C04309,P02778,S0067,1,499,499,2024-05-25,2024-05-29,2024-05-29,Delivered,Jaipur,49
ORD0096072,C00580,P00848,S0089,1,3087,3087,2022-04-04,2022-04-12,2022-04-16,Returned,Surat,49
ORD0096073,C07679,P00033,S0050,1,1698,1698,2023-11-26,2023-12-01,2023-12-06,Delivered,Chandigarh,49
ORD0096074,C07139,P02571,S0014,1,309,309,2022-06-22,2022-06-26,2022-06-30,Delivered,Surat,0
ORD0096075,C09623,P02293,S0131,1,4188,4188,2024-04-03,2024-04-08,2024-04-11,Delivered,Mumbai,0
ORD0096076,C07710,P04412,S0097,3,4076,12228,2024-12-10,2024-12-16,2024-12-20,Returned,Bhopal,0
ORD0096077,C08330,P03178,S0035,1,2606,2606,2024-09-18,2024-09-25,2024-09-26,Delivered,Hyderabad,49
ORD0096078,C03746,P02649,S0110,1,1913,1913,2023-10-12,2023-10-14,2023-10-16,Delivered,Nagpur,0
ORD0096079,C02558,P02618,S0044,1,3954,3954,2023-07-03,2023-07-08,2023-07-13,Delivered,Agra,0
ORD0096080,C01946,P03066,S0141,1,2304,2304,2024-08-24,2024-09-02,2024-09-03,Delivered,Ludhiana,0
ORD0096081,C02608,P02312,S0068,1,4612,4612,2022-06-19,2022-06-23,2022-06-25,Delivered,Ahmedabad,49
ORD0096082,C00383,P01171,S0008,2,2885,5770,2022-02-25,2022-03-06,2022-03-09,Delivered,Surat,49
ORD0096083,C01317,P02821,S0143,3,13955,41865,2022-02-12,2022-02-17,2022-02-16,Delivered,Pune,99
ORD0096084,C03926,P04293,S0042,1,4437,4437,2022-05-28,2022-06-05,2022-06-06,Delivered,Patna,0
ORD0096085,C01854,P02559,S0140,1,1486,1486,2023-12-07,2023-12-15,2023-12-19,Delivered,Delhi,0
ORD0096086,C04683,P03738,S0007,3,1446,4338,2023-08-26,2023-09-02,2023-09-06,Delivered,Bengaluru,0
ORD0096087,C03183,P03970,S0141,1,1054,1054,2023-03-13,2023-03-21,2023-03-22,Delivered,Nagpur,0
ORD0096088,C00509,P03225,S0009,2,4012,8024,2024-07-07,2024-07-13,2024-07-17,Confirmed,Chennai,0
ORD0096089,C08713,P04001,S0029,2,3739,7478,2023-08-23,2023-08-28,2023-08-29,Delivered,Indore,0
ORD0096090,C02381,P03771,S0123,1,1204,1204,2023-09-26,2023-09-30,2023-10-03,Confirmed,Mumbai,99
ORD0096091,C02481,P01183,S0064,2,7853,15706,2024-09-21,2024-09-25,2024-09-26,Delivered,Delhi,0
ORD0096092,C03185,P04107,S0069,1,4409,4409,2024-09-24,2024-09-29,2024-10-03,Confirmed,Lucknow,99
ORD0096093,C06283,P00195,S0116,1,2691,2691,2022-03-07,2022-03-14,2022-03-19,Delivered,Delhi,49
ORD0096094,C00106,P04304,S0015,1,3632,3632,2022-06-14,2022-06-22,2022-06-24,Cancelled,Ahmedabad,0
ORD0096095,C06771,P03123,S0107,3,6950,20850,2022-01-04,2022-01-06,2022-01-08,Delivered,Kolkata,0
ORD0096096,C07950,P00266,S0020,1,4707,4707,2024-02-09,2024-02-17,2024-02-19,Delivered,Nagpur,0
ORD0096097,C04998,P03938,S0004,3,1870,5610,2022-01-07,2022-01-10,2022-01-10,Delivered,Surat,49
ORD0096098,C06647,P03538,S0071,1,3187,3187,2024-06-07,2024-06-14,2024-06-13,Delivered,Jaipur,49
ORD0096099,C02237,P00160,S0050,3,5243,15729,2022-02-03,2022-02-13,2022-02-15,Delivered,Bengaluru,49
ORD0096100,C08346,P01084,S0060,2,4348,8696,2022-10-27,2022-11-04,2022-11-09,Delivered,Kolkata,0
ORD0096101,C08549,P01152,S0078,1,2443,2443,2022-02-24,2022-03-05,2022-03-07,Delivered,Patna,99
ORD0096102,C08607,P03919,S0148,1,1430,1430,2024-12-01,2024-12-05,2024-12-10,Delivered,Mumbai,99
ORD0096103,C06665,P03968,S0067,1,2103,2103,2024-06-11,2024-06-19,2024-06-23,Delivered,Surat,0
ORD0096104,C08144,P03938,S0146,1,1870,1870,2023-12-10,2023-12-14,2023-12-14,Delivered,Chandigarh,49
ORD0096105,C08183,P01020,S0017,2,1482,2964,2024-11-30,2024-12-02,2024-12-02,Delivered,Patna,0
ORD0096106,C05710,P01309,S0083,1,6270,6270,2024-04-01,2024-04-06,2024-04-11,Cancelled,Bhopal,0
ORD0096107,C01221,P01265,S0001,1,8010,8010,2024-06-29,2024-07-02,2024-07-05,Delivered,Vadodara,0
ORD0096108,C09529,P01645,S0041,3,350,1050,2023-10-03,2023-10-06,2023-10-06,Returned,Nagpur,0
ORD0096109,C00408,P02849,S0141,1,6898,6898,2024-10-09,2024-10-18,2024-10-21,Delivered,Hyderabad,0
ORD0096110,C02482,P00338,S0141,3,369,1107,2023-07-22,2023-07-26,2023-07-28,Delivered,Pune,49
ORD0096111,C07046,P00023,S0085,1,2353,2353,2024-04-17,2024-04-26,2024-04-29,Delivered,Vadodara,99
ORD0096112,C02184,P01691,S0110,3,2818,8454,2024-08-24,2024-08-28,2024-08-28,Delivered,Bengaluru,0
ORD0096113,C09715,P03606,S0140,2,1281,2562,2022-03-17,2022-03-21,2022-03-24,Delivered,Pune,0
ORD0096114,C09736,P03712,S0019,1,11936,11936,2024-10-24,2024-10-29,2024-10-31,Delivered,Bhopal,0
ORD0096115,C00337,P01245,S0021,3,643,1929,2023-01-01,2023-01-09,2023-01-10,Delivered,Nagpur,0
ORD0096116,C02960,P01146,S0077,1,2277,2277,2024-06-13,2024-06-23,2024-06-27,Delivered,Ahmedabad,0
ORD0096117,C01291,P00451,S0124,2,4086,8172,2024-03-25,2024-04-02,2024-04-03,Delivered,Hyderabad,49
ORD0096118,C01555,P03141,S0043,3,918,2754,2024-08-29,2024-09-05,2024-09-09,Delivered,Bhopal,0
ORD0096119,C00657,P04449,S0023,3,4844,14532,2024-05-19,2024-05-25,2024-05-26,Returned,Patna,0
ORD0096120,C01485,P04679,S0058,3,9688,29064,2022-12-15,2022-12-24,2022-12-27,Delivered,Lucknow,49
ORD0096121,C04928,P03459,S0105,1,4099,4099,2024-08-08,2024-08-10,2024-08-14,Delivered,Chandigarh,0
ORD0096122,C00697,P00901,S0048,2,734,1468,2022-05-11,2022-05-18,2022-05-20,Delivered,Kolkata,0
ORD0096123,C06067,P02985,S0132,1,4802,4802,2024-02-08,2024-02-13,2024-02-12,Shipped,Delhi,0
ORD0096124,C06273,P00419,S0099,2,4866,9732,2024-01-01,2024-01-10,2024-01-11,Delivered,Kolkata,99
ORD0096125,C00918,P02304,S0077,3,692,2076,2022-04-05,2022-04-07,2022-04-11,Delivered,Jaipur,0
ORD0096126,C02965,P03358,S0111,3,6851,20553,2023-11-08,2023-11-15,2023-11-18,Delivered,Agra,0
ORD0096127,C05384,P01244,S0045,1,5270,5270,2024-12-21,2024-12-25,2024-12-24,Delivered,Bengaluru,0
ORD0096128,C01965,P02414,S0118,2,1941,3882,2023-05-04,2023-05-08,2023-05-09,Delivered,Hyderabad,0
ORD0096129,C00963,P04553,S0043,3,2954,8862,2024-11-20,2024-11-27,2024-11-30,Delivered,Indore,0
ORD0096130,C04597,P04546,S0066,1,1553,1553,2022-10-13,2022-10-19,2022-10-23,Delivered,Indore,49
ORD0096131,C09239,P00553,S0137,3,1567,4701,2023-11-10,2023-11-18,2023-11-21,Cancelled,Jaipur,0
ORD0096132,C00196,P00064,S0113,2,1287,2574,2022-11-30,2022-12-07,2022-12-07,Delivered,Bhopal,49
ORD0096133,C03945,P00319,S0091,2,4101,8202,2022-09-11,2022-09-13,2022-09-13,Delivered,Delhi,0
ORD0096134,C02254,P00111,S0045,3,7054,21162,2022-10-09,2022-10-13,2022-10-13,Delivered,Lucknow,0
ORD0096135,C07030,P02282,S0119,1,3727,3727,2024-04-06,2024-04-11,2024-04-13,Delivered,Kochi,0
ORD0096136,C06622,P01529,S0119,2,486,972,2022-03-10,2022-03-17,2022-03-17,Delivered,Ahmedabad,0
ORD0096137,C05793,P02908,S0150,1,1687,1687,2022-06-22,2022-06-30,2022-07-02,Delivered,Kolkata,0
ORD0096138,C06674,P03350,S0050,1,2130,2130,2023-03-31,2023-04-04,2023-04-04,Delivered,Pune,49
ORD0096139,C01021,P02645,S0119,3,8080,24240,2024-06-28,2024-07-07,2024-07-11,Delivered,Bengaluru,99
ORD0096140,C09077,P03242,S0019,2,390,780,2022-04-17,2022-04-27,2022-04-27,Delivered,Vadodara,49
ORD0096141,C08465,P00939,S0077,2,4102,8204,2023-07-15,2023-07-24,2023-07-26,Delivered,Hyderabad,0
ORD0096142,C00557,P03390,S0140,1,4577,4577,2022-10-14,2022-10-19,2022-10-18,Delivered,Lucknow,0
ORD0096143,C06991,P04844,S0046,2,2213,4426,2022-03-05,2022-03-12,2022-03-15,Placed,Patna,49
ORD0096144,C00422,P02926,S0040,1,1880,1880,2022-07-29,2022-08-05,2022-08-07,Delivered,Pune,0
ORD0096145,C03859,P00456,S0049,3,2088,6264,2022-02-11,2022-02-13,2022-02-16,Delivered,Ahmedabad,49
ORD0096146,C06496,P00543,S0037,2,2353,4706,2024-12-28,2025-01-02,2025-01-07,Delivered,Delhi,49
ORD0096147,C04409,P01281,S0088,3,10217,30651,2023-02-05,2023-02-08,2023-02-08,Cancelled,Kochi,99
ORD0096148,C02428,P01380,S0031,3,4656,13968,2022-03-20,2022-03-28,2022-04-01,Cancelled,Kolkata,0
ORD0096149,C07363,P04285,S0054,1,531,531,2023-02-23,2023-02-27,2023-03-01,Delivered,Kochi,49
ORD0096150,C02800,P00445,S0083,3,4366,13098,2024-02-10,2024-02-20,2024-02-22,Delivered,Patna,0
ORD0096151,C07318,P00798,S0079,1,608,608,2024-08-28,2024-09-01,2024-09-03,Delivered,Bengaluru,49
ORD0096152,C00650,P01708,S0033,2,7846,15692,2022-07-28,2022-08-07,2022-08-08,Delivered,Bhopal,0
ORD0096153,C02694,P04929,S0031,1,1518,1518,2024-10-14,2024-10-22,2024-10-27,Delivered,Delhi,49
ORD0096154,C08936,P01605,S0097,2,3554,7108,2023-01-21,2023-01-30,2023-02-03,Delivered,Lucknow,0
ORD0096155,C02991,P04493,S0064,3,7563,22689,2022-09-19,2022-09-24,2022-09-23,Shipped,Chandigarh,0
ORD0096156,C04351,P04140,S0120,3,1675,5025,2023-05-09,2023-05-19,2023-05-21,Delivered,Ahmedabad,99
ORD0096157,C08669,P03557,S0033,1,1531,1531,2022-12-13,2022-12-21,2022-12-23,Delivered,Nagpur,49
ORD0096158,C02223,P02641,S0093,2,11764,23528,2023-04-26,2023-04-28,2023-04-27,Delivered,Vadodara,49
ORD0096159,C09844,P04843,S0130,2,333,666,2024-06-30,2024-07-03,2024-07-05,Delivered,Hyderabad,49
ORD0096160,C03552,P01887,S0002,1,3379,3379,2022-09-24,2022-09-26,2022-10-01,Shipped,Chennai,99
ORD0096161,C06356,P04728,S0105,1,1409,1409,2023-07-10,2023-07-14,2023-07-17,Returned,Jaipur,0
ORD0096162,C08980,P01844,S0039,1,558,558,2024-10-25,2024-10-31,2024-10-30,Returned,Bengaluru,0
ORD0096163,C07554,P03708,S0001,3,3545,10635,2023-12-30,2024-01-09,2024-01-10,Delivered,Chandigarh,99
ORD0096164,C04945,P01776,S0107,1,703,703,2023-03-16,2023-03-20,2023-03-23,Delivered,Bengaluru,0
ORD0096165,C09159,P02034,S0104,2,3841,7682,2023-04-10,2023-04-12,2023-04-16,Delivered,Agra,0
ORD0096166,C00268,P01767,S0029,3,135,405,2024-01-20,2024-01-26,2024-01-30,Delivered,Vadodara,99
ORD0096167,C01704,P03288,S0059,2,2730,5460,2023-10-08,2023-10-14,2023-10-15,Delivered,Ludhiana,0
ORD0096168,C02598,P01079,S0058,1,3314,3314,2024-05-08,2024-05-17,2024-05-22,Delivered,Pune,99
ORD0096169,C03004,P01321,S0104,2,556,1112,2022-12-09,2022-12-18,2022-12-23,Delivered,Patna,0
ORD0096170,C08208,P01769,S0146,3,4739,14217,2023-08-08,2023-08-12,2023-08-14,Delivered,Vadodara,0
ORD0096171,C03742,P02770,S0101,2,10300,20600,2023-01-05,2023-01-09,2023-01-13,Delivered,Ahmedabad,49
ORD0096172,C07528,P02614,S0091,1,2752,2752,2023-06-17,2023-06-23,2023-06-27,Delivered,Pune,49
ORD0096173,C07582,P02114,S0047,3,4083,12249,2024-11-03,2024-11-06,2024-11-07,Delivered,Chandigarh,99
ORD0096174,C04259,P02884,S0072,1,1834,1834,2024-10-05,2024-10-12,2024-10-11,Delivered,Kolkata,0
ORD0096175,C01092,P01801,S0062,2,6829,13658,2022-10-02,2022-10-07,2022-10-06,Delivered,Kochi,49
ORD0096176,C00076,P04135,S0060,3,6128,18384,2023-12-25,2023-12-28,2023-12-30,Delivered,Bhopal,0
ORD0096177,C02766,P04971,S0115,2,1703,3406,2022-08-28,2022-08-31,2022-08-31,Cancelled,Chandigarh,99
ORD0096178,C03973,P00948,S0036,2,7289,14578,2023-08-12,2023-08-15,2023-08-17,Returned,Patna,49
ORD0096179,C09574,P03186,S0005,2,11816,23632,2024-12-23,2025-01-02,2025-01-06,Delivered,Lucknow,49
ORD0096180,C02242,P00226,S0033,2,3600,7200,2022-05-13,2022-05-20,2022-05-20,Cancelled,Hyderabad,0
ORD0096181,C01123,P02196,S0035,2,3087,6174,2022-01-25,2022-01-30,2022-02-01,Placed,Chennai,0
ORD0096182,C07344,P04096,S0127,2,4924,9848,2024-10-30,2024-11-06,2024-11-06,Confirmed,Bengaluru,99
ORD0096183,C02996,P04809,S0020,1,305,305,2022-02-13,2022-02-21,2022-02-26,Cancelled,Hyderabad,99
ORD0096184,C04173,P00471,S0029,2,1322,2644,2024-01-09,2024-01-15,2024-01-14,Delivered,Chandigarh,49
ORD0096185,C02865,P01438,S0079,1,1977,1977,2024-06-18,2024-06-25,2024-06-30,Delivered,Kochi,49
ORD0096186,C07445,P02225,S0034,2,4714,9428,2023-02-22,2023-03-04,2023-03-09,Confirmed,Lucknow,49
ORD0096187,C00173,P04733,S0147,2,4709,9418,2022-06-15,2022-06-21,2022-06-23,Delivered,Ludhiana,0
ORD0096188,C04154,P02201,S0137,1,2493,2493,2024-11-25,2024-12-03,2024-12-08,Delivered,Bhopal,49
ORD0096189,C06081,P04530,S0061,3,2018,6054,2023-09-27,2023-10-07,2023-10-09,Shipped,Jaipur,0
