return_id,order_id,customer_id,product_id,reason,return_date,refund_amount,status
RET021013,ORD0104165,C01305,P00645,Not as Described,2022-09-26,8543.89,Refunded
RET021014,ORD0001134,C04510,P02490,Defective Product,2023-12-17,1190.49,Rejected
RET021015,ORD0193754,C07139,P00998,Changed Mind,2022-04-25,2438.62,Approved
RET021016,ORD0150832,C03100,P01278,Not as Described,2024-09-10,1238.03,Approved
RET021017,ORD0115927,C03366,P01611,Duplicate Order,2022-03-09,7478.04,Refunded
RET021018,ORD0105856,C08442,P01297,Defective Product,2024-11-15,2875.45,Requested
RET021019,ORD0001350,C02715,P00270,Defective Product,2024-10-23,7245.38,Approved
RET021020,ORD0112036,C05085,P02913,Not as Described,2023-11-25,1865.36,Refunded
RET021021,ORD0010322,C07250,P00611,Duplicate Order,2022-01-30,3328.22,Approved
RET021022,ORD0013267,C02376,P03166,Changed Mind,2024-08-25,10039.97,Refunded
RET021023,ORD0186450,C03295,P03748,Better Price Found,2022-02-13,2437.53,Picked Up
RET021024,ORD0079576,C07888,P01040,Changed Mind,2023-12-05,826.24,Refunded
RET021025,ORD0082662,C02178,P02577,Duplicate Order,2022-04-09,3353.96,Refunded
RET021026,ORD0147945,C03558,P00243,Quality Issue,2022-06-25,1393.76,Refunded
RET021027,ORD0150521,C07150,P02317,Duplicate Order,2022-06-07,5573.64,Requested
RET021028,ORD0116304,C09805,P03433,Changed Mind,2023-07-04,7730.45,Refunded
RET021029,ORD0130371,C00038,P03263,Defective Product,2024-02-11,991.27,Approved
RET021030,ORD0015979,C06956,P02666,Quality Issue,2023-09-10,4891.63,Requested
RET021031,ORD0160100,C05742,P03837,Changed Mind,2023-04-03,12417.77,Approved
RET021032,ORD0041146,C01777,P02320,Changed Mind,2023-10-26,844.1,Approved
RET021033,ORD0063957,C08580,P00246,Wrong Item Delivered,2023-04-09,643.02,Requested
RET021034,ORD0149021,C07916,P00409,Not as Described,2023-10-03,1688.51,Approved
RET021035,ORD0006782,C09263,P00205,Duplicate Order,2022-05-19,3467.61,Requested
RET021036,ORD0063448,C02842,P02658,Duplicate Order,2023-03-01,1277.77,Refunded
RET021037,ORD0107437,C04078,P02116,Wrong Item Delivered,2022-03-08,6886.25,Requested
RET021038,ORD0124444,C09975,P00282,Duplicate Order,2022-01-18,11425.84,Picked Up
RET021039,ORD0129467,C07763,P03311,Better Price Found,2022-04-30,23636.32,Refunded
RET021040,ORD0148969,C01387,P01566,Duplicate Order,2023-09-19,23664.82,Approved
RET021041,ORD0144859,C08749,P02372,Duplicate Order,2022-04-24,15387.2,Approved
RET021042,ORD0126554,C03799,P01434,Better Price Found,2023-05-23,13891.78,Refunded
RET021043,ORD0001192,C01571,P00770,Wrong Size,2022-01-18,11766.99,Picked Up
RET021044,ORD0105790,C04015,P04136,Wrong Size,2024-03-04,3605.28,Rejected
RET021045,ORD0001810,C07365,P01824,Not as Described,2023-11-20,9454.01,Requested
RET021046,ORD0090269,C09333,P04025,Not as Described,2024-11-30,7535.6,Refunded
RET021047,ORD0157278,C02127,P03871,Quality Issue,2024-01-08,12198.62,Approved
RET021048,ORD0073441,C02305,P03969,Changed Mind,2022-02-17,24089.38,Refunded
RET021049,ORD0135306,C01949,P01786,Not as Described,2022-07-19,4561.35,Approved
RET021050,ORD0178280,C00589,P03456,Quality Issue,2023-05-02,531.68,Rejected
RET021051,ORD0052521,C03846,P04062,Wrong Item Delivered,2022-04-11,7598.07,Refunded
RET021052,ORD0141143,C02584,P03799,Defective Product,2022-07-05,15175.84,Refunded
RET021053,ORD0030002,C06139,P04509,Quality Issue,2024-06-16,5608.69,Refunded
RET021054,ORD0154371,C05884,P04702,Changed Mind,2024-11-05,10900.92,Requested
RET021055,ORD0039554,C01381,P03207,Changed Mind,2023-03-19,1716.15,Refunded
RET021056,ORD0073949,C06465,P01721,Defective Product,2022-07-05,4668.05,Approved
RET021057,ORD0188874,C03516,P00706,Wrong Item Delivered,2023-10-07,1391.67,Approved
RET021058,ORD0164337,C06617,P04763,Wrong Size,2022-03-26,5734.14,Refunded
RET021059,ORD0155034,C07226,P00045,Not as Described,2024-11-25,977.21,Refunded
RET021060,ORD0149390,C02619,P02255,Duplicate Order,2023-01-19,9778.32,Refunded
RET021061,ORD0034668,C03176,P04688,Wrong Size,2024-02-06,3382.95,Refunded
RET021062,ORD0154875,C07685,P01014,Not as Described,2022-03-25,1271.02,Refunded
RET021063,ORD0121929,C05107,P01855,Changed Mind,2024-11-29,10021.41,Refunded
RET021064,ORD0169841,C06344,P01603,Better Price Found,2024-06-09,11981.93,Refunded
RET021065,ORD0105919,C05325,P03859,Wrong Item Delivered,2024-04-05,19749.93,Refunded
RET021066,ORD0181899,C02355,P04573,Wrong Item Delivered,2024-06-17,4031.84,Refunded
RET021067,ORD0133176,C06253,P00828,Better Price Found,2022-05-24,2697.56,Rejected
RET021068,ORD0089959,C06723,P02370,Wrong Item Delivered,2023-12-12,4056.63,Requested
RET021069,ORD0013144,C09589,P01084,Not as Described,2022-11-24,4168.7,Refunded
RET021070,ORD0151895,C07338,P01198,Defective Product,2022-08-31,696.06,Approved
RET021071,ORD0096306,C08766,P00223,Duplicate Order,2023-07-28,1606.42,Refunded
RET021072,ORD0064031,C00810,P00121,Better Price Found,2022-04-21,11883.12,Approved
RET021073,ORD0122897,C04981,P00740,Changed Mind,2022-02-26,6988.24,Refunded
RET021074,ORD0013163,C05480,P02482,Quality Issue,2024-12-07,3258.7,Refunded
RET021075,ORD0184078,C01235,P01289,Defective Product,2023-09-01,17647.52,Approved
RET021076,ORD0013237,C00538,P02002,Duplicate Order,2023-06-25,2230.55,Picked Up
RET021077,ORD0138491,C08853,P00243,Quality Issue,2023-04-12,1437.97,Refunded
RET021078,ORD0166297,C00982,P04831,Defective Product,2023-03-02,30919.39,Refunded
RET021079,ORD0006110,C07949,P03528,Changed Mind,2023-07-16,17420.97,Picked Up
RET021080,ORD0066199,C02911,P02552,Better Price Found,2023-03-31,2032.67,Approved
RET021081,ORD0033754,C02094,P00625,Defective Product,2024-11-23,2300.22,Rejected
RET021082,ORD0089063,C00681,P01161,Wrong Size,2025-01-08,7650.71,Approved
RET021083,ORD0197588,C03701,P03219,Wrong Item Delivered,2022-08-03,564.71,Approved
RET021084,ORD0176448,C09868,P02148,Duplicate Order,2022-03-17,3436.32,Picked Up
RET021085,ORD0139213,C07875,P04042,Wrong Size,2022-08-18,1920.3,Requested
RET021086,ORD0004337,C07972,P00250,Defective Product,2023-12-06,16326.16,Refunded
RET021087,ORD0103003,C02372,P01322,Not as Described,2024-04-07,13471.17,Approved
RET021088,ORD0188814,C05518,P00498,Defective Product,2023-11-18,4969.97,Refunded
RET021089,ORD0024613,C02063,P02241,Wrong Size,2023-11-06,3587.14,Refunded
RET021090,ORD0176052,C05646,P00607,Better Price Found,2024-05-18,2436.71,Refunded
RET021091,ORD0136871,C00900,P02547,Not as Described,2023-04-01,2013.1,Refunded
RET021092,ORD0086763,C07494,P01664,Wrong Item Delivered,2022-10-20,2240.53,Refunded
RET021093,ORD0165113,C00301,P01314,Wrong Size,2023-05-24,3460.31,Refunded
RET021094,ORD0047417,C04348,P01078,Quality Issue,2023-10-07,39770.66,Approved
RET021095,ORD0164256,C04212,P00094,Not as Described,2023-10-24,5867.09,Refunded
RET021096,ORD0182387,C00344,P03796,Quality Issue,2023-08-11,914.76,Refunded
RET021097,ORD0169076,C01635,P00694,Better Price Found,2024-01-22,4658.3,Picked Up
RET021098,ORD0150866,C00865,P00152,Duplicate Order,2024-08-25,5945.47,Requested
RET021099,ORD0188909,C07968,P02916,Defective Product,2022-06-15,9947.61,Rejected
RET021100,ORD0008865,C03831,P00579,Quality Issue,2022-11-11,1526.65,Picked Up
RET021101,ORD0011091,C08602,P01056,Wrong Size,2022-05-23,7985.24,Requested
RET021102,ORD0153437,C03737,P03375,Changed Mind,2024-07-02,1279.59,Picked Up
RET021103,ORD0034916,C06018,P04528,Not as Described,2023-11-28,653.83,Refunded
RET021104,ORD0197237,C01838,P04816,Duplicate Order,2023-01-30,3519.51,Approved
RET021105,ORD0010549,C08338,P02460,Not as Described,2022-10-14,10251.13,Approved
RET021106,ORD0149497,C07125,P01864,Wrong Size,2024-09-08,3503.35,Refunded
RET021107,ORD0081029,C05693,P02736,Wrong Item Delivered,2023-08-27,6927.91,Refunded
RET021108,ORD0165030,C03808,P01813,Quality Issue,2023-10-08,8789.64,Picked Up
RET021109,ORD0154030,C01215,P02697,Better Price Found,2023-05-20,1574.26,Picked Up
RET021110,ORD0178597,C02640,P02687,Quality Issue,2024-05-16,8070.42,Approved
RET021111,ORD0072760,C01656,P03000,Better Price Found,2024-12-07,5074.36,Approved
RET021112,ORD0169033,C01951,P04627,Changed Mind,2022-12-19,8332.18,Rejected
RET021113,ORD0197934,C06294,P02915,Better Price Found,2022-10-02,1105.08,Approved
RET021114,ORD0162909,C02100,P03081,Not as Described,2022-03-12,6638.1,Refunded
RET021115,ORD0058268,C05967,P02066,Defective Product,2024-06-26,4716.98,Refunded
RET021116,ORD0153897,C02905,P00215,Not as Described,2024-05-27,5499.27,Requested
RET021117,ORD0137471,C06581,P03292,Not as Described,2024-01-16,1181.14,Requested
RET021118,ORD0035329,C07458,P02346,Quality Issue,2022-04-29,18366.44,Refunded
RET021119,ORD0178956,C00617,P00660,Wrong Size,2022-06-29,8503.55,Requested
RET021120,ORD0141146,C05438,P00369,Defective Product,2024-08-20,8558.4,Refunded
RET021121,ORD0034782,C06434,P02770,Wrong Size,2024-09-13,9531.53,Rejected
RET021122,ORD0073272,C02086,P03408,Not as Described,2024-12-16,1677.66,Refunded
RET021123,ORD0169942,C00716,P04370,Changed Mind,2024-10-06,4492.15,Refunded
RET021124,ORD0113832,C04603,P01783,Duplicate Order,2024-02-18,6347.54,Picked Up
RET021125,ORD0037408,C02770,P02161,Better Price Found,2025-01-02,222.87,Approved
RET021126,ORD0076443,C02679,P04575,Defective Product,2025-01-05,6047.17,Requested
RET021127,ORD0145253,C08730,P02546,Defective Product,2022-04-12,28151.76,Refunded
RET021128,ORD0162382,C06924,P04930,Better Price Found,2024-04-19,3642.48,Rejected
RET021129,ORD0034279,C01621,P00120,Changed Mind,2022-10-12,738.49,Refunded
RET021130,ORD0072868,C03931,P03830,Changed Mind,2024-01-20,10382.06,Picked Up
RET021131,ORD0057822,C08461,P00796,Defective Product,2024-06-05,7493.99,Refunded
RET021132,ORD0172268,C05743,P03071,Not as Described,2022-09-06,6443.41,Refunded
RET021133,ORD0176259,C08743,P02382,Defective Product,2022-02-16,5447.77,Refunded
RET021134,ORD0113890,C01720,P02039,Quality Issue,2023-07-21,11116.99,Refunded
RET021135,ORD0151865,C05361,P02606,Wrong Size,2022-01-10,749.92,Refunded
RET021136,ORD0175362,C02225,P02492,Better Price Found,2022-03-19,2642.07,Refunded
RET021137,ORD0099070,C03743,P01388,Not as Described,2022-05-01,282.21,Refunded
RET021138,ORD0078002,C06395,P00509,Quality Issue,2022-09-15,5706.37,Refunded
RET021139,ORD0151443,C09053,P01099,Defective Product,2023-08-31,6651.25,Approved
RET021140,ORD0118682,C08020,P03043,Wrong Size,2024-08-30,11730.15,Approved
RET021141,ORD0130107,C02012,P02510,Quality Issue,2023-12-28,3683.52,Refunded
RET021142,ORD0137205,C05930,P01958,Duplicate Order,2022-08-04,2280.04,Picked Up
RET021143,ORD0127545,C07720,P04172,Not as Described,2024-01-03,1784.07,Refunded
RET021144,ORD0089808,C03363,P02893,Wrong Size,2022-12-10,1241.92,Approved
RET021145,ORD0008682,C01017,P04737,Quality Issue,2024-01-21,1764.98,Refunded
RET021146,ORD0039890,C03258,P00441,Not as Described,2024-02-26,21543.11,Refunded
RET021147,ORD0130018,C03713,P00315,Duplicate Order,2023-12-22,6894.7,Picked Up
RET021148,ORD0063938,C06389,P03471,Wrong Size,2022-02-21,11800.8,Rejected
RET021149,ORD0150789,C08591,P00908,Duplicate Order,2022-11-21,1548.46,Approved
RET021150,ORD0042554,C01435,P04862,Wrong Item Delivered,2022-07-21,1682.42,Refunded
RET021151,ORD0043902,C04894,P03087,Wrong Item Delivered,2022-06-25,2500.59,Picked Up
RET021152,ORD0173836,C01421,P02688,Quality Issue,2022-07-10,1818.35,Requested
RET021153,ORD0146107,C01328,P03559,Changed Mind,2023-08-06,4727.68,Approved
RET021154,ORD0058702,C03056,P04207,Not as Described,2023-12-17,39632.57,Refunded
RET021155,ORD0145952,C07344,P04220,Not as Described,2024-11-01,13828.24,Refunded
RET021156,ORD0118948,C03498,P00900,Wrong Item Delivered,2022-02-03,21926.69,Refunded
RET021157,ORD0132576,C01571,P00775,Quality Issue,2023-10-29,210.13,Refunded
RET021158,ORD0137536,C00776,P01566,Defective Product,2024-11-15,29210.44,Picked Up
RET021159,ORD0068895,C09877,P01605,Not as Described,2024-10-29,3511.3,Rejected
RET021160,ORD0049828,C01783,P00446,Better Price Found,2023-07-22,3352.42,Refunded
RET021161,ORD0168977,C06364,P01088,Quality Issue,2022-11-13,1097.65,Refunded
RET021162,ORD0041972,C01165,P03960,Wrong Item Delivered,2023-12-29,7493.98,Refunded
RET021163,ORD0039607,C00746,P03277,Changed Mind,2022-10-02,478.03,Refunded
RET021164,ORD0129337,C06683,P00475,Defective Product,2022-02-25,9926.61,Refunded
RET021165,ORD0033397,C08978,P01466,Duplicate Order,2024-06-25,13721.43,Refunded
RET021166,ORD0014962,C02404,P02651,Wrong Size,2024-07-08,9770.48,Refunded
RET021167,ORD0007016,C05431,P01947,Wrong Size,2023-10-12,13406.08,Refunded
RET021168,ORD0104563,C04495,P04422,Wrong Size,2022-10-22,12175.47,Refunded
RET021169,ORD0079019,C00536,P02481,Quality Issue,2023-03-31,7259.31,Picked Up
RET021170,ORD0109570,C04055,P01182,Defective Product,2023-05-13,438.83,Refunded
RET021171,ORD0176021,C08442,P04789,Better Price Found,2024-12-03,3722.82,Refunded
RET021172,ORD0077620,C02605,P01968,Changed Mind,2024-03-24,2246.42,Refunded
RET021173,ORD0051617,C06072,P03804,Quality Issue,2022-07-06,3496.69,Refunded
RET021174,ORD0145915,C04584,P00082,Wrong Item Delivered,2022-02-14,9203.27,Requested
RET021175,ORD0052576,C04365,P04170,Defective Product,2022-06-30,828.64,Refunded
RET021176,ORD0005032,C00457,P04116,Duplicate Order,2024-08-02,12942.36,Approved
RET021177,ORD0162487,C08932,P02434,Changed Mind,2023-05-07,2125.28,Refunded
RET021178,ORD0135986,C04196,P00690,Wrong Size,2022-12-27,30672.04,Picked Up
RET021179,ORD0088918,C01925,P03204,Better Price Found,2022-01-18,11936.52,Refunded
RET021180,ORD0075309,C08297,P01322,Defective Product,2023-03-20,4109.36,Refunded
RET021181,ORD0134634,C07783,P02061,Duplicate Order,2023-09-21,4105.67,Refunded
RET021182,ORD0149610,C02602,P03419,Not as Described,2024-06-06,9193.07,Approved
RET021183,ORD0078920,C09062,P01101,Defective Product,2023-06-10,799.99,Requested
RET021184,ORD0084346,C08823,P02100,Changed Mind,2024-05-17,2844.74,Rejected
RET021185,ORD0079952,C09908,P02403,Better Price Found,2022-11-16,2210.37,Requested
RET021186,ORD0180255,C02101,P00236,Defective Product,2024-05-04,650.72,Refunded
RET021187,ORD0116720,C02419,P02958,Wrong Item Delivered,2024-08-18,7302.01,Approved
RET021188,ORD0159336,C01471,P02017,Wrong Item Delivered,2022-06-02,18181.57,Requested
RET021189,ORD0189976,C08941,P00395,Defective Product,2024-10-14,17474.62,Refunded
RET021190,ORD0142458,C06614,P02539,Quality Issue,2023-06-16,11850.98,Refunded
RET021191,ORD0154932,C06227,P04132,Changed Mind,2023-01-11,2715.79,Approved
RET021192,ORD0160359,C02808,P02564,Better Price Found,2023-06-19,632.69,Picked Up
RET021193,ORD0188489,C01734,P02917,Better Price Found,2023-11-01,18957.45,Picked Up
RET021194,ORD0083436,C00077,P01679,Duplicate Order,2024-03-29,7793.88,Approved
RET021195,ORD0171371,C02534,P01297,Changed Mind,2022-07-15,1971.42,Rejected
RET021196,ORD0185750,C01202,P02059,Better Price Found,2024-03-03,2315.75,Refunded
RET021197,ORD0140788,C04849,P03444,Not as Described,2024-08-02,9756.18,Approved
RET021198,ORD0051477,C05438,P01057,Wrong Item Delivered,2022-06-07,4296.49,Requested
RET021199,ORD0053265,C04256,P02390,Quality Issue,2022-03-17,7964.11,Refunded
RET021200,ORD0002342,C02123,P03163,Changed Mind,2024-11-04,655.23,Requested
RET021201,ORD0143364,C09021,P03332,Duplicate Order,2023-05-03,5222.21,Refunded
RET021202,ORD0065153,C09497,P04572,Wrong Item Delivered,2023-02-04,603.31,Refunded
RET021203,ORD0071038,C07999,P03013,Duplicate Order,2023-10-27,4952.67,Approved
RET021204,ORD0164501,C05349,P00894,Defective Product,2022-12-21,9277.58,Approved
RET021205,ORD0156859,C06780,P03997,Defective Product,2022-04-28,3558.0,Rejected
RET021206,ORD0115375,C05911,P00046,Quality Issue,2024-01-20,13288.98,Refunded
RET021207,ORD0086786,C08606,P03966,Defective Product,2022-09-03,25608.44,Refunded
RET021208,ORD0022198,C00006,P03421,Quality Issue,2024-08-07,8024.36,Approved
RET021209,ORD0194477,C04898,P04689,Changed Mind,2025-01-07,1070.99,Refunded
RET021210,ORD0107621,C05561,P03108,Defective Product,2023-04-25,5791.02,Approved
RET021211,ORD0018477,C07029,P00936,Defective Product,2023-07-14,566.29,Refunded
RET021212,ORD0171242,C02118,P01753,Wrong Item Delivered,2022-10-02,452.98,Refunded
RET021213,ORD0199104,C07742,P04097,Better Price Found,2024-06-20,794.93,Approved
RET021214,ORD0199099,C07983,P04081,Wrong Size,2023-08-11,5957.38,Rejected
RET021215,ORD0018561,C04460,P00127,Better Price Found,2023-01-16,1035.52,Refunded
RET021216,ORD0075327,C07872,P00147,Wrong Item Delivered,2024-04-15,2418.97,Picked Up
RET021217,ORD0022373,C04948,P02055,Defective Product,2024-07-19,1919.05,Requested
RET021218,ORD0110947,C00715,P04905,Duplicate Order,2022-03-19,6987.12,Requested
RET021219,ORD0082054,C09929,P04076,Better Price Found,2022-05-25,876.29,Requested
RET021220,ORD0122729,C01343,P02321,Defective Product,2023-01-12,3036.69,Refunded
RET021221,ORD0167209,C08365,P00815,Better Price Found,2024-10-07,4995.51,Refunded
RET021222,ORD0089674,C08264,P04216,Better Price Found,2024-08-15,5291.79,Picked Up
RET021223,ORD0110688,C01247,P01628,Not as Described,2023-12-24,11904.16,Picked Up
RET021224,ORD0159623,C04006,P00083,Better Price Found,2023-01-19,5961.88,Requested
RET021225,ORD0078431,C08889,P00075,Wrong Size,2024-04-04,4362.12,Approved
RET021226,ORD0033174,C08135,P04379,Better Price Found,2022-12-21,1223.74,Refunded
RET021227,ORD0137288,C05309,P00940,Changed Mind,2023-12-30,1374.16,Refunded
RET021228,ORD0107022,C01434,P01519,Duplicate Order,2024-02-26,11791.15,Requested
RET021229,ORD0139245,C00621,P03178,Duplicate Order,2024-04-27,4717.64,Approved
RET021230,ORD0053263,C08385,P01706,Defective Product,2023-02-11,5804.98,Requested
RET021231,ORD0077141,C09833,P02507,Wrong Size,2023-08-12,4820.68,Refunded
RET021232,ORD0061598,C08048,P01056,Changed Mind,2023-07-06,7646.34,Rejected
RET021233,ORD0116839,C06038,P00368,Changed Mind,2024-01-02,5222.45,Picked Up
RET021234,ORD0166951,C05707,P01028,Changed Mind,2022-09-05,3754.58,Approved
RET021235,ORD0105577,C01553,P04934,Defective Product,2022-01-26,1468.3,Refunded
RET021236,ORD0129122,C04111,P00772,Quality Issue,2023-10-28,2492.16,Approved
RET021237,ORD0052184,C05461,P01838,Not as Described,2024-05-21,4534.08,Refunded
RET021238,ORD0163078,C01741,P02643,Duplicate Order,2022-06-04,3733.52,Picked Up
RET021239,ORD0052269,C02380,P01107,Changed Mind,2024-12-18,3741.62,Requested
RET021240,ORD0045736,C02235,P04599,Changed Mind,2023-01-04,1150.21,Approved
RET021241,ORD0122668,C09851,P00080,Quality Issue,2022-06-25,5016.72,Picked Up
RET021242,ORD0015194,C08306,P02646,Quality Issue,2023-01-16,706.59,Requested
RET021243,ORD0120419,C01384,P00843,Not as Described,2024-07-14,3195.94,Picked Up
RET021244,ORD0034939,C06619,P02136,Changed Mind,2022-03-25,10011.49,Refunded
RET021245,ORD0021877,C06894,P04118,Not as Described,2022-04-03,7151.26,Refunded
RET021246,ORD0160328,C09717,P01717,Not as Described,2022-02-22,5942.89,Requested
RET021247,ORD0197574,C04670,P03350,Better Price Found,2024-10-16,2044.66,Picked Up
RET021248,ORD0032584,C02103,P03858,Duplicate Order,2023-11-20,6457.52,Refunded
RET021249,ORD0137944,C00729,P00519,Defective Product,2024-03-18,6863.23,Refunded
RET021250,ORD0101180,C03266,P02496,Wrong Item Delivered,2024-03-26,7626.84,Refunded
RET021251,ORD0152571,C09256,P04077,Wrong Item Delivered,2022-08-19,39357.75,Picked Up
RET021252,ORD0071827,C05058,P03280,Wrong Size,2024-01-18,268.81,Refunded
RET021253,ORD0073402,C00369,P00383,Quality Issue,2022-06-25,3318.46,Refunded
RET021254,ORD0052815,C06199,P01033,Wrong Item Delivered,2023-04-10,8918.78,Picked Up
RET021255,ORD0105026,C07122,P04074,Wrong Item Delivered,2022-10-03,3592.8,Approved
RET021256,ORD0059015,C09228,P01914,Wrong Size,2022-06-05,138.3,Refunded
RET021257,ORD0015591,C00627,P01483,Wrong Size,2022-03-12,2442.72,Approved
RET021258,ORD0099779,C05057,P03728,Not as Described,2023-01-27,2129.76,Approved
RET021259,ORD0058322,C05062,P01106,Not as Described,2023-01-27,7818.32,Refunded
RET021260,ORD0058704,C09283,P04853,Not as Described,2023-05-01,9498.75,Refunded
RET021261,ORD0176438,C09358,P04551,Duplicate Order,2022-09-03,2777.01,Approved
RET021262,ORD0165509,C07341,P03407,Not as Described,2024-02-14,13925.26,Picked Up
RET021263,ORD0118846,C07103,P02778,Better Price Found,2024-05-02,954.72,Refunded
RET021264,ORD0139814,C02751,P03447,Wrong Size,2023-04-12,3823.59,Refunded
