shipment_id,order_id,supplier_id,warehouse_id,product_id,quantity,ship_date,expected_arrival,actual_arrival,status,carrier,freight_cost,delay_days
SHP027295,ORD0093783,SUP0304,W028,P01819,3,2022-12-16,2022-12-28,2023-01-02,Delivered,Blue Dart,433.43,5
SHP027296,ORD0056776,SUP0320,W025,P03021,3,2024-03-13,2024-03-21,2024-03-20,Delivered,Shadowfax,343.22,-1
SHP027297,ORD0049750,SUP0182,W022,P02387,3,2022-07-19,2022-07-21,2022-07-25,Delivered,Shadowfax,115.46,4
SHP027298,ORD0185019,SUP0018,W011,P01078,3,2024-01-07,2024-01-21,2024-01-26,Delivered,Blue Dart,300.41,5
SHP027299,ORD0067503,SUP0363,W001,P02629,1,2023-09-06,2023-09-19,2023-09-21,Delivered,Blue Dart,68.46,2
SHP027300,ORD0175664,SUP0131,W019,P01675,1,2024-03-23,2024-04-02,2024-03-31,Delivered,Blue Dart,148.24,-2
SHP027301,ORD0173349,SUP0096,W028,P01676,2,2023-06-25,2023-07-07,2023-07-07,Delivered,DTDC,402.86,0
SHP027302,ORD0163052,SUP0261,W004,P00907,3,2022-03-17,2022-03-29,2022-04-03,Delivered,DTDC,407.41,5
SHP027303,ORD0119113,SUP0335,W013,P03050,2,2022-05-10,2022-05-20,2022-05-20,Delivered,Ekart,490.04,0
SHP027304,ORD0022620,SUP0217,W009,P04604,2,2022-08-18,2022-09-02,2022-09-03,In Transit,DTDC,355.42,1
SHP027305,ORD0180236,SUP0181,W016,P02383,2,2022-08-08,2022-08-13,2022-08-18,Delivered,Blue Dart,369.62,5
SHP027306,ORD0127229,SUP0362,W005,P04186,2,2024-11-22,2024-11-27,2024-11-30,Lost,Delhivery,378.91,3
SHP027307,ORD0032476,SUP0295,W024,P04842,1,2023-03-23,2023-03-30,2023-04-01,Delivered,Shadowfax,223.03,2
SHP027308,ORD0157840,SUP0165,W005,P01155,1,2024-01-09,2024-01-15,2024-01-18,Delivered,Shadowfax,80.85,3
SHP027309,ORD0087448,SUP0308,W013,P01471,1,2022-01-24,2022-01-30,2022-02-02,Delivered,Blue Dart,496.86,3
SHP027310,ORD0100040,SUP0090,W025,P03743,2,2023-04-14,2023-04-28,2023-04-26,Delivered,Ekart,201.92,-2
SHP027311,ORD0021354,SUP0204,W009,P03064,2,2023-08-09,2023-08-13,2023-08-11,Delivered,Shadowfax,432.27,-2
SHP027312,ORD0130629,SUP0185,W002,P02032,2,2024-07-30,2024-08-02,2024-08-06,Delivered,Blue Dart,171.42,4
SHP027313,ORD0050745,SUP0050,W001,P03174,2,2022-06-24,2022-07-04,2022-07-03,Delivered,DTDC,382.63,-1
SHP027314,ORD0091550,SUP0334,W011,P01942,1,2022-12-29,2022-12-31,2023-01-05,Delivered,Shadowfax,118.06,5
SHP027315,ORD0109410,SUP0312,W016,P01744,1,2022-01-21,2022-02-04,2022-02-07,Delivered,Ekart,85.9,3
SHP027316,ORD0197713,SUP0018,W014,P02792,1,2022-12-04,2022-12-07,2022-12-06,In Transit,Ekart,229.6,-1
SHP027317,ORD0055005,SUP0035,W025,P01832,3,2022-06-20,2022-07-02,2022-07-04,Delivered,Shadowfax,396.49,2
SHP027318,ORD0012773,SUP0291,W026,P02404,1,2024-06-10,2024-06-12,2024-06-17,Delivered,Delhivery,474.0,5
SHP027319,ORD0198976,SUP0122,W018,P01878,2,2022-03-24,2022-04-01,2022-04-02,Delivered,DTDC,123.04,1
SHP027320,ORD0044783,SUP0262,W021,P01449,1,2023-08-21,2023-08-30,2023-08-31,Delivered,Delhivery,118.61,1
SHP027321,ORD0176612,SUP0285,W016,P01925,1,2024-09-29,2024-10-05,2024-10-08,Delivered,Shadowfax,479.45,3
SHP027322,ORD0182099,SUP0256,W028,P00142,1,2024-11-17,2024-11-21,2024-11-23,Delayed,Blue Dart,488.02,2
SHP027323,ORD0090885,SUP0071,W011,P03808,2,2023-02-14,2023-02-25,2023-03-02,In Transit,Shadowfax,431.96,5
SHP027324,ORD0026383,SUP0179,W010,P04376,3,2023-02-12,2023-02-21,2023-02-25,Delayed,Delhivery,167.85,4
SHP027325,ORD0103618,SUP0312,W006,P01107,3,2024-12-13,2024-12-16,2024-12-16,Delivered,Ekart,284.8,0
SHP027326,ORD0069695,SUP0127,W005,P01913,3,2024-06-17,2024-06-30,2024-07-05,In Transit,Delhivery,62.53,5
SHP027327,ORD0174621,SUP0297,W030,P01524,2,2023-04-17,2023-04-22,2023-04-23,Delivered,Blue Dart,360.02,1
SHP027328,ORD0186169,SUP0127,W027,P00389,1,2023-08-17,2023-08-27,2023-09-01,Delayed,Delhivery,294.93,5
SHP027329,ORD0160160,SUP0156,W023,P03198,1,2023-04-19,2023-04-21,2023-04-19,Delivered,Ekart,458.94,-2
SHP027330,ORD0115519,SUP0030,W015,P01373,2,2023-05-19,2023-06-01,2023-05-31,Delivered,Delhivery,472.01,-1
SHP027331,ORD0120049,SUP0154,W003,P00378,1,2022-06-10,2022-06-13,2022-06-15,Delayed,Blue Dart,363.77,2
SHP027332,ORD0136016,SUP0333,W015,P00207,3,2024-09-23,2024-09-27,2024-09-25,Delivered,Delhivery,105.18,-2
SHP027333,ORD0086790,SUP0369,W025,P01245,1,2024-08-27,2024-09-10,2024-09-09,Delivered,Shadowfax,72.57,-1
SHP027334,ORD0012577,SUP0323,W008,P00391,3,2024-05-06,2024-05-21,2024-05-19,Delivered,DTDC,344.24,-2
SHP027335,ORD0122326,SUP0114,W024,P00008,2,2023-02-11,2023-02-22,2023-02-20,Delivered,Shadowfax,457.57,-2
SHP027336,ORD0198319,SUP0288,W021,P00775,1,2024-08-25,2024-08-29,2024-08-29,In Transit,Shadowfax,231.43,0
SHP027337,ORD0167390,SUP0235,W025,P03130,3,2022-09-22,2022-09-25,2022-09-23,Delivered,DTDC,289.29,-2
SHP027338,ORD0118517,SUP0006,W008,P04264,3,2022-11-27,2022-12-10,2022-12-09,Lost,Blue Dart,335.21,-1
SHP027339,ORD0014791,SUP0382,W016,P02245,1,2023-05-02,2023-05-04,2023-05-02,In Transit,Delhivery,187.26,-2
SHP027340,ORD0110303,SUP0036,W019,P02738,3,2022-03-08,2022-03-21,2022-03-24,Delivered,Delhivery,416.44,3
SHP027341,ORD0163513,SUP0252,W026,P04740,2,2023-06-07,2023-06-12,2023-06-10,Delivered,Shadowfax,393.24,-2
SHP027342,ORD0151469,SUP0260,W023,P03320,3,2022-10-20,2022-10-22,2022-10-25,Delivered,Shadowfax,290.24,3
SHP027343,ORD0164651,SUP0061,W008,P03025,2,2022-01-26,2022-02-03,2022-02-05,Delayed,Ekart,111.42,2
SHP027344,ORD0016102,SUP0063,W007,P02193,2,2024-09-26,2024-09-30,2024-10-02,Delivered,DTDC,169.41,2
SHP027345,ORD0179274,SUP0171,W023,P03799,1,2023-01-06,2023-01-13,2023-01-15,Delivered,DTDC,472.21,2
SHP027346,ORD0129047,SUP0020,W023,P02258,3,2024-05-17,2024-05-21,2024-05-19,In Transit,Delhivery,200.05,-2
SHP027347,ORD0118842,SUP0189,W027,P01969,2,2022-08-05,2022-08-17,2022-08-22,In Transit,DTDC,278.25,5
SHP027348,ORD0160531,SUP0079,W017,P03730,2,2022-11-09,2022-11-18,2022-11-18,Delivered,Ekart,316.8,0
SHP027349,ORD0054328,SUP0031,W028,P03519,2,2023-08-18,2023-08-27,2023-08-25,Delayed,Shadowfax,113.82,-2
SHP027350,ORD0170992,SUP0297,W020,P04545,1,2024-01-03,2024-01-15,2024-01-18,Delayed,Delhivery,138.81,3
SHP027351,ORD0004531,SUP0040,W015,P02885,2,2022-08-05,2022-08-09,2022-08-14,Delivered,DTDC,203.46,5
SHP027352,ORD0026520,SUP0228,W022,P02675,3,2023-07-16,2023-07-26,2023-07-29,Delayed,Shadowfax,378.98,3
SHP027353,ORD0021385,SUP0283,W018,P04118,1,2022-02-05,2022-02-11,2022-02-10,Delivered,Shadowfax,131.36,-1
SHP027354,ORD0038616,SUP0355,W025,P00041,3,2022-02-24,2022-03-09,2022-03-14,Delivered,DTDC,372.73,5
SHP027355,ORD0137771,SUP0153,W021,P03033,3,2023-02-26,2023-03-12,2023-03-13,In Transit,Shadowfax,343.92,1
SHP027356,ORD0056141,SUP0309,W002,P03203,3,2023-05-21,2023-06-04,2023-06-03,Delivered,Delhivery,283.41,-1
SHP027357,ORD0045851,SUP0231,W004,P00014,3,2022-05-10,2022-05-23,2022-05-25,In Transit,Delhivery,59.15,2
SHP027358,ORD0034945,SUP0177,W019,P02381,1,2023-12-05,2023-12-10,2023-12-09,Delivered,Blue Dart,202.39,-1
SHP027359,ORD0037761,SUP0261,W001,P01591,2,2024-03-07,2024-03-13,2024-03-18,Delivered,Blue Dart,260.11,5
SHP027360,ORD0179517,SUP0088,W028,P04184,3,2022-01-07,2022-01-18,2022-01-20,In Transit,Ekart,219.52,2
SHP027361,ORD0181015,SUP0042,W030,P02776,1,2023-10-26,2023-11-10,2023-11-14,Delivered,Delhivery,330.76,4
SHP027362,ORD0088173,SUP0154,W022,P02682,2,2022-11-07,2022-11-13,2022-11-14,Delivered,Blue Dart,367.6,1
SHP027363,ORD0050137,SUP0026,W002,P02276,3,2022-10-22,2022-11-04,2022-11-07,Delivered,Delhivery,50.39,3
SHP027364,ORD0123953,SUP0173,W024,P03021,1,2024-08-16,2024-08-23,2024-08-26,Delivered,DTDC,344.18,3
SHP027365,ORD0091639,SUP0150,W026,P03129,3,2022-04-03,2022-04-05,2022-04-04,Delayed,Blue Dart,386.95,-1
SHP027366,ORD0133859,SUP0172,W028,P03253,1,2022-09-29,2022-10-12,2022-10-14,Delivered,Shadowfax,190.79,2
SHP027367,ORD0139758,SUP0312,W015,P01440,1,2022-08-03,2022-08-18,2022-08-22,Delivered,Shadowfax,199.96,4
SHP027368,ORD0196456,SUP0368,W020,P00651,1,2022-01-31,2022-02-06,2022-02-11,Delivered,Delhivery,327.98,5
SHP027369,ORD0111845,SUP0302,W027,P04924,3,2024-11-09,2024-11-20,2024-11-19,Delivered,Blue Dart,305.41,-1
SHP027370,ORD0092430,SUP0122,W011,P00917,2,2023-07-05,2023-07-07,2023-07-11,Delivered,Blue Dart,69.67,4
SHP027371,ORD0145779,SUP0064,W013,P04197,2,2022-01-19,2022-01-26,2022-01-25,Delivered,Ekart,199.94,-1
SHP027372,ORD0018769,SUP0254,W007,P04910,3,2024-05-12,2024-05-16,2024-05-19,Delivered,Blue Dart,149.97,3
SHP027373,ORD0000971,SUP0005,W016,P04944,3,2024-05-31,2024-06-09,2024-06-07,Delivered,Shadowfax,88.27,-2
SHP027374,ORD0048111,SUP0361,W019,P00807,2,2024-06-11,2024-06-16,2024-06-17,In Transit,Shadowfax,203.0,1
SHP027375,ORD0026450,SUP0191,W024,P02713,2,2024-05-05,2024-05-18,2024-05-23,Delivered,Delhivery,359.69,5
SHP027376,ORD0119783,SUP0181,W029,P04637,2,2022-04-23,2022-05-05,2022-05-09,In Transit,Delhivery,406.71,4
SHP027377,ORD0021636,SUP0091,W025,P04861,3,2024-11-17,2024-11-30,2024-11-28,Delivered,Shadowfax,376.25,-2
SHP027378,ORD0071526,SUP0288,W020,P02427,3,2022-07-01,2022-07-07,2022-07-11,Delivered,Shadowfax,471.11,4
SHP027379,ORD0067796,SUP0390,W021,P03009,2,2022-07-19,2022-07-28,2022-07-28,Delivered,DTDC,400.26,0
SHP027380,ORD0010574,SUP0399,W019,P01423,1,2023-04-05,2023-04-10,2023-04-14,Delivered,Delhivery,282.64,4
SHP027381,ORD0104335,SUP0390,W023,P03609,1,2022-03-03,2022-03-15,2022-03-13,Delivered,Shadowfax,59.07,-2
SHP027382,ORD0000341,SUP0139,W003,P03638,1,2022-03-23,2022-03-28,2022-04-02,Delivered,Delhivery,277.34,5
SHP027383,ORD0199812,SUP0215,W025,P00245,3,2023-05-18,2023-05-20,2023-05-19,Delivered,Delhivery,257.66,-1
SHP027384,ORD0171052,SUP0259,W004,P00778,3,2023-02-09,2023-02-22,2023-02-23,Delivered,Blue Dart,108.21,1
SHP027385,ORD0074020,SUP0259,W017,P02628,3,2022-07-26,2022-08-02,2022-08-06,In Transit,Shadowfax,266.29,4
SHP027386,ORD0063509,SUP0212,W004,P04736,3,2023-02-16,2023-02-25,2023-02-28,Delivered,DTDC,180.09,3
SHP027387,ORD0065475,SUP0027,W016,P03090,1,2024-02-23,2024-03-05,2024-03-05,Delivered,Shadowfax,338.45,0
SHP027388,ORD0048030,SUP0224,W016,P04884,2,2022-09-25,2022-09-30,2022-09-29,Lost,Ekart,226.44,-1
SHP027389,ORD0091007,SUP0168,W017,P04070,1,2024-08-07,2024-08-14,2024-08-16,Delivered,DTDC,99.41,2
SHP027390,ORD0001499,SUP0031,W014,P02360,1,2022-06-19,2022-06-24,2022-06-26,Delivered,Shadowfax,100.64,2
SHP027391,ORD0106106,SUP0209,W026,P02918,2,2023-08-13,2023-08-26,2023-08-31,Delivered,Ekart,286.44,5
SHP027392,ORD0189447,SUP0043,W009,P03303,1,2022-08-29,2022-09-07,2022-09-08,Delivered,Shadowfax,89.51,1
SHP027393,ORD0158969,SUP0375,W018,P03176,1,2022-05-04,2022-05-19,2022-05-18,Delayed,Ekart,397.33,-1
SHP027394,ORD0112214,SUP0096,W015,P02198,1,2023-07-19,2023-07-22,2023-07-24,Delivered,Delhivery,298.12,2
SHP027395,ORD0040383,SUP0387,W003,P04641,1,2024-07-08,2024-07-18,2024-07-18,Delivered,Ekart,399.77,0
SHP027396,ORD0000042,SUP0331,W020,P01428,3,2022-01-27,2022-01-29,2022-02-03,Delivered,DTDC,61.93,5
SHP027397,ORD0107881,SUP0243,W024,P00263,2,2022-07-05,2022-07-18,2022-07-22,Delivered,Blue Dart,62.84,4
SHP027398,ORD0049887,SUP0255,W004,P02283,3,2024-06-19,2024-07-01,2024-07-05,Delivered,Ekart,230.34,4
SHP027399,ORD0003102,SUP0127,W021,P02935,2,2024-11-11,2024-11-20,2024-11-22,Delivered,Delhivery,223.48,2
SHP027400,ORD0022194,SUP0167,W027,P03590,3,2023-02-01,2023-02-10,2023-02-13,Delivered,Blue Dart,401.42,3
SHP027401,ORD0198076,SUP0329,W007,P00436,3,2023-02-10,2023-02-22,2023-02-20,Delayed,Delhivery,400.44,-2
SHP027402,ORD0136388,SUP0173,W013,P04134,3,2024-01-25,2024-01-27,2024-01-31,Delivered,Delhivery,447.42,4
SHP027403,ORD0006047,SUP0176,W008,P01825,3,2023-02-07,2023-02-20,2023-02-21,Delayed,DTDC,304.41,1
SHP027404,ORD0058768,SUP0197,W022,P01036,1,2024-11-26,2024-12-03,2024-12-05,Delivered,Delhivery,418.52,2
SHP027405,ORD0132410,SUP0090,W002,P02941,1,2023-08-21,2023-08-31,2023-09-01,Delivered,Ekart,299.31,1
SHP027406,ORD0033146,SUP0184,W023,P00010,2,2024-02-17,2024-02-23,2024-02-27,Delivered,Shadowfax,136.12,4
SHP027407,ORD0160117,SUP0143,W002,P02344,3,2023-09-24,2023-10-04,2023-10-09,Delivered,DTDC,359.4,5
SHP027408,ORD0117304,SUP0296,W009,P04365,1,2024-03-13,2024-03-16,2024-03-17,Delivered,Ekart,339.18,1
SHP027409,ORD0054873,SUP0029,W017,P03787,1,2023-12-21,2023-12-29,2023-12-29,In Transit,Ekart,417.19,0
SHP027410,ORD0020807,SUP0216,W016,P00064,2,2024-10-15,2024-10-24,2024-10-28,In Transit,Ekart,495.13,4
SHP027411,ORD0036427,SUP0063,W003,P01783,2,2024-10-16,2024-10-25,2024-10-29,Delivered,Shadowfax,284.7,4
SHP027412,ORD0042056,SUP0100,W022,P04140,2,2023-04-22,2023-04-24,2023-04-27,Delivered,Ekart,378.16,3
SHP027413,ORD0129611,SUP0149,W019,P02844,3,2024-11-13,2024-11-25,2024-11-28,Delivered,Blue Dart,394.06,3
SHP027414,ORD0015839,SUP0065,W019,P03420,3,2022-01-04,2022-01-08,2022-01-13,Delivered,Ekart,459.9,5
SHP027415,ORD0098092,SUP0239,W008,P03719,2,2023-04-25,2023-05-08,2023-05-12,Delivered,Blue Dart,60.6,4
SHP027416,ORD0140937,SUP0192,W026,P02138,2,2024-08-21,2024-09-01,2024-09-03,Delivered,Shadowfax,431.42,2
SHP027417,ORD0152434,SUP0187,W021,P00646,2,2024-08-18,2024-08-27,2024-08-28,Delivered,Ekart,405.78,1
SHP027418,ORD0110590,SUP0056,W024,P04322,2,2024-10-14,2024-10-26,2024-10-25,In Transit,Delhivery,359.13,-1
SHP027419,ORD0067712,SUP0292,W030,P04047,2,2023-07-21,2023-07-29,2023-08-02,Delivered,Shadowfax,455.47,4
SHP027420,ORD0170507,SUP0065,W007,P01812,3,2024-06-12,2024-06-15,2024-06-16,Delivered,Delhivery,116.76,1
SHP027421,ORD0015111,SUP0057,W026,P03943,1,2022-03-25,2022-04-03,2022-04-04,Delivered,Shadowfax,302.93,1
SHP027422,ORD0048765,SUP0028,W027,P02328,1,2022-10-05,2022-10-15,2022-10-14,Delivered,Shadowfax,445.47,-1
SHP027423,ORD0154889,SUP0366,W002,P02343,3,2022-08-01,2022-08-15,2022-08-17,Delivered,Blue Dart,455.56,2
SHP027424,ORD0127297,SUP0125,W004,P01354,2,2024-04-29,2024-05-08,2024-05-11,Delivered,Delhivery,420.72,3
SHP027425,ORD0043652,SUP0134,W005,P00185,1,2024-04-05,2024-04-11,2024-04-11,In Transit,Ekart,381.97,0
SHP027426,ORD0115257,SUP0276,W007,P04195,1,2024-10-22,2024-11-06,2024-11-07,In Transit,Delhivery,211.71,1
SHP027427,ORD0060027,SUP0296,W011,P01871,1,2023-05-29,2023-06-08,2023-06-07,Delivered,Blue Dart,418.95,-1
SHP027428,ORD0054258,SUP0122,W021,P03582,2,2024-05-18,2024-05-28,2024-05-27,Delivered,Delhivery,120.34,-1
SHP027429,ORD0069423,SUP0033,W017,P03561,3,2024-01-28,2024-02-07,2024-02-12,Delivered,Shadowfax,155.54,5
SHP027430,ORD0181246,SUP0151,W002,P02324,1,2023-01-02,2023-01-04,2023-01-02,Lost,Ekart,253.67,-2
SHP027431,ORD0057457,SUP0026,W017,P00936,1,2023-10-10,2023-10-24,2023-10-23,Delivered,Ekart,239.85,-1
SHP027432,ORD0195059,SUP0176,W020,P00249,3,2024-11-01,2024-11-07,2024-11-07,Delivered,Shadowfax,390.17,0
SHP027433,ORD0139153,SUP0211,W009,P03507,2,2023-05-23,2023-06-07,2023-06-06,Delivered,Ekart,80.26,-1
SHP027434,ORD0170234,SUP0191,W011,P02552,1,2022-10-14,2022-10-23,2022-10-27,Delivered,DTDC,270.75,4
SHP027435,ORD0068935,SUP0241,W018,P04490,1,2023-05-05,2023-05-20,2023-05-23,Delivered,Ekart,462.21,3
SHP027436,ORD0123645,SUP0275,W021,P04228,1,2023-06-22,2023-06-28,2023-07-01,Delivered,Shadowfax,192.18,3
SHP027437,ORD0016527,SUP0325,W001,P01376,1,2022-01-07,2022-01-12,2022-01-11,In Transit,DTDC,185.27,-1
SHP027438,ORD0196763,SUP0074,W027,P04555,1,2023-08-27,2023-09-02,2023-08-31,Delivered,Ekart,141.46,-2
SHP027439,ORD0086913,SUP0168,W016,P03561,1,2022-03-23,2022-03-30,2022-03-31,Delivered,Delhivery,419.68,1
SHP027440,ORD0182375,SUP0063,W016,P00826,3,2022-09-21,2022-10-03,2022-10-06,Delivered,Blue Dart,214.93,3
SHP027441,ORD0011551,SUP0026,W011,P00900,1,2022-04-19,2022-05-02,2022-05-06,Delivered,Shadowfax,163.37,4
SHP027442,ORD0021769,SUP0244,W007,P04343,1,2023-08-04,2023-08-19,2023-08-22,Delivered,DTDC,423.94,3
SHP027443,ORD0094960,SUP0265,W001,P02626,2,2023-10-13,2023-10-20,2023-10-25,Delivered,Blue Dart,439.12,5
SHP027444,ORD0019531,SUP0208,W016,P02223,1,2024-01-20,2024-01-22,2024-01-26,Delivered,DTDC,312.53,4
SHP027445,ORD0139288,SUP0079,W015,P02058,3,2023-07-26,2023-08-07,2023-08-08,Delivered,Delhivery,171.44,1
SHP027446,ORD0063527,SUP0277,W022,P01084,3,2022-12-25,2023-01-05,2023-01-09,Delivered,Ekart,273.52,4
SHP027447,ORD0103706,SUP0182,W007,P03894,2,2023-03-08,2023-03-12,2023-03-13,Delivered,Ekart,287.57,1
SHP027448,ORD0033996,SUP0213,W027,P01915,1,2024-03-31,2024-04-06,2024-04-05,Delivered,DTDC,478.24,-1
SHP027449,ORD0157942,SUP0194,W012,P02619,1,2023-10-06,2023-10-17,2023-10-15,Delivered,DTDC,375.66,-2
SHP027450,ORD0086222,SUP0171,W021,P04023,1,2024-07-14,2024-07-18,2024-07-18,Delivered,Blue Dart,470.68,0
SHP027451,ORD0067241,SUP0346,W022,P02514,1,2024-04-27,2024-05-06,2024-05-06,Delivered,Blue Dart,198.48,0
SHP027452,ORD0121330,SUP0245,W008,P01508,3,2022-02-06,2022-02-09,2022-02-11,Delivered,DTDC,357.58,2
SHP027453,ORD0079691,SUP0349,W004,P01320,1,2023-04-23,2023-04-25,2023-04-23,In Transit,Delhivery,148.45,-2
SHP027454,ORD0160542,SUP0185,W003,P00094,2,2022-06-10,2022-06-24,2022-06-25,Delayed,Delhivery,360.87,1
SHP027455,ORD0154768,SUP0339,W025,P04210,2,2024-10-01,2024-10-08,2024-10-08,Delivered,DTDC,312.37,0
SHP027456,ORD0148904,SUP0360,W008,P01139,1,2023-11-05,2023-11-08,2023-11-12,Delivered,DTDC,84.56,4
SHP027457,ORD0011538,SUP0162,W007,P00508,1,2024-10-11,2024-10-18,2024-10-17,Delivered,DTDC,459.83,-1
SHP027458,ORD0057292,SUP0372,W005,P03696,2,2023-04-08,2023-04-13,2023-04-12,Delivered,Shadowfax,103.44,-1
SHP027459,ORD0008541,SUP0246,W001,P02958,1,2022-03-11,2022-03-24,2022-03-26,Delivered,Blue Dart,320.94,2
SHP027460,ORD0018900,SUP0069,W028,P00552,1,2023-06-29,2023-07-04,2023-07-03,Delivered,Shadowfax,242.85,-1
SHP027461,ORD0185900,SUP0233,W005,P03648,1,2022-12-25,2023-01-05,2023-01-07,Delivered,Ekart,251.1,2
SHP027462,ORD0142497,SUP0396,W011,P02715,2,2024-12-05,2024-12-11,2024-12-14,Delivered,Blue Dart,495.48,3
SHP027463,ORD0131752,SUP0220,W019,P00271,3,2022-09-17,2022-09-27,2022-09-26,Delivered,Blue Dart,56.8,-1
SHP027464,ORD0094945,SUP0045,W029,P03176,3,2024-05-19,2024-06-01,2024-05-30,Delivered,Ekart,370.68,-2
SHP027465,ORD0084839,SUP0200,W008,P02662,1,2023-03-14,2023-03-28,2023-04-01,In Transit,Ekart,149.22,4
SHP027466,ORD0197016,SUP0011,W001,P04155,1,2022-03-26,2022-04-06,2022-04-06,In Transit,Ekart,196.26,0
SHP027467,ORD0147158,SUP0106,W020,P02654,1,2024-06-17,2024-06-22,2024-06-20,Delivered,Ekart,432.49,-2
SHP027468,ORD0165393,SUP0119,W009,P04955,1,2022-02-15,2022-02-26,2022-02-26,Delivered,Delhivery,58.89,0
SHP027469,ORD0166827,SUP0076,W001,P00833,2,2023-03-29,2023-04-01,2023-03-31,Delivered,Blue Dart,478.52,-1
SHP027470,ORD0162737,SUP0019,W014,P04433,3,2023-04-23,2023-04-27,2023-04-27,Delivered,Delhivery,411.53,0
SHP027471,ORD0163183,SUP0276,W001,P00584,3,2022-07-20,2022-07-24,2022-07-25,Delivered,Delhivery,398.26,1
SHP027472,ORD0068576,SUP0071,W013,P00620,2,2023-10-25,2023-10-31,2023-11-02,Delayed,DTDC,244.16,2
SHP027473,ORD0133962,SUP0300,W023,P02694,1,2024-07-24,2024-07-28,2024-07-28,Delivered,Blue Dart,308.52,0
SHP027474,ORD0084502,SUP0056,W026,P04973,2,2023-07-28,2023-08-03,2023-08-02,In Transit,DTDC,73.98,-1
SHP027475,ORD0056260,SUP0150,W023,P04977,1,2024-04-07,2024-04-14,2024-04-12,Delivered,DTDC,360.95,-2
SHP027476,ORD0070328,SUP0303,W025,P00670,3,2022-01-06,2022-01-09,2022-01-13,Delivered,Delhivery,169.69,4
SHP027477,ORD0149687,SUP0196,W005,P03910,3,2024-02-14,2024-02-29,2024-03-01,Delivered,Blue Dart,62.54,1
SHP027478,ORD0009759,SUP0296,W019,P04216,3,2024-09-05,2024-09-12,2024-09-16,Delivered,Delhivery,110.37,4
SHP027479,ORD0159182,SUP0178,W030,P04163,2,2023-04-26,2023-05-01,2023-05-03,Delivered,Ekart,316.48,2
SHP027480,ORD0042724,SUP0398,W022,P02199,3,2024-01-09,2024-01-16,2024-01-19,Delivered,DTDC,182.37,3
SHP027481,ORD0168628,SUP0370,W030,P04503,3,2023-05-24,2023-05-29,2023-06-03,Delivered,Delhivery,143.71,5
SHP027482,ORD0180824,SUP0174,W015,P00750,3,2023-09-01,2023-09-04,2023-09-02,In Transit,DTDC,77.94,-2
SHP027483,ORD0092636,SUP0263,W007,P04468,3,2023-12-03,2023-12-08,2023-12-11,Delivered,DTDC,385.43,3
SHP027484,ORD0155469,SUP0191,W022,P02509,2,2022-09-03,2022-09-09,2022-09-12,Delivered,DTDC,349.63,3
SHP027485,ORD0143094,SUP0240,W009,P02113,2,2023-12-20,2023-12-30,2024-01-02,Delivered,Blue Dart,402.32,3
SHP027486,ORD0060641,SUP0149,W029,P03103,3,2023-11-24,2023-12-07,2023-12-12,Delivered,Ekart,186.94,5
SHP027487,ORD0090042,SUP0174,W003,P04396,3,2024-02-28,2024-03-12,2024-03-10,Delivered,DTDC,183.18,-2
SHP027488,ORD0149375,SUP0193,W016,P04744,3,2022-12-30,2023-01-12,2023-01-16,Delivered,Delhivery,351.29,4
SHP027489,ORD0149371,SUP0243,W027,P04730,2,2024-03-22,2024-03-31,2024-03-31,Delivered,Shadowfax,111.87,0
SHP027490,ORD0110245,SUP0188,W019,P04134,1,2022-05-30,2022-06-09,2022-06-14,In Transit,DTDC,76.44,5
SHP027491,ORD0049096,SUP0123,W022,P04440,1,2022-01-08,2022-01-20,2022-01-20,Delivered,Delhivery,410.36,0
SHP027492,ORD0134006,SUP0176,W002,P04183,2,2023-02-24,2023-03-01,2023-03-04,Delivered,Delhivery,274.78,3
SHP027493,ORD0037775,SUP0245,W030,P02204,1,2023-01-04,2023-01-15,2023-01-13,Delivered,Delhivery,287.24,-2
SHP027494,ORD0166783,SUP0016,W025,P00559,3,2022-01-25,2022-02-02,2022-02-07,Delivered,DTDC,182.3,5
SHP027495,ORD0154526,SUP0203,W003,P00004,2,2024-12-01,2024-12-12,2024-12-17,Delivered,Delhivery,307.75,5
SHP027496,ORD0076935,SUP0294,W020,P02407,1,2023-11-22,2023-11-28,2023-11-28,Delivered,Delhivery,150.08,0
SHP027497,ORD0110887,SUP0228,W027,P03825,3,2022-08-27,2022-09-04,2022-09-08,Delivered,Blue Dart,117.01,4
SHP027498,ORD0062521,SUP0234,W021,P00509,1,2022-12-21,2022-12-27,2022-12-25,Delivered,DTDC,380.73,-2
SHP027499,ORD0155793,SUP0274,W018,P04563,1,2024-01-28,2024-02-06,2024-02-07,Delivered,Blue Dart,370.65,1
SHP027500,ORD0102115,SUP0239,W018,P02119,3,2024-04-27,2024-05-12,2024-05-17,Delayed,Blue Dart,362.22,5
SHP027501,ORD0018128,SUP0159,W014,P03078,1,2023-10-28,2023-11-01,2023-11-04,Delivered,DTDC,236.1,3
SHP027502,ORD0138027,SUP0216,W002,P01181,1,2022-05-06,2022-05-09,2022-05-11,Delivered,Delhivery,398.46,2
SHP027503,ORD0064319,SUP0232,W018,P01023,2,2024-07-12,2024-07-21,2024-07-25,Delivered,Ekart,310.11,4
SHP027504,ORD0161293,SUP0252,W008,P01768,1,2023-06-01,2023-06-16,2023-06-20,Delivered,Delhivery,130.65,4
