movement_id,inventory_id,from_location,to_location,quantity,movement_date,reason,approved_by
MV0026125,INV012148,W025,W021,185,2023-01-19,Stocktake Adjustment,E00407
MV0026126,INV024651,W029,W027,189,2022-01-15,Replenishment,E02052
MV0026127,INV000665,W006,W007,16,2022-02-04,Stocktake Adjustment,E01279
MV0026128,INV004983,W002,W022,126,2022-09-28,Damage Write-off,E00093
MV0026129,INV003284,W003,W013,12,2023-06-13,Damage Write-off,E02176
MV0026130,INV021105,W005,W006,28,2022-07-17,Inter-store Transfer,E00640
MV0026131,INV000297,W001,W014,18,2023-02-18,Stocktake Adjustment,E01697
MV0026132,INV012756,W028,W001,63,2022-01-16,Inter-store Transfer,E01084
MV0026133,INV022677,W007,W010,100,2022-03-22,Replenishment,E02146
MV0026134,INV016308,W003,W008,133,2022-03-10,Return,E00190
MV0026135,INV021363,W027,W010,31,2022-06-16,Return,E02124
MV0026136,INV024432,W001,W003,57,2024-06-12,Inter-store Transfer,E02163
MV0026137,INV024082,W022,W002,11,2023-05-03,Replenishment,E00377
MV0026138,INV003180,W005,W011,21,2023-10-17,Stocktake Adjustment,E02476
MV0026139,INV012607,W006,W009,188,2023-10-12,Stocktake Adjustment,E00035
MV0026140,INV015605,W029,W026,101,2023-11-03,Damage Write-off,E02075
MV0026141,INV013513,W029,W029,148,2023-12-08,Return,E01976
MV0026142,INV023977,W014,W019,188,2024-10-07,Return,E00576
MV0026143,INV023532,W026,W027,123,2024-04-03,Damage Write-off,E00500
MV0026144,INV024905,W010,W023,19,2023-09-28,Replenishment,E00310
MV0026145,INV019306,W016,W010,40,2024-10-24,Replenishment,E01587
MV0026146,INV006351,W005,W022,62,2022-11-07,Inter-store Transfer,E00050
MV0026147,INV020068,W020,W011,146,2022-12-10,Replenishment,E02040
MV0026148,INV010803,W012,W027,16,2024-06-13,Stocktake Adjustment,E02284
MV0026149,INV005566,W005,W016,69,2024-12-04,Replenishment,E01988
MV0026150,INV005360,W030,W016,42,2022-07-31,Inter-store Transfer,E01472
MV0026151,INV011247,W006,W028,88,2024-02-14,Stocktake Adjustment,E00046
MV0026152,INV011729,W023,W013,159,2022-07-19,Replenishment,E00793
MV0026153,INV009428,W006,W029,24,2022-07-16,Damage Write-off,E02445
MV0026154,INV018928,W027,W023,177,2024-03-31,Return,E02130
MV0026155,INV000016,W012,W003,118,2022-01-23,Damage Write-off,E01287
MV0026156,INV013006,W002,W009,126,2024-11-29,Damage Write-off,E00303
MV0026157,INV005003,W025,W020,177,2024-07-01,Damage Write-off,E00991
MV0026158,INV005720,W006,W003,78,2022-02-04,Stocktake Adjustment,E02147
MV0026159,INV007473,W002,W021,181,2024-07-16,Damage Write-off,E00252
MV0026160,INV021939,W009,W030,93,2024-05-20,Inter-store Transfer,E01136
MV0026161,INV023789,W022,W027,42,2024-09-17,Replenishment,E00423
MV0026162,INV003581,W004,W019,2,2022-07-01,Stocktake Adjustment,E00650
MV0026163,INV004433,W011,W008,167,2022-08-04,Inter-store Transfer,E00969
MV0026164,INV005504,W025,W011,107,2022-06-11,Stocktake Adjustment,E02369
MV0026165,INV006561,W016,W024,74,2024-11-29,Stocktake Adjustment,E02415
MV0026166,INV021814,W004,W010,87,2024-11-27,Return,E00358
MV0026167,INV014310,W003,W002,112,2023-01-17,Damage Write-off,E01730
MV0026168,INV023480,W009,W018,65,2022-05-05,Return,E00162
MV0026169,INV003113,W028,W011,154,2022-12-03,Stocktake Adjustment,E00003
MV0026170,INV000625,W011,W005,66,2024-04-10,Damage Write-off,E00696
MV0026171,INV018813,W030,W015,127,2023-02-15,Stocktake Adjustment,E01530
MV0026172,INV020193,W025,W014,138,2023-06-22,Replenishment,E00717
MV0026173,INV021724,W012,W013,196,2024-07-01,Return,E01822
MV0026174,INV007808,W020,W025,90,2022-02-02,Stocktake Adjustment,E02389
MV0026175,INV006312,W012,W026,88,2023-05-10,Damage Write-off,E01846
MV0026176,INV023185,W020,W006,88,2024-07-10,Replenishment,E02364
MV0026177,INV022607,W027,W014,10,2024-07-09,Inter-store Transfer,E00942
MV0026178,INV013476,W005,W012,141,2024-11-14,Replenishment,E01533
MV0026179,INV017474,W016,W024,107,2023-04-14,Return,E01012
MV0026180,INV017320,W005,W007,156,2022-05-05,Return,E01408
MV0026181,INV002807,W013,W029,22,2023-07-06,Return,E01120
MV0026182,INV015048,W001,W021,70,2022-08-09,Inter-store Transfer,E01082
MV0026183,INV014782,W004,W010,136,2024-09-22,Return,E00389
MV0026184,INV012653,W022,W008,52,2023-02-23,Stocktake Adjustment,E01731
MV0026185,INV007617,W011,W012,14,2022-04-05,Inter-store Transfer,E00406
MV0026186,INV022364,W004,W001,175,2024-09-02,Return,E01228
MV0026187,INV006259,W030,W003,49,2022-12-12,Inter-store Transfer,E01169
MV0026188,INV011572,W027,W014,96,2023-09-04,Replenishment,E02011
MV0026189,INV017589,W015,W006,43,2022-10-22,Return,E01362
MV0026190,INV015973,W002,W008,177,2023-11-19,Replenishment,E00447
MV0026191,INV002756,W017,W023,193,2023-08-24,Stocktake Adjustment,E00877
MV0026192,INV024623,W007,W010,29,2023-02-10,Stocktake Adjustment,E00048
MV0026193,INV023992,W004,W029,64,2024-04-14,Stocktake Adjustment,E01077
MV0026194,INV009544,W025,W003,11,2023-01-24,Replenishment,E02283
MV0026195,INV011647,W013,W014,188,2023-10-31,Return,E00475
MV0026196,INV021546,W005,W017,163,2022-10-29,Damage Write-off,E01368
MV0026197,INV020898,W009,W006,177,2024-05-04,Replenishment,E01948
MV0026198,INV011598,W011,W021,163,2024-12-07,Return,E02385
MV0026199,INV013346,W018,W020,94,2022-03-16,Stocktake Adjustment,E01142
MV0026200,INV009529,W025,W014,60,2023-06-27,Inter-store Transfer,E01296
MV0026201,INV005890,W018,W027,24,2022-08-26,Inter-store Transfer,E00902
MV0026202,INV005595,W010,W018,18,2024-02-07,Return,E02415
MV0026203,INV008957,W028,W021,189,2022-11-09,Damage Write-off,E02436
MV0026204,INV024926,W001,W001,47,2024-07-10,Damage Write-off,E00099
MV0026205,INV018096,W024,W001,39,2022-12-07,Damage Write-off,E01312
MV0026206,INV000361,W005,W008,46,2023-09-27,Stocktake Adjustment,E00026
MV0026207,INV009845,W004,W005,114,2022-02-23,Return,E02477
MV0026208,INV009936,W026,W005,162,2022-02-05,Replenishment,E02244
MV0026209,INV019609,W013,W007,163,2022-10-09,Stocktake Adjustment,E00479
MV0026210,INV010633,W015,W006,14,2023-10-02,Inter-store Transfer,E01433
MV0026211,INV002146,W022,W023,176,2023-11-25,Replenishment,E01317
MV0026212,INV016993,W004,W015,87,2022-08-25,Damage Write-off,E02376
MV0026213,INV016513,W020,W022,146,2022-10-30,Return,E02153
MV0026214,INV004227,W030,W007,151,2023-02-03,Damage Write-off,E00229
MV0026215,INV016561,W023,W011,183,2022-06-30,Stocktake Adjustment,E02007
MV0026216,INV003952,W018,W030,130,2024-02-01,Inter-store Transfer,E02490
MV0026217,INV016176,W019,W007,184,2023-08-22,Return,E01861
MV0026218,INV012280,W004,W021,69,2024-02-26,Replenishment,E01414
MV0026219,INV024829,W024,W025,61,2022-11-26,Stocktake Adjustment,E02117
MV0026220,INV005724,W016,W006,55,2023-01-28,Damage Write-off,E02380
MV0026221,INV018594,W028,W020,52,2024-02-08,Replenishment,E01737
MV0026222,INV007936,W014,W021,123,2024-01-09,Return,E00139
MV0026223,INV017733,W002,W014,186,2024-03-03,Return,E00036
MV0026224,INV010843,W022,W026,192,2022-09-23,Damage Write-off,E01718
MV0026225,INV017173,W004,W001,135,2022-04-20,Stocktake Adjustment,E01313
MV0026226,INV012467,W027,W006,98,2023-12-16,Inter-store Transfer,E00304
MV0026227,INV013421,W020,W027,57,2023-02-08,Replenishment,E01233
MV0026228,INV012439,W005,W027,37,2022-04-09,Inter-store Transfer,E01273
MV0026229,INV001387,W017,W013,198,2024-09-14,Damage Write-off,E01440
MV0026230,INV000301,W021,W027,35,2023-05-02,Replenishment,E02491
MV0026231,INV017276,W029,W012,180,2024-04-17,Inter-store Transfer,E02094
MV0026232,INV013070,W022,W027,129,2024-01-26,Stocktake Adjustment,E01839
MV0026233,INV011694,W023,W014,160,2023-08-08,Return,E00636
MV0026234,INV012117,W023,W009,130,2024-08-22,Return,E00521
MV0026235,INV012668,W011,W011,98,2024-01-10,Replenishment,E00755
MV0026236,INV016324,W005,W026,88,2024-08-11,Inter-store Transfer,E01908
MV0026237,INV004081,W026,W029,96,2024-07-04,Stocktake Adjustment,E02118
MV0026238,INV009696,W012,W004,168,2024-02-01,Return,E00794
MV0026239,INV003598,W003,W001,181,2023-05-11,Inter-store Transfer,E01642
MV0026240,INV007124,W001,W015,195,2023-04-09,Return,E02209
MV0026241,INV003022,W015,W027,15,2024-11-03,Damage Write-off,E01404
MV0026242,INV012786,W019,W013,90,2022-04-29,Stocktake Adjustment,E02320
MV0026243,INV000914,W002,W028,14,2024-08-23,Return,E02420
MV0026244,INV008708,W003,W022,109,2022-01-28,Return,E02349
MV0026245,INV007846,W020,W002,155,2023-07-17,Stocktake Adjustment,E00174
MV0026246,INV009487,W024,W007,178,2022-12-30,Damage Write-off,E00134
MV0026247,INV022298,W011,W007,64,2023-10-30,Replenishment,E00920
MV0026248,INV023772,W020,W015,5,2023-05-16,Inter-store Transfer,E01110
MV0026249,INV011832,W013,W011,194,2024-02-13,Return,E02150
MV0026250,INV005930,W021,W006,31,2023-06-10,Return,E00041
MV0026251,INV020540,W023,W024,37,2022-06-22,Return,E00182
MV0026252,INV014301,W016,W022,65,2024-07-19,Stocktake Adjustment,E01707
MV0026253,INV016983,W005,W020,170,2023-05-23,Stocktake Adjustment,E00782
MV0026254,INV007858,W015,W003,152,2022-11-30,Stocktake Adjustment,E01634
MV0026255,INV015533,W029,W009,181,2022-02-26,Replenishment,E00977
MV0026256,INV015792,W023,W011,97,2022-09-10,Stocktake Adjustment,E02048
MV0026257,INV021680,W007,W008,22,2023-09-15,Return,E01178
MV0026258,INV017694,W019,W008,178,2022-01-22,Replenishment,E02249
MV0026259,INV011922,W009,W013,109,2023-02-19,Replenishment,E00532
MV0026260,INV010283,W023,W008,86,2024-10-20,Replenishment,E00837
MV0026261,INV006929,W030,W008,89,2023-11-15,Inter-store Transfer,E00791
MV0026262,INV017851,W015,W008,176,2022-10-25,Damage Write-off,E01645
MV0026263,INV004115,W006,W015,189,2022-07-03,Damage Write-off,E01018
MV0026264,INV012860,W013,W029,145,2022-01-20,Damage Write-off,E01453
MV0026265,INV001545,W009,W013,149,2023-01-03,Replenishment,E01332
MV0026266,INV015202,W003,W004,186,2023-07-14,Stocktake Adjustment,E00522
MV0026267,INV016379,W016,W027,78,2023-12-08,Stocktake Adjustment,E02292
MV0026268,INV002802,W013,W025,71,2023-07-27,Return,E01940
MV0026269,INV008120,W015,W028,169,2022-02-25,Replenishment,E01994
MV0026270,INV017107,W015,W014,155,2023-11-21,Inter-store Transfer,E01134
MV0026271,INV010671,W008,W012,35,2022-03-01,Return,E00362
MV0026272,INV016054,W022,W018,53,2023-11-20,Replenishment,E01132
MV0026273,INV018637,W014,W019,2,2023-05-09,Return,E01062
MV0026274,INV021332,W026,W023,67,2022-03-14,Stocktake Adjustment,E00093
MV0026275,INV004616,W006,W016,187,2023-09-14,Damage Write-off,E01382
MV0026276,INV001909,W025,W007,55,2023-09-20,Replenishment,E01874
MV0026277,INV001133,W014,W015,57,2023-05-09,Replenishment,E02400
MV0026278,INV021134,W023,W011,126,2023-12-25,Replenishment,E01740
MV0026279,INV020374,W015,W025,19,2022-07-14,Return,E00430
MV0026280,INV014530,W027,W009,53,2022-12-06,Damage Write-off,E01448
MV0026281,INV019998,W010,W014,34,2024-08-29,Return,E01626
MV0026282,INV010999,W014,W027,132,2023-02-19,Replenishment,E00795
MV0026283,INV007225,W008,W001,132,2024-12-07,Damage Write-off,E01539
MV0026284,INV006258,W030,W018,145,2024-07-06,Stocktake Adjustment,E01946
MV0026285,INV003399,W007,W024,16,2024-07-04,Damage Write-off,E00248
MV0026286,INV006574,W004,W013,80,2024-03-28,Return,E01989
MV0026287,INV001196,W010,W019,19,2024-12-21,Replenishment,E00788
MV0026288,INV008620,W008,W017,143,2022-10-03,Stocktake Adjustment,E01799
MV0026289,INV004497,W008,W021,68,2024-09-21,Replenishment,E01898
MV0026290,INV021845,W013,W022,165,2022-09-03,Return,E00613
MV0026291,INV024111,W028,W020,143,2023-12-02,Replenishment,E01570
MV0026292,INV000209,W024,W023,12,2022-02-20,Replenishment,E01787
MV0026293,INV014506,W001,W024,71,2022-04-17,Replenishment,E02180
MV0026294,INV001786,W001,W015,162,2022-04-23,Return,E00948
MV0026295,INV015009,W014,W005,52,2024-06-07,Replenishment,E01352
MV0026296,INV022265,W005,W013,77,2024-01-26,Return,E01677
MV0026297,INV021606,W026,W022,60,2022-06-15,Replenishment,E00106
MV0026298,INV008842,W025,W022,101,2022-07-11,Inter-store Transfer,E00474
MV0026299,INV005846,W013,W004,140,2022-12-17,Damage Write-off,E02488
MV0026300,INV005781,W002,W004,75,2023-02-08,Replenishment,E01877
MV0026301,INV017289,W021,W025,179,2024-02-24,Damage Write-off,E01697
MV0026302,INV013275,W006,W022,106,2023-06-27,Return,E00391
MV0026303,INV010076,W027,W025,187,2023-10-08,Inter-store Transfer,E01423
MV0026304,INV003929,W017,W013,87,2024-02-08,Damage Write-off,E00980
MV0026305,INV012766,W025,W015,36,2023-11-20,Inter-store Transfer,E01662
MV0026306,INV018745,W009,W029,188,2022-10-04,Replenishment,E00407
MV0026307,INV020871,W014,W016,112,2022-10-09,Inter-store Transfer,E00019
MV0026308,INV011422,W021,W014,153,2023-03-24,Stocktake Adjustment,E00914
MV0026309,INV014682,W013,W017,132,2022-10-26,Replenishment,E00203
MV0026310,INV021497,W030,W008,77,2022-09-18,Inter-store Transfer,E02480
MV0026311,INV001089,W006,W004,117,2022-05-05,Damage Write-off,E01217
MV0026312,INV008851,W011,W004,68,2024-02-25,Damage Write-off,E02492
MV0026313,INV003339,W002,W025,93,2022-08-18,Stocktake Adjustment,E00556
MV0026314,INV011651,W007,W010,128,2022-12-23,Return,E00396
MV0026315,INV021402,W008,W023,63,2023-05-11,Damage Write-off,E00588
MV0026316,INV019016,W015,W013,80,2022-04-04,Replenishment,E00791
MV0026317,INV005061,W023,W016,126,2022-04-14,Damage Write-off,E00472
MV0026318,INV001525,W017,W009,189,2022-12-07,Inter-store Transfer,E00827
MV0026319,INV001828,W016,W010,45,2024-10-06,Inter-store Transfer,E00059
MV0026320,INV003230,W027,W026,172,2024-04-22,Return,E00624
MV0026321,INV023572,W016,W024,190,2023-08-06,Return,E00743
MV0026322,INV018441,W010,W009,141,2024-09-19,Damage Write-off,E00008
MV0026323,INV014042,W004,W022,124,2023-04-21,Replenishment,E01457
MV0026324,INV009521,W021,W010,16,2022-09-02,Inter-store Transfer,E02370
MV0026325,INV013334,W007,W011,180,2022-12-27,Return,E00360
MV0026326,INV018197,W012,W025,91,2023-10-16,Return,E00947
MV0026327,INV023032,W021,W010,93,2024-07-13,Inter-store Transfer,E01969
MV0026328,INV024709,W008,W018,54,2022-11-14,Replenishment,E02454
MV0026329,INV001561,W001,W025,118,2024-01-16,Damage Write-off,E00419
MV0026330,INV016963,W002,W015,198,2022-10-21,Inter-store Transfer,E00954
MV0026331,INV022873,W001,W010,100,2024-10-02,Return,E01003
MV0026332,INV006211,W024,W020,55,2022-01-03,Inter-store Transfer,E01985
MV0026333,INV016830,W016,W006,120,2023-07-27,Replenishment,E00742
MV0026334,INV012313,W021,W002,72,2024-06-01,Replenishment,E00910
MV0026335,INV000507,W011,W013,196,2023-12-29,Inter-store Transfer,E01884
MV0026336,INV009588,W021,W018,138,2024-07-15,Inter-store Transfer,E01165
MV0026337,INV024290,W026,W029,152,2022-07-10,Return,E01516
MV0026338,INV010472,W012,W017,8,2022-03-20,Damage Write-off,E02075
MV0026339,INV011118,W013,W018,115,2023-01-22,Replenishment,E01563
MV0026340,INV016195,W021,W026,88,2023-06-22,Stocktake Adjustment,E01702
MV0026341,INV011562,W020,W029,103,2024-10-06,Return,E00501
MV0026342,INV024839,W007,W022,60,2024-01-07,Inter-store Transfer,E00502
MV0026343,INV001718,W021,W011,99,2024-08-13,Replenishment,E02338
MV0026344,INV023488,W011,W027,23,2022-04-06,Inter-store Transfer,E01310
MV0026345,INV004574,W017,W014,149,2024-05-04,Return,E02318
MV0026346,INV008827,W030,W011,86,2022-05-27,Return,E01345
MV0026347,INV002789,W007,W015,47,2024-03-12,Damage Write-off,E01558
MV0026348,INV016089,W011,W001,165,2024-03-10,Return,E02161
MV0026349,INV021346,W015,W025,186,2023-12-06,Return,E01556
MV0026350,INV022775,W019,W005,199,2022-08-12,Return,E01176
MV0026351,INV010504,W022,W002,182,2023-03-19,Stocktake Adjustment,E01779
MV0026352,INV014162,W015,W009,147,2024-06-18,Replenishment,E00806
MV0026353,INV022068,W029,W021,30,2022-01-30,Return,E00062
MV0026354,INV019715,W022,W009,84,2023-09-15,Replenishment,E01582
MV0026355,INV012252,W027,W030,160,2022-05-26,Inter-store Transfer,E00442
MV0026356,INV007013,W003,W002,55,2023-10-04,Return,E01692
MV0026357,INV013890,W017,W017,188,2023-07-10,Damage Write-off,E01691
MV0026358,INV020322,W004,W020,133,2024-04-04,Replenishment,E00965
MV0026359,INV005710,W007,W006,194,2023-10-20,Damage Write-off,E01684
MV0026360,INV014178,W007,W009,18,2022-07-19,Damage Write-off,E01648
MV0026361,INV017787,W004,W012,165,2023-12-15,Inter-store Transfer,E01659
MV0026362,INV014305,W009,W027,169,2022-03-14,Inter-store Transfer,E00630
MV0026363,INV006475,W026,W001,97,2024-05-05,Inter-store Transfer,E01989
MV0026364,INV001029,W004,W030,38,2022-11-12,Replenishment,E01058
MV0026365,INV015421,W007,W023,160,2023-10-16,Damage Write-off,E01216
MV0026366,INV010010,W003,W019,100,2024-02-15,Replenishment,E00301
MV0026367,INV008688,W010,W010,198,2023-10-01,Replenishment,E02215
MV0026368,INV012520,W003,W018,75,2024-07-17,Stocktake Adjustment,E00977
MV0026369,INV006183,W017,W001,55,2024-06-11,Replenishment,E01895
MV0026370,INV002469,W008,W013,138,2022-08-27,Replenishment,E01953
MV0026371,INV007458,W026,W025,109,2024-05-27,Stocktake Adjustment,E00677
MV0026372,INV019756,W022,W007,57,2023-07-12,Return,E00141
MV0026373,INV018465,W029,W025,89,2024-01-12,Inter-store Transfer,E00498
MV0026374,INV011385,W027,W018,44,2022-12-05,Inter-store Transfer,E00921
MV0026375,INV000393,W026,W009,194,2022-01-13,Return,E01024
MV0026376,INV019562,W022,W018,135,2022-08-18,Damage Write-off,E02360
MV0026377,INV017210,W006,W002,101,2024-06-25,Inter-store Transfer,E01237
MV0026378,INV005486,W028,W003,73,2022-10-02,Return,E01424
MV0026379,INV008206,W002,W005,44,2024-05-27,Stocktake Adjustment,E00382
MV0026380,INV018845,W026,W026,107,2024-10-05,Inter-store Transfer,E01610
MV0026381,INV024133,W008,W012,84,2024-03-22,Replenishment,E02188
MV0026382,INV024413,W028,W030,200,2024-06-01,Damage Write-off,E02129
MV0026383,INV011284,W006,W008,165,2022-06-05,Damage Write-off,E00501
MV0026384,INV016340,W021,W021,173,2022-06-22,Damage Write-off,E02295
MV0026385,INV001712,W015,W023,171,2024-06-26,Replenishment,E02239
MV0026386,INV000537,W026,W014,6,2024-06-29,Stocktake Adjustment,E00378
MV0026387,INV024842,W018,W011,108,2023-08-21,Replenishment,E02162
MV0026388,INV017199,W029,W027,89,2024-08-17,Damage Write-off,E01125
MV0026389,INV004119,W004,W007,79,2022-04-28,Damage Write-off,E01603
MV0026390,INV010832,W007,W014,195,2023-05-10,Return,E00493
MV0026391,INV008223,W005,W013,88,2023-08-31,Damage Write-off,E01072
MV0026392,INV008711,W007,W002,117,2024-12-12,Damage Write-off,E00687
MV0026393,INV023029,W002,W017,6,2024-12-03,Stocktake Adjustment,E00591
MV0026394,INV006698,W012,W018,1,2022-07-21,Stocktake Adjustment,E01546
MV0026395,INV015704,W028,W004,33,2023-04-21,Return,E01484
MV0026396,INV004699,W026,W007,102,2022-08-22,Damage Write-off,E00931
MV0026397,INV016350,W016,W011,143,2024-07-30,Damage Write-off,E01126
MV0026398,INV018825,W023,W030,163,2024-10-12,Inter-store Transfer,E02259
MV0026399,INV024604,W014,W021,24,2023-03-12,Damage Write-off,E01609
MV0026400,INV005197,W003,W018,108,2024-01-12,Stocktake Adjustment,E01665
MV0026401,INV020862,W022,W006,104,2024-09-27,Replenishment,E02286
MV0026402,INV015372,W017,W022,119,2024-07-03,Damage Write-off,E02139
MV0026403,INV007780,W023,W002,96,2024-02-11,Stocktake Adjustment,E00980
MV0026404,INV011167,W015,W012,200,2024-03-23,Damage Write-off,E00463
MV0026405,INV019422,W011,W002,129,2023-08-08,Return,E02280
MV0026406,INV016594,W018,W023,1,2024-01-04,Return,E00155
MV0026407,INV009247,W016,W014,15,2023-12-08,Replenishment,E00855
MV0026408,INV013935,W006,W030,191,2022-10-05,Return,E01929
MV0026409,INV012773,W013,W025,78,2023-02-06,Return,E01479
MV0026410,INV017009,W011,W012,144,2024-04-06,Damage Write-off,E01687
MV0026411,INV021840,W024,W021,143,2022-09-20,Stocktake Adjustment,E01741
MV0026412,INV012121,W020,W018,108,2024-12-22,Stocktake Adjustment,E02315
MV0026413,INV012381,W007,W017,27,2024-05-16,Inter-store Transfer,E01344
MV0026414,INV023015,W013,W005,70,2022-11-27,Damage Write-off,E00256
MV0026415,INV023496,W023,W006,29,2022-09-28,Return,E01305
MV0026416,INV013106,W013,W020,134,2024-02-03,Inter-store Transfer,E00500
MV0026417,INV006877,W019,W007,113,2022-03-21,Replenishment,E01933
MV0026418,INV013802,W023,W022,110,2023-01-15,Return,E00313
MV0026419,INV022222,W009,W001,77,2024-03-28,Damage Write-off,E02281
MV0026420,INV010182,W017,W022,88,2023-08-06,Damage Write-off,E00950
MV0026421,INV003435,W009,W025,111,2024-11-16,Inter-store Transfer,E00077
MV0026422,INV011792,W001,W003,118,2023-12-15,Return,E02288
MV0026423,INV004169,W026,W004,36,2024-11-13,Return,E02422
