product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct
P02761,Tommy Hilfiger Thermal Innerwear Green,Innerwear,Thermal Innerwear,Tommy Hilfiger,Green,L,formal,Summer,445,496.7,184.42,2022-06-08,True,SUP0248,1675,58.56
P02762,Marks & Spencer Trousers Maroon,Bottoms,Trousers,Marks & Spencer,Teal,XS,minimalist,Festive,2883,4030.5,1505.37,2022-10-01,True,SUP0315,1731,47.78
P02763,Cover Story Saree Black,Dresses,Saree,Cover Story,Cream,XL,luxury,All Season,7723,8609.81,4163.71,2020-12-29,True,SUP0182,1490,46.09
P02764,Adidas Coat Olive,Outerwear,Coat,Adidas,Mustard,S,formal,Monsoon,2792,3749.23,1673.13,2020-03-17,True,SUP0223,1769,40.07
P02765,Kazo Evening Gown Orange,Dresses,Evening Gown,Kazo,Beige,L,casual,Winter,6593,8444.28,3350.66,2024-01-25,True,SUP0154,1325,49.18
P02766,Koovs Cap Beige,Accessories,Cap,Koovs,Maroon,S,luxury,All Season,5734,8241.83,2835.39,2023-04-08,True,SUP0342,468,50.55
P02767,Only Windbreaker Mustard,Outerwear,Windbreaker,Only,Teal,XL,luxury,Festive,5522,7117.27,2010.42,2023-12-09,True,SUP0242,516,63.59
P02768,Here&Now Trousers Olive,Bottoms,Trousers,Here&Now,Navy,M,casual,Summer,3211,3656.02,1208.63,2023-08-31,True,SUP0207,714,62.36
P02769,Myntra Joggers White,Bottoms,Joggers,Myntra,Maroon,L,minimalist,All Season,1243,1426.2,650.06,2021-05-13,True,SUP0092,1261,47.7
P02770,Aurelia Mini Dress Grey,Dresses,Mini Dress,Aurelia,Cream,M,minimalist,Monsoon,10300,12393.68,3967.86,2020-05-08,True,SUP0368,1310,61.48
P02771,Peter England Socks White,Innerwear,Socks,Peter England,Mustard,M,streetwear,Monsoon,494,740.38,286.95,2021-08-31,True,SUP0322,1136,41.91
P02772,Wrangler Denim Jacket Yellow,Outerwear,Denim Jacket,Wrangler,White,XL,sporty,All Season,1984,2804.3,882.81,2024-03-08,False,SUP0217,1668,55.5
P02773,Libas Track Pants Yellow,Activewear,Track Pants,Libas,Cream,L,minimalist,Summer,1379,1656.62,539.69,2020-04-14,True,SUP0214,811,60.86
P02774,Roadster Lehenga Yellow,Dresses,Lehenga,Roadster,Mint,M,streetwear,Festive,1525,2146.72,832.78,2021-08-07,True,SUP0339,1616,45.39
P02775,Nike Trousers Beige,Bottoms,Trousers,Nike,Orange,XXL,luxury,Monsoon,2460,3216.44,990.77,2022-02-07,True,SUP0203,185,59.72
P02776,Cover Story Casual Dress Black,Dresses,Casual Dress,Cover Story,Orange,S,office,All Season,6719,8873.35,2755.71,2020-04-05,True,SUP0093,1930,58.99
P02777,Only Sherwani Purple,Ethnic Wear,Sherwani,Only,Red,S,luxury,Monsoon,2715,3037.5,1025.34,2023-11-08,True,SUP0217,518,62.23
P02778,Global Desi Sandals Mint,Footwear,Sandals,Global Desi,Teal,XL,ethnic,Festive,499,713.03,215.53,2022-09-03,True,SUP0273,1066,56.81
P02779,True Blue Sports Shoes Mint,Footwear,Sports Shoes,True Blue,Brown,M,party,All Season,3096,4563.79,1118.57,2021-07-12,False,SUP0198,343,63.87
P02780,Cover Story Sandals Blue,Footwear,Sandals,Cover Story,Coral,L,ethnic,Monsoon,5104,7483.84,2170.81,2021-01-04,True,SUP0230,1113,57.47
P02781,Lee Flats Mint,Footwear,Flats,Lee,Teal,Free Size,bohemian,Summer,2796,3364.25,1119.29,2020-10-06,True,SUP0171,1950,59.97
P02782,Wrangler Cap Yellow,Accessories,Cap,Wrangler,Olive,S,sporty,Winter,1413,2015.47,790.54,2022-11-29,True,SUP0217,1736,44.05
P02783,Allen Solly Scarf Brown,Accessories,Scarf,Allen Solly,White,XXL,luxury,Monsoon,5845,7958.78,3302.36,2022-07-25,False,SUP0241,1248,43.5
P02784,Forever 21 Kurta Red,Ethnic Wear,Kurta,Forever 21,Grey,XXL,party,Summer,2707,3416.18,1392.6,2024-03-01,True,SUP0400,1623,48.56
P02785,Mango Gym Vest Green,Activewear,Gym Vest,Mango,Mustard,XS,ethnic,Monsoon,1067,1399.34,374.59,2020-11-10,False,SUP0153,1263,64.89
P02786,Levis Jeans Pink,Bottoms,Jeans,Levis,Black,XL,office,Monsoon,1106,1306.23,590.97,2021-02-01,True,SUP0121,499,46.57
P02787,Global Desi Denim Jacket Teal,Outerwear,Denim Jacket,Global Desi,Purple,XL,luxury,Monsoon,9374,13923.74,4480.49,2020-07-18,True,SUP0130,1548,52.2
P02788,Van Heusen Palazzo Purple,Bottoms,Palazzo,Van Heusen,Beige,XL,party,Summer,1934,2461.21,1127.99,2020-09-17,False,SUP0367,523,41.68
P02789,U.S. Polo T-Shirt Beige,Tops,T-Shirt,U.S. Polo,Orange,XXL,bohemian,Monsoon,2186,2760.85,840.88,2022-05-12,True,SUP0049,1649,61.53
P02790,H&M Anarkali Purple,Ethnic Wear,Anarkali,H&M,Purple,L,bohemian,Winter,1970,2279.31,1042.38,2021-08-15,True,SUP0312,993,47.09
P02791,Here&Now Kurta Pink,Ethnic Wear,Kurta,Here&Now,Teal,XXL,party,All Season,3350,3743.67,1654.26,2022-04-07,True,SUP0340,1009,50.62
P02792,Louis Philippe Salwar Suit Pink,Dresses,Salwar Suit,Louis Philippe,Maroon,Free Size,luxury,Summer,3998,4760.23,1617.99,2021-08-17,False,SUP0359,911,59.53
P02793,Arrow Heels Orange,Footwear,Heels,Arrow,Teal,L,ethnic,Festive,1541,2119.31,827.26,2020-03-23,True,SUP0384,327,46.32
P02794,Adidas Heels Coral,Footwear,Heels,Adidas,Teal,XXL,minimalist,Festive,5152,6293.22,1990.91,2024-03-11,False,SUP0047,312,61.36
P02795,Mango Sandals Black,Footwear,Sandals,Mango,Beige,Free Size,bohemian,Summer,3835,5057.52,1730.08,2022-10-05,True,SUP0327,566,54.89
P02796,Uniqlo Sandals Navy,Footwear,Sandals,Uniqlo,Beige,M,luxury,All Season,5598,7298.4,3125.68,2021-08-14,True,SUP0025,576,44.16
P02797,Lee Kurti Blue,Tops,Kurti,Lee,Mustard,XL,streetwear,Winter,672,955.7,322.09,2021-04-26,True,SUP0185,1534,52.07
P02798,Myntra Puffer Jacket Beige,Outerwear,Puffer Jacket,Myntra,Olive,L,sporty,All Season,4234,5684.61,1526.58,2023-12-02,True,SUP0076,695,63.94
P02799,Calvin Klein Chinos Pink,Bottoms,Chinos,Calvin Klein,White,XXL,minimalist,Winter,4321,6054.56,1869.4,2020-12-29,True,SUP0136,1820,56.74
P02800,Here&Now Loafers Navy,Footwear,Loafers,Here&Now,Grey,L,formal,Monsoon,3685,4970.78,1781.82,2021-05-23,True,SUP0112,1356,51.65
P02801,Louis Philippe Anarkali Maroon,Ethnic Wear,Anarkali,Louis Philippe,Olive,L,luxury,Monsoon,2083,2803.85,909.36,2023-01-09,True,SUP0349,1873,56.34
P02802,Reebok Chinos Cream,Bottoms,Chinos,Reebok,Red,M,streetwear,Monsoon,1461,1865.19,639.4,2023-05-08,False,SUP0269,1395,56.24
P02803,Myntra Puffer Jacket Mint,Outerwear,Puffer Jacket,Myntra,Black,Free Size,formal,Monsoon,3119,4318.93,1626.25,2022-06-13,True,SUP0108,652,47.86
P02804,Nike Churidar Mint,Ethnic Wear,Churidar,Nike,Coral,M,office,Festive,1230,1467.03,536.49,2024-01-07,True,SUP0227,1270,56.38
P02805,Libas Thermal Innerwear Maroon,Innerwear,Thermal Innerwear,Libas,Yellow,S,casual,Summer,309,385.86,115.17,2022-11-10,True,SUP0397,324,62.73
P02806,Nike Flats Green,Footwear,Flats,Nike,Pink,Free Size,luxury,Winter,4843,6860.2,2180.48,2021-09-16,False,SUP0067,534,54.98
P02807,FabIndia Denim Jacket Teal,Outerwear,Denim Jacket,FabIndia,Teal,Free Size,bohemian,Monsoon,11638,14774.96,4455.18,2023-10-14,True,SUP0227,100,61.72
P02808,Kazo Skirt Black,Bottoms,Skirt,Kazo,Blue,XL,streetwear,Winter,2787,3471.0,1073.93,2023-01-19,False,SUP0112,1067,61.47
P02809,FabIndia Denim Jacket Olive,Outerwear,Denim Jacket,FabIndia,Grey,Free Size,ethnic,Winter,13253,19122.38,7832.81,2022-08-30,True,SUP0063,726,40.9
P02810,Jack & Jones Watch Purple,Accessories,Watch,Jack & Jones,Coral,Free Size,party,Summer,808,952.33,323.23,2023-07-18,True,SUP0136,1269,60.0
P02811,Calvin Klein Chinos Yellow,Bottoms,Chinos,Calvin Klein,Blue,M,luxury,Festive,4088,5796.94,2448.03,2022-08-04,True,SUP0389,872,40.12
P02812,Levis Boxers Mint,Innerwear,Boxers,Levis,Coral,M,luxury,Monsoon,283,323.27,143.19,2023-12-27,True,SUP0369,1381,49.4
P02813,Uniqlo Puffer Jacket Purple,Outerwear,Puffer Jacket,Uniqlo,Orange,S,sporty,Festive,5541,6365.56,2180.74,2020-10-28,False,SUP0029,522,60.64
P02814,Aurelia Sandals Teal,Footwear,Sandals,Aurelia,Mint,XS,ethnic,All Season,3260,4571.13,1213.04,2023-09-29,True,SUP0023,492,62.79
P02815,Mango Boots Blue,Footwear,Boots,Mango,Navy,XL,party,All Season,2542,2836.01,1438.94,2023-08-11,True,SUP0393,196,43.39
P02816,Myntra Track Pants Navy,Activewear,Track Pants,Myntra,Beige,L,luxury,Summer,2984,4244.63,1484.15,2021-12-26,False,SUP0327,1801,50.26
P02817,Blackberrys Loafers Pink,Footwear,Loafers,Blackberrys,Blue,XL,casual,Festive,2821,4012.97,1632.94,2020-11-06,True,SUP0199,1843,42.11
P02818,Nike Shorts Red,Bottoms,Shorts,Nike,Pink,XL,casual,All Season,521,740.09,266.14,2023-04-27,False,SUP0365,924,48.92
P02819,Numero Uno Maxi Dress Brown,Dresses,Maxi Dress,Numero Uno,Blue,L,formal,Winter,8227,11176.23,4074.16,2024-02-06,True,SUP0264,512,50.48
P02820,Dressberry Windbreaker Olive,Outerwear,Windbreaker,Dressberry,Blue,S,minimalist,All Season,10290,14382.71,5879.83,2021-02-25,True,SUP0348,398,42.86
P02821,Peter England Coat Cream,Outerwear,Coat,Peter England,White,M,sporty,Winter,13955,16012.79,7597.0,2023-11-26,True,SUP0317,1203,45.56
P02822,Arrow Boots Navy,Footwear,Boots,Arrow,Orange,Free Size,sporty,All Season,3853,5494.13,2175.56,2021-11-30,True,SUP0119,470,43.54
P02823,Forever 21 Skirt Navy,Bottoms,Skirt,Forever 21,Purple,XL,bohemian,Festive,3325,4132.53,1549.63,2021-05-21,True,SUP0330,397,53.39
P02824,Spykar Belt Cream,Accessories,Belt,Spykar,Pink,M,casual,Festive,2585,3402.87,1194.57,2022-04-11,False,SUP0154,1523,53.79
P02825,The Souled Store Saree Blue,Dresses,Saree,The Souled Store,Cream,XS,office,Summer,11981,16010.67,5735.61,2020-12-27,True,SUP0274,622,52.13
P02826,The Souled Store Thermal Innerwear Yellow,Innerwear,Thermal Innerwear,The Souled Store,Mint,M,ethnic,Monsoon,699,888.73,295.16,2020-05-29,True,SUP0322,1268,57.77
P02827,Nike Track Pants Cream,Activewear,Track Pants,Nike,Black,XL,bohemian,Summer,1300,1823.86,777.34,2021-12-05,True,SUP0026,1839,40.2
P02828,AND Lehenga Purple,Dresses,Lehenga,AND,Grey,L,bohemian,Winter,6640,7503.33,3922.03,2022-09-07,False,SUP0209,935,40.93
P02829,AND Shorts Teal,Bottoms,Shorts,AND,Mustard,M,ethnic,Monsoon,499,709.13,281.71,2020-04-26,True,SUP0272,855,43.55
P02830,Reebok Jewellery White,Accessories,Jewellery,Reebok,Coral,L,office,Festive,4854,6552.04,1956.1,2024-05-20,True,SUP0228,1250,59.7
P02831,Biba Evening Gown Mustard,Dresses,Evening Gown,Biba,Mustard,XS,casual,Summer,8916,9995.21,3453.57,2022-03-11,False,SUP0234,1683,61.27
P02832,Levis Compression Tights Mustard,Activewear,Compression Tights,Levis,Yellow,S,ethnic,Winter,2425,2745.92,1051.14,2024-01-01,True,SUP0371,1745,56.65
P02833,Allen Solly Bra Brown,Innerwear,Bra,Allen Solly,Pink,XS,bohemian,Festive,339,445.66,173.86,2022-12-08,True,SUP0131,250,48.71
P02834,Cover Story Crop Top Yellow,Tops,Crop Top,Cover Story,Mustard,Free Size,bohemian,Festive,3858,5604.28,1461.68,2021-11-29,False,SUP0039,1509,62.11
P02835,Arrow Jeans Red,Bottoms,Jeans,Arrow,Cream,S,sporty,Monsoon,4207,4694.74,2110.51,2022-11-25,True,SUP0296,582,49.83
P02836,Koovs Leggings Pink,Bottoms,Leggings,Koovs,Blue,XL,party,All Season,1230,1688.56,635.57,2021-07-22,True,SUP0363,1472,48.33
P02837,Roadster Sports Bra Yellow,Activewear,Sports Bra,Roadster,Cream,XS,bohemian,Winter,2321,3010.63,1316.56,2020-05-07,True,SUP0249,1229,43.28
P02838,Tommy Hilfiger Churidar Blue,Ethnic Wear,Churidar,Tommy Hilfiger,Mint,XL,streetwear,Monsoon,3632,5336.2,1537.06,2021-06-13,True,SUP0347,1928,57.68
P02839,Roadster Coat Black,Outerwear,Coat,Roadster,Green,M,streetwear,Monsoon,9453,11769.0,4579.21,2021-03-26,True,SUP0339,1903,51.56
P02840,Pepe Jeans Dupatta Maroon,Ethnic Wear,Dupatta,Pepe Jeans,Black,XXL,ethnic,All Season,1348,1645.36,501.66,2022-05-28,True,SUP0278,108,62.78
P02841,FabIndia Socks Maroon,Innerwear,Socks,FabIndia,Brown,L,party,Festive,193,256.8,88.05,2021-09-21,True,SUP0399,157,54.38
P02842,Koovs Compression Tights White,Activewear,Compression Tights,Koovs,Purple,XXL,luxury,Monsoon,2147,2515.25,850.72,2020-09-06,True,SUP0121,1069,60.38
P02843,Van Heusen Leggings Green,Bottoms,Leggings,Van Heusen,Beige,M,luxury,All Season,3650,4754.58,1747.54,2020-01-19,False,SUP0295,897,52.12
P02844,Allen Solly Jewellery Beige,Accessories,Jewellery,Allen Solly,Pink,S,casual,Monsoon,1883,2383.56,812.92,2020-01-21,True,SUP0076,1887,56.83
P02845,Marks & Spencer Leggings Navy,Bottoms,Leggings,Marks & Spencer,Navy,L,office,All Season,2988,4013.01,1606.05,2023-06-16,True,SUP0155,109,46.25
P02846,Here&Now Sherwani Navy,Ethnic Wear,Sherwani,Here&Now,Coral,XS,streetwear,Summer,1595,1765.91,639.02,2022-12-27,True,SUP0372,1042,59.94
P02847,Peter England Dhoti Pink,Ethnic Wear,Dhoti,Peter England,White,M,formal,Winter,4297,5925.9,1742.5,2021-01-22,True,SUP0008,1286,59.45
P02848,Wrangler Salwar Suit Coral,Dresses,Salwar Suit,Wrangler,White,XL,office,Festive,713,1014.28,410.95,2022-01-26,False,SUP0321,469,42.36
P02849,Nykaa Fashion Mini Dress Olive,Dresses,Mini Dress,Nykaa Fashion,Grey,Free Size,formal,Monsoon,6898,8821.79,2451.09,2020-06-29,True,SUP0099,210,64.47
P02850,Bewakoof Kurta Grey,Ethnic Wear,Kurta,Bewakoof,Mustard,XS,casual,Festive,1909,2213.2,723.85,2024-03-12,True,SUP0344,372,62.08
P02851,All About You Saree White,Dresses,Saree,All About You,Brown,XXL,ethnic,All Season,6333,7315.13,3361.06,2020-05-29,True,SUP0150,873,46.93
P02852,Zara Sherwani Pink,Ethnic Wear,Sherwani,Zara,Maroon,L,bohemian,All Season,3041,3988.48,1564.29,2020-10-08,True,SUP0325,1977,48.56
P02853,Dressberry Watch Red,Accessories,Watch,Dressberry,Mustard,XXL,bohemian,Summer,2770,3139.14,1620.46,2023-03-20,True,SUP0373,1960,41.5
P02854,Jack & Jones Jewellery Pink,Accessories,Jewellery,Jack & Jones,Green,M,sporty,Summer,3510,3878.53,1708.64,2020-01-24,False,SUP0036,1472,51.32
P02855,Forever 21 Chinos Grey,Bottoms,Chinos,Forever 21,Navy,XL,office,Festive,472,605.34,170.09,2023-10-17,False,SUP0384,1714,63.96
P02856,Jack & Jones Mini Dress Mint,Dresses,Mini Dress,Jack & Jones,Orange,XS,party,All Season,10450,13100.27,5044.48,2022-03-22,True,SUP0335,694,51.73
P02857,Peter England Watch Navy,Accessories,Watch,Peter England,Mustard,XL,party,All Season,3719,4742.35,1914.53,2023-10-31,True,SUP0027,603,48.52
P02858,Libas Kurti Brown,Tops,Kurti,Libas,Teal,XXL,streetwear,Monsoon,918,1086.1,446.64,2023-10-30,True,SUP0116,489,51.35
P02859,Libas Sandals Mint,Footwear,Sandals,Libas,Blue,XL,luxury,All Season,5216,7371.56,2069.79,2023-03-24,True,SUP0262,1572,60.32
P02860,All About You Boots Green,Footwear,Boots,All About You,Green,Free Size,party,Monsoon,5014,6726.54,2550.14,2020-09-16,False,SUP0384,1809,49.14
P02861,Mango Sneakers Maroon,Footwear,Sneakers,Mango,Navy,M,formal,Monsoon,469,644.85,196.4,2021-06-24,False,SUP0020,1588,58.12
P02862,Cover Story Compression Tights Navy,Activewear,Compression Tights,Cover Story,Maroon,XXL,luxury,All Season,3421,4800.06,1250.18,2023-09-20,True,SUP0050,1767,63.46
P02863,Adidas Windbreaker Coral,Outerwear,Windbreaker,Adidas,Orange,M,casual,Winter,13859,20087.27,7728.4,2020-06-04,True,SUP0377,546,44.24
P02864,Calvin Klein Blazer Olive,Outerwear,Blazer,Calvin Klein,Maroon,XXL,formal,Monsoon,8065,11921.69,3462.27,2023-02-15,True,SUP0127,731,57.07
P02865,Adidas Kurti Purple,Tops,Kurti,Adidas,Coral,XS,bohemian,Winter,3271,3709.6,1869.1,2022-04-28,True,SUP0020,1110,42.86
P02866,U.S. Polo Windbreaker Beige,Outerwear,Windbreaker,U.S. Polo,Red,XL,sporty,Summer,14863,17059.01,8873.7,2023-11-02,True,SUP0070,954,40.3
P02867,Calvin Klein Jacket Orange,Outerwear,Jacket,Calvin Klein,Green,XS,party,Winter,12223,14710.91,5465.11,2020-09-11,True,SUP0360,294,55.29
P02868,Spykar Tank Top Pink,Tops,Tank Top,Spykar,Red,XXL,casual,Summer,4503,6114.84,1718.02,2023-02-04,True,SUP0284,1635,61.85
P02869,LIFE Cap Red,Accessories,Cap,LIFE,Green,Free Size,party,Summer,6469,8605.44,3303.54,2022-09-04,True,SUP0194,1025,48.93
P02870,Vero Moda Gym Vest Green,Activewear,Gym Vest,Vero Moda,Black,S,casual,Festive,4984,7180.83,2767.13,2023-06-21,True,SUP0093,889,44.48
P02871,Wrangler Sports Bra Coral,Activewear,Sports Bra,Wrangler,Pink,XS,ethnic,Monsoon,3934,4875.35,2158.06,2024-04-01,True,SUP0198,1383,45.14
P02872,Zara Loafers Coral,Footwear,Loafers,Zara,Brown,XS,minimalist,Festive,5601,7622.25,3014.55,2021-08-06,True,SUP0399,1761,46.18
P02873,Here&Now Lehenga Orange,Dresses,Lehenga,Here&Now,Purple,XL,luxury,All Season,8502,11034.24,4632.24,2022-05-13,False,SUP0237,786,45.52
P02874,Libas Wallet Navy,Accessories,Wallet,Libas,Navy,XXL,sporty,Winter,882,1001.59,323.41,2023-01-04,True,SUP0257,1920,63.33
P02875,Libas Leggings Mint,Bottoms,Leggings,Libas,Blue,XL,luxury,All Season,387,531.5,182.4,2022-06-03,True,SUP0037,233,52.87
P02876,Myntra Anarkali Yellow,Ethnic Wear,Anarkali,Myntra,Black,M,luxury,Monsoon,3688,5074.86,2078.54,2020-08-05,True,SUP0148,1984,43.64
P02877,Louis Philippe Sports Bra Teal,Activewear,Sports Bra,Louis Philippe,Olive,XXL,minimalist,Monsoon,4308,5920.36,1907.78,2023-03-21,False,SUP0008,197,55.72
P02878,Jack & Jones Compression Tights Beige,Activewear,Compression Tights,Jack & Jones,Red,XXL,bohemian,All Season,2277,3059.94,1156.9,2023-01-17,False,SUP0400,1865,49.19
P02879,Cover Story Oxford Red,Footwear,Oxford,Cover Story,Purple,XXL,ethnic,Winter,5583,7286.87,2009.14,2021-05-10,True,SUP0030,835,64.01
P02880,Global Desi Churidar Cream,Ethnic Wear,Churidar,Global Desi,Green,XL,ethnic,Winter,1923,2823.71,910.12,2020-06-29,False,SUP0334,1439,52.67
P02881,U.S. Polo Heels Pink,Footwear,Heels,U.S. Polo,Mustard,M,formal,Festive,4457,5015.04,1823.91,2022-10-22,True,SUP0274,256,59.08
P02882,Cover Story Dupatta Navy,Ethnic Wear,Dupatta,Cover Story,Brown,XXL,streetwear,Monsoon,4316,5507.43,2443.47,2022-12-21,True,SUP0294,1356,43.39
P02883,Mamaearth Thermal Innerwear Brown,Innerwear,Thermal Innerwear,Mamaearth,Teal,XL,ethnic,All Season,615,739.12,256.43,2021-03-23,True,SUP0230,233,58.3
P02884,Koovs Hoodie Brown,Tops,Hoodie,Koovs,Black,L,streetwear,All Season,1834,2287.07,696.45,2023-09-27,False,SUP0087,316,62.03
P02885,H&M Palazzo Brown,Bottoms,Palazzo,H&M,Teal,S,sporty,Festive,4034,4818.51,2055.83,2022-05-03,True,SUP0012,287,49.04
P02886,Arrow Dhoti Grey,Ethnic Wear,Dhoti,Arrow,Olive,XXL,sporty,Festive,1998,2815.17,1118.42,2020-12-16,True,SUP0112,140,44.02
P02887,Reebok Crop Top Mint,Tops,Crop Top,Reebok,White,L,formal,All Season,1364,1904.86,703.5,2024-03-31,False,SUP0272,526,48.42
P02888,Peter England Running Shoes Teal,Activewear,Running Shoes,Peter England,Yellow,S,minimalist,Winter,3826,4254.19,2048.64,2020-06-25,False,SUP0042,754,46.45
P02889,Arrow Coat Orange,Outerwear,Coat,Arrow,Grey,Free Size,party,All Season,11206,12586.55,5917.46,2020-05-19,True,SUP0031,581,47.19
P02890,Cover Story Anarkali Grey,Ethnic Wear,Anarkali,Cover Story,Pink,L,sporty,All Season,1953,2577.72,1038.84,2021-03-20,True,SUP0055,652,46.81
P02891,True Blue Running Shoes Orange,Activewear,Running Shoes,True Blue,Mustard,XXL,luxury,Summer,719,913.27,354.86,2023-12-22,True,SUP0045,1727,50.65
P02892,Mamaearth Tank Top Green,Tops,Tank Top,Mamaearth,Yellow,XXL,casual,All Season,4247,5660.2,1929.57,2023-06-21,True,SUP0298,108,54.57
P02893,Aurelia Gym Vest Green,Activewear,Gym Vest,Aurelia,Pink,S,sporty,Festive,1443,1679.02,810.19,2022-09-17,True,SUP0314,1172,43.85
P02894,Forever 21 Flats Olive,Footwear,Flats,Forever 21,Mint,Free Size,sporty,Monsoon,531,782.35,312.78,2023-10-12,True,SUP0063,605,41.1
P02895,Biba Sherwani Olive,Ethnic Wear,Sherwani,Biba,Black,XXL,bohemian,Monsoon,535,708.77,291.18,2023-05-16,True,SUP0147,1443,45.57
P02896,Levis Churidar Cream,Ethnic Wear,Churidar,Levis,Green,L,ethnic,Monsoon,1620,2385.53,609.7,2023-11-14,False,SUP0243,1696,62.36
P02897,Marks & Spencer Socks Olive,Innerwear,Socks,Marks & Spencer,Orange,L,luxury,Monsoon,178,247.67,97.95,2022-09-30,True,SUP0398,1778,44.97
P02898,Calvin Klein Sports Bra White,Activewear,Sports Bra,Calvin Klein,Cream,M,streetwear,Summer,1326,1832.84,551.03,2022-03-02,True,SUP0352,1997,58.44
P02899,Mango Sandals Cream,Footwear,Sandals,Mango,Grey,XS,luxury,Summer,939,1224.11,382.56,2023-04-16,True,SUP0340,692,59.26
P02900,LIFE Salwar Suit Yellow,Dresses,Salwar Suit,LIFE,Blue,Free Size,bohemian,Summer,11449,15108.65,5404.76,2020-03-29,True,SUP0298,260,52.79
P02901,Pepe Jeans Sandals Orange,Footwear,Sandals,Pepe Jeans,Teal,XL,office,Summer,4282,5692.5,1852.88,2021-04-26,False,SUP0160,1885,56.73
P02902,Puma Dhoti Grey,Ethnic Wear,Dhoti,Puma,Teal,XXL,casual,All Season,266,351.01,158.9,2024-05-27,True,SUP0152,363,40.26
P02903,Marks & Spencer Oxford White,Footwear,Oxford,Marks & Spencer,Pink,L,formal,Winter,4593,6614.6,2033.88,2023-09-08,True,SUP0232,1098,55.72
P02904,Marks & Spencer Tank Top Maroon,Tops,Tank Top,Marks & Spencer,Grey,XXL,bohemian,All Season,226,264.18,91.55,2022-01-21,True,SUP0360,1551,59.49
P02905,Adidas Socks Pink,Innerwear,Socks,Adidas,Grey,XS,ethnic,Monsoon,345,435.37,125.99,2020-08-19,True,SUP0200,882,63.48
P02906,Jack & Jones Jeans Cream,Bottoms,Jeans,Jack & Jones,Grey,XL,party,Festive,3599,4227.27,1805.41,2020-06-19,True,SUP0076,1125,49.84
P02907,Reebok Thermal Innerwear Yellow,Innerwear,Thermal Innerwear,Reebok,Beige,L,minimalist,Festive,481,615.6,219.29,2022-05-17,True,SUP0113,1927,54.41
P02908,U.S. Polo Kurti Brown,Tops,Kurti,U.S. Polo,Green,XL,minimalist,All Season,1687,1906.33,614.66,2024-05-04,True,SUP0396,824,63.56
P02909,Allen Solly Puffer Jacket Olive,Outerwear,Puffer Jacket,Allen Solly,Beige,Free Size,ethnic,Monsoon,2847,3815.76,1341.61,2022-03-17,True,SUP0344,1437,52.88
P02910,Uniqlo Blazer Cream,Outerwear,Blazer,Uniqlo,Pink,XL,bohemian,Festive,8244,12234.37,4657.43,2020-07-23,False,SUP0199,1640,43.51
P02911,True Blue Dupatta Grey,Ethnic Wear,Dupatta,True Blue,Black,XXL,minimalist,Winter,1326,1799.54,686.3,2020-07-06,True,SUP0127,719,48.24
P02912,Calvin Klein Hoodie Red,Tops,Hoodie,Calvin Klein,Yellow,XS,casual,Monsoon,1639,1885.25,743.42,2023-10-18,True,SUP0087,1475,54.64
P02913,Reebok Skirt Yellow,Bottoms,Skirt,Reebok,Purple,L,casual,Festive,2280,2732.02,1179.31,2020-09-21,True,SUP0312,1476,48.28
P02914,W Thermal Innerwear Green,Innerwear,Thermal Innerwear,W,Mustard,M,streetwear,Festive,788,1096.0,452.2,2022-06-09,True,SUP0179,1176,42.61
P02915,Jack & Jones Jewellery Olive,Accessories,Jewellery,Jack & Jones,Yellow,XL,formal,All Season,1220,1361.53,729.66,2024-04-04,True,SUP0183,1402,40.19
P02916,Nike Sherwani Teal,Ethnic Wear,Sherwani,Nike,Blue,XS,ethnic,Summer,3351,4420.66,1953.96,2023-08-04,True,SUP0365,1748,41.69
P02917,FabIndia Handbag Black,Accessories,Handbag,FabIndia,Orange,L,sporty,Winter,7121,10275.67,3112.74,2022-08-06,True,SUP0346,107,56.29
P02918,Adidas Gym Vest Purple,Activewear,Gym Vest,Adidas,Pink,S,minimalist,Festive,402,447.26,168.86,2021-08-19,False,SUP0172,852,58.0
