product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct,total_qty_sold,total_revenue,avg_sale_price,avg_discount,n_transactions,online_share,avg_rating,review_count,pct_positive,pct_negative,return_count,total_stock,avg_days_on_hand,stockout_locations,return_rate,sell_through_rate,velocity_class,category_enc,sub_category_enc,brand_enc,season_enc,style_tag_enc,color_enc
P02034,Libas T-Shirt Orange,Tops,T-Shirt,Libas,Black,XXL,bohemian,All Season,3841,5129.54,2155.05,2021-09-08,True,SUP0271,669,43.89,80,296491.8,3828.394705882353,0.04568627450980392,51,0.7254901960784313,3.6470588235294117,17,64.70588235294117,23.52941176470588,8.0,1311.0,36.44,0.0,0.1,0.0575,C,8,54,24,0,0,1
P02035,Mango Watch Grey,Accessories,Watch,Mango,Blue,M,streetwear,All Season,3218,4158.05,1538.53,2023-06-30,True,SUP0178,1336,52.19,96,262800.59,2991.728870967742,0.07048387096774193,62,0.7096774193548387,4.043478260869565,23,78.26086956521739,8.695652173913043,9.0,600.0,100.4,0.0,0.0938,0.1379,B,0,60,27,0,9,2
P02036,Levis Denim Jacket Red,Outerwear,Denim Jacket,Levis,Navy,M,office,Monsoon,7233,10093.03,3487.96,2020-03-04,True,SUP0100,1004,51.78,115,867653.76,8048.154920634921,0.05952380952380952,63,0.5714285714285714,4.193548387096774,31,83.87096774193549,6.451612903225806,8.0,1140.0,39.425,0.0,0.0696,0.0916,A,7,15,23,2,6,11
P02037,Libas Maxi Dress Purple,Dresses,Maxi Dress,Libas,Yellow,M,ethnic,Winter,3742,5305.91,1745.45,2024-02-02,True,SUP0299,826,53.36,74,249849.79,3588.664464285714,0.06142857142857143,56,0.7142857142857143,3.95,20,75.0,15.0,5.0,884.0,60.96666666666667,0.0,0.0676,0.0772,C,3,33,24,4,2,19
P02038,FabIndia Coat Mustard,Outerwear,Coat,FabIndia,Maroon,XS,streetwear,All Season,12082,17589.82,6640.91,2022-10-26,True,SUP0315,101,45.03,103,1286151.12,12230.57703125,0.0459375,64,0.703125,4.176470588235294,17,76.47058823529412,0.0,7.0,571.0,9.5,1.0,0.068,0.1528,B,7,12,13,0,9,8
P02039,The Souled Store Sherwani White,Ethnic Wear,Sherwani,The Souled Store,Red,XS,bohemian,All Season,4235,4834.9,2479.37,2020-04-09,True,SUP0173,1177,41.46,79,278808.37,3464.7400000000002,0.04830188679245283,53,0.6981132075471698,4.0,19,68.42105263157895,5.263157894736842,10.0,1897.0,30.400000000000002,1.0,0.1266,0.04,C,4,44,40,0,0,16
P02040,Spykar Compression Tights Teal,Activewear,Compression Tights,Spykar,Red,XS,ethnic,Festive,957,1242.55,569.81,2020-07-14,True,SUP0024,640,40.46,92,81335.48,917.3863636363636,0.05436363636363637,55,0.6727272727272727,3.888888888888889,18,66.66666666666666,16.666666666666664,6.0,1893.0,99.48333333333333,0.0,0.0652,0.0463,C,1,13,39,1,2,16
P02041,Myntra Sherwani Red,Ethnic Wear,Sherwani,Myntra,Mint,XL,bohemian,Summer,2573,3724.96,1540.18,2023-11-28,True,SUP0033,1090,40.14,90,226347.34,2652.7287499999998,0.04839285714285714,56,0.7678571428571429,4.0,20,65.0,10.0,12.0,1457.0,23.333333333333332,1.0,0.1333,0.0582,C,4,44,29,3,0,9
P02042,Vero Moda Churidar Green,Ethnic Wear,Churidar,Vero Moda,Orange,Free Size,minimalist,Summer,1541,2078.01,692.61,2021-08-26,False,SUP0086,430,55.05,96,140885.4,1518.4698333333333,0.042333333333333334,60,0.6166666666666667,3.923076923076923,26,69.23076923076923,15.384615384615385,5.0,1522.0,20.166666666666668,2.0,0.0521,0.0593,B,4,11,46,3,5,13
P02043,Vero Moda Compression Tights Navy,Activewear,Compression Tights,Vero Moda,Blue,XS,casual,Monsoon,967,1073.67,549.76,2023-09-07,True,SUP0078,127,43.15,85,71251.02,846.647358490566,0.03981132075471698,53,0.6226415094339622,3.8823529411764706,17,82.35294117647058,17.647058823529413,10.0,1932.0,22.5625,2.0,0.1176,0.0421,C,1,13,46,2,1,2
P02044,Lee Leggings White,Bottoms,Leggings,Lee,Brown,XXL,bohemian,Festive,2475,2947.01,1316.72,2020-09-04,True,SUP0018,1031,46.8,93,213145.74,2411.0994642857145,0.04839285714285714,56,0.75,4.041666666666667,24,75.0,16.666666666666664,6.0,1034.0,19.375,0.0,0.0645,0.0825,C,2,30,22,1,0,3
P02045,FabIndia Windbreaker Green,Outerwear,Windbreaker,FabIndia,Yellow,XXL,minimalist,Winter,12970,17393.41,5265.24,2020-02-15,False,SUP0013,967,59.4,94,901768.51,10592.073166666667,0.06666666666666667,60,0.7,4.105263157894737,19,78.94736842105263,15.789473684210526,12.0,344.0,26.0,0.0,0.1277,0.2146,C,7,61,13,4,5,19
P02046,Lee Cap Grey,Accessories,Cap,Lee,Pink,XS,streetwear,All Season,5013,7502.74,2366.64,2022-10-02,True,SUP0246,1179,52.79,90,436619.48,5317.570833333333,0.060500000000000005,60,0.7,3.4375,16,50.0,18.75,12.0,1889.0,21.4875,1.0,0.1333,0.0455,C,0,8,22,0,9,14
P02047,U.S. Polo Loafers Purple,Footwear,Loafers,U.S. Polo,Green,S,party,Festive,4525,5531.03,1598.89,2022-11-04,True,SUP0304,1889,64.67,90,335240.91,4241.508846153846,0.07153846153846154,52,0.5769230769230769,4.157894736842105,19,78.94736842105263,5.263157894736842,8.0,956.0,14.9,2.0,0.0889,0.086,C,5,32,43,1,7,6
P02048,Dressberry Sneakers Grey,Footwear,Sneakers,Dressberry,Teal,L,luxury,Summer,1366,1507.09,520.8,2022-04-13,True,SUP0122,1230,61.87,94,118855.94,1413.47703125,0.06390625,64,0.796875,4.071428571428571,28,75.0,10.714285714285714,8.0,256.0,13.5,0.0,0.0851,0.2686,C,5,48,12,3,4,17
P02049,Van Heusen Windbreaker Pink,Outerwear,Windbreaker,Van Heusen,Purple,L,formal,Winter,12107,18125.44,7182.71,2020-10-23,True,SUP0270,559,40.67,79,884801.19,11498.58111111111,0.056851851851851855,54,0.6666666666666666,3.727272727272727,11,63.63636363636363,18.181818181818183,8.0,1509.0,22.016666666666666,0.0,0.1013,0.0497,C,7,61,45,4,3,15
P02050,Forever 21 Gym Vest Maroon,Activewear,Gym Vest,Forever 21,Mint,M,sporty,Summer,4525,6017.28,1976.95,2023-02-14,True,SUP0234,1910,56.31,91,342895.88,4327.520188679246,0.08433962264150943,53,0.8301886792452831,3.75,12,66.66666666666666,8.333333333333332,3.0,460.0,23.0,0.0,0.033,0.1652,C,1,20,14,3,8,9
P02051,Bewakoof Skirt Purple,Bottoms,Skirt,Bewakoof,Yellow,M,party,All Season,1012,1284.57,548.66,2022-11-25,True,SUP0366,128,45.78,82,73703.76,1006.7920754716981,0.06830188679245283,53,0.7547169811320755,3.6153846153846154,13,69.23076923076923,15.384615384615385,14.0,1098.0,32.766666666666666,0.0,0.1707,0.0695,C,2,47,6,0,7,19
P02052,Marks & Spencer Blazer Olive,Outerwear,Blazer,Marks & Spencer,Mustard,L,casual,Monsoon,5552,8027.13,2814.13,2024-04-22,True,SUP0121,867,49.31,114,548930.27,5465.9909333333335,0.051333333333333335,75,0.72,3.64,25,64.0,20.0,9.0,1492.0,51.03333333333333,1.0,0.0789,0.071,A,7,2,28,2,1,10
P02053,Wrangler Tank Top Beige,Tops,Tank Top,Wrangler,Black,Free Size,minimalist,Summer,3699,4297.89,2208.64,2021-10-20,True,SUP0192,1709,40.29,56,208968.16,3779.0812195121957,0.04658536585365854,41,0.7560975609756098,3.923076923076923,13,69.23076923076923,7.6923076923076925,4.0,1738.0,19.6125,1.0,0.0714,0.0312,C,8,55,48,3,5,1
P02054,Marks & Spencer Running Shoes Cream,Activewear,Running Shoes,Marks & Spencer,Cream,Free Size,ethnic,All Season,4168,5076.4,2123.3,2020-10-02,True,SUP0158,702,49.06,109,367041.61,3567.181315789474,0.07776315789473684,76,0.7631578947368421,3.935483870967742,31,67.74193548387096,9.67741935483871,12.0,2119.0,58.26666666666667,0.0,0.1101,0.0489,A,1,39,28,0,2,5
P02055,Blackberrys Flats Purple,Footwear,Flats,Blackberrys,Yellow,L,ethnic,Winter,2051,2852.27,1121.82,2022-03-26,True,SUP0081,1256,45.3,102,204564.01,2118.9494202898554,0.063768115942029,69,0.6521739130434783,3.8333333333333335,30,70.0,13.333333333333334,6.0,1332.0,44.03333333333333,0.0,0.0588,0.0711,B,5,19,8,4,2,19
P02056,Zara Gym Vest Teal,Activewear,Gym Vest,Zara,Purple,XL,streetwear,Monsoon,4156,4730.87,1478.59,2021-03-10,True,SUP0056,1874,64.42,87,356909.5,4052.0608620689654,0.05810344827586207,58,0.7413793103448276,4.0588235294117645,17,76.47058823529412,5.88235294117647,5.0,808.0,23.0,0.0,0.0575,0.0972,C,1,20,49,2,9,15
P02057,Reebok Coat Brown,Outerwear,Coat,Reebok,Pink,L,ethnic,Winter,1520,2166.52,767.75,2023-11-20,True,SUP0191,762,49.49,121,166056.56,1570.9932307692306,0.06123076923076923,65,0.7230769230769231,4.0,22,86.36363636363636,4.545454545454546,10.0,2361.0,106.25714285714285,0.0,0.0826,0.0488,A,7,12,37,4,2,14
P02058,All About You Socks Navy,Innerwear,Socks,All About You,Grey,S,formal,Summer,227,270.18,82.55,2022-07-04,False,SUP0104,242,63.63,102,20621.4,218.25476923076923,0.07076923076923076,65,0.8,4.260869565217392,23,86.95652173913044,13.043478260869565,5.0,1119.0,36.019999999999996,2.0,0.049,0.0835,B,6,49,2,3,3,7
P02059,Only Loafers Pink,Footwear,Loafers,Only,Coral,XXL,ethnic,Monsoon,2756,3597.95,1459.02,2020-06-08,True,SUP0280,192,47.06,100,214949.86,2326.801833333333,0.07233333333333333,60,0.6333333333333333,3.88,25,72.0,16.0,11.0,481.0,80.2,0.0,0.11,0.1721,B,5,32,33,2,2,4
P02060,Numero Uno Chinos Cream,Bottoms,Chinos,Numero Uno,Teal,S,casual,Festive,3208,4626.93,1305.0,2021-06-12,True,SUP0263,1886,59.32,117,347903.86,3206.562602739726,0.0673972602739726,73,0.6986301369863014,4.230769230769231,13,84.61538461538461,15.384615384615385,8.0,632.0,23.133333333333336,1.0,0.0684,0.1562,A,2,10,31,1,1,17
P02061,Arrow Sweatshirt Cream,Tops,Sweatshirt,Arrow,Teal,XS,ethnic,Summer,2230,2815.14,863.93,2024-01-13,True,SUP0032,166,61.26,99,193390.56,1983.313870967742,0.05403225806451613,62,0.7419354838709677,4.095238095238095,21,80.95238095238095,9.523809523809524,6.0,1231.0,81.5,0.0,0.0606,0.0744,B,8,53,4,3,2,17
P02062,Roadster Blouse Mint,Tops,Blouse,Roadster,Orange,L,party,Festive,3183,4196.38,1347.53,2024-01-03,True,SUP0200,1865,57.66,89,233237.11,2855.8039344262297,0.06590163934426228,61,0.7377049180327869,4.0,19,78.94736842105263,10.526315789473683,4.0,473.0,23.35,1.0,0.0449,0.1584,C,8,3,38,1,7,13
P02063,Nike Leggings Green,Bottoms,Leggings,Nike,Yellow,L,ethnic,Festive,3809,4201.05,1521.83,2022-04-19,True,SUP0119,1370,60.05,91,325492.95,3901.2542105263155,0.05912280701754386,57,0.7192982456140351,3.619047619047619,21,57.14285714285714,23.809523809523807,11.0,713.0,21.9,0.0,0.1209,0.1132,C,2,30,30,1,2,19
P02064,H&M Chinos White,Bottoms,Chinos,H&M,White,S,luxury,All Season,4066,5017.96,2259.28,2022-07-08,True,SUP0332,1144,44.43,100,381172.08,4245.3015,0.06333333333333332,60,0.5333333333333333,4.166666666666667,24,79.16666666666666,12.5,7.0,2367.0,131.39999999999998,0.0,0.07,0.0405,B,2,10,16,0,4,18
P02065,Puma Boxers Red,Innerwear,Boxers,Puma,Purple,XL,bohemian,All Season,383,421.62,199.36,2022-02-17,True,SUP0189,1902,47.95,112,41893.12,401.8914516129032,0.06532258064516129,62,0.7258064516129032,4.238095238095238,21,76.19047619047619,0.0,5.0,315.0,70.89999999999999,2.0,0.0446,0.2623,A,6,5,36,0,0,15
P02066,Nike Gym Vest Olive,Activewear,Gym Vest,Nike,Maroon,M,office,Summer,4792,6521.45,2311.04,2022-09-30,True,SUP0372,382,51.77,81,345227.15,4655.198260869565,0.07304347826086957,46,0.6956521739130435,4.235294117647059,17,82.35294117647058,11.76470588235294,10.0,1645.0,19.04,1.0,0.1235,0.0469,C,1,20,30,3,6,8
P02067,Nike Lehenga Purple,Dresses,Lehenga,Nike,Maroon,XL,office,Festive,5617,7146.5,2035.67,2021-11-19,False,SUP0184,1576,63.76,99,517525.46,5203.951166666667,0.065,60,0.7,3.6842105263157894,19,57.89473684210527,10.526315789473683,6.0,402.0,35.25,0.0,0.0606,0.1976,B,3,31,30,1,6,8
P02068,Arrow Joggers Black,Bottoms,Joggers,Arrow,Coral,L,luxury,All Season,2975,3423.32,1685.0,2024-01-27,True,SUP0148,179,43.36,86,250283.37,3097.3075510204085,0.062448979591836734,49,0.6938775510204082,3.5,16,56.25,37.5,8.0,1685.0,118.28333333333335,1.0,0.093,0.0486,C,2,27,4,0,4,4
P02069,Aurelia Jeans Maroon,Bottoms,Jeans,Aurelia,Maroon,M,formal,Monsoon,2338,2630.38,1336.62,2023-02-22,True,SUP0149,388,42.83,104,244259.65,2418.8223636363637,0.04890909090909091,55,0.7090909090909091,4.190476190476191,21,71.42857142857143,9.523809523809524,8.0,894.0,28.04,1.0,0.0769,0.1042,B,2,25,5,2,3,8
P02070,Kazo Jacket White,Outerwear,Jacket,Kazo,Maroon,XL,sporty,All Season,13354,19849.71,6526.27,2023-02-25,True,SUP0338,1065,51.13,89,1154103.23,13000.177636363636,0.07381818181818181,55,0.7090909090909091,4.619047619047619,21,95.23809523809523,0.0,11.0,563.0,18.51666666666667,1.0,0.1236,0.1365,C,7,24,19,0,8,8
P02071,Spykar Sherwani Maroon,Ethnic Wear,Sherwani,Spykar,Olive,L,party,Monsoon,1322,1483.64,577.49,2022-01-08,True,SUP0266,983,56.32,94,100197.41,1277.9769642857143,0.075,56,0.6964285714285714,3.375,24,50.0,20.833333333333336,9.0,831.0,59.166666666666664,0.0,0.0957,0.1016,C,4,44,39,2,7,12
P02072,Dressberry Dhoti Navy,Ethnic Wear,Dhoti,Dressberry,Navy,L,minimalist,Winter,3899,5299.37,1646.65,2020-04-03,True,SUP0354,229,57.77,117,438197.68,3866.1364,0.05293333333333334,75,0.76,3.875,24,66.66666666666666,8.333333333333332,9.0,1233.0,28.3,0.0,0.0769,0.0867,A,4,16,12,4,5,11
P02073,Pepe Jeans Gym Vest Green,Activewear,Gym Vest,Pepe Jeans,Teal,XS,ethnic,All Season,3732,4235.43,2117.14,2020-10-14,False,SUP0097,1697,43.27,95,300552.19,3467.3918867924526,0.052830188679245285,53,0.7358490566037735,4.071428571428571,14,64.28571428571429,7.142857142857142,10.0,1468.0,23.416666666666668,0.0,0.1053,0.0608,C,1,20,34,0,2,17
P02074,Kazo Kurti Maroon,Tops,Kurti,Kazo,Teal,L,party,Festive,3167,3773.34,1475.18,2021-11-26,True,SUP0208,1685,53.42,94,245531.14,2885.3186206896553,0.06655172413793103,58,0.7241379310344828,3.7666666666666666,30,60.0,13.333333333333334,4.0,441.0,30.7,1.0,0.0426,0.1757,C,8,29,19,1,7,17
P02075,Roadster Windbreaker Olive,Outerwear,Windbreaker,Roadster,Coral,L,formal,Summer,10874,16281.09,5564.86,2021-07-13,True,SUP0147,1824,48.82,101,1009833.32,11097.304918032787,0.05819672131147541,61,0.6721311475409836,4.238095238095238,21,90.47619047619048,4.761904761904762,14.0,1183.0,29.525,0.0,0.1386,0.0787,B,7,61,38,3,3,4
P02076,LIFE Palazzo Grey,Bottoms,Palazzo,LIFE,Red,M,office,Festive,3512,4665.28,2022.12,2021-07-11,True,SUP0066,453,42.42,90,323843.56,3277.1537735849056,0.05641509433962265,53,0.6415094339622641,4.0,14,64.28571428571429,14.285714285714285,8.0,1947.0,89.43333333333334,0.0,0.0889,0.0442,C,2,36,21,1,6,16
P02077,U.S. Polo Boxers Orange,Innerwear,Boxers,U.S. Polo,Navy,L,casual,Monsoon,622,725.77,292.97,2023-10-31,True,SUP0019,1256,52.9,104,53687.04,555.2479032258065,0.051774193548387096,62,0.6451612903225806,3.869565217391304,23,73.91304347826086,17.391304347826086,7.0,1581.0,62.08571428571428,0.0,0.0673,0.0617,B,6,5,43,2,1,11
P02078,Bewakoof Flats Blue,Footwear,Flats,Bewakoof,Navy,L,party,Summer,3775,5579.32,1807.22,2021-02-03,True,SUP0286,994,52.13,79,316394.24,4336.400000000001,0.0637037037037037,54,0.6111111111111112,4.291666666666667,24,91.66666666666666,0.0,12.0,2126.0,28.6625,0.0,0.1519,0.0358,C,5,19,6,3,7,11
P02079,Jack & Jones Evening Gown Green,Dresses,Evening Gown,Jack & Jones,Pink,XXL,bohemian,All Season,10783,12518.84,3997.6,2023-08-07,True,SUP0083,642,62.93,87,836607.0599999999,10983.801346153847,0.0671153846153846,52,0.7692307692307693,4.0,17,70.58823529411765,5.88235294117647,2.0,1306.0,31.900000000000002,2.0,0.023,0.0625,C,3,18,18,0,0,14
P02080,Spykar Briefs Coral,Innerwear,Briefs,Spykar,White,S,casual,Summer,421,478.71,170.83,2022-01-30,True,SUP0279,468,59.42,86,33530.04,423.46949152542373,0.06694915254237288,59,0.6779661016949152,3.9583333333333335,24,66.66666666666666,8.333333333333332,9.0,1566.0,78.61666666666666,1.0,0.1047,0.0521,C,6,7,39,3,1,18
P02081,Uniqlo Boots Mustard,Footwear,Boots,Uniqlo,Orange,XL,luxury,Winter,1843,2726.38,901.38,2020-03-06,True,SUP0230,276,51.09,107,147749.74,1553.7456451612902,0.07274193548387096,62,0.6129032258064516,3.4444444444444446,18,55.55555555555556,22.22222222222222,9.0,601.0,8.540000000000001,2.0,0.0841,0.1511,B,5,4,44,4,4,13
P02082,Adidas Blazer Purple,Outerwear,Blazer,Adidas,Mint,M,party,Winter,7959,11842.75,2943.53,2023-12-26,True,SUP0034,411,63.02,137,985236.91,7711.37325,0.053125,80,0.675,3.9393939393939394,33,69.6969696969697,12.121212121212121,5.0,1003.0,47.525,0.0,0.0365,0.1202,A,7,2,1,4,7,9
P02083,Only Belt Olive,Accessories,Belt,Only,Maroon,S,ethnic,All Season,1409,1598.35,575.41,2022-10-24,True,SUP0277,130,59.16,91,117991.23,1358.1898113207546,0.05150943396226415,53,0.7924528301886793,3.2,10,40.0,30.0,6.0,1045.0,33.525,0.0,0.0659,0.0801,C,0,1,33,0,2,8
P02084,Only Boxers Black,Innerwear,Boxers,Only,Yellow,XXL,bohemian,Winter,147,209.35,73.03,2020-02-27,True,SUP0160,1765,50.32,102,14168.65,142.8098412698413,0.06857142857142857,63,0.6666666666666666,3.625,24,66.66666666666666,20.833333333333336,9.0,1630.0,51.03333333333333,0.0,0.0882,0.0589,B,6,5,33,4,0,19
P02085,Here&Now Hoodie Maroon,Tops,Hoodie,Here&Now,Coral,XXL,streetwear,All Season,2814,3217.3,1432.09,2023-09-28,False,SUP0234,1468,49.11,82,171374.81,2243.8323076923075,0.07461538461538461,52,0.6923076923076923,4.1875,16,87.5,6.25,7.0,1439.0,50.150000000000006,0.0,0.0854,0.0539,C,8,23,17,0,9,4
P02086,Nike Loafers Black,Footwear,Loafers,Nike,Maroon,S,casual,Winter,411,577.35,212.42,2020-07-20,True,SUP0396,1669,48.32,119,45026.84,413.86426470588236,0.06441176470588235,68,0.75,3.8333333333333335,18,55.55555555555556,11.11111111111111,9.0,1584.0,28.042857142857144,1.0,0.0756,0.0699,A,5,32,30,4,1,8
P02087,Dressberry Blazer Yellow,Outerwear,Blazer,Dressberry,Grey,M,party,Monsoon,9402,13070.72,3860.57,2021-09-17,True,SUP0393,1790,58.94,110,990843.09,9207.865076923077,0.04369230769230769,65,0.6153846153846154,3.9565217391304346,23,69.56521739130434,17.391304347826086,5.0,256.0,8.55,0.0,0.0455,0.3005,A,7,2,12,2,7,7
P02088,Nykaa Fashion Sports Bra Teal,Activewear,Sports Bra,Nykaa Fashion,Red,XL,office,Monsoon,3929,4833.65,2349.08,2023-01-25,True,SUP0262,725,40.21,101,346362.62,3734.995,0.05112903225806451,62,0.7580645161290323,4.095238095238095,21,71.42857142857143,4.761904761904762,7.0,790.0,42.5,0.0,0.0693,0.1134,B,1,50,32,2,6,16
P02089,Puma Mini Dress Orange,Dresses,Mini Dress,Puma,Coral,S,sporty,Monsoon,4960,6808.02,2685.44,2020-06-09,True,SUP0359,873,45.86,88,371701.6,4451.292786885246,0.057049180327868855,61,0.639344262295082,3.9047619047619047,21,80.95238095238095,19.047619047619047,9.0,1621.0,23.714285714285715,1.0,0.1023,0.0515,C,3,34,36,2,8,4
P02090,H&M Maxi Dress Purple,Dresses,Maxi Dress,H&M,Orange,L,party,Festive,1278,1633.23,726.94,2020-08-22,True,SUP0186,337,43.12,86,147828.99,1625.7663461538464,0.04807692307692308,52,0.6730769230769231,3.9473684210526314,19,73.68421052631578,10.526315789473683,9.0,594.0,38.875,1.0,0.1047,0.1265,C,3,33,16,1,7,13
P02091,Here&Now Running Shoes White,Activewear,Running Shoes,Here&Now,Beige,L,casual,Monsoon,4103,4842.51,1956.74,2020-03-01,True,SUP0292,786,52.31,117,496317.29,4711.955833333333,0.07111111111111111,72,0.6527777777777778,4.151515151515151,33,81.81818181818183,9.090909090909092,5.0,211.0,211.0,0.0,0.0427,0.3567,A,1,39,17,2,1,0
P02092,Uniqlo Belt Mustard,Accessories,Belt,Uniqlo,Orange,L,ethnic,Monsoon,6311,6979.33,2536.85,2020-08-03,True,SUP0182,377,59.8,107,673642.15,7167.130579710145,0.06565217391304348,69,0.6811594202898551,3.6296296296296298,27,55.55555555555556,25.925925925925924,8.0,186.0,18.9,0.0,0.0748,0.3652,B,0,1,44,2,2,13
P02093,Here&Now Bra Olive,Innerwear,Bra,Here&Now,Brown,M,bohemian,Monsoon,700,860.12,316.27,2021-06-25,True,SUP0279,287,54.82,130,79088.56,671.6012345679012,0.05419753086419753,81,0.691358024691358,3.736842105263158,19,73.68421052631578,26.31578947368421,10.0,1624.0,23.5375,2.0,0.0769,0.0741,A,6,6,17,2,0,3
P02094,Mamaearth Sweatshirt Mint,Tops,Sweatshirt,Mamaearth,Cream,S,sporty,All Season,685,772.31,406.72,2022-04-06,True,SUP0121,536,40.62,89,64079.04,726.3106779661017,0.05186440677966102,59,0.5932203389830508,4.166666666666667,18,88.88888888888889,11.11111111111111,11.0,499.0,41.6,0.0,0.1236,0.1514,C,8,53,26,0,8,5
P02095,Allen Solly Casual Dress Pink,Dresses,Casual Dress,Allen Solly,Blue,L,streetwear,Festive,3397,4265.03,1767.65,2020-12-06,True,SUP0365,1273,47.96,92,263504.09,2871.6898275862072,0.07344827586206897,58,0.6896551724137931,4.375,16,87.5,0.0,6.0,939.0,53.1,0.0,0.0652,0.0892,C,3,9,3,1,9,2
P02096,Vero Moda Loafers Yellow,Footwear,Loafers,Vero Moda,Grey,S,streetwear,All Season,1313,1929.19,672.15,2021-04-12,True,SUP0309,1078,48.81,104,123189.53,1256.3050746268657,0.07343283582089552,67,0.7313432835820896,4.0625,16,75.0,12.5,5.0,681.0,21.6,0.0,0.0481,0.1325,B,5,32,46,0,9,7
P02097,Blackberrys Handbag Pink,Accessories,Handbag,Blackberrys,Coral,XL,ethnic,Summer,4772,7001.42,1985.94,2022-03-10,True,SUP0226,105,58.38,90,443407.71,5087.0693103448275,0.04741379310344827,58,0.6724137931034483,4.1,30,76.66666666666667,10.0,6.0,748.0,50.699999999999996,0.0,0.0667,0.1074,C,0,21,8,3,2,4
P02098,Cover Story Saree Purple,Dresses,Saree,Cover Story,Purple,XL,ethnic,Summer,6616,8180.17,3385.27,2023-03-09,True,SUP0196,1230,48.83,68,498499.97000000003,7438.733571428571,0.058333333333333334,42,0.7380952380952381,4.0,10,60.0,0.0,9.0,1029.0,13.216666666666667,3.0,0.1324,0.062,C,3,42,10,3,2,15
P02099,Decathlon Sports Bra Beige,Activewear,Sports Bra,Decathlon,Pink,M,sporty,Summer,3941,4917.78,1396.76,2023-07-03,True,SUP0142,863,64.56,109,415197.14,3862.42296875,0.055,64,0.65625,3.88,25,72.0,12.0,4.0,255.0,31.9,0.0,0.0367,0.2995,A,1,50,11,3,8,14
P02100,Nykaa Fashion Blouse Grey,Tops,Blouse,Nykaa Fashion,Green,XL,minimalist,Summer,1544,2075.45,812.61,2020-02-07,True,SUP0239,736,47.37,123,179722.98,1473.5133870967743,0.05725806451612904,62,0.6129032258064516,3.5625,16,56.25,12.5,8.0,322.0,21.5,0.0,0.065,0.2764,A,8,3,32,3,5,6
P02101,Nykaa Fashion Sneakers Cream,Footwear,Sneakers,Nykaa Fashion,Black,XS,party,Summer,1670,1843.24,622.2,2023-09-03,False,SUP0140,1058,62.74,89,128249.6,1516.002456140351,0.04350877192982456,57,0.7017543859649122,3.619047619047619,21,61.904761904761905,19.047619047619047,6.0,691.0,14.425,0.0,0.0674,0.1141,C,5,48,32,3,7,1
P02102,Kazo Boots Teal,Footwear,Boots,Kazo,Mint,XS,bohemian,Winter,3926,5159.01,1659.92,2021-07-07,True,SUP0363,1544,57.72,91,291600.82,3473.0489830508473,0.05288135593220339,59,0.7627118644067796,4.260869565217392,23,82.6086956521739,8.695652173913043,10.0,1914.0,17.714285714285715,0.0,0.1099,0.0454,C,5,4,19,4,0,9
P02103,Zara Coat Olive,Outerwear,Coat,Zara,White,XL,party,Winter,5854,7287.9,3252.95,2021-10-21,True,SUP0075,1164,44.43,95,459624.61,5423.34,0.07830508474576271,59,0.6271186440677966,3.3529411764705883,17,47.05882352941176,23.52941176470588,5.0,464.0,123.60000000000001,1.0,0.0526,0.1699,C,7,12,49,4,7,18
