promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active,duration_days
PR007720,P01580,BOGO,0.12,Offline,Impulse Buyer,2022-03-20,2022-04-15,359691,True,26
PR007721,P00348,Free Shipping,0.25,Online,Budget Shopper,2023-04-26,2023-05-17,83366,True,21
PR007722,P00279,Free Shipping,0.1,Offline,Brand Loyalist,2022-12-27,2023-01-20,262072,True,24
PR007723,P00296,Cashback,0.2,Offline,Budget Shopper,2023-07-12,2023-08-06,228249,True,25
PR007724,P01004,Cashback,0.59,Both,Budget Shopper,2022-10-07,2022-10-24,66977,False,17
PR007725,P02850,Free Shipping,0.19,Offline,Luxury Shopper,2023-08-13,2023-08-25,222302,True,12
PR007726,P02858,Percentage Off,0.35,Online,Fashion Enthusiast,2023-02-21,2023-03-22,286160,True,29
PR007727,P03672,Cashback,0.43,Both,Seasonal Buyer,2023-09-08,2023-10-03,402768,False,25
PR007728,P00352,Free Shipping,0.16,Offline,Fashion Enthusiast,2024-04-13,2024-05-07,84519,True,24
PR007729,P04628,BOGO,0.2,Offline,Impulse Buyer,2023-01-15,2023-02-14,445577,False,30
PR007730,P04716,Percentage Off,0.49,Offline,Brand Loyalist,2022-05-21,2022-06-03,359673,True,13
PR007731,P04213,Flat Discount,0.24,Offline,Student,2024-07-21,2024-07-31,200806,False,10
PR007732,P04012,Percentage Off,0.21,Both,Impulse Buyer,2023-03-25,2023-04-05,159222,False,11
PR007733,P04453,Cashback,0.17,Online,Budget Shopper,2022-01-26,2022-02-08,320399,True,13
PR007734,P03842,Bundle,0.22,Online,Fashion Enthusiast,2022-11-20,2022-12-05,274724,False,15
PR007735,P02544,Bundle,0.27,Online,Impulse Buyer,2022-03-23,2022-03-25,445341,True,2
PR007736,P04839,BOGO,0.21,Online,Brand Loyalist,2024-11-07,2024-11-08,28760,True,1
PR007737,P04719,Bundle,0.33,Both,Impulse Buyer,2022-10-14,2022-11-10,31059,False,27
PR007738,P00831,Cashback,0.29,Both,Brand Loyalist,2024-03-10,2024-03-15,66927,True,5
PR007739,P01407,Free Shipping,0.46,Both,Budget Shopper,2024-06-24,2024-07-02,171449,False,8
PR007740,P03772,Percentage Off,0.23,Both,Student,2022-09-05,2022-09-24,249534,True,19
PR007741,P02293,Bundle,0.28,Online,Student,2024-07-22,2024-08-14,239304,False,23
PR007742,P04493,Bundle,0.31,Offline,Seasonal Buyer,2024-06-25,2024-06-28,88361,True,3
PR007743,P02619,Cashback,0.3,Both,Budget Shopper,2022-01-21,2022-01-29,166690,False,8
PR007744,P04737,BOGO,0.26,Online,Budget Shopper,2023-12-18,2024-01-13,32903,True,26
PR007745,P03550,Bundle,0.36,Online,Impulse Buyer,2024-09-19,2024-10-15,300153,True,26
PR007746,P03803,Bundle,0.05,Both,Brand Loyalist,2023-03-09,2023-03-15,435933,True,6
PR007747,P04019,Cashback,0.47,Offline,Frequent Buyer,2023-04-23,2023-05-20,435959,False,27
PR007748,P04044,Bundle,0.33,Both,Student,2024-01-17,2024-02-09,327408,False,23
PR007749,P04075,BOGO,0.45,Both,Family Shopper,2022-01-25,2022-02-07,244328,False,13
PR007750,P00124,Cashback,0.39,Online,Fashion Enthusiast,2024-06-05,2024-06-14,336187,True,9
PR007751,P01013,Cashback,0.48,Both,Frequent Buyer,2022-09-21,2022-10-13,273169,False,22
PR007752,P03327,Free Shipping,0.27,Online,Working Professional,2023-02-18,2023-03-03,472732,True,13
PR007753,P01188,Percentage Off,0.42,Online,Student,2024-01-03,2024-01-15,29143,False,12
PR007754,P04210,Free Shipping,0.35,Online,Working Professional,2024-01-07,2024-01-13,174287,False,6
PR007755,P03767,Flat Discount,0.18,Offline,Budget Shopper,2022-03-04,2022-03-17,180275,False,13
PR007756,P01020,Bundle,0.12,Online,Luxury Shopper,2024-05-21,2024-06-02,139168,False,12
PR007757,P02734,BOGO,0.21,Offline,Impulse Buyer,2023-07-25,2023-07-29,401871,True,4
PR007758,P03797,Percentage Off,0.53,Offline,Brand Loyalist,2023-05-30,2023-06-21,277072,False,22
PR007759,P03038,Percentage Off,0.35,Online,Fashion Enthusiast,2022-06-24,2022-07-15,328251,True,21
PR007760,P02190,Percentage Off,0.4,Offline,Budget Shopper,2022-08-30,2022-08-31,263315,False,1
PR007761,P03399,Flat Discount,0.56,Offline,Impulse Buyer,2023-02-26,2023-03-09,183808,False,11
PR007762,P02611,Free Shipping,0.37,Offline,Student,2023-02-22,2023-02-27,134972,False,5
PR007763,P02422,Flat Discount,0.24,Both,Frequent Buyer,2022-09-22,2022-10-16,202464,False,24
PR007764,P03205,Flat Discount,0.26,Offline,Impulse Buyer,2024-07-20,2024-07-31,442198,False,11
PR007765,P00298,Bundle,0.08,Online,Family Shopper,2023-02-23,2023-02-26,206657,False,3
PR007766,P03173,Flat Discount,0.53,Both,Student,2022-11-05,2022-11-17,193157,False,12
PR007767,P04752,Percentage Off,0.4,Both,Student,2022-10-31,2022-11-07,223534,False,7
PR007768,P04717,BOGO,0.44,Both,Impulse Buyer,2024-09-28,2024-10-26,80215,False,28
PR007769,P01592,Percentage Off,0.15,Both,Luxury Shopper,2024-11-05,2024-11-22,12809,False,17
PR007770,P03298,Percentage Off,0.11,Offline,Impulse Buyer,2023-12-12,2023-12-20,345304,True,8
PR007771,P04430,Flat Discount,0.21,Online,Luxury Shopper,2023-08-25,2023-09-21,170926,False,27
PR007772,P01735,BOGO,0.43,Both,Impulse Buyer,2022-04-06,2022-05-06,470831,True,30
PR007773,P01573,Flat Discount,0.22,Online,Frequent Buyer,2022-11-05,2022-11-10,28956,True,5
PR007774,P04680,Flat Discount,0.31,Offline,Seasonal Buyer,2022-12-17,2023-01-11,460151,False,25
PR007775,P04032,Flat Discount,0.53,Both,Frequent Buyer,2022-09-26,2022-10-26,317765,True,30
PR007776,P02268,Bundle,0.44,Offline,Frequent Buyer,2024-05-08,2024-05-19,28219,False,11
PR007777,P02568,Free Shipping,0.53,Both,Budget Shopper,2024-01-30,2024-02-21,312815,True,22
PR007778,P04666,Cashback,0.34,Online,Fashion Enthusiast,2023-08-22,2023-09-16,94196,False,25
PR007779,P02723,BOGO,0.45,Online,Family Shopper,2022-07-24,2022-08-09,222364,False,16
PR007780,P04025,Flat Discount,0.24,Offline,Family Shopper,2023-06-05,2023-06-11,344349,False,6
PR007781,P03262,Flat Discount,0.53,Offline,Budget Shopper,2022-11-03,2022-11-21,39422,False,18
PR007782,P00371,Free Shipping,0.36,Offline,Working Professional,2024-01-25,2024-01-28,215343,True,3
PR007783,P02370,BOGO,0.38,Both,Family Shopper,2024-08-02,2024-08-30,45132,False,28
PR007784,P01967,Cashback,0.47,Both,Impulse Buyer,2022-03-27,2022-04-04,132765,True,8
PR007785,P03007,Percentage Off,0.23,Online,Luxury Shopper,2022-04-11,2022-04-22,268554,False,11
PR007786,P03732,Flat Discount,0.19,Both,Seasonal Buyer,2024-06-18,2024-07-17,50355,True,29
PR007787,P02741,Percentage Off,0.46,Online,Brand Loyalist,2023-03-14,2023-04-11,372861,False,28
PR007788,P01873,Bundle,0.14,Offline,Fashion Enthusiast,2022-04-21,2022-04-28,283627,False,7
PR007789,P02016,BOGO,0.58,Both,Luxury Shopper,2023-09-15,2023-09-29,331709,False,14
PR007790,P03953,BOGO,0.22,Offline,Frequent Buyer,2022-11-23,2022-12-13,239561,False,20
PR007791,P04885,Cashback,0.38,Offline,Student,2024-12-13,2024-12-14,81369,True,1
PR007792,P04536,Percentage Off,0.07,Offline,Impulse Buyer,2023-11-08,2023-12-08,237486,True,30
PR007793,P04567,Flat Discount,0.28,Online,Frequent Buyer,2024-02-20,2024-03-21,279133,False,30
PR007794,P00598,Flat Discount,0.52,Online,Seasonal Buyer,2022-08-16,2022-08-18,348555,True,2
PR007795,P01858,BOGO,0.59,Both,Impulse Buyer,2022-09-09,2022-10-06,194662,False,27
PR007796,P02681,Free Shipping,0.12,Both,Brand Loyalist,2023-03-29,2023-04-24,338584,False,26
PR007797,P00782,Flat Discount,0.2,Online,Fashion Enthusiast,2024-07-10,2024-07-17,99105,False,7
PR007798,P04219,BOGO,0.29,Offline,Working Professional,2023-02-09,2023-02-26,193678,True,17
PR007799,P01375,Percentage Off,0.31,Online,Seasonal Buyer,2022-05-04,2022-05-30,191178,True,26
PR007800,P02682,Bundle,0.11,Offline,Working Professional,2024-03-28,2024-03-30,334893,True,2
PR007801,P01663,Flat Discount,0.24,Both,Family Shopper,2022-01-22,2022-02-09,261375,False,18
PR007802,P03620,BOGO,0.16,Offline,Budget Shopper,2024-10-21,2024-11-18,129157,True,28
PR007803,P04336,BOGO,0.18,Both,Working Professional,2022-11-15,2022-12-15,135508,True,30
PR007804,P00591,Percentage Off,0.15,Both,Luxury Shopper,2023-08-20,2023-08-26,143067,False,6
PR007805,P02296,Free Shipping,0.17,Both,Working Professional,2022-03-04,2022-03-14,313948,False,10
PR007806,P01438,Bundle,0.5,Offline,Luxury Shopper,2023-07-19,2023-08-05,248778,False,17
PR007807,P01603,Bundle,0.09,Both,Luxury Shopper,2024-04-28,2024-05-28,437166,False,30
PR007808,P04066,Flat Discount,0.53,Online,Family Shopper,2024-03-10,2024-03-31,385842,False,21
PR007809,P00370,Flat Discount,0.05,Offline,Working Professional,2023-05-05,2023-05-27,301818,True,22
PR007810,P01532,Cashback,0.6,Online,Frequent Buyer,2024-06-17,2024-07-13,297907,True,26
PR007811,P03747,BOGO,0.44,Both,Budget Shopper,2023-01-22,2023-02-18,122584,False,27
PR007812,P03469,BOGO,0.47,Online,Fashion Enthusiast,2023-01-31,2023-02-11,176415,False,11
PR007813,P01028,Free Shipping,0.06,Both,Working Professional,2023-07-17,2023-08-15,101527,True,29
PR007814,P02652,Bundle,0.39,Both,Budget Shopper,2023-07-14,2023-07-19,219117,True,5
PR007815,P04401,BOGO,0.49,Offline,Impulse Buyer,2023-05-24,2023-06-02,439960,False,9
PR007816,P04797,Bundle,0.41,Both,Working Professional,2024-05-21,2024-05-29,157070,True,8
PR007817,P00545,Cashback,0.5,Online,Frequent Buyer,2024-08-10,2024-08-22,305605,False,12
PR007818,P00243,Free Shipping,0.37,Offline,Working Professional,2023-12-04,2024-01-02,485609,True,29
PR007819,P04618,Bundle,0.14,Online,Family Shopper,2022-02-07,2022-03-03,333337,False,24
PR007820,P03319,Bundle,0.48,Offline,Family Shopper,2022-01-15,2022-01-26,300099,True,11
PR007821,P04064,Flat Discount,0.45,Online,Family Shopper,2023-07-12,2023-07-31,390895,False,19
PR007822,P01716,Flat Discount,0.19,Both,Budget Shopper,2023-05-18,2023-05-29,435599,False,11
PR007823,P03052,Flat Discount,0.49,Online,Working Professional,2024-08-10,2024-08-24,221451,False,14
PR007824,P03483,Bundle,0.08,Offline,Fashion Enthusiast,2022-08-19,2022-08-22,146576,True,3
PR007825,P02368,Bundle,0.59,Offline,Impulse Buyer,2022-05-25,2022-06-07,22940,True,13
PR007826,P00962,Bundle,0.29,Both,Brand Loyalist,2023-11-25,2023-12-04,375448,False,9
PR007827,P03635,Free Shipping,0.44,Online,Luxury Shopper,2022-12-15,2022-12-27,302705,False,12
PR007828,P04714,Bundle,0.36,Online,Fashion Enthusiast,2023-12-22,2024-01-20,181463,False,29
PR007829,P02803,Bundle,0.35,Offline,Family Shopper,2024-07-15,2024-07-18,223749,False,3
PR007830,P02561,Percentage Off,0.52,Online,Impulse Buyer,2023-10-08,2023-11-02,239791,False,25
PR007831,P02582,BOGO,0.16,Offline,Student,2024-12-15,2024-12-24,457828,False,9
PR007832,P01115,Bundle,0.39,Both,Frequent Buyer,2022-08-23,2022-09-12,285158,False,20
PR007833,P02244,BOGO,0.38,Online,Budget Shopper,2022-02-23,2022-03-01,62284,False,6
PR007834,P03352,Free Shipping,0.44,Offline,Impulse Buyer,2024-01-08,2024-01-26,139757,False,18
PR007835,P04369,BOGO,0.6,Both,Brand Loyalist,2022-06-22,2022-06-27,111064,False,5
PR007836,P03003,BOGO,0.34,Offline,Frequent Buyer,2022-10-06,2022-11-05,102861,False,30
PR007837,P00665,Percentage Off,0.33,Both,Budget Shopper,2023-10-03,2023-10-24,186282,True,21
PR007838,P00586,Percentage Off,0.55,Offline,Brand Loyalist,2022-10-30,2022-11-12,335351,True,13
PR007839,P00068,Bundle,0.37,Offline,Brand Loyalist,2023-07-05,2023-07-11,36997,True,6
PR007840,P04906,Free Shipping,0.56,Offline,Impulse Buyer,2022-10-30,2022-11-22,450715,True,23
PR007841,P01976,Cashback,0.33,Online,Luxury Shopper,2023-02-18,2023-03-10,335327,True,20
PR007842,P03617,Flat Discount,0.4,Online,Fashion Enthusiast,2024-03-23,2024-03-28,45216,False,5
PR007843,P04034,Bundle,0.22,Offline,Seasonal Buyer,2023-11-01,2023-11-06,436158,False,5
PR007844,P02140,Flat Discount,0.18,Both,Student,2023-11-15,2023-12-08,320968,False,23
PR007845,P04607,Flat Discount,0.24,Offline,Fashion Enthusiast,2023-07-27,2023-07-29,257180,False,2
PR007846,P00717,Percentage Off,0.16,Online,Budget Shopper,2022-04-09,2022-04-18,423220,False,9
PR007847,P00384,Percentage Off,0.15,Offline,Working Professional,2023-06-07,2023-07-05,336103,True,28
PR007848,P04046,BOGO,0.12,Offline,Fashion Enthusiast,2022-06-12,2022-07-10,121920,False,28
PR007849,P03174,Bundle,0.58,Online,Budget Shopper,2024-09-19,2024-10-19,313361,False,30
PR007850,P02587,Free Shipping,0.43,Both,Student,2022-01-07,2022-01-29,483668,True,22
PR007851,P03322,Flat Discount,0.42,Both,Brand Loyalist,2022-01-20,2022-02-10,23112,False,21
PR007852,P02194,BOGO,0.18,Online,Student,2023-09-12,2023-10-06,261244,True,24
PR007853,P02378,Cashback,0.53,Both,Fashion Enthusiast,2023-10-06,2023-10-28,379933,True,22
PR007854,P00603,Bundle,0.12,Both,Luxury Shopper,2024-05-15,2024-06-05,239998,False,21
PR007855,P03997,Bundle,0.26,Online,Student,2022-02-10,2022-03-05,378662,True,23
PR007856,P04893,Cashback,0.59,Online,Working Professional,2022-07-19,2022-08-01,287554,True,13
PR007857,P00130,Percentage Off,0.53,Online,Frequent Buyer,2023-06-21,2023-07-01,123366,False,10
PR007858,P02401,Cashback,0.21,Offline,Working Professional,2023-07-09,2023-07-21,397041,True,12
PR007859,P01881,Cashback,0.17,Both,Frequent Buyer,2024-12-20,2025-01-01,279435,True,12
PR007860,P02716,Bundle,0.27,Both,Family Shopper,2022-07-27,2022-08-24,411050,False,28
PR007861,P02598,Cashback,0.49,Offline,Brand Loyalist,2023-03-21,2023-03-22,216621,True,1
PR007862,P01664,Percentage Off,0.48,Both,Impulse Buyer,2023-02-15,2023-02-22,35374,False,7
PR007863,P01991,Free Shipping,0.43,Both,Fashion Enthusiast,2024-08-08,2024-08-27,288686,False,19
PR007864,P01169,BOGO,0.27,Online,Brand Loyalist,2022-03-26,2022-04-01,308093,True,6
PR007865,P02917,Flat Discount,0.53,Online,Student,2023-01-05,2023-01-13,456018,False,8
PR007866,P01719,Free Shipping,0.12,Offline,Frequent Buyer,2023-08-01,2023-08-07,258485,False,6
PR007867,P02539,Bundle,0.22,Online,Seasonal Buyer,2022-01-18,2022-01-27,88045,False,9
PR007868,P03520,Bundle,0.12,Both,Budget Shopper,2022-05-06,2022-05-30,198564,True,24
PR007869,P01589,Cashback,0.31,Online,Frequent Buyer,2023-01-12,2023-02-08,284295,True,27
PR007870,P00592,BOGO,0.31,Online,Family Shopper,2022-05-20,2022-06-18,259943,False,29
PR007871,P03630,Percentage Off,0.25,Online,Fashion Enthusiast,2022-05-12,2022-05-31,22292,False,19
PR007872,P04242,Free Shipping,0.59,Both,Frequent Buyer,2023-05-09,2023-06-05,63217,False,27
PR007873,P02774,Flat Discount,0.32,Both,Impulse Buyer,2022-06-17,2022-06-24,137565,False,7
PR007874,P00881,Flat Discount,0.29,Online,Seasonal Buyer,2023-07-14,2023-07-21,469176,True,7
PR007875,P03086,Flat Discount,0.08,Online,Working Professional,2023-11-10,2023-12-04,342512,False,24
PR007876,P03641,Flat Discount,0.41,Offline,Student,2024-06-20,2024-07-09,222705,False,19
PR007877,P04769,Cashback,0.18,Both,Budget Shopper,2023-08-29,2023-09-26,467996,False,28
PR007878,P03948,Cashback,0.19,Offline,Brand Loyalist,2022-02-09,2022-02-19,365778,True,10
PR007879,P03982,BOGO,0.58,Online,Family Shopper,2022-11-05,2022-11-13,162404,True,8
PR007880,P01433,Percentage Off,0.33,Offline,Family Shopper,2023-09-25,2023-10-06,457571,False,11
PR007881,P04145,Flat Discount,0.16,Offline,Impulse Buyer,2023-02-12,2023-02-16,278790,False,4
PR007882,P03202,BOGO,0.38,Offline,Fashion Enthusiast,2024-07-08,2024-07-14,66315,False,6
PR007883,P00216,Free Shipping,0.38,Offline,Brand Loyalist,2024-02-25,2024-03-07,421510,False,11
PR007884,P04740,BOGO,0.08,Offline,Impulse Buyer,2022-12-12,2023-01-08,180415,True,27
PR007885,P03053,Cashback,0.42,Offline,Impulse Buyer,2022-10-10,2022-10-24,308251,False,14
PR007886,P00676,Bundle,0.07,Offline,Seasonal Buyer,2022-06-24,2022-07-07,430294,True,13
PR007887,P03977,Cashback,0.33,Offline,Working Professional,2022-11-30,2022-12-22,282004,False,22
PR007888,P01812,Percentage Off,0.35,Offline,Fashion Enthusiast,2022-09-19,2022-10-02,178889,False,13
PR007889,P02083,Bundle,0.26,Both,Frequent Buyer,2022-08-09,2022-08-19,384782,False,10
PR007890,P04718,BOGO,0.58,Offline,Fashion Enthusiast,2022-04-18,2022-04-20,344064,False,2
PR007891,P03646,Bundle,0.33,Online,Impulse Buyer,2024-07-02,2024-07-24,79703,True,22
PR007892,P03064,Flat Discount,0.23,Online,Luxury Shopper,2023-09-30,2023-10-25,142420,True,25
PR007893,P04354,Free Shipping,0.38,Both,Impulse Buyer,2023-05-16,2023-05-18,42250,True,2
PR007894,P00092,Percentage Off,0.16,Online,Family Shopper,2024-04-06,2024-05-03,81920,True,27
PR007895,P02291,Bundle,0.18,Online,Seasonal Buyer,2023-03-19,2023-03-27,337740,False,8
PR007896,P00911,Percentage Off,0.42,Both,Luxury Shopper,2022-06-29,2022-07-25,34544,False,26
PR007897,P00909,BOGO,0.38,Online,Student,2024-09-27,2024-10-09,192741,True,12
PR007898,P01652,BOGO,0.3,Offline,Luxury Shopper,2023-01-27,2023-01-30,112374,True,3
PR007899,P00853,Percentage Off,0.15,Offline,Budget Shopper,2024-02-12,2024-03-02,217836,False,19
PR007900,P01315,Flat Discount,0.05,Both,Working Professional,2023-06-29,2023-07-04,57143,True,5
PR007901,P04838,BOGO,0.32,Both,Frequent Buyer,2023-11-06,2023-11-13,145492,False,7
PR007902,P00072,Cashback,0.27,Both,Family Shopper,2024-12-30,2025-01-25,239243,False,26
PR007903,P04760,Bundle,0.38,Online,Budget Shopper,2024-07-16,2024-08-13,54041,True,28
PR007904,P03642,Cashback,0.43,Both,Seasonal Buyer,2023-06-13,2023-07-06,25290,False,23
PR007905,P03269,BOGO,0.31,Online,Luxury Shopper,2023-01-21,2023-01-24,285293,False,3
PR007906,P04863,Free Shipping,0.58,Online,Fashion Enthusiast,2023-07-08,2023-08-04,342230,False,27
PR007907,P04369,Bundle,0.18,Offline,Fashion Enthusiast,2022-07-29,2022-07-30,48595,False,1
PR007908,P02563,BOGO,0.24,Online,Seasonal Buyer,2023-12-13,2024-01-01,66620,True,19
PR007909,P01661,Bundle,0.49,Both,Brand Loyalist,2023-02-21,2023-03-05,110437,False,12
PR007910,P02691,Flat Discount,0.15,Online,Student,2024-08-31,2024-09-03,423999,False,3
PR007911,P03085,BOGO,0.59,Offline,Fashion Enthusiast,2023-11-08,2023-11-20,36001,False,12
PR007912,P01245,Percentage Off,0.3,Online,Working Professional,2023-11-20,2023-11-30,378784,False,10
PR007913,P04789,Bundle,0.25,Both,Working Professional,2022-08-17,2022-09-10,381736,True,24
PR007914,P04531,Percentage Off,0.08,Both,Family Shopper,2024-11-24,2024-12-01,35368,False,7
PR007915,P00185,BOGO,0.14,Online,Fashion Enthusiast,2023-07-30,2023-08-10,113110,False,11
PR007916,P00046,Cashback,0.31,Both,Impulse Buyer,2022-12-13,2023-01-06,312191,True,24
PR007917,P00667,BOGO,0.56,Online,Seasonal Buyer,2023-02-21,2023-03-18,106055,True,25
PR007918,P02526,Free Shipping,0.42,Online,Brand Loyalist,2023-01-01,2023-01-20,205176,True,19
PR007919,P03895,Bundle,0.25,Online,Frequent Buyer,2023-03-07,2023-03-15,409822,False,8
PR007920,P00134,Bundle,0.39,Online,Luxury Shopper,2022-02-08,2022-02-23,94715,True,15
PR007921,P03254,Cashback,0.51,Both,Budget Shopper,2023-10-10,2023-10-28,218509,True,18
PR007922,P04063,Percentage Off,0.12,Online,Working Professional,2023-09-11,2023-09-19,300662,False,8
PR007923,P01227,Free Shipping,0.31,Online,Student,2023-11-15,2023-12-10,94138,True,25
PR007924,P02867,BOGO,0.35,Online,Frequent Buyer,2023-08-12,2023-08-17,98653,False,5
PR007925,P04037,Percentage Off,0.4,Offline,Family Shopper,2023-04-18,2023-05-05,294840,False,17
PR007926,P04153,Flat Discount,0.4,Online,Budget Shopper,2023-10-25,2023-10-29,106980,False,4
PR007927,P02259,Cashback,0.54,Both,Frequent Buyer,2024-05-15,2024-05-18,200807,True,3
PR007928,P00225,Percentage Off,0.43,Online,Brand Loyalist,2023-05-11,2023-05-15,107279,True,4
PR007929,P02029,Cashback,0.5,Both,Brand Loyalist,2024-02-15,2024-03-05,279748,False,19
PR007930,P03035,Percentage Off,0.07,Offline,Frequent Buyer,2022-10-08,2022-10-17,420503,True,9
PR007931,P00602,Percentage Off,0.43,Both,Impulse Buyer,2024-07-14,2024-08-07,243557,False,24
PR007932,P01826,Bundle,0.18,Online,Family Shopper,2023-08-20,2023-08-21,433947,True,1
PR007933,P02747,Percentage Off,0.08,Offline,Budget Shopper,2023-11-15,2023-11-19,24453,True,4
PR007934,P04952,Free Shipping,0.13,Both,Luxury Shopper,2024-11-29,2024-12-22,447600,False,23
PR007935,P01220,Flat Discount,0.58,Both,Brand Loyalist,2023-06-26,2023-06-30,467064,False,4
PR007936,P04495,Bundle,0.31,Offline,Seasonal Buyer,2022-08-26,2022-09-05,358125,True,10
PR007937,P00666,Bundle,0.41,Online,Student,2022-06-26,2022-06-27,238613,False,1
PR007938,P02509,Flat Discount,0.34,Both,Impulse Buyer,2023-10-06,2023-11-05,98282,True,30
PR007939,P01367,Percentage Off,0.59,Both,Family Shopper,2022-09-30,2022-10-28,418890,False,28
PR007940,P03257,BOGO,0.43,Both,Fashion Enthusiast,2024-11-12,2024-12-05,233612,True,23
PR007941,P04317,Cashback,0.43,Online,Seasonal Buyer,2024-12-09,2025-01-07,465382,False,29
PR007942,P03642,Flat Discount,0.35,Offline,Student,2022-07-17,2022-08-02,403836,False,16
PR007943,P03118,Bundle,0.31,Online,Brand Loyalist,2022-11-28,2022-12-28,472938,True,30
PR007944,P01016,BOGO,0.43,Offline,Working Professional,2022-06-27,2022-07-24,114011,False,27
PR007945,P02860,Cashback,0.54,Offline,Student,2024-05-25,2024-06-10,459831,False,16
PR007946,P02127,Flat Discount,0.13,Both,Brand Loyalist,2024-07-05,2024-07-12,285728,False,7
