cart_id,customer_id,product_id,quantity,added_at,status
CART0044942,C05519,P02517,4,2024-12-23 02:00:00,Purchased
CART0044943,C02388,P01798,2,2023-12-25 04:00:00,Abandoned
CART0044944,C08596,P00199,2,2023-11-16 12:00:00,Abandoned
CART0044945,C06465,P03111,3,2022-01-19 22:00:00,Purchased
CART0044946,C01460,P01464,4,2023-02-18 23:00:00,Abandoned
CART0044947,C00397,P00912,2,2022-10-19 01:00:00,Purchased
CART0044948,C00413,P01938,4,2024-09-03 17:00:00,Active
CART0044949,C00501,P04511,1,2024-03-18 06:00:00,Purchased
CART0044950,C03177,P01932,3,2022-11-19 12:00:00,Abandoned
CART0044951,C09349,P04511,1,2022-08-17 07:00:00,Purchased
CART0044952,C05129,P04682,4,2024-12-26 00:00:00,Purchased
CART0044953,C05909,P02735,2,2024-12-23 15:00:00,Purchased
CART0044954,C02470,P02404,1,2023-01-19 15:00:00,Purchased
CART0044955,C01556,P02351,3,2023-01-20 10:00:00,Purchased
CART0044956,C07303,P02745,3,2023-03-21 11:00:00,Purchased
CART0044957,C05502,P04313,3,2022-07-27 04:00:00,Purchased
CART0044958,C00443,P03343,3,2024-03-15 08:00:00,Purchased
CART0044959,C06653,P02849,2,2024-02-15 20:00:00,Purchased
CART0044960,C08747,P00091,4,2022-08-12 19:00:00,Purchased
CART0044961,C06857,P00614,4,2023-11-15 03:00:00,Purchased
CART0044962,C01773,P04606,3,2024-09-05 22:00:00,Abandoned
CART0044963,C05987,P02411,3,2022-04-27 12:00:00,Purchased
CART0044964,C06792,P02193,4,2022-03-19 10:00:00,Abandoned
CART0044965,C00609,P00784,2,2022-04-16 09:00:00,Abandoned
CART0044966,C07140,P04700,3,2023-05-16 17:00:00,Purchased
CART0044967,C07045,P04427,4,2022-01-11 04:00:00,Abandoned
CART0044968,C03310,P04913,3,2022-06-24 06:00:00,Purchased
CART0044969,C06708,P04400,4,2022-11-20 22:00:00,Abandoned
CART0044970,C07073,P04038,3,2023-08-26 19:00:00,Purchased
CART0044971,C04911,P01986,1,2023-04-28 22:00:00,Active
CART0044972,C06095,P01222,3,2022-01-30 13:00:00,Active
CART0044973,C06075,P03494,1,2024-08-12 21:00:00,Abandoned
CART0044974,C04901,P04521,2,2023-01-09 06:00:00,Abandoned
CART0044975,C08532,P03320,2,2023-02-24 00:00:00,Abandoned
CART0044976,C01368,P03573,4,2024-09-07 18:00:00,Abandoned
CART0044977,C04402,P00606,1,2023-10-25 10:00:00,Expired
CART0044978,C06455,P00975,3,2024-06-14 01:00:00,Abandoned
CART0044979,C03419,P03911,2,2024-11-04 06:00:00,Active
CART0044980,C06221,P03354,1,2023-01-24 13:00:00,Abandoned
CART0044981,C02171,P01815,2,2023-06-05 01:00:00,Purchased
CART0044982,C05642,P04819,1,2023-12-21 17:00:00,Abandoned
CART0044983,C03352,P03139,2,2024-10-04 08:00:00,Purchased
CART0044984,C02169,P00133,2,2022-07-13 01:00:00,Abandoned
CART0044985,C04852,P03911,1,2024-02-20 20:00:00,Purchased
CART0044986,C02221,P02720,1,2024-06-11 18:00:00,Purchased
CART0044987,C05797,P02225,4,2024-07-13 05:00:00,Abandoned
CART0044988,C04541,P01462,2,2023-12-26 18:00:00,Purchased
CART0044989,C01482,P01386,1,2023-10-01 11:00:00,Purchased
CART0044990,C03480,P02120,4,2022-03-15 16:00:00,Abandoned
CART0044991,C08909,P03801,2,2022-11-23 21:00:00,Purchased
CART0044992,C03333,P04454,1,2023-05-03 02:00:00,Purchased
CART0044993,C05674,P01604,3,2024-06-23 04:00:00,Abandoned
CART0044994,C03355,P02050,2,2024-10-18 06:00:00,Active
CART0044995,C09732,P02037,4,2022-11-13 15:00:00,Purchased
CART0044996,C00112,P01840,2,2024-03-16 19:00:00,Abandoned
CART0044997,C02747,P02779,1,2023-11-08 21:00:00,Abandoned
CART0044998,C06424,P01868,2,2024-11-14 20:00:00,Purchased
CART0044999,C02612,P04016,3,2024-03-05 18:00:00,Purchased
CART0045000,C04636,P00517,1,2024-03-31 21:00:00,Expired
CART0045001,C04255,P03173,1,2024-03-26 09:00:00,Abandoned
CART0045002,C03784,P02344,2,2022-08-21 01:00:00,Expired
CART0045003,C06515,P04291,3,2024-10-31 13:00:00,Purchased
CART0045004,C05470,P02863,1,2022-03-20 06:00:00,Purchased
CART0045005,C05450,P01696,3,2023-03-13 02:00:00,Abandoned
CART0045006,C09793,P03008,1,2023-03-19 16:00:00,Abandoned
CART0045007,C08000,P03806,4,2023-02-11 17:00:00,Abandoned
CART0045008,C04328,P01185,2,2023-11-15 16:00:00,Purchased
CART0045009,C05203,P00564,1,2023-05-29 20:00:00,Purchased
CART0045010,C02919,P01303,3,2024-11-03 08:00:00,Purchased
CART0045011,C02016,P00100,2,2023-12-05 09:00:00,Abandoned
CART0045012,C00810,P04268,3,2024-11-11 05:00:00,Purchased
CART0045013,C05534,P00506,2,2022-05-19 07:00:00,Abandoned
CART0045014,C00708,P01991,2,2023-04-06 20:00:00,Active
CART0045015,C00660,P04410,3,2023-12-09 14:00:00,Purchased
CART0045016,C02831,P02091,2,2024-07-11 18:00:00,Purchased
CART0045017,C04933,P01934,3,2022-03-28 10:00:00,Purchased
CART0045018,C08353,P01306,2,2023-03-03 10:00:00,Purchased
CART0045019,C08819,P02652,4,2023-07-13 12:00:00,Purchased
CART0045020,C01122,P00353,2,2024-10-10 02:00:00,Purchased
CART0045021,C07242,P00991,4,2024-09-07 03:00:00,Active
CART0045022,C08924,P04068,2,2022-02-05 16:00:00,Abandoned
CART0045023,C04811,P02889,2,2024-03-15 03:00:00,Abandoned
CART0045024,C09002,P01182,1,2024-08-16 21:00:00,Abandoned
CART0045025,C08283,P04963,2,2022-09-24 17:00:00,Abandoned
CART0045026,C00143,P03149,1,2023-09-18 11:00:00,Purchased
CART0045027,C08443,P02055,1,2023-01-19 05:00:00,Purchased
CART0045028,C09532,P04912,3,2023-01-28 06:00:00,Purchased
CART0045029,C02830,P01875,4,2023-03-18 02:00:00,Abandoned
CART0045030,C04833,P02352,1,2023-04-23 07:00:00,Abandoned
CART0045031,C06530,P04987,4,2022-01-31 17:00:00,Purchased
CART0045032,C04341,P03955,1,2023-09-07 13:00:00,Abandoned
CART0045033,C06359,P04712,4,2022-09-12 20:00:00,Active
CART0045034,C03569,P01973,2,2023-02-20 05:00:00,Purchased
CART0045035,C01171,P02117,3,2023-08-19 04:00:00,Active
CART0045036,C04453,P03363,1,2022-11-30 03:00:00,Purchased
CART0045037,C06779,P01718,3,2023-10-08 15:00:00,Active
CART0045038,C01668,P02605,3,2023-04-23 15:00:00,Active
CART0045039,C01473,P00738,2,2024-05-31 23:00:00,Purchased
CART0045040,C05016,P04657,3,2022-02-01 09:00:00,Purchased
CART0045041,C07109,P02251,4,2023-09-30 20:00:00,Purchased
CART0045042,C00967,P02872,3,2022-05-03 08:00:00,Purchased
CART0045043,C06107,P03486,3,2022-05-28 12:00:00,Purchased
CART0045044,C08430,P04707,2,2022-05-22 00:00:00,Abandoned
CART0045045,C00696,P04125,4,2024-03-05 05:00:00,Purchased
CART0045046,C02289,P00878,3,2023-09-26 14:00:00,Purchased
CART0045047,C06510,P02506,1,2024-08-13 03:00:00,Abandoned
CART0045048,C05294,P04462,2,2023-04-06 18:00:00,Purchased
CART0045049,C09438,P03509,1,2024-11-17 07:00:00,Purchased
CART0045050,C06900,P03180,4,2024-04-29 02:00:00,Abandoned
CART0045051,C06981,P00061,4,2022-03-02 05:00:00,Active
CART0045052,C08917,P02125,1,2023-01-26 02:00:00,Purchased
CART0045053,C06004,P01178,1,2023-05-13 22:00:00,Active
CART0045054,C00685,P03985,3,2024-10-18 03:00:00,Purchased
CART0045055,C02767,P01943,2,2024-02-24 11:00:00,Purchased
CART0045056,C09967,P01728,4,2022-07-17 04:00:00,Purchased
CART0045057,C08654,P01945,1,2023-02-11 12:00:00,Abandoned
CART0045058,C03654,P00477,3,2024-06-29 05:00:00,Purchased
CART0045059,C09047,P03475,3,2024-07-13 14:00:00,Abandoned
CART0045060,C00490,P04180,2,2023-10-06 01:00:00,Abandoned
CART0045061,C08765,P02364,3,2023-09-16 06:00:00,Abandoned
CART0045062,C02192,P02453,1,2023-09-03 10:00:00,Purchased
CART0045063,C00827,P00838,3,2022-06-02 11:00:00,Abandoned
CART0045064,C07211,P01935,2,2022-09-19 04:00:00,Abandoned
CART0045065,C03671,P04874,1,2024-12-04 17:00:00,Abandoned
CART0045066,C03054,P04356,3,2023-06-21 01:00:00,Purchased
CART0045067,C04192,P04338,1,2023-03-29 03:00:00,Abandoned
CART0045068,C03330,P00547,1,2023-09-30 10:00:00,Abandoned
CART0045069,C00175,P04867,4,2024-05-30 10:00:00,Abandoned
CART0045070,C07859,P01954,1,2024-06-09 15:00:00,Purchased
CART0045071,C03045,P00710,2,2023-04-02 01:00:00,Purchased
CART0045072,C09227,P04455,2,2023-05-14 19:00:00,Purchased
CART0045073,C07980,P01842,4,2023-02-22 16:00:00,Abandoned
CART0045074,C04662,P03193,1,2022-08-10 02:00:00,Purchased
CART0045075,C06159,P03201,3,2022-07-17 14:00:00,Abandoned
CART0045076,C09619,P03793,3,2022-11-09 09:00:00,Active
CART0045077,C09405,P02938,3,2024-11-17 03:00:00,Purchased
CART0045078,C00749,P03195,2,2023-02-18 03:00:00,Abandoned
CART0045079,C03137,P02045,3,2022-05-25 05:00:00,Purchased
CART0045080,C04473,P04760,4,2023-07-03 23:00:00,Abandoned
CART0045081,C06263,P03903,3,2023-12-03 19:00:00,Abandoned
CART0045082,C02394,P02244,3,2022-10-23 20:00:00,Purchased
CART0045083,C06520,P03655,3,2024-06-03 18:00:00,Purchased
CART0045084,C01883,P02022,4,2024-02-19 12:00:00,Abandoned
CART0045085,C02014,P03366,1,2023-06-30 03:00:00,Purchased
CART0045086,C01116,P02507,1,2024-02-13 05:00:00,Purchased
CART0045087,C00779,P02699,2,2023-03-19 20:00:00,Purchased
CART0045088,C05298,P02887,1,2023-08-25 22:00:00,Active
CART0045089,C01856,P04842,4,2024-05-22 00:00:00,Abandoned
CART0045090,C04298,P03010,4,2023-12-06 00:00:00,Abandoned
CART0045091,C05221,P03349,4,2024-01-20 08:00:00,Purchased
CART0045092,C08393,P02327,2,2022-05-09 06:00:00,Abandoned
CART0045093,C08228,P02840,2,2024-05-17 23:00:00,Purchased
CART0045094,C04651,P00138,4,2024-04-04 04:00:00,Abandoned
CART0045095,C05382,P00431,4,2023-09-27 11:00:00,Purchased
CART0045096,C05265,P02919,4,2022-01-02 04:00:00,Abandoned
CART0045097,C06649,P02464,2,2022-03-22 04:00:00,Purchased
CART0045098,C09866,P02952,4,2023-01-16 19:00:00,Abandoned
CART0045099,C06928,P01330,3,2024-12-14 22:00:00,Abandoned
CART0045100,C09431,P02694,4,2024-10-06 08:00:00,Active
CART0045101,C04563,P02409,3,2023-10-08 06:00:00,Purchased
CART0045102,C01236,P02106,3,2024-05-04 14:00:00,Purchased
CART0045103,C03114,P04451,1,2024-07-09 02:00:00,Active
CART0045104,C06586,P01591,2,2022-09-24 13:00:00,Purchased
CART0045105,C01032,P01672,1,2023-04-18 23:00:00,Active
CART0045106,C02051,P03807,1,2022-12-22 11:00:00,Abandoned
CART0045107,C04508,P02362,2,2024-05-30 02:00:00,Abandoned
CART0045108,C05454,P01458,1,2023-11-06 20:00:00,Purchased
CART0045109,C07686,P00170,3,2024-06-05 11:00:00,Abandoned
CART0045110,C08016,P02094,4,2023-06-03 00:00:00,Purchased
CART0045111,C03575,P04321,1,2024-04-25 04:00:00,Purchased
CART0045112,C06002,P03346,2,2023-10-23 23:00:00,Abandoned
CART0045113,C07548,P03159,3,2024-11-03 04:00:00,Purchased
CART0045114,C07094,P03677,3,2022-04-20 13:00:00,Active
CART0045115,C07899,P03577,1,2022-12-03 10:00:00,Abandoned
CART0045116,C00353,P03787,2,2022-08-09 08:00:00,Abandoned
CART0045117,C08227,P03983,4,2024-04-08 12:00:00,Purchased
CART0045118,C05876,P04798,1,2022-07-02 09:00:00,Active
CART0045119,C06064,P02689,1,2023-03-03 20:00:00,Abandoned
CART0045120,C00579,P03706,1,2022-01-29 20:00:00,Purchased
CART0045121,C06733,P04717,1,2023-04-07 02:00:00,Expired
CART0045122,C05738,P02479,2,2022-02-25 12:00:00,Abandoned
CART0045123,C07773,P00862,4,2024-12-27 02:00:00,Abandoned
CART0045124,C04205,P03638,4,2022-10-29 11:00:00,Abandoned
CART0045125,C08310,P03856,3,2024-03-31 06:00:00,Purchased
CART0045126,C03195,P02638,4,2022-01-20 16:00:00,Purchased
CART0045127,C01784,P01360,2,2023-05-29 05:00:00,Purchased
CART0045128,C04704,P03951,3,2022-02-20 11:00:00,Abandoned
CART0045129,C00861,P04763,3,2022-04-24 15:00:00,Purchased
CART0045130,C04235,P00172,4,2024-06-01 13:00:00,Active
CART0045131,C05389,P01924,3,2023-02-13 15:00:00,Purchased
CART0045132,C09197,P03316,1,2022-07-22 14:00:00,Abandoned
CART0045133,C06027,P02685,1,2024-06-06 05:00:00,Abandoned
CART0045134,C06413,P04129,1,2023-04-08 00:00:00,Abandoned
CART0045135,C06710,P03499,3,2023-06-08 00:00:00,Purchased
CART0045136,C07484,P02908,1,2024-04-03 18:00:00,Purchased
CART0045137,C03509,P04311,4,2022-01-07 16:00:00,Abandoned
CART0045138,C04698,P01242,3,2024-01-05 20:00:00,Purchased
CART0045139,C03046,P00642,2,2023-05-14 02:00:00,Abandoned
CART0045140,C05172,P03438,1,2024-12-10 20:00:00,Purchased
CART0045141,C03112,P01545,1,2022-03-30 20:00:00,Active
CART0045142,C02344,P02256,3,2024-11-24 08:00:00,Abandoned
CART0045143,C09980,P01416,1,2023-02-06 05:00:00,Purchased
CART0045144,C09901,P01582,3,2023-09-15 13:00:00,Abandoned
CART0045145,C00183,P00529,2,2022-01-29 22:00:00,Purchased
CART0045146,C04621,P00814,4,2023-05-20 09:00:00,Purchased
CART0045147,C09246,P04265,4,2024-03-11 12:00:00,Purchased
CART0045148,C03756,P02539,4,2024-02-12 01:00:00,Purchased
CART0045149,C00457,P04719,2,2023-10-13 05:00:00,Active
CART0045150,C08532,P00211,2,2023-11-15 06:00:00,Purchased
CART0045151,C01410,P04625,4,2022-01-01 11:00:00,Abandoned
CART0045152,C07755,P00518,2,2022-10-15 04:00:00,Active
CART0045153,C00693,P02063,3,2024-08-05 18:00:00,Purchased
CART0045154,C02818,P01068,2,2022-05-15 20:00:00,Purchased
CART0045155,C08378,P01350,3,2022-11-01 04:00:00,Abandoned
CART0045156,C02911,P00285,1,2022-05-22 02:00:00,Abandoned
CART0045157,C04952,P03021,2,2023-05-02 14:00:00,Purchased
CART0045158,C04613,P00801,3,2023-01-13 10:00:00,Purchased
CART0045159,C01643,P01177,2,2023-10-10 05:00:00,Purchased
CART0045160,C00505,P04398,4,2024-06-24 21:00:00,Active
CART0045161,C01118,P01498,4,2022-03-09 02:00:00,Purchased
CART0045162,C02380,P03775,3,2022-12-12 15:00:00,Purchased
CART0045163,C00063,P04573,3,2023-09-15 07:00:00,Purchased
CART0045164,C00581,P03702,1,2022-11-14 06:00:00,Abandoned
CART0045165,C09503,P02103,4,2023-12-12 02:00:00,Active
CART0045166,C08906,P00455,2,2024-08-28 11:00:00,Active
CART0045167,C08892,P00671,2,2023-08-15 07:00:00,Abandoned
CART0045168,C00852,P02646,3,2023-08-31 07:00:00,Purchased
CART0045169,C05804,P02134,4,2024-02-17 02:00:00,Abandoned
CART0045170,C06445,P02409,2,2024-05-20 21:00:00,Abandoned
CART0045171,C06329,P00290,3,2023-05-16 05:00:00,Expired
CART0045172,C03174,P03291,3,2022-01-31 22:00:00,Expired
CART0045173,C08331,P02568,3,2022-04-24 13:00:00,Purchased
CART0045174,C03030,P04943,1,2022-01-06 10:00:00,Active
CART0045175,C08888,P02491,2,2022-09-26 06:00:00,Abandoned
CART0045176,C06463,P04964,4,2024-05-19 00:00:00,Abandoned
CART0045177,C08771,P02921,4,2023-06-26 07:00:00,Abandoned
CART0045178,C06848,P00218,4,2024-04-21 00:00:00,Purchased
CART0045179,C06523,P00344,2,2022-10-05 01:00:00,Abandoned
CART0045180,C09966,P02081,1,2023-08-15 20:00:00,Purchased
CART0045181,C01672,P00233,1,2024-05-12 01:00:00,Purchased
CART0045182,C09546,P01162,3,2024-04-17 14:00:00,Purchased
CART0045183,C00501,P03079,3,2023-03-17 06:00:00,Purchased
CART0045184,C04244,P04529,4,2023-11-19 23:00:00,Purchased
CART0045185,C07595,P02227,1,2024-12-08 05:00:00,Purchased
CART0045186,C02237,P00604,4,2022-04-22 22:00:00,Abandoned
CART0045187,C08355,P01274,3,2022-05-28 01:00:00,Abandoned
CART0045188,C06581,P01517,4,2023-09-04 23:00:00,Expired
CART0045189,C04128,P03471,2,2023-12-13 09:00:00,Purchased
CART0045190,C05051,P01085,2,2024-12-28 21:00:00,Expired
CART0045191,C05408,P00090,3,2024-10-08 06:00:00,Active
CART0045192,C09244,P04661,4,2024-07-27 22:00:00,Purchased
CART0045193,C04404,P03952,2,2023-10-05 01:00:00,Abandoned
CART0045194,C02409,P02029,3,2023-05-24 19:00:00,Active
CART0045195,C08560,P01166,1,2022-06-29 13:00:00,Abandoned
CART0045196,C09969,P00978,4,2024-12-09 15:00:00,Purchased
CART0045197,C09104,P00133,2,2024-05-12 09:00:00,Purchased
CART0045198,C05890,P03248,1,2023-03-16 19:00:00,Purchased
CART0045199,C01115,P03937,4,2024-02-23 05:00:00,Abandoned
CART0045200,C03795,P01951,2,2023-02-14 02:00:00,Purchased
CART0045201,C07138,P01692,1,2022-10-20 17:00:00,Active
CART0045202,C07735,P01757,2,2022-02-12 13:00:00,Active
CART0045203,C03509,P01021,1,2022-01-15 06:00:00,Purchased
CART0045204,C04305,P03903,1,2022-05-05 03:00:00,Active
CART0045205,C07226,P02682,4,2022-12-10 14:00:00,Purchased
CART0045206,C04467,P02682,4,2022-07-28 19:00:00,Abandoned
CART0045207,C02139,P02358,2,2023-04-25 06:00:00,Purchased
CART0045208,C07366,P04370,1,2023-09-21 16:00:00,Abandoned
CART0045209,C03402,P01299,1,2023-01-20 22:00:00,Purchased
CART0045210,C00959,P02158,3,2023-10-05 14:00:00,Abandoned
CART0045211,C03806,P04477,2,2023-08-29 01:00:00,Purchased
CART0045212,C00944,P03753,2,2022-04-02 15:00:00,Abandoned
CART0045213,C02503,P04009,2,2024-11-22 07:00:00,Expired
CART0045214,C09587,P01249,4,2022-02-20 21:00:00,Abandoned
CART0045215,C00216,P04366,2,2024-04-17 14:00:00,Active
CART0045216,C09762,P03257,2,2024-10-18 06:00:00,Abandoned
CART0045217,C08103,P00675,4,2022-11-04 02:00:00,Purchased
CART0045218,C09964,P00901,3,2023-08-18 08:00:00,Purchased
CART0045219,C06844,P00243,3,2023-08-09 03:00:00,Abandoned
CART0045220,C00440,P04143,4,2024-12-02 06:00:00,Abandoned
CART0045221,C09460,P02461,1,2022-03-03 01:00:00,Purchased
CART0045222,C07679,P04523,3,2022-06-10 03:00:00,Abandoned
CART0045223,C04472,P04410,1,2024-11-22 03:00:00,Active
CART0045224,C03921,P03808,1,2023-10-20 02:00:00,Purchased
CART0045225,C04049,P02182,4,2023-08-18 08:00:00,Active
CART0045226,C06995,P00961,1,2024-01-25 01:00:00,Purchased
CART0045227,C06645,P03245,3,2024-09-16 03:00:00,Purchased
CART0045228,C03300,P03304,3,2022-10-17 02:00:00,Active
CART0045229,C05439,P04115,1,2022-05-20 20:00:00,Purchased
CART0045230,C06671,P04128,4,2022-09-02 23:00:00,Abandoned
CART0045231,C05421,P02634,3,2022-03-25 00:00:00,Purchased
CART0045232,C03885,P03883,2,2024-02-24 00:00:00,Purchased
CART0045233,C04194,P03832,1,2023-12-13 18:00:00,Active
CART0045234,C05525,P02999,3,2023-05-03 01:00:00,Active
CART0045235,C07149,P04448,4,2022-05-22 22:00:00,Abandoned
CART0045236,C05731,P04096,4,2023-02-10 17:00:00,Abandoned
CART0045237,C09724,P03053,3,2022-05-26 14:00:00,Abandoned
CART0045238,C06070,P03516,4,2023-02-25 11:00:00,Purchased
CART0045239,C00349,P00172,2,2022-08-02 04:00:00,Purchased
CART0045240,C01080,P00100,3,2022-10-25 22:00:00,Purchased
CART0045241,C08472,P04423,3,2022-11-12 22:00:00,Purchased
CART0045242,C06312,P02026,1,2022-11-28 14:00:00,Purchased
CART0045243,C03236,P02654,1,2022-12-05 07:00:00,Abandoned
CART0045244,C01565,P03191,2,2024-08-03 17:00:00,Purchased
CART0045245,C08522,P04722,1,2023-08-16 02:00:00,Abandoned
CART0045246,C01036,P01582,2,2024-10-25 08:00:00,Abandoned
CART0045247,C05349,P01408,2,2022-04-15 14:00:00,Abandoned
CART0045248,C04914,P02272,3,2022-02-08 17:00:00,Abandoned
CART0045249,C02026,P03728,4,2022-05-09 00:00:00,Purchased
CART0045250,C02111,P00818,1,2022-05-29 06:00:00,Purchased
CART0045251,C09355,P03284,3,2024-09-18 00:00:00,Abandoned
CART0045252,C00175,P02357,3,2024-11-27 07:00:00,Purchased
CART0045253,C02535,P04784,1,2023-03-05 19:00:00,Active
CART0045254,C03382,P00131,3,2024-07-14 18:00:00,Active
CART0045255,C00450,P02765,3,2024-06-10 04:00:00,Purchased
CART0045256,C02635,P01120,3,2022-03-06 12:00:00,Purchased
CART0045257,C01315,P02189,2,2022-06-21 11:00:00,Purchased
CART0045258,C06674,P00801,2,2023-01-12 22:00:00,Abandoned
CART0045259,C04100,P01122,3,2022-01-21 09:00:00,Purchased
CART0045260,C01655,P01303,2,2024-12-29 12:00:00,Abandoned
CART0045261,C01387,P01965,3,2024-06-28 18:00:00,Purchased
CART0045262,C05134,P03320,2,2023-04-04 04:00:00,Expired
CART0045263,C04117,P00941,2,2022-05-03 20:00:00,Abandoned
CART0045264,C01383,P04199,2,2024-01-29 01:00:00,Active
CART0045265,C03662,P03141,4,2023-09-10 11:00:00,Purchased
CART0045266,C05022,P02069,2,2023-04-21 00:00:00,Abandoned
CART0045267,C08324,P04240,1,2022-05-04 10:00:00,Active
CART0045268,C09728,P02196,3,2022-05-02 03:00:00,Active
CART0045269,C02454,P00051,4,2024-02-01 14:00:00,Abandoned
CART0045270,C03398,P03426,1,2023-12-17 18:00:00,Abandoned
CART0045271,C03191,P02441,1,2023-06-23 05:00:00,Abandoned
CART0045272,C09564,P02699,3,2024-02-20 18:00:00,Active
CART0045273,C08616,P00721,4,2023-12-05 02:00:00,Abandoned
CART0045274,C08556,P00020,2,2023-07-17 12:00:00,Abandoned
CART0045275,C01153,P00065,2,2024-07-07 08:00:00,Active
CART0045276,C04597,P00209,4,2024-12-05 18:00:00,Purchased
CART0045277,C04395,P04173,2,2024-10-13 16:00:00,Abandoned
CART0045278,C05486,P04521,2,2023-08-07 03:00:00,Purchased
CART0045279,C09964,P01388,1,2024-08-01 20:00:00,Purchased
CART0045280,C07625,P00403,3,2024-04-15 13:00:00,Abandoned
CART0045281,C05355,P01321,3,2024-07-23 19:00:00,Active
CART0045282,C04395,P04550,4,2022-11-06 11:00:00,Abandoned
CART0045283,C03445,P00819,1,2023-04-07 18:00:00,Active
CART0045284,C05478,P00161,2,2024-03-28 16:00:00,Purchased
CART0045285,C01742,P03118,1,2023-05-16 19:00:00,Purchased
CART0045286,C09737,P02953,4,2022-11-23 21:00:00,Purchased
CART0045287,C02789,P01938,2,2023-03-12 21:00:00,Purchased
CART0045288,C07819,P01977,1,2022-01-04 05:00:00,Purchased
CART0045289,C06165,P03164,2,2022-05-18 03:00:00,Purchased
CART0045290,C02419,P00269,1,2022-10-11 20:00:00,Purchased
CART0045291,C03982,P04060,4,2023-11-30 03:00:00,Expired
CART0045292,C03529,P03501,4,2023-04-26 01:00:00,Purchased
CART0045293,C09783,P04935,3,2022-10-28 17:00:00,Expired
CART0045294,C06408,P04546,2,2023-02-05 12:00:00,Abandoned
CART0045295,C02533,P00527,4,2022-07-10 17:00:00,Abandoned
CART0045296,C09958,P01887,3,2022-10-31 23:00:00,Active
CART0045297,C02611,P04588,4,2022-08-07 00:00:00,Abandoned
CART0045298,C00763,P01791,4,2024-11-15 00:00:00,Purchased
CART0045299,C00009,P04953,3,2024-11-10 00:00:00,Active
CART0045300,C08455,P01182,2,2023-01-15 02:00:00,Abandoned
CART0045301,C07462,P00873,3,2022-09-17 14:00:00,Purchased
CART0045302,C04248,P03083,3,2023-08-03 20:00:00,Purchased
CART0045303,C02877,P04576,1,2024-09-11 15:00:00,Abandoned
CART0045304,C05649,P03049,2,2024-12-28 13:00:00,Purchased
CART0045305,C03388,P04196,3,2022-02-02 20:00:00,Abandoned
CART0045306,C04375,P03221,4,2023-05-22 19:00:00,Purchased
CART0045307,C09458,P02791,4,2022-09-18 02:00:00,Abandoned
CART0045308,C09809,P02533,3,2024-04-20 02:00:00,Purchased
CART0045309,C08163,P01821,3,2023-05-24 12:00:00,Abandoned
CART0045310,C02677,P03809,2,2022-03-05 19:00:00,Purchased
CART0045311,C05122,P01173,4,2024-11-01 22:00:00,Abandoned
CART0045312,C04816,P03954,1,2023-03-07 11:00:00,Purchased
CART0045313,C07644,P00879,2,2023-01-21 07:00:00,Purchased
CART0045314,C01807,P03348,2,2024-07-30 20:00:00,Abandoned
