date,city,temperature_c,rainfall_mm,humidity_pct,weather_condition
2022-07-09,Chandigarh,24.7,20.8,88,Sunny
2022-07-10,Chandigarh,19.8,22.6,69,Rainy
2022-07-11,Chandigarh,24.0,21.9,45,Cloudy
2022-07-12,Chandigarh,25.4,9.2,69,Sunny
2022-07-13,Chandigarh,24.2,18.2,46,Cloudy
2022-07-14,Chandigarh,22.0,21.1,48,Sunny
2022-07-15,Chandigarh,24.1,19.0,83,Sunny
2022-07-16,Chandigarh,27.1,8.7,88,Rainy
2022-07-17,Chandigarh,23.6,11.3,95,Cloudy
2022-07-18,Chandigarh,22.4,12.6,52,Sunny
2022-07-19,Chandigarh,22.5,9.8,82,Cloudy
2022-07-20,Chandigarh,22.3,20.4,60,Rainy
2022-07-21,Chandigarh,20.1,12.9,93,Rainy
2022-07-22,Chandigarh,27.7,12.3,61,Cloudy
2022-07-23,Chandigarh,21.6,14.9,73,Cloudy
2022-07-24,Chandigarh,22.2,21.2,44,Sunny
2022-07-25,Chandigarh,22.0,17.1,59,Sunny
2022-07-26,Chandigarh,25.9,14.9,52,Sunny
2022-07-27,Chandigarh,21.4,17.5,69,Sunny
2022-07-28,Chandigarh,25.2,9.6,58,Rainy
2022-07-29,Chandigarh,19.9,13.7,57,Foggy
2022-07-30,Chandigarh,16.3,11.6,46,Cloudy
2022-07-31,Chandigarh,19.3,7.6,57,Sunny
2022-08-01,Chandigarh,24.9,21.9,69,Sunny
2022-08-02,Chandigarh,19.0,8.8,72,Sunny
2022-08-03,Chandigarh,23.9,20.5,42,Sunny
2022-08-04,Chandigarh,25.1,12.2,69,Sunny
2022-08-05,Chandigarh,26.4,15.3,46,Cloudy
2022-08-06,Chandigarh,26.9,18.4,76,Sunny
2022-08-07,Chandigarh,24.7,9.6,94,Cloudy
2022-08-08,Chandigarh,24.1,16.0,43,Rainy
2022-08-09,Chandigarh,22.9,15.1,54,Foggy
2022-08-10,Chandigarh,27.0,23.7,60,Sunny
2022-08-11,Chandigarh,22.9,14.8,76,Sunny
2022-08-12,Chandigarh,25.0,17.2,47,Sunny
2022-08-13,Chandigarh,22.8,9.4,79,Cloudy
2022-08-14,Chandigarh,23.9,8.6,67,Rainy
2022-08-15,Chandigarh,24.4,14.4,90,Sunny
2022-08-16,Chandigarh,22.6,8.8,71,Sunny
2022-08-17,Chandigarh,23.9,26.4,75,Sunny
2022-08-18,Chandigarh,19.6,14.6,56,Sunny
2022-08-19,Chandigarh,25.4,7.3,76,Foggy
2022-08-20,Chandigarh,25.2,14.7,42,Foggy
2022-08-21,Chandigarh,21.2,21.6,59,Sunny
2022-08-22,Chandigarh,24.6,20.8,58,Cloudy
2022-08-23,Chandigarh,27.4,10.7,91,Foggy
2022-08-24,Chandigarh,27.6,16.6,89,Sunny
2022-08-25,Chandigarh,23.4,8.5,90,Rainy
2022-08-26,Chandigarh,23.6,20.1,44,Rainy
2022-08-27,Chandigarh,23.4,14.4,70,Foggy
2022-08-28,Chandigarh,25.6,19.8,59,Rainy
2022-08-29,Chandigarh,27.1,6.8,86,Sunny
2022-08-30,Chandigarh,22.1,18.1,76,Cloudy
2022-08-31,Chandigarh,29.4,19.8,93,Sunny
2022-09-01,Chandigarh,23.6,11.9,46,Sunny
2022-09-02,Chandigarh,26.3,11.1,70,Rainy
2022-09-03,Chandigarh,22.5,7.3,66,Sunny
2022-09-04,Chandigarh,24.3,8.9,67,Sunny
2022-09-05,Chandigarh,25.4,15.0,75,Sunny
2022-09-06,Chandigarh,24.2,8.7,52,Sunny
2022-09-07,Chandigarh,26.8,18.5,46,Sunny
2022-09-08,Chandigarh,22.4,18.3,60,Sunny
2022-09-09,Chandigarh,21.2,25.9,74,Sunny
2022-09-10,Chandigarh,23.6,16.8,47,Foggy
2022-09-11,Chandigarh,28.4,7.7,81,Rainy
2022-09-12,Chandigarh,21.8,20.9,65,Sunny
2022-09-13,Chandigarh,26.4,14.0,43,Sunny
2022-09-14,Chandigarh,21.0,12.1,75,Sunny
2022-09-15,Chandigarh,26.4,17.3,50,Sunny
2022-09-16,Chandigarh,25.2,14.5,40,Cloudy
2022-09-17,Chandigarh,23.1,19.4,42,Sunny
2022-09-18,Chandigarh,24.2,11.3,51,Cloudy
2022-09-19,Chandigarh,24.5,14.2,74,Rainy
2022-09-20,Chandigarh,25.1,8.0,52,Sunny
2022-09-21,Chandigarh,22.1,23.9,81,Sunny
2022-09-22,Chandigarh,25.4,18.2,92,Sunny
2022-09-23,Chandigarh,27.9,24.8,58,Cloudy
2022-09-24,Chandigarh,20.2,29.2,52,Sunny
2022-09-25,Chandigarh,25.8,18.4,75,Cloudy
2022-09-26,Chandigarh,24.6,16.3,41,Cloudy
2022-09-27,Chandigarh,27.6,10.3,83,Rainy
2022-09-28,Chandigarh,22.4,16.0,76,Sunny
2022-09-29,Chandigarh,22.1,17.8,82,Sunny
2022-09-30,Chandigarh,24.1,16.0,77,Sunny
2022-10-01,Chandigarh,25.2,0.2,76,Sunny
2022-10-02,Chandigarh,20.2,0.0,53,Cloudy
2022-10-03,Chandigarh,19.7,2.3,70,Rainy
2022-10-04,Chandigarh,24.1,0.0,73,Rainy
2022-10-05,Chandigarh,25.9,7.8,71,Cloudy
2022-10-06,Chandigarh,24.0,5.5,76,Sunny
2022-10-07,Chandigarh,26.3,2.4,65,Cloudy
2022-10-08,Chandigarh,27.3,2.3,43,Sunny
2022-10-09,Chandigarh,21.6,2.6,94,Sunny
2022-10-10,Chandigarh,24.2,4.0,66,Rainy
2022-10-11,Chandigarh,26.0,0.0,72,Sunny
2022-10-12,Chandigarh,20.9,3.4,59,Rainy
2022-10-13,Chandigarh,22.0,0.0,66,Cloudy
2022-10-14,Chandigarh,24.5,2.8,53,Cloudy
2022-10-15,Chandigarh,27.6,0.5,47,Rainy
2022-10-16,Chandigarh,23.0,2.4,59,Sunny
2022-10-17,Chandigarh,21.8,7.9,58,Rainy
2022-10-18,Chandigarh,23.8,3.3,74,Cloudy
2022-10-19,Chandigarh,23.8,2.6,91,Sunny
2022-10-20,Chandigarh,28.9,5.7,53,Sunny
2022-10-21,Chandigarh,26.5,0.0,41,Cloudy
2022-10-22,Chandigarh,23.5,4.5,89,Sunny
2022-10-23,Chandigarh,23.4,0.0,50,Sunny
2022-10-24,Chandigarh,24.7,0.0,94,Cloudy
2022-10-25,Chandigarh,24.3,5.0,63,Rainy
2022-10-26,Chandigarh,25.0,15.5,52,Foggy
2022-10-27,Chandigarh,26.5,0.0,94,Cloudy
2022-10-28,Chandigarh,22.9,0.1,55,Cloudy
2022-10-29,Chandigarh,22.7,5.4,59,Foggy
2022-10-30,Chandigarh,22.5,0.0,78,Cloudy
2022-10-31,Chandigarh,29.3,0.0,62,Sunny
2022-11-01,Chandigarh,24.9,0.0,63,Sunny
2022-11-02,Chandigarh,27.9,0.0,56,Sunny
2022-11-03,Chandigarh,25.4,0.0,70,Cloudy
2022-11-04,Chandigarh,23.7,5.8,48,Cloudy
2022-11-05,Chandigarh,19.8,0.0,40,Sunny
2022-11-06,Chandigarh,24.0,0.0,51,Sunny
2022-11-07,Chandigarh,26.8,7.9,68,Rainy
2022-11-08,Chandigarh,26.2,2.2,80,Rainy
2022-11-09,Chandigarh,22.7,0.0,74,Cloudy
2022-11-10,Chandigarh,23.0,2.3,51,Foggy
2022-11-11,Chandigarh,23.9,0.8,80,Sunny
2022-11-12,Chandigarh,29.4,5.6,47,Sunny
2022-11-13,Chandigarh,25.3,0.0,41,Rainy
2022-11-14,Chandigarh,21.0,6.3,82,Cloudy
2022-11-15,Chandigarh,19.8,3.2,61,Sunny
2022-11-16,Chandigarh,26.4,6.9,52,Cloudy
2022-11-17,Chandigarh,22.0,2.3,65,Rainy
2022-11-18,Chandigarh,26.0,6.3,61,Rainy
2022-11-19,Chandigarh,27.1,0.0,50,Rainy
2022-11-20,Chandigarh,19.6,1.3,41,Rainy
2022-11-21,Chandigarh,23.5,9.7,65,Cloudy
2022-11-22,Chandigarh,19.4,5.1,93,Sunny
2022-11-23,Chandigarh,25.6,12.6,88,Foggy
2022-11-24,Chandigarh,20.0,0.5,45,Cloudy
2022-11-25,Chandigarh,24.9,2.8,74,Sunny
2022-11-26,Chandigarh,21.4,2.7,84,Sunny
2022-11-27,Chandigarh,21.5,3.4,52,Sunny
2022-11-28,Chandigarh,24.7,2.1,47,Foggy
2022-11-29,Chandigarh,24.9,5.0,94,Sunny
2022-11-30,Chandigarh,25.6,6.1,45,Sunny
2022-12-01,Chandigarh,17.1,0.2,70,Cloudy
2022-12-02,Chandigarh,16.1,8.3,54,Cloudy
2022-12-03,Chandigarh,17.9,3.5,84,Cloudy
2022-12-04,Chandigarh,20.3,0.5,77,Sunny
2022-12-05,Chandigarh,16.2,9.9,68,Sunny
2022-12-06,Chandigarh,12.0,0.8,49,Cloudy
2022-12-07,Chandigarh,16.7,8.7,44,Sunny
2022-12-08,Chandigarh,18.4,4.3,62,Sunny
2022-12-09,Chandigarh,13.6,6.1,56,Sunny
2022-12-10,Chandigarh,15.4,2.1,54,Rainy
2022-12-11,Chandigarh,21.5,7.5,46,Sunny
2022-12-12,Chandigarh,15.7,6.1,41,Rainy
2022-12-13,Chandigarh,16.5,0.0,55,Sunny
2022-12-14,Chandigarh,14.5,4.7,70,Sunny
2022-12-15,Chandigarh,16.4,2.9,61,Rainy
2022-12-16,Chandigarh,10.4,8.6,91,Cloudy
2022-12-17,Chandigarh,15.0,0.0,64,Foggy
2022-12-18,Chandigarh,17.7,0.0,47,Rainy
2022-12-19,Chandigarh,14.9,0.0,89,Sunny
2022-12-20,Chandigarh,20.1,0.0,73,Sunny
2022-12-21,Chandigarh,13.2,7.0,64,Sunny
2022-12-22,Chandigarh,15.6,9.5,71,Sunny
2022-12-23,Chandigarh,17.4,4.5,58,Cloudy
2022-12-24,Chandigarh,9.8,0.0,52,Rainy
2022-12-25,Chandigarh,19.1,8.5,77,Rainy
2022-12-26,Chandigarh,10.8,7.5,59,Sunny
2022-12-27,Chandigarh,15.7,1.8,47,Foggy
2022-12-28,Chandigarh,21.7,0.0,61,Cloudy
2022-12-29,Chandigarh,19.5,0.3,64,Sunny
2022-12-30,Chandigarh,12.5,0.0,71,Rainy
2022-12-31,Chandigarh,17.5,6.3,71,Sunny
2023-01-01,Chandigarh,16.1,0.0,74,Foggy
2023-01-02,Chandigarh,16.5,0.0,61,Cloudy
2023-01-03,Chandigarh,15.9,0.0,47,Sunny
2023-01-04,Chandigarh,18.8,5.7,66,Foggy
2023-01-05,Chandigarh,15.6,3.2,67,Sunny
2023-01-06,Chandigarh,17.3,4.5,56,Rainy
2023-01-07,Chandigarh,13.8,0.0,42,Sunny
2023-01-08,Chandigarh,18.6,0.0,71,Cloudy
2023-01-09,Chandigarh,20.9,0.0,62,Cloudy
2023-01-10,Chandigarh,15.1,0.0,89,Sunny
2023-01-11,Chandigarh,15.1,13.7,68,Rainy
2023-01-12,Chandigarh,14.7,4.1,65,Rainy
2023-01-13,Chandigarh,13.2,0.0,55,Sunny
2023-01-14,Chandigarh,18.6,0.0,51,Foggy
2023-01-15,Chandigarh,18.3,2.1,62,Foggy
2023-01-16,Chandigarh,10.8,2.3,70,Rainy
2023-01-17,Chandigarh,12.7,0.0,43,Sunny
2023-01-18,Chandigarh,12.8,9.4,65,Rainy
2023-01-19,Chandigarh,19.6,0.0,62,Rainy
2023-01-20,Chandigarh,16.0,0.0,82,Foggy
2023-01-21,Chandigarh,19.8,5.8,67,Sunny
2023-01-22,Chandigarh,18.1,0.0,79,Rainy
2023-01-23,Chandigarh,12.3,3.8,80,Sunny
2023-01-24,Chandigarh,18.8,7.9,40,Rainy
2023-01-25,Chandigarh,15.6,7.7,78,Sunny
2023-01-26,Chandigarh,16.7,5.5,61,Rainy
2023-01-27,Chandigarh,20.0,4.3,69,Cloudy
2023-01-28,Chandigarh,23.2,0.0,83,Foggy
2023-01-29,Chandigarh,17.3,9.2,46,Sunny
2023-01-30,Chandigarh,18.2,4.3,42,Sunny
2023-01-31,Chandigarh,17.8,0.0,94,Sunny
2023-02-01,Chandigarh,15.6,3.8,41,Rainy
2023-02-02,Chandigarh,20.7,5.5,41,Sunny
2023-02-03,Chandigarh,18.1,0.9,66,Cloudy
2023-02-04,Chandigarh,17.0,5.3,89,Cloudy
2023-02-05,Chandigarh,13.0,14.7,66,Sunny
2023-02-06,Chandigarh,14.1,7.3,58,Cloudy
2023-02-07,Chandigarh,14.3,0.0,52,Cloudy
2023-02-08,Chandigarh,15.9,2.4,47,Sunny
2023-02-09,Chandigarh,21.4,5.7,45,Sunny
2023-02-10,Chandigarh,22.3,3.4,67,Rainy
2023-02-11,Chandigarh,13.1,2.6,90,Sunny
2023-02-12,Chandigarh,11.0,0.3,64,Sunny
2023-02-13,Chandigarh,17.1,7.8,69,Sunny
2023-02-14,Chandigarh,19.9,8.3,92,Cloudy
2023-02-15,Chandigarh,15.0,6.8,52,Sunny
2023-02-16,Chandigarh,12.7,3.0,81,Sunny
2023-02-17,Chandigarh,16.3,7.1,45,Sunny
2023-02-18,Chandigarh,15.4,4.8,90,Rainy
2023-02-19,Chandigarh,10.4,3.2,74,Cloudy
2023-02-20,Chandigarh,18.3,9.5,43,Cloudy
2023-02-21,Chandigarh,17.1,0.0,50,Foggy
2023-02-22,Chandigarh,16.1,2.1,79,Cloudy
2023-02-23,Chandigarh,18.8,1.6,59,Foggy
2023-02-24,Chandigarh,11.1,7.9,43,Sunny
2023-02-25,Chandigarh,11.5,3.2,69,Sunny
2023-02-26,Chandigarh,25.4,0.0,90,Rainy
2023-02-27,Chandigarh,19.8,2.8,42,Sunny
2023-02-28,Chandigarh,23.8,11.4,47,Sunny
2023-03-01,Chandigarh,22.9,1.5,45,Sunny
2023-03-02,Chandigarh,24.4,4.2,52,Sunny
2023-03-03,Chandigarh,27.9,0.0,95,Rainy
2023-03-04,Chandigarh,24.6,1.8,91,Rainy
2023-03-05,Chandigarh,23.3,2.8,74,Sunny
2023-03-06,Chandigarh,25.7,0.0,91,Sunny
2023-03-07,Chandigarh,21.6,0.0,95,Cloudy
2023-03-08,Chandigarh,26.0,0.0,56,Sunny
2023-03-09,Chandigarh,23.2,8.8,86,Sunny
2023-03-10,Chandigarh,22.0,0.2,82,Rainy
2023-03-11,Chandigarh,24.3,0.0,60,Sunny
2023-03-12,Chandigarh,22.2,0.0,62,Sunny
2023-03-13,Chandigarh,22.5,0.0,64,Sunny
2023-03-14,Chandigarh,23.6,8.8,45,Sunny
2023-03-15,Chandigarh,24.3,0.0,46,Cloudy
2023-03-16,Chandigarh,22.4,0.4,73,Sunny
2023-03-17,Chandigarh,24.5,0.0,66,Cloudy
2023-03-18,Chandigarh,23.3,0.0,84,Sunny
2023-03-19,Chandigarh,25.4,9.3,86,Rainy
2023-03-20,Chandigarh,21.6,6.7,91,Sunny
2023-03-21,Chandigarh,26.5,0.4,84,Cloudy
2023-03-22,Chandigarh,27.2,1.7,49,Sunny
2023-03-23,Chandigarh,19.3,9.2,84,Cloudy
2023-03-24,Chandigarh,22.9,7.4,92,Sunny
2023-03-25,Chandigarh,23.3,12.0,95,Cloudy
2023-03-26,Chandigarh,25.9,5.2,47,Cloudy
2023-03-27,Chandigarh,18.6,1.7,48,Cloudy
2023-03-28,Chandigarh,26.3,0.0,47,Rainy
2023-03-29,Chandigarh,27.0,9.6,43,Sunny
2023-03-30,Chandigarh,24.3,8.6,60,Cloudy
2023-03-31,Chandigarh,24.5,0.0,84,Cloudy
2023-04-01,Chandigarh,27.3,6.0,51,Rainy
2023-04-02,Chandigarh,22.0,6.0,82,Foggy
2023-04-03,Chandigarh,30.3,6.5,92,Sunny
2023-04-04,Chandigarh,28.2,0.0,65,Sunny
2023-04-05,Chandigarh,35.9,1.8,45,Rainy
2023-04-06,Chandigarh,24.7,3.3,50,Rainy
2023-04-07,Chandigarh,30.3,1.6,85,Cloudy
2023-04-08,Chandigarh,32.9,0.0,60,Foggy
2023-04-09,Chandigarh,27.5,0.0,81,Cloudy
2023-04-10,Chandigarh,29.1,5.1,48,Rainy
2023-04-11,Chandigarh,24.8,5.2,55,Sunny
2023-04-12,Chandigarh,27.8,5.2,43,Sunny
2023-04-13,Chandigarh,24.5,0.0,53,Sunny
2023-04-14,Chandigarh,30.5,3.6,94,Rainy
2023-04-15,Chandigarh,30.3,0.0,47,Sunny
2023-04-16,Chandigarh,32.3,0.4,82,Cloudy
2023-04-17,Chandigarh,32.3,5.8,54,Foggy
2023-04-18,Chandigarh,25.0,0.0,55,Sunny
2023-04-19,Chandigarh,28.0,11.1,78,Rainy
2023-04-20,Chandigarh,26.8,1.1,58,Sunny
2023-04-21,Chandigarh,31.1,10.0,64,Rainy
2023-04-22,Chandigarh,30.2,0.0,49,Cloudy
2023-04-23,Chandigarh,23.9,0.0,67,Foggy
2023-04-24,Chandigarh,34.5,0.4,77,Sunny
2023-04-25,Chandigarh,30.4,0.0,82,Sunny
2023-04-26,Chandigarh,30.0,7.7,80,Cloudy
2023-04-27,Chandigarh,30.7,7.4,41,Sunny
2023-04-28,Chandigarh,30.9,0.0,43,Cloudy
2023-04-29,Chandigarh,31.1,0.0,95,Sunny
2023-04-30,Chandigarh,23.1,0.0,89,Cloudy
2023-05-01,Chandigarh,30.0,2.8,82,Sunny
2023-05-02,Chandigarh,31.0,0.0,50,Sunny
2023-05-03,Chandigarh,29.8,8.2,75,Cloudy
2023-05-04,Chandigarh,26.7,7.9,82,Cloudy
2023-05-05,Chandigarh,26.2,0.0,92,Sunny
2023-05-06,Chandigarh,30.2,0.0,50,Sunny
2023-05-07,Chandigarh,26.3,1.1,76,Sunny
2023-05-08,Chandigarh,24.6,12.4,89,Rainy
2023-05-09,Chandigarh,27.9,2.5,49,Sunny
2023-05-10,Chandigarh,28.1,0.0,92,Foggy
2023-05-11,Chandigarh,29.0,1.1,41,Rainy
2023-05-12,Chandigarh,31.0,4.6,65,Sunny
2023-05-13,Chandigarh,32.5,0.0,84,Sunny
2023-05-14,Chandigarh,28.0,0.0,76,Rainy
2023-05-15,Chandigarh,23.7,0.0,52,Cloudy
2023-05-16,Chandigarh,30.2,0.0,42,Rainy
2023-05-17,Chandigarh,30.9,2.3,73,Sunny
2023-05-18,Chandigarh,27.1,10.2,79,Sunny
2023-05-19,Chandigarh,26.9,4.9,95,Rainy
2023-05-20,Chandigarh,29.1,11.8,43,Rainy
2023-05-21,Chandigarh,23.8,9.5,90,Cloudy
2023-05-22,Chandigarh,34.6,6.2,52,Sunny
2023-05-23,Chandigarh,28.2,1.5,80,Rainy
2023-05-24,Chandigarh,26.8,5.3,49,Sunny
2023-05-25,Chandigarh,33.9,0.0,70,Sunny
2023-05-26,Chandigarh,27.4,3.6,59,Rainy
2023-05-27,Chandigarh,32.7,1.3,85,Sunny
2023-05-28,Chandigarh,32.1,9.0,61,Foggy
2023-05-29,Chandigarh,26.6,0.0,64,Cloudy
2023-05-30,Chandigarh,27.3,0.0,68,Sunny
2023-05-31,Chandigarh,28.4,0.0,48,Sunny
2023-06-01,Chandigarh,29.4,1.5,88,Cloudy
2023-06-02,Chandigarh,28.1,0.0,65,Foggy
2023-06-03,Chandigarh,27.7,0.3,94,Rainy
2023-06-04,Chandigarh,28.3,0.0,89,Cloudy
2023-06-05,Chandigarh,23.5,11.5,59,Sunny
2023-06-06,Chandigarh,28.5,1.1,66,Sunny
2023-06-07,Chandigarh,32.3,2.8,62,Rainy
2023-06-08,Chandigarh,30.5,6.8,64,Sunny
2023-06-09,Chandigarh,31.9,11.6,94,Rainy
2023-06-10,Chandigarh,27.0,0.0,63,Sunny
2023-06-11,Chandigarh,29.8,1.8,52,Sunny
2023-06-12,Chandigarh,29.5,2.1,57,Cloudy
2023-06-13,Chandigarh,35.5,0.0,92,Rainy
2023-06-14,Chandigarh,34.5,9.5,46,Rainy
2023-06-15,Chandigarh,28.5,0.0,42,Cloudy
2023-06-16,Chandigarh,30.4,0.0,50,Sunny
2023-06-17,Chandigarh,30.2,0.0,46,Sunny
2023-06-18,Chandigarh,23.8,4.5,94,Sunny
2023-06-19,Chandigarh,22.9,0.0,86,Rainy
2023-06-20,Chandigarh,27.8,5.4,63,Rainy
2023-06-21,Chandigarh,28.7,0.0,71,Sunny
2023-06-22,Chandigarh,29.0,7.6,58,Sunny
2023-06-23,Chandigarh,27.2,7.9,79,Rainy
2023-06-24,Chandigarh,27.9,0.0,71,Rainy
2023-06-25,Chandigarh,26.6,3.9,76,Cloudy
2023-06-26,Chandigarh,24.0,6.3,64,Sunny
2023-06-27,Chandigarh,28.8,0.0,41,Rainy
2023-06-28,Chandigarh,30.5,7.9,75,Cloudy
2023-06-29,Chandigarh,32.6,0.0,76,Sunny
2023-06-30,Chandigarh,30.9,0.0,46,Cloudy
2023-07-01,Chandigarh,25.3,13.7,88,Sunny
2023-07-02,Chandigarh,23.6,12.4,75,Sunny
2023-07-03,Chandigarh,24.4,14.6,83,Cloudy
2023-07-04,Chandigarh,24.9,13.3,52,Foggy
2023-07-05,Chandigarh,24.6,14.0,49,Sunny
2023-07-06,Chandigarh,28.2,16.8,89,Foggy
2023-07-07,Chandigarh,24.1,5.3,79,Sunny
2023-07-08,Chandigarh,25.6,19.4,84,Cloudy
2023-07-09,Chandigarh,20.4,13.4,60,Sunny
2023-07-10,Chandigarh,20.9,20.1,77,Cloudy
2023-07-11,Chandigarh,19.9,17.6,87,Sunny
2023-07-12,Chandigarh,27.1,16.2,64,Sunny
2023-07-13,Chandigarh,25.3,16.9,47,Sunny
2023-07-14,Chandigarh,19.6,13.7,92,Cloudy
2023-07-15,Chandigarh,19.3,14.0,45,Sunny
2023-07-16,Chandigarh,25.3,19.8,65,Cloudy
2023-07-17,Chandigarh,19.0,16.2,48,Sunny
2023-07-18,Chandigarh,24.6,26.2,54,Foggy
2023-07-19,Chandigarh,18.6,13.3,58,Sunny
2023-07-20,Chandigarh,23.6,16.7,69,Cloudy
2023-07-21,Chandigarh,24.1,10.6,78,Rainy
2023-07-22,Chandigarh,26.9,12.4,44,Cloudy
2023-07-23,Chandigarh,25.4,10.2,40,Sunny
2023-07-24,Chandigarh,28.1,12.7,59,Cloudy
2023-07-25,Chandigarh,30.3,20.0,64,Foggy
2023-07-26,Chandigarh,23.7,24.8,83,Cloudy
2023-07-27,Chandigarh,28.8,9.0,88,Sunny
2023-07-28,Chandigarh,25.9,13.2,46,Rainy
2023-07-29,Chandigarh,19.4,13.7,91,Sunny
2023-07-30,Chandigarh,29.4,17.3,46,Foggy
2023-07-31,Chandigarh,22.9,16.5,43,Foggy
2023-08-01,Chandigarh,24.7,16.3,64,Cloudy
2023-08-02,Chandigarh,24.8,13.7,58,Foggy
2023-08-03,Chandigarh,24.8,13.9,93,Sunny
2023-08-04,Chandigarh,30.0,17.1,61,Cloudy
2023-08-05,Chandigarh,31.0,8.7,58,Foggy
2023-08-06,Chandigarh,21.2,21.6,48,Cloudy
2023-08-07,Chandigarh,25.6,20.1,48,Cloudy
2023-08-08,Chandigarh,25.7,4.8,79,Cloudy
2023-08-09,Chandigarh,26.4,18.3,67,Rainy
2023-08-10,Chandigarh,22.7,24.9,70,Sunny
2023-08-11,Chandigarh,23.4,23.2,90,Sunny
2023-08-12,Chandigarh,24.8,10.8,59,Cloudy
2023-08-13,Chandigarh,23.0,16.8,54,Sunny
2023-08-14,Chandigarh,20.0,15.0,89,Sunny
2023-08-15,Chandigarh,23.8,23.8,51,Rainy
2023-08-16,Chandigarh,25.0,20.9,72,Sunny
2023-08-17,Chandigarh,22.2,17.3,87,Sunny
2023-08-18,Chandigarh,21.8,20.3,89,Cloudy
2023-08-19,Chandigarh,24.1,6.7,80,Rainy
2023-08-20,Chandigarh,22.0,23.3,66,Cloudy
2023-08-21,Chandigarh,21.4,15.8,82,Cloudy
2023-08-22,Chandigarh,21.4,20.6,52,Sunny
2023-08-23,Chandigarh,23.9,9.8,67,Sunny
2023-08-24,Chandigarh,22.5,16.3,53,Cloudy
2023-08-25,Chandigarh,25.3,10.1,79,Sunny
2023-08-26,Chandigarh,23.4,11.1,57,Sunny
2023-08-27,Chandigarh,29.0,12.3,48,Sunny
2023-08-28,Chandigarh,22.5,20.2,78,Cloudy
2023-08-29,Chandigarh,17.5,12.6,60,Sunny
2023-08-30,Chandigarh,21.4,10.7,94,Sunny
2023-08-31,Chandigarh,24.6,18.4,88,Rainy
2023-09-01,Chandigarh,25.0,21.3,95,Sunny
2023-09-02,Chandigarh,25.1,15.4,57,Sunny
2023-09-03,Chandigarh,21.0,20.7,76,Cloudy
2023-09-04,Chandigarh,19.8,16.9,44,Cloudy
2023-09-05,Chandigarh,26.1,13.2,79,Sunny
2023-09-06,Chandigarh,23.0,10.3,56,Sunny
2023-09-07,Chandigarh,19.5,8.5,69,Rainy
2023-09-08,Chandigarh,27.1,18.0,46,Rainy
2023-09-09,Chandigarh,25.8,18.8,92,Sunny
2023-09-10,Chandigarh,25.3,11.9,63,Sunny
2023-09-11,Chandigarh,19.3,9.4,48,Foggy
2023-09-12,Chandigarh,20.1,19.3,52,Cloudy
2023-09-13,Chandigarh,28.9,18.2,51,Sunny
2023-09-14,Chandigarh,21.5,16.9,83,Sunny
2023-09-15,Chandigarh,23.3,13.2,65,Cloudy
2023-09-16,Chandigarh,18.6,16.8,76,Cloudy
2023-09-17,Chandigarh,21.4,9.7,62,Cloudy
2023-09-18,Chandigarh,26.4,21.8,77,Rainy
2023-09-19,Chandigarh,23.6,14.9,60,Rainy
2023-09-20,Chandigarh,24.6,13.7,85,Rainy
2023-09-21,Chandigarh,29.2,10.7,75,Cloudy
2023-09-22,Chandigarh,29.3,12.9,40,Cloudy
2023-09-23,Chandigarh,25.2,10.2,48,Sunny
2023-09-24,Chandigarh,22.3,19.2,55,Sunny
2023-09-25,Chandigarh,22.2,17.4,89,Cloudy
2023-09-26,Chandigarh,19.8,19.6,95,Sunny
2023-09-27,Chandigarh,27.8,18.7,87,Rainy
2023-09-28,Chandigarh,17.5,11.5,92,Rainy
2023-09-29,Chandigarh,24.0,16.0,76,Sunny
2023-09-30,Chandigarh,17.7,11.9,63,Foggy
2023-10-01,Chandigarh,23.0,7.1,89,Rainy
2023-10-02,Chandigarh,18.3,0.0,73,Rainy
2023-10-03,Chandigarh,28.3,0.0,66,Rainy
2023-10-04,Chandigarh,24.3,2.6,53,Sunny
2023-10-05,Chandigarh,22.4,1.7,69,Sunny
2023-10-06,Chandigarh,26.5,5.6,69,Sunny
2023-10-07,Chandigarh,27.9,0.0,50,Cloudy
2023-10-08,Chandigarh,16.0,0.0,89,Sunny
2023-10-09,Chandigarh,19.5,3.0,70,Sunny
2023-10-10,Chandigarh,25.8,5.5,90,Sunny
2023-10-11,Chandigarh,26.9,2.8,93,Sunny
2023-10-12,Chandigarh,23.8,2.6,86,Foggy
2023-10-13,Chandigarh,22.7,0.0,67,Rainy
2023-10-14,Chandigarh,21.3,3.7,80,Sunny
2023-10-15,Chandigarh,25.5,0.0,69,Sunny
2023-10-16,Chandigarh,23.8,0.7,81,Cloudy
2023-10-17,Chandigarh,25.8,0.8,80,Sunny
2023-10-18,Chandigarh,21.3,6.4,83,Cloudy
2023-10-19,Chandigarh,27.6,9.5,73,Sunny
2023-10-20,Chandigarh,25.1,0.8,42,Cloudy
2023-10-21,Chandigarh,27.5,9.4,74,Sunny
2023-10-22,Chandigarh,23.8,5.5,56,Cloudy
2023-10-23,Chandigarh,21.2,2.6,80,Cloudy
2023-10-24,Chandigarh,24.6,0.0,64,Sunny
2023-10-25,Chandigarh,21.3,0.8,75,Rainy
2023-10-26,Chandigarh,21.9,7.5,83,Cloudy
2023-10-27,Chandigarh,18.0,2.7,46,Sunny
2023-10-28,Chandigarh,21.2,0.0,88,Sunny
