inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated,stockout_risk,demand_30d,avg_daily_demand,days_cover,reorder_urgency,overstock_flag,health_score,risk_label
INV015709,P02884,S0042,,store,396,54,270,33.0,2024-05-06,0,4.0,0.13,3046.2,0,1,85.0,Healthy
INV015710,P04942,S0057,,store,27,30,150,2.1,2024-01-08,1,3.0,0.1,270.0,1,0,75.0,Healthy
INV015711,P02106,S0011,,store,163,83,415,9.6,2024-03-17,0,4.0,0.13,1253.8,0,0,100.0,Healthy
INV015712,P01819,,W009,warehouse,419,33,165,104.8,2024-09-04,0,1.0,0.1,4190.0,0,1,85.0,Healthy
INV015713,P03351,,W029,warehouse,247,42,210,16.5,2024-01-07,0,1.0,0.1,2470.0,0,1,85.0,Healthy
INV015714,P00267,S0093,,store,66,41,205,6.6,2024-03-31,0,1.0,0.1,660.0,0,0,100.0,Healthy
INV015715,P00866,S0055,,store,354,57,285,44.2,2024-09-02,0,8.0,0.27,1311.1,0,1,85.0,Healthy
INV015716,P02631,S0062,,store,301,33,165,30.1,2024-03-31,0,1.0,0.03,10033.3,0,1,85.0,Healthy
INV015717,P04750,S0121,,store,438,35,175,29.2,2024-11-12,0,3.0,0.1,4380.0,0,1,85.0,Healthy
INV015718,P00121,S0071,,store,375,97,485,23.4,2024-11-06,0,3.0,0.1,3750.0,0,0,100.0,Healthy
INV015719,P01999,S0150,,store,178,78,390,13.7,2024-05-22,0,4.0,0.13,1369.2,0,0,100.0,Healthy
INV015720,P00839,S0053,,store,90,35,175,45.0,2024-10-09,0,3.0,0.1,900.0,0,0,100.0,Healthy
INV015721,P00275,S0044,,store,46,77,385,3.1,2024-07-24,1,3.0,0.1,460.0,1,0,75.0,Healthy
INV015722,P00955,,W021,warehouse,323,48,240,19.0,2024-11-07,0,3.0,0.1,3230.0,0,1,85.0,Healthy
INV015723,P03719,,W020,warehouse,156,44,220,39.0,2024-05-30,0,4.0,0.13,1200.0,0,0,100.0,Healthy
INV015724,P03474,S0039,,store,348,53,265,24.9,2024-05-22,0,3.0,0.1,3480.0,0,1,85.0,Healthy
INV015725,P00792,S0055,,store,125,87,435,125.0,2024-10-18,0,4.0,0.13,961.5,0,0,100.0,Healthy
INV015726,P03977,S0122,,store,472,72,360,27.8,2024-06-01,0,1.0,0.03,15733.3,0,1,85.0,Healthy
INV015727,P01579,,W022,warehouse,487,44,220,60.9,2024-03-07,0,2.0,0.07,6957.1,0,1,85.0,Healthy
INV015728,P04281,S0001,,store,437,34,170,437.0,2024-12-08,0,5.0,0.17,2570.6,0,1,85.0,Healthy
INV015729,P01825,S0118,,store,146,32,160,36.5,2024-11-11,0,1.0,0.03,4866.7,0,0,100.0,Healthy
INV015730,P01990,,W003,warehouse,435,61,305,72.5,2024-10-15,0,1.0,0.1,4350.0,0,1,85.0,Healthy
INV015731,P04314,S0079,,store,299,39,195,37.4,2024-09-15,0,5.0,0.17,1758.8,0,1,85.0,Healthy
INV015732,P00416,S0100,,store,131,72,360,10.1,2024-07-04,0,2.0,0.07,1871.4,0,0,100.0,Healthy
INV015733,P02614,S0119,,store,407,62,310,135.7,2024-02-17,0,1.0,0.03,13566.7,0,1,85.0,Healthy
INV015734,P02320,,W008,warehouse,203,98,490,101.5,2024-08-29,0,1.0,0.1,2030.0,0,0,100.0,Healthy
INV015735,P03816,S0080,,store,103,43,215,5.2,2024-11-05,0,1.0,0.03,3433.3,0,0,100.0,Healthy
INV015736,P04670,,W007,warehouse,156,50,250,7.8,2024-11-15,0,1.0,0.1,1560.0,0,0,100.0,Healthy
INV015737,P00250,,W014,warehouse,340,56,280,20.0,2024-10-26,0,1.0,0.1,3400.0,0,1,85.0,Healthy
INV015738,P01405,S0081,,store,415,25,125,207.5,2024-05-24,0,3.0,0.1,4150.0,0,1,85.0,Healthy
INV015739,P03544,S0117,,store,218,71,355,54.5,2024-10-16,0,2.0,0.07,3114.3,0,0,100.0,Healthy
INV015740,P03070,S0057,,store,463,47,235,24.4,2024-05-24,0,1.0,0.1,4630.0,0,1,85.0,Healthy
INV015741,P04837,,W002,warehouse,323,27,135,20.2,2024-05-21,0,10.0,0.33,978.8,0,1,85.0,Healthy
INV015742,P00529,,W020,warehouse,425,29,145,106.2,2024-08-18,0,2.0,0.07,6071.4,0,1,85.0,Healthy
INV015743,P01531,S0021,,store,271,77,385,18.1,2024-05-26,0,5.0,0.17,1594.1,0,0,100.0,Healthy
INV015744,P00138,S0011,,store,123,75,375,41.0,2024-07-26,0,2.0,0.07,1757.1,0,0,100.0,Healthy
INV015745,P00057,S0063,,store,257,61,305,128.5,2024-01-15,0,6.0,0.2,1285.0,0,0,100.0,Healthy
INV015746,P00403,S0046,,store,0,99,495,0.0,2024-06-08,1,1.0,0.03,0.0,1,0,15.0,High Risk
INV015747,P00747,,W028,warehouse,9,20,100,1.3,2024-07-27,1,5.0,0.17,52.9,1,0,75.0,Healthy
INV015748,P02956,,W024,warehouse,372,78,390,24.8,2024-11-08,0,4.0,0.13,2861.5,0,0,100.0,Healthy
INV015749,P03928,,W029,warehouse,449,34,170,112.2,2024-01-31,0,6.0,0.2,2245.0,0,1,85.0,Healthy
INV015750,P04378,S0089,,store,204,64,320,51.0,2024-05-22,0,1.0,0.03,6800.0,0,0,100.0,Healthy
INV015751,P03921,,W020,warehouse,411,30,150,82.2,2024-06-23,0,1.0,0.03,13700.0,0,1,85.0,Healthy
INV015752,P01952,,W021,warehouse,488,41,205,244.0,2024-07-02,0,4.0,0.13,3753.8,0,1,85.0,Healthy
INV015753,P02362,,W018,warehouse,385,49,245,385.0,2024-05-05,0,3.0,0.1,3850.0,0,1,85.0,Healthy
INV015754,P03493,,W013,warehouse,271,31,155,19.4,2024-07-02,0,1.0,0.1,2710.0,0,1,85.0,Healthy
INV015755,P02540,,W013,warehouse,143,26,130,11.0,2024-09-12,0,7.0,0.23,621.7,0,1,85.0,Healthy
INV015756,P02765,,W002,warehouse,111,30,150,6.2,2024-12-29,0,3.0,0.1,1110.0,0,0,100.0,Healthy
INV015757,P01437,,W024,warehouse,114,23,115,7.1,2024-06-08,0,5.0,0.17,670.6,0,0,100.0,Healthy
INV015758,P00463,,W022,warehouse,471,60,300,78.5,2024-07-24,0,2.0,0.07,6728.6,0,1,85.0,Healthy
INV015759,P02445,,W005,warehouse,388,60,300,32.3,2024-08-24,0,1.0,0.03,12933.3,0,1,85.0,Healthy
INV015760,P01045,,W018,warehouse,206,38,190,51.5,2024-05-23,0,4.0,0.13,1584.6,0,1,85.0,Healthy
INV015761,P03975,S0077,,store,83,69,345,11.9,2024-07-30,0,1.0,0.1,830.0,0,0,100.0,Healthy
INV015762,P03341,,W016,warehouse,132,100,500,13.2,2024-05-06,0,1.0,0.1,1320.0,0,0,100.0,Healthy
INV015763,P03343,S0051,,store,167,77,385,16.7,2024-07-19,0,4.0,0.13,1284.6,0,0,100.0,Healthy
INV015764,P00778,S0054,,store,201,20,100,201.0,2024-05-15,0,3.0,0.1,2010.0,0,1,85.0,Healthy
INV015765,P01924,,W026,warehouse,134,66,330,14.9,2024-05-06,0,3.0,0.1,1340.0,0,0,100.0,Healthy
INV015766,P02762,S0142,,store,491,65,325,98.2,2024-01-20,0,1.0,0.03,16366.7,0,1,85.0,Healthy
INV015767,P01215,,W015,warehouse,213,73,365,71.0,2024-04-07,0,1.0,0.03,7100.0,0,0,100.0,Healthy
INV015768,P03771,S0024,,store,305,91,455,16.1,2024-09-12,0,3.0,0.1,3050.0,0,0,100.0,Healthy
INV015769,P01562,S0103,,store,377,65,325,377.0,2024-06-10,0,6.0,0.2,1885.0,0,1,85.0,Healthy
INV015770,P00766,S0047,,store,78,82,410,4.3,2024-10-09,1,1.0,0.03,2600.0,1,0,75.0,Healthy
INV015771,P03221,S0043,,store,130,85,425,18.6,2024-10-24,0,2.0,0.07,1857.1,0,0,100.0,Healthy
INV015772,P01900,,W026,warehouse,402,87,435,20.1,2024-02-04,0,1.0,0.03,13400.0,0,0,100.0,Healthy
INV015773,P02602,S0022,,store,482,21,105,96.4,2024-07-05,0,1.0,0.03,16066.7,0,1,85.0,Healthy
INV015774,P04704,,W018,warehouse,84,47,235,4.7,2024-06-24,0,4.0,0.13,646.2,0,0,100.0,Healthy
INV015775,P00105,,W005,warehouse,497,38,190,26.2,2024-01-30,0,1.0,0.1,4970.0,0,1,85.0,Healthy
INV015776,P01036,S0122,,store,239,70,350,59.8,2024-09-20,0,1.0,0.1,2390.0,0,0,100.0,Healthy
INV015777,P02059,S0095,,store,481,57,285,80.2,2024-03-06,0,1.0,0.1,4810.0,0,1,85.0,Healthy
INV015778,P03333,S0027,,store,148,63,315,7.4,2024-09-06,0,1.0,0.03,4933.3,0,0,100.0,Healthy
INV015779,P04022,,W012,warehouse,205,29,145,10.8,2024-08-13,0,2.0,0.07,2928.6,0,1,85.0,Healthy
INV015780,P00612,S0072,,store,397,82,410,49.6,2024-10-23,0,8.0,0.27,1470.4,0,0,100.0,Healthy
INV015781,P00272,S0056,,store,67,64,320,13.4,2024-04-06,0,3.0,0.1,670.0,0,0,100.0,Healthy
INV015782,P01880,S0014,,store,29,61,305,14.5,2024-10-03,1,8.0,0.27,107.4,1,0,75.0,Healthy
INV015783,P03126,,W029,warehouse,341,90,450,341.0,2024-09-03,0,4.0,0.13,2623.1,0,0,100.0,Healthy
INV015784,P00414,S0016,,store,464,45,225,77.3,2024-08-07,0,1.0,0.1,4640.0,0,1,85.0,Healthy
INV015785,P01386,S0033,,store,135,31,155,6.8,2024-06-14,0,3.0,0.1,1350.0,0,0,100.0,Healthy
INV015786,P01662,S0017,,store,397,51,255,23.4,2024-12-22,0,3.0,0.1,3970.0,0,1,85.0,Healthy
INV015787,P03051,,W008,warehouse,399,47,235,79.8,2024-12-03,0,1.0,0.03,13300.0,0,1,85.0,Healthy
INV015788,P02586,S0077,,store,270,22,110,19.3,2024-08-09,0,1.0,0.03,9000.0,0,1,85.0,Healthy
INV015789,P02010,,W004,warehouse,449,66,330,224.5,2024-03-16,0,3.0,0.1,4490.0,0,1,85.0,Healthy
INV015790,P00682,S0014,,store,426,47,235,106.5,2024-05-07,0,1.0,0.03,14200.0,0,1,85.0,Healthy
INV015791,P01223,S0037,,store,401,85,425,66.8,2024-02-29,0,7.0,0.23,1743.5,0,0,100.0,Healthy
INV015792,P04796,S0087,,store,79,34,170,8.8,2024-07-21,0,1.0,0.03,2633.3,0,0,100.0,Healthy
INV015793,P01299,S0059,,store,107,95,475,13.4,2024-01-22,0,2.0,0.07,1528.6,0,0,100.0,Healthy
INV015794,P02541,S0016,,store,458,43,215,30.5,2024-10-24,0,1.0,0.1,4580.0,0,1,85.0,Healthy
INV015795,P01405,,W011,warehouse,52,63,315,6.5,2024-09-21,1,3.0,0.1,520.0,1,0,75.0,Healthy
INV015796,P02656,S0080,,store,43,40,200,2.4,2024-07-22,0,7.0,0.23,187.0,0,0,100.0,Healthy
INV015797,P04169,,W011,warehouse,278,25,125,23.2,2024-08-10,0,5.0,0.17,1635.3,0,1,85.0,Healthy
INV015798,P01959,S0148,,store,102,67,335,17.0,2024-05-04,0,1.0,0.03,3400.0,0,0,100.0,Healthy
INV015799,P03084,,W024,warehouse,465,89,445,33.2,2024-10-15,0,2.0,0.07,6642.9,0,1,85.0,Healthy
INV015800,P01079,S0085,,store,245,42,210,13.6,2024-02-23,0,3.0,0.1,2450.0,0,1,85.0,Healthy
INV015801,P02609,S0117,,store,355,71,355,25.4,2024-07-10,0,7.0,0.23,1543.5,0,0,100.0,Healthy
INV015802,P03155,S0147,,store,5,49,245,0.3,2024-06-27,1,6.0,0.2,25.0,1,0,65.0,Healthy
INV015803,P00537,S0131,,store,98,76,380,19.6,2024-08-31,0,3.0,0.1,980.0,0,0,100.0,Healthy
INV015804,P04366,S0094,,store,421,48,240,30.1,2024-12-01,0,1.0,0.1,4210.0,0,1,85.0,Healthy
INV015805,P02076,,W016,warehouse,281,26,130,281.0,2024-12-13,0,2.0,0.07,4014.3,0,1,85.0,Healthy
INV015806,P01373,,W017,warehouse,65,35,175,5.4,2024-09-14,0,1.0,0.03,2166.7,0,0,100.0,Healthy
INV015807,P03218,S0025,,store,487,75,375,30.4,2024-01-18,0,2.0,0.07,6957.1,0,1,85.0,Healthy
INV015808,P01950,S0140,,store,164,72,360,8.6,2024-10-13,0,3.0,0.1,1640.0,0,0,100.0,Healthy
INV015809,P00010,S0059,,store,436,41,205,43.6,2024-06-24,0,4.0,0.13,3353.8,0,1,85.0,Healthy
INV015810,P02844,S0082,,store,292,66,330,19.5,2024-06-13,0,2.0,0.07,4171.4,0,0,100.0,Healthy
INV015811,P02396,,W010,warehouse,34,59,295,2.0,2024-09-25,1,7.0,0.23,147.8,1,0,75.0,Healthy
INV015812,P01990,S0059,,store,419,35,175,24.6,2024-10-22,0,1.0,0.1,4190.0,0,1,85.0,Healthy
INV015813,P02367,,W023,warehouse,222,93,465,15.9,2024-06-18,0,3.0,0.1,2220.0,0,0,100.0,Healthy
INV015814,P00070,,W011,warehouse,302,82,410,75.5,2024-04-19,0,2.0,0.07,4314.3,0,0,100.0,Healthy
INV015815,P00995,S0041,,store,25,48,240,2.5,2024-05-04,1,1.0,0.03,833.3,1,0,75.0,Healthy
INV015816,P02406,S0100,,store,4,81,405,2.0,2024-05-22,1,2.0,0.07,57.1,1,0,75.0,Healthy
INV015817,P00268,S0103,,store,112,30,150,5.9,2024-06-03,0,1.0,0.1,1120.0,0,0,100.0,Healthy
INV015818,P00157,,W016,warehouse,363,98,490,51.9,2024-06-20,0,1.0,0.03,12100.0,0,0,100.0,Healthy
INV015819,P01512,,W001,warehouse,488,63,315,81.3,2024-03-19,0,1.0,0.03,16266.7,0,1,85.0,Healthy
INV015820,P03229,,W019,warehouse,421,25,125,421.0,2024-03-13,0,4.0,0.13,3238.5,0,1,85.0,Healthy
INV015821,P02667,S0113,,store,24,20,100,1.6,2024-07-09,0,6.0,0.2,120.0,0,0,100.0,Healthy
INV015822,P04064,S0069,,store,274,24,120,68.5,2024-11-27,0,1.0,0.1,2740.0,0,1,85.0,Healthy
INV015823,P01151,,W014,warehouse,178,56,280,14.8,2024-05-04,0,1.0,0.1,1780.0,0,0,100.0,Healthy
INV015824,P00253,,W023,warehouse,38,69,345,3.2,2024-07-17,1,4.0,0.13,292.3,1,0,75.0,Healthy
INV015825,P03370,,W001,warehouse,77,82,410,25.7,2024-10-24,1,1.0,0.1,770.0,1,0,75.0,Healthy
INV015826,P01247,S0090,,store,415,59,295,24.4,2024-06-30,0,9.0,0.3,1383.3,0,1,85.0,Healthy
INV015827,P03952,,W004,warehouse,19,43,215,1.6,2024-10-21,1,1.0,0.03,633.3,1,0,75.0,Healthy
INV015828,P03836,,W012,warehouse,384,86,430,76.8,2024-06-03,0,3.0,0.1,3840.0,0,0,100.0,Healthy
INV015829,P01814,S0042,,store,444,28,140,148.0,2024-07-10,0,1.0,0.03,14800.0,0,1,85.0,Healthy
INV015830,P01634,S0095,,store,430,85,425,23.9,2024-01-06,0,8.0,0.27,1592.6,0,1,85.0,Healthy
INV015831,P02323,S0135,,store,362,94,470,30.2,2024-07-04,0,4.0,0.13,2784.6,0,0,100.0,Healthy
INV015832,P04125,S0082,,store,126,67,335,42.0,2024-03-22,0,1.0,0.03,4200.0,0,0,100.0,Healthy
INV015833,P02149,S0108,,store,388,88,440,22.8,2024-11-21,0,1.0,0.1,3880.0,0,0,100.0,Healthy
INV015834,P04976,,W003,warehouse,267,97,485,17.8,2024-02-18,0,1.0,0.03,8900.0,0,0,100.0,Healthy
INV015835,P04960,S0003,,store,17,39,195,2.4,2024-06-02,1,5.0,0.17,100.0,1,0,75.0,Healthy
INV015836,P03719,,W009,warehouse,493,49,245,35.2,2024-04-05,0,4.0,0.13,3792.3,0,1,85.0,Healthy
INV015837,P00826,,W018,warehouse,203,67,335,10.7,2024-01-31,0,1.0,0.03,6766.7,0,0,100.0,Healthy
INV015838,P00534,,W016,warehouse,365,87,435,21.5,2024-04-19,0,6.0,0.2,1825.0,0,0,100.0,Healthy
INV015839,P03540,S0115,,store,108,21,105,6.4,2024-02-25,0,4.0,0.13,830.8,0,1,85.0,Healthy
INV015840,P04221,S0065,,store,487,30,150,81.2,2024-02-19,0,3.0,0.1,4870.0,0,1,85.0,Healthy
INV015841,P01658,S0126,,store,397,83,415,56.7,2024-01-07,0,2.0,0.07,5671.4,0,0,100.0,Healthy
INV015842,P02461,,W015,warehouse,438,66,330,219.0,2024-03-09,0,3.0,0.1,4380.0,0,1,85.0,Healthy
INV015843,P03847,S0053,,store,404,78,390,101.0,2024-09-13,0,1.0,0.1,4040.0,0,1,85.0,Healthy
INV015844,P04135,S0143,,store,176,76,380,44.0,2024-10-26,0,2.0,0.07,2514.3,0,0,100.0,Healthy
INV015845,P00864,,W008,warehouse,245,42,210,30.6,2024-03-18,0,1.0,0.1,2450.0,0,1,85.0,Healthy
INV015846,P02603,S0114,,store,356,76,380,25.4,2024-03-16,0,1.0,0.03,11866.7,0,0,100.0,Healthy
INV015847,P02990,,W014,warehouse,413,42,210,25.8,2024-07-24,0,1.0,0.03,13766.7,0,1,85.0,Healthy
INV015848,P01491,S0036,,store,448,20,100,44.8,2024-01-31,0,5.0,0.17,2635.3,0,1,85.0,Healthy
INV015849,P02955,,W008,warehouse,55,68,340,5.5,2024-05-10,1,1.0,0.1,550.0,1,0,75.0,Healthy
INV015850,P00755,,W022,warehouse,462,75,375,23.1,2024-12-27,0,1.0,0.1,4620.0,0,1,85.0,Healthy
INV015851,P00138,S0045,,store,292,77,385,41.7,2024-12-17,0,2.0,0.07,4171.4,0,0,100.0,Healthy
INV015852,P03503,S0035,,store,489,63,315,25.7,2024-12-05,0,4.0,0.13,3761.5,0,1,85.0,Healthy
INV015853,P00244,,W006,warehouse,279,32,160,23.2,2024-06-05,0,1.0,0.1,2790.0,0,1,85.0,Healthy
INV015854,P03105,,W030,warehouse,451,74,370,90.2,2024-09-24,0,1.0,0.03,15033.3,0,1,85.0,Healthy
INV015855,P01035,S0150,,store,272,77,385,68.0,2024-12-22,0,1.0,0.1,2720.0,0,0,100.0,Healthy
INV015856,P00530,,W010,warehouse,141,54,270,47.0,2024-10-11,0,7.0,0.23,613.0,0,0,100.0,Healthy
INV015857,P04887,S0098,,store,104,58,290,14.9,2024-10-14,0,3.0,0.1,1040.0,0,0,100.0,Healthy
INV015858,P00974,S0009,,store,396,78,390,36.0,2024-05-29,0,4.0,0.13,3046.2,0,1,85.0,Healthy
INV015859,P02103,,W009,warehouse,33,50,250,33.0,2024-01-28,1,2.0,0.07,471.4,1,0,75.0,Healthy
INV015860,P02703,,W001,warehouse,446,20,100,111.5,2024-12-28,0,2.0,0.07,6371.4,0,1,85.0,Healthy
INV015861,P02967,S0085,,store,492,25,125,49.2,2024-02-10,0,1.0,0.1,4920.0,0,1,85.0,Healthy
INV015862,P00243,S0123,,store,90,21,105,5.0,2024-07-12,0,2.0,0.07,1285.7,0,0,100.0,Healthy
INV015863,P04886,S0099,,store,387,82,410,20.4,2024-11-06,0,3.0,0.1,3870.0,0,0,100.0,Healthy
INV015864,P03425,S0108,,store,237,84,420,26.3,2024-06-28,0,3.0,0.1,2370.0,0,0,100.0,Healthy
INV015865,P00051,S0038,,store,114,93,465,22.8,2024-07-30,0,1.0,0.03,3800.0,0,0,100.0,Healthy
INV015866,P04588,,W009,warehouse,297,57,285,24.8,2024-11-20,0,2.0,0.07,4242.9,0,1,85.0,Healthy
INV015867,P04297,S0150,,store,22,71,355,1.3,2024-09-11,1,2.0,0.07,314.3,1,0,75.0,Healthy
INV015868,P00651,,W007,warehouse,229,25,125,22.9,2024-06-27,0,3.0,0.1,2290.0,0,1,85.0,Healthy
INV015869,P01444,S0054,,store,214,98,490,21.4,2024-11-05,0,5.0,0.17,1258.8,0,0,100.0,Healthy
INV015870,P01728,,W005,warehouse,386,97,485,77.2,2024-06-20,0,2.0,0.07,5514.3,0,0,100.0,Healthy
INV015871,P01484,,W009,warehouse,113,93,465,8.7,2024-07-10,0,1.0,0.1,1130.0,0,0,100.0,Healthy
INV015872,P04233,S0124,,store,479,21,105,479.0,2024-11-21,0,5.0,0.17,2817.6,0,1,85.0,Healthy
INV015873,P03732,,W028,warehouse,382,50,250,23.9,2024-08-12,0,2.0,0.07,5457.1,0,1,85.0,Healthy
INV015874,P00365,,W030,warehouse,85,59,295,4.5,2024-12-05,0,4.0,0.13,653.8,0,0,100.0,Healthy
INV015875,P03014,S0126,,store,50,29,145,12.5,2024-01-06,0,12.0,0.4,125.0,0,0,100.0,Healthy
INV015876,P02567,S0039,,store,76,66,330,15.2,2024-09-30,0,1.0,0.1,760.0,0,0,100.0,Healthy
INV015877,P00864,S0038,,store,402,91,455,134.0,2024-02-09,0,1.0,0.1,4020.0,0,0,100.0,Healthy
INV015878,P03652,S0007,,store,304,98,490,23.4,2024-12-29,0,3.0,0.1,3040.0,0,0,100.0,Healthy
INV015879,P04013,S0101,,store,393,59,295,32.8,2024-05-12,0,1.0,0.1,3930.0,0,1,85.0,Healthy
INV015880,P00981,S0132,,store,35,52,260,8.8,2024-04-23,1,3.0,0.1,350.0,1,0,75.0,Healthy
INV015881,P02144,S0038,,store,32,57,285,10.7,2024-01-06,1,5.0,0.17,188.2,1,0,75.0,Healthy
INV015882,P00534,,W003,warehouse,437,36,180,109.2,2024-03-11,0,6.0,0.2,2185.0,0,1,85.0,Healthy
INV015883,P04238,,W004,warehouse,286,59,295,40.9,2024-01-29,0,3.0,0.1,2860.0,0,0,100.0,Healthy
INV015884,P04015,,W007,warehouse,192,79,395,19.2,2024-09-11,0,1.0,0.1,1920.0,0,0,100.0,Healthy
INV015885,P04184,,W012,warehouse,304,41,205,23.4,2024-08-06,0,2.0,0.07,4342.9,0,1,85.0,Healthy
INV015886,P03710,S0002,,store,212,59,295,11.8,2024-06-24,0,9.0,0.3,706.7,0,0,100.0,Healthy
INV015887,P02840,S0141,,store,398,78,390,49.8,2024-11-30,0,3.0,0.1,3980.0,0,1,85.0,Healthy
INV015888,P04676,S0006,,store,278,25,125,25.3,2024-01-20,0,1.0,0.03,9266.7,0,1,85.0,Healthy
INV015889,P04771,,W011,warehouse,253,46,230,18.1,2024-08-04,0,1.0,0.03,8433.3,0,1,85.0,Healthy
INV015890,P00858,S0011,,store,440,92,460,22.0,2024-02-06,0,2.0,0.07,6285.7,0,0,100.0,Healthy
INV015891,P04208,S0127,,store,312,70,350,62.4,2024-12-04,0,4.0,0.13,2400.0,0,0,100.0,Healthy
INV015892,P02806,,W013,warehouse,465,37,185,93.0,2024-07-02,0,4.0,0.13,3576.9,0,1,85.0,Healthy
INV015893,P01968,,W012,warehouse,163,54,270,20.4,2024-10-21,0,1.0,0.03,5433.3,0,0,100.0,Healthy
INV015894,P01757,S0093,,store,467,36,180,33.4,2024-03-27,0,1.0,0.1,4670.0,0,1,85.0,Healthy
INV015895,P01386,,W021,warehouse,166,87,435,8.7,2024-12-05,0,3.0,0.1,1660.0,0,0,100.0,Healthy
INV015896,P01315,S0138,,store,304,73,365,30.4,2024-07-22,0,1.0,0.03,10133.3,0,0,100.0,Healthy
INV015897,P00026,,W020,warehouse,225,69,345,75.0,2024-02-20,0,3.0,0.1,2250.0,0,0,100.0,Healthy
INV015898,P00877,,W013,warehouse,154,34,170,77.0,2024-10-19,0,2.0,0.07,2200.0,0,0,100.0,Healthy
INV015899,P03940,,W019,warehouse,350,91,455,38.9,2024-09-28,0,1.0,0.1,3500.0,0,0,100.0,Healthy
INV015900,P01116,S0046,,store,408,74,370,58.3,2024-11-28,0,1.0,0.03,13600.0,0,1,85.0,Healthy
INV015901,P01931,,W003,warehouse,310,86,430,310.0,2024-12-15,0,1.0,0.1,3100.0,0,0,100.0,Healthy
INV015902,P03461,S0142,,store,239,82,410,119.5,2024-01-25,0,1.0,0.03,7966.7,0,0,100.0,Healthy
INV015903,P01039,,W022,warehouse,432,41,205,108.0,2024-05-10,0,9.0,0.3,1440.0,0,1,85.0,Healthy
INV015904,P04905,,W008,warehouse,59,95,475,11.8,2024-05-05,1,11.0,0.37,159.5,1,0,75.0,Healthy
INV015905,P01059,,W021,warehouse,315,29,145,31.5,2024-09-12,0,1.0,0.1,3150.0,0,1,85.0,Healthy
INV015906,P03654,S0121,,store,279,89,445,139.5,2024-11-15,0,1.0,0.1,2790.0,0,0,100.0,Healthy
INV015907,P04785,,W009,warehouse,366,58,290,26.1,2024-10-22,0,1.0,0.1,3660.0,0,1,85.0,Healthy
INV015908,P02215,S0127,,store,444,59,295,40.4,2024-10-11,0,8.0,0.27,1644.4,0,1,85.0,Healthy
INV015909,P01196,,W022,warehouse,386,82,410,24.1,2024-08-05,0,7.0,0.23,1678.3,0,0,100.0,Healthy
INV015910,P03756,S0150,,store,290,46,230,29.0,2024-12-03,0,1.0,0.03,9666.7,0,1,85.0,Healthy
INV015911,P02148,S0027,,store,116,46,230,19.3,2024-06-01,0,3.0,0.1,1160.0,0,0,100.0,Healthy
INV015912,P00866,S0025,,store,116,99,495,11.6,2024-04-08,0,8.0,0.27,429.6,0,0,100.0,Healthy
INV015913,P00407,S0098,,store,470,37,185,29.4,2024-03-09,0,1.0,0.1,4700.0,0,1,85.0,Healthy
INV015914,P04261,S0045,,store,465,38,190,29.1,2024-07-19,0,7.0,0.23,2021.7,0,1,85.0,Healthy
INV015915,P02566,,W025,warehouse,412,70,350,25.8,2024-01-31,0,5.0,0.17,2423.5,0,1,85.0,Healthy
INV015916,P02864,,W028,warehouse,203,83,415,15.6,2024-09-27,0,3.0,0.1,2030.0,0,0,100.0,Healthy
INV015917,P03711,,W003,warehouse,111,61,305,13.9,2024-08-20,0,1.0,0.03,3700.0,0,0,100.0,Healthy
INV015918,P00963,S0078,,store,457,87,435,50.8,2024-06-05,0,9.0,0.3,1523.3,0,1,85.0,Healthy
INV015919,P04209,,W014,warehouse,281,84,420,40.1,2024-11-04,0,2.0,0.07,4014.3,0,0,100.0,Healthy
INV015920,P00571,S0066,,store,252,87,435,14.0,2024-05-10,0,11.0,0.37,681.1,0,0,100.0,Healthy
INV015921,P01655,S0049,,store,167,82,410,9.3,2024-12-02,0,3.0,0.1,1670.0,0,0,100.0,Healthy
INV015922,P01385,,W017,warehouse,324,32,160,162.0,2024-10-02,0,1.0,0.1,3240.0,0,1,85.0,Healthy
INV015923,P02337,,W026,warehouse,184,88,440,61.3,2024-08-04,0,2.0,0.07,2628.6,0,0,100.0,Healthy
INV015924,P03398,S0080,,store,381,80,400,19.1,2024-11-17,0,6.0,0.2,1905.0,0,0,100.0,Healthy
INV015925,P02194,S0072,,store,330,77,385,47.1,2024-11-22,0,1.0,0.1,3300.0,0,0,100.0,Healthy
INV015926,P02325,,W006,warehouse,374,54,270,19.7,2024-04-24,0,1.0,0.1,3740.0,0,1,85.0,Healthy
INV015927,P00728,S0084,,store,122,68,340,8.7,2024-07-16,0,1.0,0.1,1220.0,0,0,100.0,Healthy
INV015928,P02732,,W010,warehouse,199,34,170,66.3,2024-12-12,0,1.0,0.1,1990.0,0,1,85.0,Healthy
INV015929,P01380,S0046,,store,364,95,475,121.3,2024-11-27,0,2.0,0.07,5200.0,0,0,100.0,Healthy
INV015930,P04150,S0059,,store,13,68,340,3.2,2024-07-16,1,1.0,0.1,130.0,1,0,75.0,Healthy
INV015931,P00355,S0013,,store,355,48,240,118.3,2024-12-26,0,1.0,0.03,11833.3,0,1,85.0,Healthy
INV015932,P04515,S0053,,store,102,76,380,9.3,2024-07-21,0,2.0,0.07,1457.1,0,0,100.0,Healthy
INV015933,P04117,,W020,warehouse,276,29,145,21.2,2024-01-26,0,3.0,0.1,2760.0,0,1,85.0,Healthy
