wishlist_id,customer_id,product_id,added_date,is_purchased
WL0048772,C03009,P02553,2024-09-17,False
WL0048773,C03544,P04819,2022-08-04,True
WL0048774,C09125,P03932,2022-03-25,True
WL0048775,C06060,P03844,2023-08-28,False
WL0048776,C06945,P04987,2023-11-19,False
WL0048777,C01642,P00316,2023-04-06,False
WL0048778,C08980,P01500,2023-01-17,False
WL0048779,C08134,P02694,2023-04-14,False
WL0048780,C01210,P00621,2022-11-01,True
WL0048781,C00373,P03158,2022-12-27,False
WL0048782,C04055,P04501,2022-08-30,False
WL0048783,C03798,P01280,2023-02-18,False
WL0048784,C00163,P01290,2023-12-17,True
WL0048785,C00153,P00008,2022-05-07,False
WL0048786,C00968,P03775,2023-01-27,False
WL0048787,C07845,P00257,2023-04-19,False
WL0048788,C03353,P01558,2023-02-28,False
WL0048789,C01231,P04893,2024-11-03,False
WL0048790,C08497,P00631,2022-09-17,False
WL0048791,C04480,P00430,2023-02-19,False
WL0048792,C04990,P04621,2022-12-11,False
WL0048793,C07887,P01975,2024-09-28,False
WL0048794,C06744,P04075,2023-02-12,False
WL0048795,C01462,P04954,2023-10-27,False
WL0048796,C06191,P03986,2024-09-17,False
WL0048797,C00013,P01573,2023-08-02,False
WL0048798,C07709,P01071,2022-03-14,True
WL0048799,C04343,P02408,2024-05-23,False
WL0048800,C05681,P01624,2022-09-18,False
WL0048801,C08661,P01939,2024-11-07,True
WL0048802,C03402,P03825,2023-03-08,False
WL0048803,C05836,P00746,2022-05-19,False
WL0048804,C05809,P03569,2022-11-04,False
WL0048805,C09329,P04211,2022-04-11,False
WL0048806,C01134,P04952,2022-06-13,False
WL0048807,C03016,P02839,2023-10-22,False
WL0048808,C01476,P02420,2024-06-10,False
WL0048809,C05116,P03728,2022-11-06,False
WL0048810,C00304,P02078,2022-12-29,False
WL0048811,C05127,P03600,2022-08-18,False
WL0048812,C07291,P04612,2024-11-02,False
WL0048813,C02903,P00683,2023-04-12,False
WL0048814,C09617,P04384,2023-01-20,False
WL0048815,C05784,P01537,2023-12-30,True
WL0048816,C02415,P01856,2024-07-27,True
WL0048817,C06625,P00616,2023-03-10,False
WL0048818,C07611,P02452,2022-10-27,False
WL0048819,C09263,P04717,2022-02-03,False
WL0048820,C01027,P01875,2024-09-24,False
WL0048821,C03919,P04543,2022-05-01,False
WL0048822,C02503,P04863,2024-08-14,True
WL0048823,C08680,P01548,2023-10-31,False
WL0048824,C05312,P03391,2024-03-26,False
WL0048825,C04139,P03927,2022-05-15,False
WL0048826,C06673,P03545,2023-01-03,False
WL0048827,C03073,P00520,2022-02-09,False
WL0048828,C00185,P00681,2023-03-06,False
WL0048829,C02950,P03756,2023-08-23,False
WL0048830,C03684,P04490,2023-12-17,True
WL0048831,C06443,P04425,2022-01-02,False
WL0048832,C05403,P02768,2024-08-01,False
WL0048833,C05126,P02250,2023-07-08,False
WL0048834,C09941,P03428,2022-11-11,False
WL0048835,C05546,P02749,2022-02-28,False
WL0048836,C06755,P04515,2023-09-02,False
WL0048837,C05274,P01354,2024-01-20,False
WL0048838,C03535,P02474,2023-05-26,False
WL0048839,C09032,P02431,2022-02-16,False
WL0048840,C06481,P03120,2024-05-01,True
WL0048841,C08383,P04738,2024-11-21,True
WL0048842,C08024,P04553,2022-08-27,False
WL0048843,C08231,P01602,2023-03-31,False
WL0048844,C03750,P00663,2024-01-12,False
WL0048845,C00355,P04013,2022-09-30,False
WL0048846,C01552,P00490,2023-08-02,False
WL0048847,C05685,P04026,2022-04-23,True
WL0048848,C00961,P01403,2024-11-06,False
WL0048849,C09617,P04834,2022-01-05,False
WL0048850,C07914,P04393,2023-08-15,False
WL0048851,C09255,P03801,2024-01-09,False
WL0048852,C00683,P00798,2024-10-25,False
WL0048853,C07770,P03398,2022-09-11,False
WL0048854,C00725,P00771,2023-06-06,False
WL0048855,C08297,P00769,2024-09-04,False
WL0048856,C07394,P00524,2024-11-04,False
WL0048857,C09533,P03892,2022-01-12,False
WL0048858,C07391,P04614,2024-07-10,False
WL0048859,C04628,P00764,2024-09-25,False
WL0048860,C00582,P02564,2024-04-25,False
WL0048861,C05632,P02280,2023-11-17,False
WL0048862,C06481,P04578,2023-08-13,False
WL0048863,C08821,P03960,2024-03-24,False
WL0048864,C04039,P00944,2023-06-21,False
WL0048865,C08471,P01563,2023-01-27,True
WL0048866,C06098,P04859,2023-05-30,True
WL0048867,C06431,P02133,2024-04-02,False
WL0048868,C08431,P01435,2023-09-17,False
WL0048869,C05583,P00003,2022-05-27,False
WL0048870,C09374,P01891,2023-01-27,True
WL0048871,C08770,P02862,2024-07-24,True
WL0048872,C06195,P01190,2023-01-14,False
WL0048873,C01059,P03390,2023-07-11,True
WL0048874,C02257,P03257,2022-03-18,False
WL0048875,C03798,P03083,2024-09-17,False
WL0048876,C00329,P01402,2022-09-28,True
WL0048877,C06496,P02916,2022-05-10,False
WL0048878,C09799,P00112,2023-11-26,False
WL0048879,C01496,P00970,2024-12-03,False
WL0048880,C02438,P04611,2022-04-19,True
WL0048881,C09142,P03372,2023-09-24,False
WL0048882,C08130,P04812,2023-05-24,False
WL0048883,C07739,P03409,2024-06-01,True
WL0048884,C01517,P04114,2024-01-01,False
WL0048885,C08304,P02854,2022-12-28,True
WL0048886,C07298,P03338,2022-07-11,False
WL0048887,C00103,P00864,2024-06-27,True
WL0048888,C02156,P02822,2022-01-17,True
WL0048889,C00388,P03262,2023-01-16,False
WL0048890,C05547,P02952,2024-06-01,False
WL0048891,C09685,P00124,2022-09-10,True
WL0048892,C05549,P03532,2022-04-11,False
WL0048893,C03763,P02923,2024-10-03,False
WL0048894,C03920,P03222,2024-03-04,False
WL0048895,C01594,P03945,2023-10-20,False
WL0048896,C03500,P04106,2024-10-21,False
WL0048897,C00052,P00557,2023-03-06,False
WL0048898,C03803,P02273,2024-09-03,False
WL0048899,C02820,P01298,2024-04-03,False
WL0048900,C06312,P00035,2024-07-06,False
WL0048901,C06606,P03025,2022-08-11,False
WL0048902,C05337,P02126,2024-01-04,False
WL0048903,C00098,P03835,2023-01-29,False
WL0048904,C06673,P03517,2022-11-09,False
WL0048905,C08214,P02149,2024-03-01,False
WL0048906,C00758,P00879,2024-09-28,True
WL0048907,C06903,P03644,2023-08-05,False
WL0048908,C08416,P03908,2023-01-08,False
WL0048909,C07518,P02122,2024-04-15,False
WL0048910,C03217,P02720,2022-06-04,False
WL0048911,C08894,P02385,2023-04-17,False
WL0048912,C02257,P00734,2023-09-08,False
WL0048913,C00824,P03060,2024-02-29,False
WL0048914,C01557,P04546,2024-08-29,True
WL0048915,C09127,P02739,2022-05-11,False
WL0048916,C07667,P03969,2024-09-28,False
WL0048917,C09262,P04961,2023-02-20,False
WL0048918,C00806,P02529,2022-11-21,False
WL0048919,C09357,P04085,2023-06-27,True
WL0048920,C08061,P04355,2022-07-24,True
WL0048921,C07195,P04491,2024-04-06,False
WL0048922,C06968,P00677,2023-07-22,True
WL0048923,C00547,P01079,2024-04-27,False
WL0048924,C03326,P04164,2023-03-05,True
WL0048925,C02447,P02232,2022-02-08,False
WL0048926,C05601,P02627,2022-05-29,False
WL0048927,C01241,P04988,2022-06-14,True
WL0048928,C00099,P04387,2022-12-17,False
WL0048929,C06023,P00027,2023-01-28,False
WL0048930,C03741,P01844,2022-03-09,True
WL0048931,C01459,P02935,2024-02-25,False
WL0048932,C09190,P04602,2024-08-16,True
WL0048933,C07669,P02118,2022-04-15,False
WL0048934,C07244,P04841,2024-07-24,True
WL0048935,C09762,P00004,2022-02-13,False
WL0048936,C05951,P04274,2024-12-13,False
WL0048937,C07062,P02346,2022-06-07,True
WL0048938,C07860,P01443,2024-03-10,True
WL0048939,C04165,P00227,2023-02-13,False
WL0048940,C07737,P03361,2022-08-26,True
WL0048941,C06035,P00015,2022-07-27,False
WL0048942,C03071,P04925,2023-04-18,False
WL0048943,C05904,P03608,2024-02-18,True
WL0048944,C00934,P03591,2022-12-05,False
WL0048945,C04204,P00494,2022-09-02,False
WL0048946,C03972,P04647,2024-03-19,True
WL0048947,C08617,P00872,2023-11-28,False
WL0048948,C00683,P03736,2022-08-17,True
WL0048949,C09201,P00452,2024-02-26,False
WL0048950,C03443,P03801,2023-01-13,False
WL0048951,C01884,P04098,2024-04-25,False
WL0048952,C05856,P00554,2022-03-02,False
WL0048953,C06621,P00960,2023-01-04,False
WL0048954,C09668,P02552,2023-05-08,False
WL0048955,C00165,P00931,2022-07-08,False
WL0048956,C03689,P01437,2023-08-15,False
WL0048957,C05408,P04799,2022-01-30,False
WL0048958,C07968,P01861,2022-05-25,False
WL0048959,C07614,P02857,2022-03-31,False
WL0048960,C09884,P01791,2023-09-14,False
WL0048961,C02472,P03181,2024-05-24,False
WL0048962,C03072,P01182,2024-05-21,False
WL0048963,C03146,P04786,2022-12-01,False
WL0048964,C05723,P01974,2023-09-14,False
WL0048965,C06177,P00796,2024-10-02,False
WL0048966,C01574,P02861,2023-07-27,False
WL0048967,C06359,P02400,2024-10-07,False
WL0048968,C00326,P00192,2023-12-19,False
WL0048969,C06699,P03953,2022-05-18,False
WL0048970,C07467,P01259,2023-02-13,False
WL0048971,C09258,P03524,2023-03-29,False
WL0048972,C00448,P00179,2023-12-18,False
WL0048973,C01468,P04023,2023-11-03,False
WL0048974,C02579,P02572,2022-06-26,False
WL0048975,C03039,P03532,2022-06-15,False
WL0048976,C03337,P00606,2024-05-01,False
WL0048977,C01197,P02227,2024-10-09,False
WL0048978,C05959,P00789,2023-10-18,False
WL0048979,C08126,P00675,2024-10-14,False
WL0048980,C07039,P01114,2024-09-21,False
WL0048981,C09321,P02914,2023-05-23,False
WL0048982,C03892,P04267,2022-06-01,False
WL0048983,C06808,P02438,2022-11-09,True
WL0048984,C09819,P01641,2022-10-27,False
WL0048985,C00822,P02061,2024-03-14,False
WL0048986,C01495,P02377,2022-12-06,False
WL0048987,C00368,P04899,2023-01-17,False
WL0048988,C02054,P02038,2024-02-28,False
WL0048989,C03749,P03779,2022-02-10,False
WL0048990,C01741,P01363,2022-07-09,True
WL0048991,C08921,P00824,2022-04-26,False
WL0048992,C04560,P00199,2023-06-15,False
WL0048993,C09753,P04615,2024-03-25,True
WL0048994,C05503,P01085,2024-10-09,False
WL0048995,C01710,P04264,2022-12-26,False
WL0048996,C05665,P04088,2022-06-22,False
WL0048997,C05615,P04038,2024-08-30,True
WL0048998,C06287,P00932,2023-07-07,False
WL0048999,C03321,P02363,2023-03-24,True
WL0049000,C03776,P04683,2023-12-27,True
WL0049001,C08525,P01562,2022-10-31,False
WL0049002,C01348,P02982,2022-08-09,True
WL0049003,C07647,P01991,2022-01-08,True
WL0049004,C07911,P04119,2023-09-14,True
WL0049005,C06730,P02432,2023-09-07,True
WL0049006,C02805,P02526,2024-06-07,True
WL0049007,C09691,P03188,2022-05-20,False
WL0049008,C02076,P02854,2024-06-23,False
WL0049009,C00557,P04742,2022-01-20,False
WL0049010,C04260,P03187,2024-12-29,False
WL0049011,C04829,P00284,2023-07-01,True
WL0049012,C05561,P03494,2022-12-03,False
WL0049013,C07805,P02997,2022-07-05,False
WL0049014,C03636,P02867,2024-05-18,True
WL0049015,C02959,P01533,2023-11-03,True
WL0049016,C07011,P02800,2024-01-02,False
WL0049017,C03406,P01169,2023-06-07,False
WL0049018,C00128,P01223,2023-03-11,True
WL0049019,C05506,P01919,2024-10-21,False
WL0049020,C07188,P02240,2024-11-09,False
WL0049021,C08790,P00527,2022-11-19,False
WL0049022,C01302,P00817,2022-06-07,False
WL0049023,C01929,P02654,2022-02-12,False
WL0049024,C08256,P04584,2022-01-01,False
WL0049025,C04710,P04949,2023-01-23,False
WL0049026,C06108,P04049,2024-09-04,False
WL0049027,C02276,P01164,2024-04-11,False
WL0049028,C02362,P04538,2023-07-19,False
WL0049029,C09206,P04968,2022-02-27,False
WL0049030,C07394,P04718,2022-11-04,False
WL0049031,C00083,P04495,2022-05-11,True
WL0049032,C03265,P03322,2023-02-03,False
WL0049033,C00824,P04376,2022-09-05,False
WL0049034,C08887,P03212,2023-06-18,True
WL0049035,C08800,P04983,2023-10-28,True
WL0049036,C03503,P00538,2024-05-31,True
WL0049037,C05279,P03629,2023-06-12,False
WL0049038,C01443,P00172,2024-06-26,True
WL0049039,C09306,P02059,2023-12-12,False
WL0049040,C03726,P01005,2023-07-08,False
WL0049041,C00151,P04192,2023-05-07,True
WL0049042,C07673,P04577,2024-02-15,False
WL0049043,C06822,P01438,2023-12-10,True
WL0049044,C01355,P03628,2024-10-30,False
WL0049045,C04537,P02661,2023-02-13,True
WL0049046,C07689,P00027,2023-07-02,False
WL0049047,C05018,P01695,2023-10-26,False
WL0049048,C06692,P00840,2022-08-23,False
WL0049049,C00099,P02198,2023-02-03,True
WL0049050,C09600,P02014,2024-09-06,False
WL0049051,C07734,P04907,2024-05-23,False
WL0049052,C09101,P00860,2022-09-01,False
WL0049053,C09422,P03738,2024-08-09,False
WL0049054,C02307,P00264,2023-01-25,False
WL0049055,C05943,P02914,2022-06-16,False
WL0049056,C06750,P00622,2023-02-07,False
WL0049057,C04156,P00838,2022-07-01,False
WL0049058,C09290,P00457,2022-10-07,True
WL0049059,C08833,P01438,2022-09-10,False
WL0049060,C09722,P04177,2022-03-16,True
WL0049061,C08090,P01734,2024-06-16,True
WL0049062,C05786,P03944,2023-09-22,True
WL0049063,C06175,P01071,2022-02-14,False
WL0049064,C01728,P03425,2022-03-24,False
WL0049065,C08572,P03214,2022-09-07,False
WL0049066,C00455,P00028,2024-06-25,True
WL0049067,C05207,P02700,2024-02-21,True
WL0049068,C06449,P03874,2023-04-07,False
WL0049069,C09036,P01674,2023-12-28,False
WL0049070,C09656,P01651,2024-09-24,True
WL0049071,C06541,P03531,2022-03-05,True
WL0049072,C06988,P00857,2022-12-14,True
WL0049073,C03524,P01000,2024-02-07,False
WL0049074,C06039,P03486,2023-01-19,True
WL0049075,C05584,P01772,2023-03-04,True
WL0049076,C05376,P03778,2024-11-23,True
WL0049077,C06623,P01948,2024-10-25,False
WL0049078,C06520,P02061,2022-03-25,False
WL0049079,C01581,P00765,2023-04-24,True
WL0049080,C00191,P01184,2023-10-21,True
WL0049081,C01295,P02148,2022-11-10,False
WL0049082,C00142,P00889,2024-09-06,False
WL0049083,C09824,P04114,2022-03-22,False
WL0049084,C03954,P02619,2024-04-18,False
WL0049085,C09877,P03988,2024-04-10,True
WL0049086,C08316,P02561,2024-07-27,False
WL0049087,C09848,P04635,2023-08-03,False
WL0049088,C04955,P02972,2023-10-15,False
WL0049089,C04288,P03913,2022-10-10,True
WL0049090,C05682,P02996,2023-10-22,False
WL0049091,C02816,P04735,2023-05-29,False
WL0049092,C02091,P04317,2022-09-17,False
WL0049093,C07688,P02772,2023-05-16,False
WL0049094,C05591,P01302,2023-01-06,False
WL0049095,C00452,P01241,2024-09-21,False
WL0049096,C05256,P01227,2022-10-24,True
WL0049097,C06543,P04611,2022-07-16,True
WL0049098,C05174,P00912,2023-12-25,False
WL0049099,C05977,P03983,2024-05-25,False
WL0049100,C02697,P04948,2022-09-25,False
WL0049101,C05802,P00669,2023-06-05,False
WL0049102,C05133,P04208,2022-08-11,False
WL0049103,C02883,P02640,2024-05-15,False
WL0049104,C04153,P02906,2023-08-15,True
WL0049105,C09443,P01097,2023-10-06,False
WL0049106,C07799,P00620,2022-06-03,True
WL0049107,C02299,P04625,2024-07-30,False
WL0049108,C03118,P04651,2022-04-10,True
WL0049109,C03843,P01663,2024-12-09,False
WL0049110,C04734,P04516,2023-08-18,False
WL0049111,C08778,P00151,2023-09-15,True
WL0049112,C03688,P02568,2024-02-12,False
WL0049113,C04860,P04060,2022-05-21,False
WL0049114,C09519,P00023,2024-02-18,False
WL0049115,C00694,P03780,2024-08-21,True
WL0049116,C09619,P01917,2023-09-14,False
WL0049117,C02171,P02676,2022-07-03,False
WL0049118,C08713,P04918,2022-07-15,True
WL0049119,C05948,P04827,2024-02-08,False
WL0049120,C02253,P04417,2022-05-17,False
WL0049121,C06420,P03532,2024-09-09,True
WL0049122,C07157,P04577,2024-01-27,False
WL0049123,C06316,P04329,2022-01-27,False
WL0049124,C00577,P01398,2022-01-07,False
WL0049125,C07306,P04326,2024-02-06,False
WL0049126,C00423,P02344,2023-09-19,True
WL0049127,C05510,P01841,2022-04-30,False
WL0049128,C04192,P04957,2022-10-19,False
WL0049129,C02796,P02446,2023-05-23,False
WL0049130,C01313,P02962,2024-08-15,True
WL0049131,C03191,P00422,2022-11-15,False
WL0049132,C05981,P01893,2024-01-27,False
WL0049133,C04097,P04145,2022-01-23,False
WL0049134,C00978,P00537,2024-02-05,False
WL0049135,C04826,P02790,2024-05-15,True
WL0049136,C05670,P04731,2024-09-16,True
WL0049137,C08016,P01754,2023-06-26,True
WL0049138,C07546,P04166,2023-01-03,False
WL0049139,C09479,P02175,2023-04-02,True
WL0049140,C02548,P04438,2022-10-04,False
WL0049141,C09633,P04030,2024-04-11,True
WL0049142,C00150,P02942,2022-02-15,False
WL0049143,C04978,P04967,2022-02-14,False
WL0049144,C08768,P01067,2023-03-26,False
WL0049145,C02750,P00634,2024-07-04,True
WL0049146,C00520,P04723,2024-05-14,False
WL0049147,C06130,P00096,2023-04-01,True
WL0049148,C01674,P01607,2022-02-13,True
WL0049149,C09079,P02125,2023-01-24,False
WL0049150,C07983,P01754,2022-05-12,False
WL0049151,C07917,P00396,2024-12-01,False
WL0049152,C08341,P04264,2023-11-05,False
WL0049153,C07251,P01177,2022-04-24,False
WL0049154,C06319,P01904,2024-12-05,False
WL0049155,C02896,P03712,2024-10-29,False
WL0049156,C00293,P00791,2022-11-18,False
WL0049157,C00029,P01759,2024-11-30,False
WL0049158,C09928,P02792,2023-03-08,True
WL0049159,C05678,P03125,2022-11-04,False
WL0049160,C09146,P03863,2023-12-26,False
WL0049161,C01725,P03376,2024-08-15,False
WL0049162,C07538,P04053,2022-08-30,False
WL0049163,C08114,P01922,2024-01-09,False
WL0049164,C05505,P02576,2022-12-27,True
WL0049165,C05905,P00492,2023-03-18,False
WL0049166,C00327,P02268,2023-12-15,False
WL0049167,C06966,P02957,2022-11-08,True
WL0049168,C05385,P02509,2023-11-22,True
WL0049169,C09382,P02583,2024-09-08,False
WL0049170,C03059,P04316,2023-05-21,True
WL0049171,C02253,P02720,2024-05-02,False
WL0049172,C07403,P00763,2022-02-22,True
WL0049173,C04709,P04032,2022-11-20,False
WL0049174,C06449,P04302,2022-04-02,True
WL0049175,C08535,P01563,2022-03-04,True
WL0049176,C06767,P02722,2023-09-21,False
WL0049177,C04345,P01061,2023-10-16,False
WL0049178,C09711,P00111,2022-09-16,False
WL0049179,C05102,P04731,2024-05-30,False
WL0049180,C09613,P04968,2023-08-05,True
WL0049181,C01533,P04552,2023-11-29,False
WL0049182,C03146,P02895,2024-08-15,True
WL0049183,C00982,P03912,2023-11-16,True
WL0049184,C01434,P03478,2024-06-10,True
WL0049185,C09581,P01901,2023-07-19,True
WL0049186,C08467,P00115,2022-01-04,False
WL0049187,C05811,P03156,2022-06-10,False
WL0049188,C07202,P02033,2022-08-15,False
WL0049189,C04575,P02389,2022-08-07,False
WL0049190,C06580,P02055,2022-11-03,True
WL0049191,C03682,P00916,2023-12-26,False
WL0049192,C09345,P03037,2022-06-30,False
WL0049193,C08066,P02286,2022-12-29,True
WL0049194,C04297,P03182,2024-12-13,True
WL0049195,C05303,P04403,2023-02-22,True
WL0049196,C07152,P01613,2022-01-22,True
WL0049197,C06183,P00455,2022-11-25,False
WL0049198,C04427,P00342,2022-06-12,False
WL0049199,C04808,P00722,2024-02-12,False
WL0049200,C00740,P01422,2023-02-06,False
WL0049201,C01146,P02868,2022-06-24,True
WL0049202,C07692,P03917,2024-11-09,True
WL0049203,C05767,P04930,2024-07-09,False
WL0049204,C07027,P01523,2024-03-29,False
WL0049205,C05039,P01968,2024-12-09,True
WL0049206,C05531,P02093,2022-11-30,True
WL0049207,C01691,P03265,2024-07-16,False
WL0049208,C02238,P04106,2024-12-01,True
WL0049209,C05532,P03796,2024-12-24,False
WL0049210,C00993,P00508,2024-05-29,True
WL0049211,C08914,P03603,2024-08-05,False
WL0049212,C01280,P04127,2023-09-13,False
WL0049213,C06284,P03138,2022-08-05,False
WL0049214,C09809,P04662,2022-10-29,False
WL0049215,C09309,P04589,2024-04-30,True
WL0049216,C02147,P02314,2022-10-26,True
WL0049217,C02084,P00783,2022-08-11,True
WL0049218,C02843,P00028,2024-06-08,False
WL0049219,C01877,P03972,2023-03-27,False
WL0049220,C07985,P04089,2024-01-24,False
WL0049221,C07091,P00815,2023-12-26,False
WL0049222,C01667,P00199,2024-06-05,False
WL0049223,C08499,P03078,2022-07-27,False
WL0049224,C09462,P02116,2022-09-26,True
WL0049225,C07877,P01812,2022-02-17,False
WL0049226,C01462,P04498,2023-05-16,False
WL0049227,C04661,P00040,2024-07-20,False
WL0049228,C02020,P03221,2022-03-11,False
WL0049229,C06561,P01779,2023-02-01,False
WL0049230,C06358,P01211,2022-02-22,False
WL0049231,C02907,P03304,2024-02-28,True
WL0049232,C03436,P01067,2022-06-27,False
WL0049233,C04508,P04802,2022-06-18,False
WL0049234,C09909,P00037,2023-07-13,False
WL0049235,C06579,P02849,2023-12-07,False
WL0049236,C06855,P03069,2023-08-04,True
WL0049237,C03080,P03407,2023-03-10,False
WL0049238,C07458,P01100,2024-08-03,False
WL0049239,C00707,P01922,2022-10-29,True
WL0049240,C04693,P00467,2024-09-17,False
WL0049241,C08346,P03203,2024-01-01,False
WL0049242,C09691,P03601,2022-06-15,False
WL0049243,C03032,P02325,2022-05-28,True
WL0049244,C06405,P04670,2022-12-18,False
WL0049245,C02611,P01481,2024-06-06,False
WL0049246,C05975,P03355,2023-03-19,False
WL0049247,C09274,P04158,2022-02-11,False
WL0049248,C03254,P00256,2024-09-15,True
WL0049249,C08863,P02604,2024-10-19,False
WL0049250,C01450,P03576,2024-08-19,False
WL0049251,C08168,P02196,2023-07-01,False
WL0049252,C02587,P00651,2022-07-14,True
WL0049253,C07811,P01918,2023-04-02,False
WL0049254,C07085,P02917,2024-03-23,False
WL0049255,C09813,P00850,2023-10-22,False
WL0049256,C07024,P01139,2024-10-06,False
WL0049257,C08308,P00622,2022-09-06,True
WL0049258,C00419,P04559,2024-02-15,False
WL0049259,C07078,P03134,2024-04-22,False
WL0049260,C06755,P00860,2022-05-11,False
WL0049261,C08123,P02860,2024-02-25,False
WL0049262,C04287,P02092,2024-06-08,False
WL0049263,C07953,P00125,2023-01-10,False
WL0049264,C02598,P00041,2024-06-02,True
WL0049265,C00435,P00544,2022-11-05,False
WL0049266,C05518,P01235,2023-04-14,True
WL0049267,C01941,P00232,2023-12-18,False
WL0049268,C05935,P02348,2024-09-06,True
WL0049269,C09611,P01001,2024-09-06,False
WL0049270,C04700,P03093,2024-10-03,False
